x,y
1455.0,-10.0
1455.0,-5.0
1455.0,-2.0
1455.0,0.0
1455.0,2.0
1455.0,5.0
1455.0,10.0
1455.0,20.0
1455.0,30.0
1455.0,50.0
1480.0,-50.0
1480.0,-30.0
1480.0,-20.0
1480.0,-10.0
1480.0,-5.0
1480.0,-2.0
1480.0,0.0
1480.0,2.0
1480.0,5.0
1480.0,10.0
1480.0,20.0
1480.0,30.0
1480.0,50.0
1505.0,-50.0
1505.0,-30.0
1505.0,-20.0
1505.0,-10.0
1505.0,-5.0
1505.0,-2.0
1505.0,0.0
1505.0,2.0
1505.0,5.0
1505.0,10.0
1505.0,20.0
1505.0,30.0
1505.0,50.0
