x,y
-368.75,-1196.0
-368.75,-1171.0
-368.75,-1146.0
-368.75,-1121.0
-368.75,-1096.0
-368.75,-1071.0
-368.75,-1046.0
-368.75,-1021.0
-368.75,-996.0
-368.75,-971.0
-368.75,-946.0
-368.75,-921.0
-368.75,-896.0
-368.75,-871.0
-368.75,-846.0
-368.75,-821.0
-368.75,-796.0
-368.75,-771.0
-368.75,-746.0
-368.75,-721.0
-368.75,-696.0
-368.75,-671.0
-368.75,-646.0
-368.75,-621.0
-368.75,-596.0
-368.75,-571.0
-368.75,-546.0
-368.75,-521.0
-368.75,-496.0
-368.75,-471.0
-368.75,-446.0
-368.75,-421.0
-368.75,-396.0
-368.75,-371.0
-368.75,-346.0
-368.75,-321.0
-368.75,-296.0
-368.75,-271.0
-368.75,-246.0
-368.75,-221.0
-368.75,-196.0
-368.75,-171.0
-368.75,-146.0
-368.75,-121.0
-368.75,-96.0
-368.75,-71.0
-368.75,-46.0
-368.75,-21.0
-368.75,4.0
-368.75,29.0
-368.75,54.0
-368.75,79.0
-368.75,104.0
-368.75,129.0
-368.75,154.0
-368.75,179.0
-368.75,204.0
-368.75,229.0
-368.75,254.0
-368.75,279.0
-368.75,304.0
-368.75,329.0
-368.75,354.0
-368.75,379.0
-368.75,404.0
-368.75,429.0
-368.75,454.0
-368.75,479.0
-368.75,504.0
-368.75,529.0
-368.75,554.0
-368.75,579.0
-368.75,604.0
-368.75,629.0
-368.75,654.0
-368.75,679.0
-368.75,704.0
-368.75,729.0
-368.75,754.0
-368.75,779.0
-368.75,804.0
-368.75,829.0
-368.75,854.0
-368.75,879.0
-368.75,904.0
-368.75,929.0
-368.75,954.0
-368.75,979.0
-368.75,1004.0
-368.75,1029.0
-368.75,1054.0
-368.75,1079.0
-368.75,1104.0
-368.75,1129.0
-368.75,1154.0
-368.75,1179.0
-368.75,1204.0
-343.75,-1196.0
-343.75,-1171.0
-343.75,-1146.0
-343.75,-1121.0
-343.75,-1096.0
-343.75,-1071.0
-343.75,-1046.0
-343.75,-1021.0
-343.75,-996.0
-343.75,-971.0
-343.75,-946.0
-343.75,-921.0
-343.75,-896.0
-343.75,-871.0
-343.75,-846.0
-343.75,-821.0
-343.75,-796.0
-343.75,-771.0
-343.75,-746.0
-343.75,-721.0
-343.75,-696.0
-343.75,-671.0
-343.75,-646.0
-343.75,-621.0
-343.75,-596.0
-343.75,-571.0
-343.75,-546.0
-343.75,-521.0
-343.75,-496.0
-343.75,-471.0
-343.75,-446.0
-343.75,-421.0
-343.75,-396.0
-343.75,-371.0
-343.75,-346.0
-343.75,-321.0
