time_s,r_m,T_C,C_kg_kg
10,0,28.000000000000032,1.0904836681426613
10,0.000125,28.000000000000021,1.0904871972033041
10,0.00025000000000000001,28,1.0904977993531744
10,0.00037500000000000001,28.000000000000014,1.0905154714514584
10,0.00050000000000000001,28.000000000000121,1.0905402129281772
10,0.00062500000000000001,28,1.0905720235690286
10,0.00075000000000000002,28,1.0906109032921365
10,0.00087500000000000002,27.999999999999847,1.0906568520695885
10,0.001,28,1.0907098698930577
10,0.0011250000000000001,27.999999999999996,1.0907699567604063
10,0.00125,27.999999999999996,1.090837112671118
10,0.0013749999999999999,27.999999999999996,1.0909113376250821
10,0.0015,27.999999999999993,1.0909926316222898
10,0.0016250000000000001,28.000000000000004,1.0910809946626976
10,0.00175,28,1.0911764267463582
10,0.0018749999999999999,27.999999999999567,1.0912789278732784
10,0.002,27.999999999999854,1.0913884980434558
10,0.0021250000000000002,27.999999999999559,1.0915051372568301
10,0.0022500000000000003,28.000000000000064,1.0916288455134384
10,0.0023749999999999999,28.000000000000004,1.0917596228132893
10,0.0025000000000000001,28,1.0918974691563783
10,0.0026250000000000002,28.000000000000011,1.0920423845426719
10,0.0027499999999999998,28.00000000000081,1.0921943689722351
10,0.002875,28,1.0923534224450131
10,0.0030000000000000001,27.999999999999979,1.0925195449610325
10,0.0031250000000000002,28.000000000000014,1.0926927365202825
10,0.0032500000000000003,28,1.0928729971227797
10,0.003375,27.999999999999932,1.0930603267685324
10,0.0035000000000000001,27.999999999999602,1.0932547254574778
10,0.0036250000000000002,27.999999999999542,1.0934561931896807
10,0.0037499999999999999,27.999999999999396,1.0936647299651006
10,0.003875,28,1.093880335783761
10,0.0040000000000000001,28,1.0941030106456686
10,0.0041250000000000002,28.000000000000007,1.0943327545507977
10,0.0042500000000000003,28,1.0945695674991658
10,0.0043750000000000004,28.000000000000004,1.0948134494907882
10,0.0045000000000000005,28,1.0950644005256325
10,0.0046249999999999998,27.999999999999986,1.0953224206036987
10,0.0047499999999999999,27.999999999999996,1.095587509725034
10,0.004875,28.000000000000004,1.0958596678895858
10,0.0050000000000000001,28.000000000000004,1.0961388950973772
10,0.0051250000000000002,28.000000000000004,1.0964251913483831
10,0.0052500000000000003,28,1.0967185566426267
10,0.0053750000000000004,28,1.0970189909801276
10,0.0054999999999999997,27.999999999999996,1.0973264943608463
10,0.0056249999999999998,27.999999999999943,1.0976410667848036
10,0.0057499999999999999,28.000000000000004,1.0979627082520151
10,0.005875,28,1.0982914187624617
10,0.0060000000000000001,27.999999999999982,1.0986271983161204
10,0.0061250000000000002,28.000000000000341,1.0989700469130079
10,0.0062500000000000003,28.000000000000007,1.0993199645531264
10,0.0063750000000000005,27.999999999999982,1.099676951236477
10,0.0065000000000000006,28,1.1000410069631008
10,0.0066249999999999998,28,1.1004121317329376
10,0.0067499999999999999,28.000000000000004,1.1007903255460187
10,0.006875,28,1.1011755884023451
10,0.0070000000000000001,27.99999999999995,1.1015679203019051
10,0.0071250000000000003,28,1.1019673212446963
10,0.0072500000000000004,27.999999999999986,1.1023737912307132
10,0.0073750000000000005,28,1.10278733025993
10,0.0074999999999999997,28,1.1032079383323945
10,0.0076249999999999998,28,1.1036356154481224
10,0.0077499999999999999,28.000000000000018,1.1040703616070875
10,0.0078750000000000001,28,1.1045121768092818
10,0.0080000000000000002,27.99999999999994,1.1049610610547109
10,0.0081250000000000003,28.000000000000362,1.105417014343369
10,0.0082500000000000004,28,1.1058800366752717
10,0.0083750000000000005,28.000000000000021,1.1063501280503936
10,0.0085000000000000006,28.000000000000334,1.1068272884687507
10,0.0086250000000000007,27.999999999999986,1.1073115179303565
10,0.0087500000000000008,28.000000000000007,1.1078028164352343
10,0.0088750000000000009,28,1.1083011839833075
10,0.0090000000000000011,27.999999999999996,1.1088066205745928
10,0.0091249999999999994,28,1.1093191262091227
10,0.0092499999999999995,28.000000000000007,1.1098387008869268
10,0.0093749999999999997,27.999999999999996,1.1103653446079362
10,0.0094999999999999998,28,1.1108990573721507
10,0.0096249999999999999,27.999999999999996,1.1114398391796327
10,0.00975,28,1.1119876900303527
10,0.0098750000000000001,28.000000000000004,1.1125426099242997
10,0.01,27.999999999999993,1.1131045988615083
10,0.010125,27.999999999999975,1.1136736568419348
10,0.01025,28,1.114249783865606
10,0.010375000000000001,28.000000000000007,1.1148329799325012
10,0.010500000000000001,28.000000000000021,1.1154232450426338
10,0.010625000000000001,27.999999999999996,1.1160205791960001
10,0.010750000000000001,27.999999999999993,1.116624982392608
10,0.010875000000000001,28.000000000000004,1.1172364546324256
10,0.010999999999999999,27.999999999999996,1.1178549959154824
10,0.011124999999999999,27.999999999999996,1.1184806062418005
10,0.01125,28.000000000000007,1.1191132856113473
10,0.011375,28,1.1197530340241184
10,0.0115,28,1.1203998514801299
10,0.011625,28.000000000000004,1.1210537379793892
10,0.01175,27.999999999999993,1.1217146935218802
10,0.011875,28.000000000000007,1.1223827181075945
10,0.012,27.999999999999996,1.1230578117365495
10,0.012125,27.999999999999996,1.1237399744087302
10,0.01225,28,1.1244292061241581
10,0.012375000000000001,28.000000000000153,1.1251255068828105
10,0.012500000000000001,27.999999999999996,1.1258288766847186
10,0.012625000000000001,27.999999999999996,1.1265393155298435
10,0.012750000000000001,28.000000000000018,1.1272568234182212
10,0.012875000000000001,28.000000000000377,1.1279814003498254
10,0.013000000000000001,28,1.1287130463246537
10,0.013125,28,1.1294517613427317
10,0.01325,28.000000000000021,1.1301975454040467
10,0.013375,28,1.1309503985085863
10,0.0135,27.999999999999968,1.1317103206563592
10,0.013625,28.000000000000188,1.1324773118473597
10,0.01375,28,1.1332513720816066
10,0.013875,28,1.1340325013591077
10,0.014,28.000000000000206,1.1348206996798111
10,0.014125,27.999999999999954,1.1356159670437653
10,0.014250000000000001,28,1.1364183034509605
10,0.014375000000000001,28,1.1372277089013849
10,0.014500000000000001,28,1.1380441833950534
10,0.014625000000000001,28,1.1388677269319509
10,0.014750000000000001,28,1.1396983395120919
10,0.014875000000000001,28,1.1405360211354543
10,0.014999999999999999,27.999999999999709,1.1413807718020517
10,0.015125,27.999999999999336,1.1422325915118918
10,0.01525,28.000000000000068,1.1430914802649492
10,0.015375,28.000000000000355,1.1439574380612645
10,0.0155,28,1.1448304649008143
10,0.015625,28,1.1457105607835913
10,0.01575,27.999999999999808,1.1465977257096258
10,0.015875,28,1.1474919596788726
10,0.016,28,1.1483932626913744
10,0.016125,28,1.1493016347470901
10,0.016250000000000001,28.000000000000043,1.1502170758460626
10,0.016375000000000001,28.000000000000536,1.1511395859882758
10,0.016500000000000001,27.999999999999904,1.152069165173681
10,0.016625000000000001,27.999999999999911,1.1530058134023291
10,0.016750000000000001,28.000000000000011,1.1539495306742282
10,0.016875000000000001,28.000000000000441,1.1549003169893712
10,0.017000000000000001,28.000000000000327,1.1558581723477279
10,0.017125000000000001,28.000000000000004,1.1568230967493573
10,0.017250000000000001,27.999999999999943,1.1577950901942056
10,0.017375000000000002,28,1.1587741526822755
10,0.017500000000000002,27.999999999999989,1.1597602842135648
10,0.017625000000000002,28.000000000000004,1.1607534847881085
10,0.017750000000000002,28.000000000000277,1.1617537544059207
10,0.017875000000000002,28.000000000000213,1.1627610930669434
10,0.018000000000000002,28,1.1637755007712125
10,0.018124999999999999,28,1.1647969775187166
10,0.018249999999999999,27.999999999999989,1.165825523309475
10,0.018374999999999999,27.999999999999613,1.1668611381435892
10,0.018499999999999999,28.000000000000004,1.167903822021739
10,0.018624999999999999,28.000000000000014,1.1689535749482125
