time_s,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20
0,28.199999999999999,28.199766863865595,28.199068270696419,28.19790666302719,28.196286101203956,28.19421224761156,28.191692344682227,28.188735186774995,28.185351086040612,28.181551832411138,28.177350647877276,28.172762135239818,28.167802221543909,28.162488096426529,28.156838145628097,28.150871879938784,28.144609859868382,28.138073616345945,28.13128556777129,28.12426893375498,28.117047645896704,1.2,1.1995876586542502,1.1983531847055127,1.1963042108967175,1.1934534001838224,1.1898183587539637,1.1854215151305854,1.18028996623742,1.1744552915311754,1.1679533365425252,1.1608239673848118,1.1531107979981163,1.1448608920915075,1.1361244419268759,1.1269544262525144,1.1174062498422423,1.1075373672253752,1.0974068933032117,1.0870752036381868,1.0766035272717391,1.0660535349758022
1,28.199875663995911,28.199642672811777,28.198944513944301,28.197783628423647,28.196164074071714,28.194091509753182,28.191573173397746,28.188617853897174,28.185235856991419,28.181438965282943,28.177240392542608,28.172654732492884,28.167697902277354,28.162387080846674,28.156740642511089,28.150778085931325,28.144519958835158,28.137987778766217,28.13120395018548,28.124191677386534,28.116974846282922,1.1999917491697645,1.1995794248540619,1.19834500183242,1.1962961125521832,1.193445419446898,1.1898105279773699,1.1854138657417768,1.1802825285459975,1.174448094543961,1.1679464077875483,1.1608173327454825,1.1531044815585709,1.14485491599433,1.1361188262439974,1.1269491888702869,1.1174014063613369,1.1075329308762303,1.0974028748775373,1.0870716114369545,1.0766003670699607,1.0660507972550146
2,28.199751405282999,28.199518558945979,28.198820834110538,28.197660670289629,28.196042122782824,28.193970846936818,28.191454076181618,28.188500593945108,28.18512069956039,28.181326168304896,28.177130205734763,28.172547396499816,28.167593647848207,28.16228612805088,28.156643199995067,28.15068435021951,28.144430113677981,28.137901994536222,28.131122383206083,28.124114466020092,28.116902111579503,1.1999834986922389,1.1995711913934655,1.1983368192968251,1.1962880145416568,1.1934374390391271,1.1898026975237472,1.18540621666846,1.1802750911613356,1.1744408978535781,1.1679394793183422,1.160810698379791,1.1530981653795407,1.1448489401436304,1.1361132107927316,1.1269439517040702,1.1173965630801952,1.1075284947100583,1.0973988566175994,1.0870680193838795,1.0765972069985199,1.0660480643974104
3,28.199627223819888,28.199394522239317,28.198697231166083,28.197537788596261,28.195920247308663,28.19385025913417,28.191335053005886,28.188383406891248,28.185005613720474,28.18121344145052,28.177020087427888,28.172440127235433,28.167489458231991,28.162185238015439,28.156545818057136,28.15059067278138,28.144340324375595,28.137816263620081,28.131040866493446,28.124037301470995,28.116829425420388,1.1999752485585662,1.1995629582725347,1.1983286370987933,1.196279916865207,1.1934294589605827,1.1897948673931633,1.1853985679107,1.1802676540834964,1.174433701460087,1.1679325511349639,1.1608040642877924,1.1530918494610778,1.1448429645394582,1.1361075955731255,1.1269387147539083,1.1173917199988592,1.1075240587268964,1.0973948385234313,1.08706442747899,1.0765940470574256,1.0660453337986806
4,28.199503119558205,28.1992705626439,28.198573705063112,28.197414983296039,28.195798447602098,28.193729746298587,28.191216103824519,28.188266292690269,28.184890599427156,28.181100784676214,28.176910037579411,28.172332924658217,28.167385333388424,28.162084410701361,28.156448496659628,28.150497053580629,28.14425059089114,28.137730585935028,28.130959399918801,28.123960184646656,28.116756786161272,1.1999669987664709,1.1995547254912526,1.1983204552383104,1.1962718195228208,1.1934214792112483,1.1897870375856037,1.1853909194684817,1.1802602173124672,1.174426505363475,1.1679256232374011,1.1607974304694773,1.1530855338031747,1.1448369891818029,1.1361019805851706,1.1269334780197926,1.1173868771173203,1.1075196229267368,1.0973908205950269,1.0870608357222824,1.0765908872465699,1.0660426044345921
5,28.199379092449838,28.19914668011177,28.198450255753887,28.197292254341445,28.195676723616014,28.193609308383451,28.191097228591531,28.188149251296892,28.184775656635971,28.180988197938394,28.176800056146753,28.172225788726749,28.167281273277229,28.161983646069633,28.156351235764902,28.150403492580754,28.144160913182187,28.137644961392002,28.130877983531654,28.123883115812735,28.116684193151965,1.1999587493152755,1.1995464930496071,1.1983122737153626,1.1962637225144825,1.1934134997911112,1.1897792081010568,1.1853832713417933,1.1802527808482355,1.1744193095637305,1.1679186956256427,1.1607907969248334,1.1530792184058178,1.1448310140706557,1.136096365828857,1.1269282415017114,1.1173820344355696,1.1075151873095723,1.0973868028323785,1.0870572441137494,1.0765877275656277,1.0660398758567529
6,28.199255142446784,28.199022874595013,28.198326883190649,28.197169601685022,28.195555075303332,28.19348894534221,28.190978427260937,28.188032282665862,28.184660785302455,28.180875681193559,28.176690143087392,28.17211871939957,28.167177277858155,28.161882944081299,28.156254035335326,28.150309989744361,28.144071291200749,28.137559389923236,28.130796617411704,28.123806095036922,28.116611646046248,1.1999505002047246,1.199538260947582,1.1983040925299382,1.1962556258401789,1.1934055207001575,1.1897713789395075,1.1853756235306212,1.1802453446907883,1.1744121140608423,1.1679117682996769,1.1607841636538512,1.1530729032689973,1.1448250392060069,1.1360907513041765,1.1269230051996582,1.1173771919536011,1.1075107518753962,1.0973827852354781,1.0870536526533825,1.0765845680139454,1.0660371478437334
7,28.199131269501073,28.198899146045743,28.198203587325697,28.197047025279343,28.195433502617011,28.193368657128293,28.190859699786778,28.187915386751925,28.184545985382197,28.180763234398167,28.176580298358815,28.172011716635293,28.16707334709098,28.1617823046974,28.156156895333108,28.150216545032691,28.143981724896928,28.137473871483852,28.13071530162247,28.123729122318544,28.116539144627332,1.1999422514346922,1.1995300291851643,1.1982959116820207,1.1962475294998964,1.1933975419383722,1.1897635501009434,1.1853679760349523,1.1802379088401129,1.1744049188547989,1.1679048412594926,1.160777530656518,1.1530665883927016,1.1448190645878455,1.136085137011116,1.1269177691136252,1.1173723496714041,1.1075063166241996,1.0973787678043214,1.0870500613411795,1.0765814085905019,1.0660344202726029
8,28.19900747356478,28.198775494416111,28.198080368111377,28.196924525077009,28.19531200551004,28.193248443695207,28.190741046123176,28.187798563509897,28.184431256830795,28.180650857508734,28.176470521918556,28.17190478039252,28.166969480935528,28.161681727878992,28.156059815720194,28.150123158405542,28.143892214222461,28.137388406044252,28.130634036205024,28.123652197631191,28.116466688744335,1.1999340030051051,1.1995217977623387,1.198287731171596,1.1962394334936208,1.1933895635057448,1.18975572158535,1.1853603288547743,1.1802304732961968,1.1743977239455856,1.1678979145050767,1.1607708979328228,1.1530602737769207,1.144813090216162,1.1360795229496692,1.1269125332436005,1.1173675075889713,1.1075018815559756,1.0973747505388995,1.0870464701771332,1.0765782492939453,1.0660316930678952
9,28.198883754590028,28.198651919658289,28.197957225500033,28.19680210103062,28.195190583935439,28.193128304996449,28.190622466224223,28.187681812894564,28.184316599603878,28.18053855048181,28.176360813724148,28.171797910629927,28.166865679351616,28.161581213587098,28.155962796458152,28.15002982982184,28.143802759132502,28.137302993583084,28.13055282118156,28.123575320938457,28.116394278283941,1.1999257549159119,1.1995135666790933,1.198279550998651,1.1962313378213396,1.1933815854022596,1.189747893392715,1.1853526819900737,1.180223038059028,1.1743905293331918,1.1678909880364179,1.1607642654827548,1.1530539594216438,1.1448071160909437,1.1360739091198251,1.1269072975895773,1.1173626657062932,1.1074974466707166,1.0973707334392071,1.0870428791612361,1.076575090122708,1.0660289661794595
