time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
88,192512,571248,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.0802803679488318e-07,3.3611481839434992e-17,28.000017106479952,28.146905854974726,2.2645829187150102,2.5500000000000105
89,193024,572784,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.1015972005816664e-07,3.38203084576848e-17,28.000018998578408,28.149579092546929,2.2630715200519953,2.5500000000000105
90,193536,574320,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.1230390721921539e-07,3.4067950720049114e-17,28.000021056944078,28.15226939958853,2.2615697115541127,2.55000000000001
91,194048,575856,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.1444117940971484e-07,3.4379130638118794e-17,28.000023292224956,28.154976585156255,2.2600773328757335,2.55000000000001
92,194560,577392,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.1657960095328794e-07,3.4497542525082737e-17,28.000025715469103,28.15770046517919,2.2585942280714284,2.55000000000001
93,195072,578928,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.1871857786424507e-07,3.4683686778186484e-17,28.000028338125144,28.160440861985656,2.2571202454289079,2.5500000000000105
94,195584,580464,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.208553097996209e-07,3.4800342198818459e-17,28.000031172043119,28.163197603877439,2.2556552373099019,2.5500000000000105
95,196096,582000,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.2299474671858628e-07,3.4975585659014829e-17,28.000034229474188,28.165970524747028,2.2541990599987467,2.55000000000001
96,196608,583536,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.2512877228010011e-07,3.5203844042323214e-17,28.000037523070677,28.168759463730307,2.2527515735580499,2.55000000000001
97,197120,585072,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.2727095569469624e-07,3.5267334238540933e-17,28.000041065884965,28.171564264891774,2.2513126416912019,2.55000000000001
98,197632,586608,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.2940414751536461e-07,3.5380155780431302e-17,28.000044871368715,28.174384776938048,2.2498821316111983,2.5500000000000105
99,198144,588144,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.3154226457550272e-07,3.5716597238646377e-17,28.000048953371188,28.177220852955706,2.2484599139154957,2.5500000000000105
100,198656,589680,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.3368566259045924e-07,3.6098213356558445e-17,28.000053326137721,28.18007235017182,2.2470458624665297,2.55000000000001
101,199168,591216,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.3582565978553398e-07,3.6308154445587303e-17,28.00005800430803,28.182939129733445,2.2456398542776093,2.55000000000001
102,199680,592752,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.3796328478647922e-07,3.6512260227758997e-17,28.000063002913414,28.185821056505556,2.2442417694038994,2.55000000000001
103,200192,594288,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.4010276207647144e-07,3.6823069672311829e-17,28.000068337374728,28.188717998883767,2.2428514908382331,2.5500000000000105
104,200704,595824,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.4224574428005391e-07,3.7123035257247882e-17,28.000074023499653,28.191629828621757,2.2414689044113842,2.5500000000000105
105,201216,597360,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.4438777994207163e-07,3.7352919709619485e-17,28.000080077480007,28.19455642067102,2.2400938986967396,2.55000000000001
106,201728,598896,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.4653053957477745e-07,3.7651310394368025e-17,28.000086515888615,28.197497653032514,2.2387263649189664,2.55000000000001
107,202240,600432,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.4866911458532492e-07,3.7916359044211687e-17,28.000093355676327,28.20045340661828,2.2373661968666254,2.55000000000001
108,202752,601968,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.5081120895819133e-07,3.8043808564376717e-17,28.000100614168737,28.203423565122549,2.2360132908084487,2.5500000000000105
109,203264,603504,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.5295274249929476e-07,3.8448095324734603e-17,28.000108309063133,28.206408014901783,2.23466754541302,2.5500000000000105
