time_s,C_surface
0,2.55
3.0517578125e-05,2.5499291860566426
6.103515625e-05,2.5498653842343604
9.1552734375e-05,2.5498075531144968
0.0001220703125,2.5497548231346987
0.000152587890625,2.5497064668102039
0.00018310546875,2.5496618742626991
0.000213623046875,2.5496205330932087
0.000244140625,2.5495820118126553
0.000274658203125,2.5495459461880543
0.00030517578125,2.5495120279798607
0.000335693359375,2.5494799956417613
0.0003662109375,2.5494496266323443
0.000396728515625,2.5494207310517529
0.00042724609375,2.5493931463684412
0.000457763671875,2.5493667330435708
0.00048828125,2.5493413708952852
0.000518798828125,2.5493169560733908
0.00054931640625,2.5492933985381825
0.000579833984375,2.5492706199560762
0.0006103515625,2.5492485519402366
0.000640869140625,2.5492271345771136
0.00067138671875,2.5492063151901831
0.000701904296875,2.5491860473007759
0.000732421875,2.5491662897528546
0.000762939453125,2.5491470059743846
0.00079345703125,2.5491281633526617
0.000823974609375,2.549109732704872
0.0008544921875,2.5490916878283505
0.000885009765625,2.5490740051176579
0.00091552734375,2.5490566632377702
0.000946044921875,2.5490396428444768
0.0009765625,2.5490229263445725
0.001007080078125,2.5490064976896472
0.00103759765625,2.5489903421983144
0.001068115234375,2.5489744464025486
0.0010986328125,2.5489587979145054
0.001129150390625,2.5489433853107863
0.00115966796875,2.5489281980315925
0.001190185546875,2.5489132262926044
0.001220703125,2.5488984610077865
0.001251220703125,2.5488838937215608
0.00128173828125,2.5488695165490669
0.001312255859375,2.5488553221233956
0.0013427734375,2.5488413035488571
0.001373291015625,2.5488274543594898
0.00140380859375,2.5488137684821242
0.001434326171875,2.5488002402034176
0.00146484375,2.5487868641403608
0.001495361328125,2.548773635213827
0.00152587890625,2.5487605486247906
0.001556396484375,2.5487475998328999
0.0015869140625,2.5487347845371247
0.001617431640625,2.5487220986582386
0.00164794921875,2.5487095383229339
0.001678466796875,2.5486970998493783
0.001708984375,2.5486847797340628
0.001739501953125,2.5486725746398027
0.00177001953125,2.5486604813847626
0.001800537109375,2.5486484969324121
0.0018310546875,2.5486366183823024
0.001861572265625,2.5486248429615963
0.00189208984375,2.5486131680172681
0.001922607421875,2.5486015910089126
0.001953125,2.5485901095021051
0.001983642578125,2.5485787211622628
0.00201416015625,2.5485674237489602
0.002044677734375,2.5485562151106533
0.0020751953125,2.5485450931797882
0.002105712890625,2.5485340559682479
0.00213623046875,2.5485231015631187
0.002166748046875,2.5485122281227399
0.002197265625,2.5485014338730214
0.002227783203125,2.5484907171040043
0.00225830078125,2.5484800761666442
0.002288818359375,2.5484695094697996
0.0023193359375,2.548459015477412
0.002349853515625,2.5484485927058596
0.00238037109375,2.5484382397214742
0.002410888671875,2.5484279551382079
0.00244140625,2.5484177376154382
0.002471923828125,2.5484075858559025
0.00250244140625,2.5483974986037548
0.002532958984375,2.5483874746427286
0.0025634765625,2.5483775127944064
0.002593994140625,2.5483676119165874
0.00262451171875,2.5483577709017426
0.002655029296875,2.5483479886755545
0.002685546875,2.5483382641955332
0.002716064453125,2.5483285964497115
0.00274658203125,2.5483189844554039
0.002777099609375,2.5483094272580287
0.0028076171875,2.5482999239299944
0.002838134765625,2.5482904735696419
0.00286865234375,2.5482810753002365
0.002899169921875,2.548271728269011
0.0029296875,2.5482624316462581
0.002960205078125,2.548253184624464
0.00299072265625,2.5482439864174857
0.003021240234375,2.5482348362597644
0.0030517578125,2.5482257334055776
0.003082275390625,2.5482166771283246
0.00311279296875,2.5482076667198483
0.003143310546875,2.5481987014897824
0.003173828125,2.5481897807649343
0.003204345703125,2.5481809038886882
0.00323486328125,2.5481720702204389
0.003265380859375,2.5481632791350526
0.0032958984375,2.5481545300223445
0.003326416015625,2.5481458222865849
0.00335693359375,2.5481371553460215
0.003387451171875,2.5481285286324256
0.00341796875,2.5481199415906532
0.003448486328125,2.54811139367823
0.00347900390625,2.5481028843649454
0.003509521484375,2.5480944131324712
0.0035400390625,2.5480859794739898
0.003570556640625,2.5480775828938373
0.00360107421875,2.5480692229071673
0.003631591796875,2.548060899039617
0.003662109375,2.5480526108269967
0.003692626953125,2.5480443578149852
0.00372314453125,2.5480361395588376
0.003753662109375,2.5480279556231049
0.0037841796875,2.5480198055813648
0.003814697265625,2.5480116890159592
0.00384521484375,2.5480036055177484
0.003875732421875,2.5479955546858646
0.00390625,2.5479875361274833
0.003936767578125,2.5479795494575965
0.00396728515625,2.5479715942987968
0.003997802734375,2.54796367028107
0.0040283203125,2.5479557770415937
0.004058837890625,2.5479479142245394
0.00408935546875,2.547940081480891
0.004119873046875,2.5479322784682594
0.004150390625,2.547924504850708
0.004180908203125,2.547916760298583
0.00421142578125,2.5479090444883536
0.004241943359375,2.5479013571024485
0.0042724609375,2.5478936978291067
0.004302978515625,2.5478860663622305
0.00433349609375,2.5478784624012389
0.004364013671875,2.5478708856509327
0.00439453125,2.5478633358213574
0.004425048828125,2.547855812627676
0.00445556640625,2.5478483157900422
0.004486083984375,2.5478408450334791
0.0045166015625,2.5478334000877614
0.004547119140625,2.5478259806873003
0.00457763671875,2.5478185865710343
0.004608154296875,2.5478112174823204
0.004638671875,2.5478038731688315
0.004669189453125,2.5477965533824531
0.00469970703125,2.5477892578791885
0.004730224609375,2.5477819864190616
0.0047607421875,2.5477747387660248
0.004791259765625,2.54776751468787
0.00482177734375,2.5477603139561418
0.004852294921875,2.5477531363460524
0.0048828125,2.5477459816364005
0.004913330078125,2.5477388496094906
0.00494384765625,2.547731740051058
0.004974365234375,2.54772465275019
0.0050048828125,2.5477175874992559
0.005035400390625,2.5477105440938339
0.00506591796875,2.5477035223326427
0.005096435546875,2.5476965220174765
0.005126953125,2.5476895429531368
0.005157470703125,2.5476825849473679
0.00518798828125,2.5476756478107991
0.005218505859375,2.5476687313568811
0.0052490234375,2.5476618354018292
0.005279541015625,2.5476549597645657
0.00531005859375,2.547648104266663
0.005340576171875,2.5476412687322934
0.00537109375,2.5476344529881723
0.005401611328125,2.5476276568635083
0.00543212890625,2.5476208801899554
0.005462646484375,2.5476141228015603
0.0054931640625,2.5476073845347176
0.005523681640625,2.5476006652281242
0.00555419921875,2.5475939647227319
0.005584716796875,2.5475872828617048
0.005615234375,2.5475806194903758
0.005645751953125,2.5475739744562067
0.00567626953125,2.5475673476087448
0.005706787109375,2.5475607387995844
0.0057373046875,2.5475541478823285
0.005767822265625,2.5475475747125502
0.00579833984375,2.5475410191477557
0.005828857421875,2.5475344810473479
0.005859375,2.5475279602725944
0.005889892578125,2.5475214566865869
0.00592041015625,2.5475149701542144
0.005950927734375,2.5475085005421252
0.0059814453125,2.547502047718698
0.006011962890625,2.5474956115540097
0.00604248046875,2.5474891919198059
0.006072998046875,2.5474827886894675
0.006103515625,2.5474764017379861
0.006134033203125,2.5474700309419331
0.00616455078125,2.547463676179432
0.006195068359375,2.547457337330131
0.0062255859375,2.5474510142751789
0.006256103515625,2.5474447068971946
0.00628662109375,2.5474384150802458
0.006317138671875,2.547432138709822
0.00634765625,2.5474258776728109
0.006378173828125,2.547419631857474
0.00640869140625,2.5474134011534235
0.006439208984375,2.5474071854516009
0.0064697265625,2.5474009846442529
0.006500244140625,2.5473947986249095
0.00653076171875,2.5473886272883646
0.006561279296875,2.5473824705306529
0.006591796875,2.5473763282490318
0.006622314453125,2.5473702003419598
