r_m,C_kg_kg
0,1.0904836565220217
0.000125,1.0904871855822067
0.00025000000000000001,1.0904977877307021
0.00037500000000000001,1.090515459826717
0.00050000000000000001,1.0905402013002452
0.00062500000000000001,1.0905720119370352
0.00075000000000000002,1.0906108916551487
0.00087500000000000002,1.0906568404266874
0.001,1.0907098582433525
0.0011250000000000001,1.090769945102976
0.00125,1.0908371010050515
0.0013749999999999999,1.0909113259494814
0.0015,1.0909926199362445
0.0016250000000000001,1.0910809829653381
0.00175,1.0911764150367607
0.0018749999999999999,1.0912789161505099
0.002,1.0913884863065848
0.0021250000000000002,1.0915051255049846
0.0022500000000000003,1.091628833745711
0.0023749999999999999,1.0917596110287631
0.0025000000000000001,1.0918974573541407
0.0026250000000000002,1.0920423727218451
0.0027499999999999998,1.0921943571318784
0.002875,1.0923534105842441
0.0030000000000000001,1.0925195330789401
0.0031250000000000002,1.0926927246159586
0.0032500000000000003,1.0928729851953025
0.003375,1.0930603148169749
0.0035000000000000001,1.0932547134809731
0.0036250000000000002,1.0934561811872956
0.0037499999999999999,1.0936647179359504
0.003875,1.0938803237269303
0.0040000000000000001,1.0941029985602433
0.0041250000000000002,1.0943327424358849
0.0042500000000000003,1.0945695553538486
0.0043750000000000004,1.0948134373141403
0.0045000000000000005,1.0950643883167583
0.0046249999999999998,1.0953224083617032
0.0047499999999999999,1.0955874974489772
0.004875,1.0958596555785753
0.0050000000000000001,1.0961388827505032
0.0051250000000000002,1.0964251789647603
0.0052500000000000003,1.0967185442213443
0.0053750000000000004,1.0970189785202547
0.0054999999999999997,1.0973264818614916
0.0056249999999999998,1.0976410542450585
0.0057499999999999999,1.0979626956709474
0.005875,1.0982914061391673
0.0060000000000000001,1.0986271856497163
0.0061250000000000002,1.0989700342025919
0.0062500000000000003,1.0993199517977943
0.0063750000000000005,1.0996769384353247
0.0065000000000000006,1.1000409941151807
0.0066249999999999998,1.1004121188373639
0.0067499999999999999,1.1007903126018794
0.006875,1.1011755754087214
0.0070000000000000001,1.101567907257889
0.0071250000000000003,1.1019673081493793
0.0072500000000000004,1.1023737780831948
0.0073750000000000005,1.1027873170593401
0.0074999999999999997,1.1032079250778111
0.0076249999999999998,1.1036356021386138
0.0077499999999999999,1.1040703482417493
0.0078750000000000001,1.1045121633872128
0.0080000000000000002,1.1049610475749942
0.0081250000000000003,1.1054170008051063
0.0082500000000000004,1.1058800230775458
0.0083750000000000005,1.106350114392314
0.0085000000000000006,1.1068272747494108
0.0086250000000000007,1.1073115041488348
0.0087500000000000008,1.1078028025905831
0.0088750000000000009,1.108301170074657
0.0090000000000000011,1.1088066066010571
0.0091249999999999994,1.1093191121697894
0.0092499999999999995,1.1098386867808505
0.0093749999999999997,1.1103653304342354
0.0094999999999999998,1.1108990431299486
0.0096249999999999999,1.1114398248679906
0.00975,1.1119876756483584
0.0098750000000000001,1.1125425954710613
0.01,1.1131045843360852
0.010125,1.1136736422434379
0.01025,1.1142497691931184
0.010375000000000001,1.1148329651851234
0.010500000000000001,1.1154232302194538
0.010625000000000001,1.1160205642961096
0.010750000000000001,1.1166249674150992
0.010875000000000001,1.1172364395764178
0.010999999999999999,1.1178549807800666
0.011124999999999999,1.1184805910260369
0.01125,1.1191132703143405
0.011375,1.1197530186449698
0.0115,1.1203998360179235
0.011625,1.1210537224332036
0.01175,1.1217146778908131
0.011875,1.1223827023907496
0.012,1.1230577959330112
0.012125,1.1237399585176009
0.01225,1.1244291901445196
0.012375000000000001,1.125125490813768
0.012500000000000001,1.1258288605253446
0.012625000000000001,1.1265392992792505
0.012750000000000001,1.1272568070754829
0.012875000000000001,1.1279813839140436
0.013000000000000001,1.1287130297949302
0.013125,1.1294517447181438
0.01325,1.1301975286836849
0.013375,1.1309503816915516
0.0135,1.1317103037417435
0.013625,1.1324772948342654
0.01375,1.1332513549691179
0.013875,1.1340324841462985
0.014,1.1348206823658058
0.014125,1.1356159496276428
0.014250000000000001,1.1364182859318053
0.014375000000000001,1.137227691278299
0.014500000000000001,1.1380441656671185
0.014625000000000001,1.1388677090982688
0.014750000000000001,1.1396983215717424
0.014875000000000001,1.1405360030875431
0.014999999999999999,1.1413807536456713
0.015125,1.1422325732461285
0.01525,1.1430914618889141
0.015375,1.1439574195740303
0.0155,1.1448304463014707
0.015625,1.1457105420712381
0.01575,1.1465977068833322
0.015875,1.1474919407377466
0.016,1.1483932436344995
0.016125,1.149301615573578
0.016250000000000001,1.1502170565549825
0.016375000000000001,1.1511395665787174
0.016500000000000001,1.1520691456447767
0.016625000000000001,1.1530057937531708
0.016750000000000001,1.1539495109038909
0.016875000000000001,1.1549002970969351
0.017000000000000001,1.1558581523323066
0.017125000000000001,1.1568230766100096
0.017250000000000001,1.1577950699300399
0.017375000000000002,1.1587741322924001
0.017500000000000002,1.1597602636970887
0.017625000000000002,1.1607534641441071
0.017750000000000002,1.1617537336334516
0.017875000000000002,1.1627610721651223
0.018000000000000002,1.16377547973912
0.018124999999999999,1.164796956355443
0.018249999999999999,1.1658255020141133
0.018374999999999999,1.166861116715233
0.018499999999999999,1.1679038004594913
0.018624999999999999,1.1689535532511721
0.018749999999999999,1.1700103751148379
0.018874999999999999,1.171074266179625
0.019,1.1721452270637689
0.019125,1.173223260435361
0.01925,1.1743083765540598
0.019375,1.1754006100486138
0.0195,1.1765000615093522
0.019625,1.1776069756126484
0.01975,1.1787218304166245
0.019875,1.1798453227306367
0.02,1.1809780824924141
