time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
129,27.999999999999986,2.5499999999999989,130,130,2.8981261834815086e-12,-9.194423000735686e-21,-9.4994984962692337e-12,4.2409853406865985e-20
130,27.999999999999986,2.5499999999999989,131,131,2.9212188223937119e-12,-9.2725827016692969e-21,-9.1583040580261874e-12,4.1798786654112331e-20
131,27.999999999999982,2.5499999999999989,132,132,2.9443114613059151e-12,-9.3507424026029078e-21,-8.9399356296992141e-12,4.1094461167290117e-20
132,27.999999999999986,2.5499999999999989,133,133,2.9674041002181184e-12,-9.4289021035365186e-21,-9.6090717557815468e-12,3.8405056912438174e-20
133,27.999999999999982,2.5499999999999989,134,134,2.9904967391303217e-12,-9.5070618044701295e-21,-1.021005677291357e-11,4.1915138027093032e-20
134,27.999999999999982,2.5499999999999989,135,135,3.0135893780425249e-12,-9.5852215054037404e-21,-1.0230320889051004e-11,4.1139758266694796e-20
135,27.999999999999982,2.5499999999999989,136,136,3.0366820169547282e-12,-9.6633812063373513e-21,-1.0569837853243754e-11,4.2718051318501924e-20
136,27.999999999999982,2.5499999999999989,137,137,3.0597746558669314e-12,-9.7415409072709621e-21,-1.010720945294237e-11,4.0543790547076011e-20
137,27.999999999999986,2.5499999999999989,138,138,3.0828672947791347e-12,-9.819700608204573e-21,-1.0111568681854107e-11,3.9191094813872697e-20
138,27.999999999999982,2.5499999999999989,139,139,3.1059599336913379e-12,-9.8978603091381839e-21,-9.7032005299651318e-12,3.5307090584524037e-20
139,27.999999999999986,2.5499999999999989,140,140,3.1290525726035412e-12,-9.9760200100717948e-21,-1.0112853011756453e-11,3.6885383636331166e-20
140,27.999999999999982,2.5499999999999989,141,141,3.1521452115157444e-12,-1.0054179711005406e-20,-1.0038102457093121e-11,3.6278757775675998e-20
141,27.999999999999986,2.5499999999999989,142,142,3.1752378504279477e-12,-1.0132339411939017e-20,-9.9236341114248414e-12,3.7293057530973533e-20
142,27.999999999999986,2.5499999999999989,143,143,3.198330489340151e-12,-1.0210499112872627e-20,-9.51360734932239e-12,3.4994451780789594e-20
