time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
23,36352,109056,3,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,2.899583380817089e-08,4.5455743932867355e-18,27.999999999986137,28.019694997664697,2.3993352077142078,2.5500000000000078
24,36864,110592,3,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,3.1058126510990929e-08,4.613690105941669e-18,27.99999999999708,28.020968695790696,2.3962065023515029,2.5500000000000078
25,37376,112128,3,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,3.3150807078561523e-08,4.851805845513484e-18,28.000000000009745,28.022267228193819,2.393146765305842,2.5500000000000078
26,37888,113664,3,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,3.5267192736160618e-08,4.9102093074790055e-18,28.000000000013319,28.023590019842803,2.3901518904143533,2.5500000000000078
27,38400,115200,3,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,3.7389809225690851e-08,5.0688892513908252e-18,28.000000000016708,28.024936529569327,2.3872181629693281,2.5500000000000078
28,38912,116736,3,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,3.9518814517007952e-08,5.232297540629757e-18,28.000000000020989,28.026306246892116,2.3843422093935955,2.5500000000000078
29,39424,118272,3,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,4.1646524613010121e-08,5.3618686627437118e-18,28.000000000025992,28.027698689243259,2.381520954939861,2.5500000000000078
30,39936,119808,3,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,4.3775724394503139e-08,5.4828003098745536e-18,28.000000000031935,28.029113399532456,2.3787515879037056,2.5500000000000078
31,40448,121344,3,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,4.5912557241806436e-08,5.5443417590419775e-18,28.000000000038984,28.030549943998253,2.3760315291647691,2.5500000000000078
32,40960,122880,3,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,4.8043098233889309e-08,5.6170765128608924e-18,28.000000000048018,28.032007910304994,2.373358406117593,2.5500000000000078
33,41088,123392,4,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,4.8583140775282723e-08,6.2415846404486275e-18,28.000000000058218,28.033486966295008,2.3707301554029532,2.5500000000000438
34,41216,123904,4,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,4.9121698826519468e-08,6.6641942656304781e-18,28.000000000071715,28.03498667505292,2.3681446171405933,2.5500000000000722
35,41344,124416,4,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,4.9656644817018895e-08,6.8436651615942708e-18,28.000000000091813,28.036506679202549,2.3655999165079069,2.5500000000000842
36,41472,124928,4,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,5.0191831864692545e-08,7.2925210725160642e-18,28.000000000126008,28.038046636997926,2.3630943117004333,2.5500000000000895
37,41600,125440,4,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,5.072644931266025e-08,7.4381560938245871e-18,28.00000000018369,28.039606221232109,2.360626181086853,2.5500000000000886
38,41728,125952,4,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,5.1264390575158857e-08,7.7345814879105813e-18,28.000000000277495,28.041185118244762,2.3581940119165274,2.55000000000009
39,41856,126464,4,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,5.1803087529607452e-08,8.0138411265272985e-18,28.000000000425405,28.042783027021809,2.3557963903557035,2.5500000000000909
40,41984,126976,4,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,5.234022735679905e-08,8.1659993975439911e-18,28.000000000652079,28.044399658376737,2.3534319926661884,2.550000000000106
41,42112,127488,4,1.3981928322440158e-15,0.0039385713584338426,2.2364710338323665e-16,5.2881567589638952e-08,8.4957672530498673e-18,28.000000000990916,28.046034734203886,2.3510995773700913,2.5500000000001162
