time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
194,28.494194942870745,1.1136919782367418,3105,9315,58.590306985076367,-1.6043332410268644e-07,-1.161707535723977e-11,1.4154466487823644e-19
195,28.49370099493856,1.1135296770822922,3121,9363,58.862556144317765,-1.6114257501841365e-07,-1.0587416360285928e-11,1.413374561347919e-19
196,28.493207540707427,1.1133676076211003,3137,9411,59.134521509275672,-1.6185074175156436e-07,-1.0760291963007873e-11,1.5000093228036604e-19
197,28.492714579683923,1.1132057695224113,3153,9459,59.406203389595419,-1.6255782603366561e-07,-9.6808984439977763e-12,1.5518115086647937e-19
198,28.492222111375018,1.1130441624559457,3169,9507,59.677602094558146,-1.6326382959331809e-07,-8.5867493671010209e-12,1.4545185250163066e-19
199,28.491730135288329,1.1128827860918902,3185,9555,59.948717933081191,-1.6396875415620123e-07,-1.150821105078137e-11,1.4236605522650159e-19
200,28.491238650931798,1.1127216401009061,3201,9603,60.21955121371861,-1.6467260144507848e-07,-1.3753480992972911e-11,1.5786080246084491e-19
201,28.490747657813991,1.1125607241541271,3217,9651,60.490102244661628,-1.6537537317980258e-07,-1.2720841741087341e-11,1.4858273112014387e-19
202,28.490257155443924,1.1124000379231493,3233,9699,60.760371333739151,-1.660770710773208e-07,-6.5555477712919696e-12,1.4208357304731473e-19
203,28.489767143331061,1.1122395810800403,3249,9747,61.030358788418134,-1.6677769685167971e-07,-4.0744491114352854e-12,1.3630861160077577e-19
204,28.489277620985451,1.1120793532973419,3265,9795,61.300064915804157,-1.674772522140312e-07,-5.648103512667646e-12,1.3515552182687685e-19
205,28.488788587917458,1.1119193542480563,3281,9843,61.569490022641794,-1.6817573887263681e-07,-8.4913187592405848e-12,1.439931194913934e-19
206,28.48830004363813,1.1117595836056546,3297,9891,61.838634415315127,-1.6887315853287335e-07,-1.4565633421614876e-11,1.3276827857904881e-19
207,28.487811987658898,1.1116000410440749,3313,9939,62.107498399848225,-1.69569512897238e-07,-1.1366716595739845e-11,1.410574554974427e-19
208,28.487324419491721,1.1114407262377186,3329,9987,62.376082281905568,-1.7026480366535354e-07,-1.0606158312720382e-11,1.4965558437462515e-19
209,28.486837338649021,1.1112816388614557,3345,10035,62.644386366792517,-1.7095903253397317e-07,-8.8220090954660435e-12,1.5236336010981749e-19
210,28.486350744643733,1.1111227785906144,3361,10083,62.912410959455762,-1.7165220119698608e-07,-1.0179038167912324e-11,1.4704210722926386e-19
211,28.485864636989255,1.1109641451009944,3377,10131,63.180156364483864,-1.7234431134542214e-07,-4.506197498477249e-12,1.4388103651839246e-19
212,28.485379015199427,1.1108057380688505,3393,10179,63.447622886107574,-1.7303536466745739e-07,-6.0352590980361498e-12,1.5884804252192695e-19
213,28.484893878788736,1.1106475571709049,3409,10227,63.714810828200442,-1.7372536284841882e-07,-5.34712898958567e-12,1.5412401404363661e-19
214,28.484409227271943,1.1104896020843382,3425,10275,63.981720494279209,-1.7441430757078974e-07,-4.5008476112773366e-12,1.5429399965951625e-19
215,28.483925060164442,1.1103318724867932,3441,10323,64.24835218750421,-1.751022005142145e-07,-3.1536891154093638e-12,1.5840219217176086e-19
216,28.483441376982068,1.1101743680563751,3457,10371,64.514706210679975,-1.7578904335550408e-07,-3.9643253957333258e-12,1.6235487472884551e-19
217,28.48295817724113,1.110017088471642,3473,10419,64.780782866255436,-1.7647483776864078e-07,-1.4465165176780204e-13,1.6544563508764989e-19
218,28.482475460458428,1.1098600334116173,3489,10467,65.046582456324714,-1.7715958542478335e-07,2.6694167709617744e-12,1.6397738950036827e-19
219,28.481993226151239,1.1097032025557814,3505,10515,65.312105282627286,-1.7784328799227207e-07,5.0488085934219384e-12,1.692457028217185e-19
220,28.481511473837319,1.1095465955840698,3521,10563,65.577351646548607,-1.7852594713663373e-07,4.7394727031857542e-12,1.7499750321110598e-19
221,28.481030203034951,1.1093902121768784,3537,10611,65.842321849120481,-1.7920756452058683e-07,2.6428824406732332e-12,1.8454688979272441e-19
222,28.48054941326285,1.1092340520150528,3553,10659,66.107016191021643,-1.7988814180404625e-07,1.1313484871156021e-12,1.6883583482819848e-19
223,28.480069104040204,1.1090781147799034,3569,10707,66.371434972578015,-1.805676806441287e-07,-1.1397133237167623e-14,1.6539476347997788e-19
224,28.47958927488672,1.1089224001531897,3585,10755,66.63557849376329,-1.8124618269515725e-07,-8.3789225557850955e-13,1.5964751258395945e-19
225,28.479109925322572,1.1087669078171236,3601,10803,66.899447054199385,-1.8192364960866676e-07,2.9022791114829971e-12,1.6378341564672459e-19
226,28.478631054868426,1.1086116374543777,3617,10851,67.163040953156838,-1.8260008303340861e-07,-8.1086526382279089e-13,1.6082376341500985e-19
227,28.478152663045371,1.1084565887480735,3633,10899,67.426360489555321,-1.8327548461535582e-07,-3.5326186420547856e-12,1.5628254185209373e-19
228,28.477674749375087,1.1083017613817834,3649,10947,67.689405961964027,-1.8394985599770781e-07,-8.0662213020055162e-13,1.6403860086569719e-19
229,28.477197313379538,1.1081471550395319,3665,10995,67.952177668602147,-1.8462319882089539e-07,-1.9863000133568676e-12,1.6130311457998433e-19
230,28.476720354581385,1.1079927694057987,3681,11043,68.214675907339284,-1.8529551472258597e-07,-3.1164341940392859e-12,1.6568386310406517e-19
231,28.476243872503623,1.1078386041655088,3697,11091,68.476900975696054,-1.8596680533768813e-07,-3.3408484312325015e-12,1.7817429035361588e-19
232,28.475767866669781,1.107684659004041,3713,11139,68.738853170844294,-1.8663707229835685e-07,-2.3491174283574168e-12,1.6862531736230373e-19
233,28.475292336603903,1.1075309336072205,3729,11187,69.000532789607675,-1.8730631723399821e-07,-4.8667701812998843e-12,1.7235590192491789e-19
234,28.474817281830425,1.1073774276613235,3745,11235,69.261940128462143,-1.8797454177127447e-07,-4.454589475066939e-12,1.7192370005485893e-19
235,28.474342701874249,1.1072241408530681,3761,11283,69.52307548353626,-1.8864174753410876e-07,-9.1028851123553522e-12,1.665867307426668e-19
236,28.473868596260886,1.1070710728696282,3777,11331,69.783939150611758,-1.8930793614369008e-07,-7.8246888135513615e-12,1.7048936887269198e-19
237,28.473394964516153,1.1069182233986203,3793,11379,70.044531425123964,-1.8997310921847839e-07,-9.688180813149927e-12,1.897295899206754e-19
238,28.472921806166408,1.106765592128103,3809,11427,70.304852602162228,-1.9063726837420905e-07,-1.3507854557115451e-11,1.9253455937784272e-19
239,28.472449120738538,1.1066131787465876,3825,11475,70.564902976470279,-1.9130041522389812e-07,-1.2177096136989363e-11,2.0463662532979979e-19
240,28.47197690775986,1.1064609829430245,3841,11523,70.824682842446805,-1.9196255137784673e-07,-1.1957167894705023e-11,2.1954200637769908e-19
241,28.471505166758131,1.1063090044068098,3857,11571,71.084192494145881,-1.9262367844364654e-07,-1.7323871503993615e-11,2.2276097973144918e-19
242,28.471033897261623,1.1061572428277846,3873,11619,71.343432225277354,-1.9328379802618402e-07,-1.6703836230869129e-11,2.22820536735553e-19
243,28.470563098799083,1.1060056978962294,3889,11667,71.602402329207251,-1.9394291172764553e-07,-1.6377937200884318e-11,2.240443504518252e-19
244,28.470092770899686,1.1058543693028693,3905,11715,71.86110309895831,-1.9460102114752204e-07,-2.0182740895213769e-11,2.1466660384731153e-19
245,28.46962291309314,1.1057032567388703,3921,11763,72.119534827210401,-1.9525812788261421e-07,-1.7287383330399919e-11,2.1497762375763147e-19
246,28.469153524909483,1.1055523598958419,3937,11811,72.377697806300944,-1.9591423352703667e-07,-1.4218473620708494e-11,2.1916067611531213e-19
247,28.468684605879496,1.1054016784658278,3953,11859,72.635592328225329,-1.9656933967222332e-07,-1.5848440615418014e-11,2.193989041317274e-19
248,28.468216155534158,1.1052512121413167,3969,11907,72.893218684637333,-1.9722344790693194e-07,-1.1297168062140983e-11,2.273886416683771e-19
249,28.467748173404988,1.1051009606152347,3985,11955,73.150577166849658,-1.9787655981724874e-07,-1.4348994215040989e-11,2.2567058753610446e-19
250,28.467280659024095,1.1049509235809454,4001,12003,73.407668065834301,-1.9852867698659346e-07,-1.3081858513119826e-11,2.3605666730732027e-19
251,28.466813611923872,1.1048011007322507,4017,12051,73.664491672223051,-1.99179800995724e-07,-1.2336135585266916e-11,2.3777885734265568e-19
252,28.466347031637326,1.1046514917633874,4033,12099,73.921048276307772,-1.9982993342274107e-07,-1.6662452667626226e-11,2.3605873525885166e-19
253,28.465880917697884,1.1045020963690346,4049,12147,74.177338168041018,-2.0047907584309301e-07,-1.6052974921576535e-11,2.341719362816182e-19
254,28.465415269639418,1.104352914244302,4065,12195,74.433361637036342,-2.0112722982958053e-07,-2.0027059871585706e-11,2.3480390226960871e-19
255,28.46495008699624,1.1042039450847372,4081,12243,74.689118972568821,-2.0177439695236144e-07,-2.1614363077127052e-11,2.3522907310446097e-19
256,28.464485369303219,1.1040551885863201,4097,12291,74.944610463575458,-2.0242057877895523e-07,-2.8732554530064291e-11,2.3365163967632234e-19
257,28.46402111609564,1.1039066444454675,4113,12339,75.199836398655535,-2.0306577687424804e-07,-2.529568221554257e-11,2.4282838139198563e-19
258,28.463557326909218,1.1037583123590262,4129,12387,75.454797066071123,-2.0370999280049708e-07,-2.3218520855960989e-11,2.4202436183658409e-19
259,28.463094001280162,1.1036101920242789,4145,12435,75.709492753747554,-2.0435322811733551e-07,-2.4448595925541383e-11,2.3636437849519e-19
260,28.462631138745177,1.1034622831389371,4161,12483,75.963923749273818,-2.0499548438177686e-07,-2.5798502223395303e-11,2.3630523508139246e-19
261,28.462168738841381,1.1033145854011519,4177,12531,76.218090339902915,-2.0563676314822001e-07,-2.6893529070370903e-11,2.5021510426208417e-19
262,28.461706801106356,1.1031670985094915,4193,12579,76.471992812552401,-2.0627706596845365e-07,-2.5072957599014956e-11,2.6411132496266876e-19
263,28.46124532507821,1.1030198221629663,4209,12627,76.725631453804766,-2.0691639439166094e-07,-2.7340636699069165e-11,2.6088407980279312e-19
264,28.460784310295484,1.1028727560610119,4225,12675,76.979006549907794,-2.0755474996442438e-07,-2.429747722465514e-11,2.6231220713036592e-19
265,28.460323756297051,1.1027258999034921,4241,12723,77.23211838677517,-2.0819213423073013e-07,-2.4622786448658118e-11,2.5952874436912499e-19
266,28.459863662622471,1.1025792533907033,4257,12771,77.484967249986752,-2.0882854873197281e-07,-2.3174635821465728e-11,2.7352960341719753e-19
267,28.459404028811566,1.102432816223363,4273,12819,77.737553424789013,-2.0946399500695989e-07,-2.5227330641142132e-11,2.7893440153961902e-19
268,28.458944854404784,1.1022865881026234,4289,12867,77.989877196095577,-2.1009847459191674e-07,-2.6712822925878399e-11,2.7536842591890291e-19
269,28.458486138942888,1.1021405687300581,4305,12915,78.24193884848745,-2.1073198902049084e-07,-3.0870618561440466e-11,2.7025231383026244e-19
270,28.45802788196718,1.1019947578076665,4321,12963,78.493738666213645,-2.1136453982375652e-07,-3.0346104101797167e-11,2.7158035230371632e-19
271,28.457570083019402,1.1018491550378773,4337,13011,78.745276933191519,-2.1199612853021952e-07,-3.5794617270212825e-11,2.7233019152899564e-19
272,28.457112741641755,1.1017037601235418,4353,13059,78.996553933007178,-2.126267566658215e-07,-3.7437969391262982e-11,2.7176688153184703e-19
273,28.456655857376919,1.1015585727679384,4369,13107,79.247569948915881,-2.1325642575394476e-07,-3.5425773425856733e-11,2.5623966745846101e-19
274,28.456199429768031,1.1014135926747588,4385,13155,79.498325263842659,-2.1388513731541679e-07,-3.1517646131851151e-11,2.5550078837629802e-19
275,28.455743458358572,1.1012688195481335,4401,13203,79.748820160382493,-2.1451289286851449e-07,-3.3108498581624346e-11,2.604688351352915e-19
276,28.455287942692664,1.1011242530926009,4417,13251,79.99905492080083,-2.151396939289691e-07,-2.9992501537901006e-11,2.6513826969315334e-19
277,28.454832882314697,1.1009798930131307,4433,13299,80.249029827033993,-2.1576554200997051e-07,-3.0793770311454693e-11,2.5681062887627574e-19
278,28.45437827676971,1.10083573901511,4449,13347,80.498745160689666,-2.1639043862217203e-07,-3.0958589858354202e-11,2.7312966159102814e-19
279,28.453924125603059,1.1006917908043454,4465,13395,80.748201203047202,-2.1701438527369448e-07,-2.805115167925365e-11,2.6202889777056651e-19
280,28.453470428360539,1.1005480480870673,4481,13443,80.997398235058142,-2.1763738347013107e-07,-2.580366476045981e-11,2.6705009088391653e-19
281,28.453017184588507,1.1004045105699212,4497,13491,81.246336537346593,-2.1825943471455176e-07,-2.5413015442010689e-11,2.8027464092710806e-19
282,28.452564393833708,1.1002611779599747,4513,13539,81.495016390209642,-2.188805405075078e-07,-2.3310971208889697e-11,2.8402156230682014e-19
283,28.452112055643411,1.1001180499647116,4529,13587,81.743438073617796,-2.1950070234703613e-07,-1.9219494051814223e-11,2.8346424936911253e-19
284,28.451660169565166,1.0999751262920343,4545,13635,81.991601867215323,-2.2011992172866382e-07,-2.1940876199222359e-11,2.9431003476575469e-19
285,28.451208735147151,1.0998324066502596,4561,13683,82.239508050320794,-2.2073820014541283e-07,-2.4697587724942238e-11,2.9272370914603112e-19
286,28.450757751937939,1.0996898907481267,4577,13731,82.487156901927392,-2.2135553908780403e-07,-2.5903140743466224e-11,2.8826210371707323e-19
287,28.450307219486508,1.0995475782947834,4593,13779,82.734548700703456,-2.219719400438619e-07,-2.5251689628191798e-11,2.9502265086346913e-19
288,28.449857137342356,1.0994054689997974,4609,13827,82.981683724992678,-2.22587404499119e-07,-2.5317505036870358e-11,2.9452117261710885e-19
289,28.449407505055365,1.0992635625731519,4625,13875,83.228562252814797,-2.2320193393662032e-07,-2.9657325206766671e-11,2.8360590404901224e-19
290,28.448958322175969,1.0991218587252374,4641,13923,83.47518456186576,-2.2381552983692762e-07,-3.4336103404974949e-11,2.8670286826241077e-19
291,28.448509588254939,1.0989803571668646,4657,13971,83.721550929518301,-2.2442819367812406e-07,-3.652010291399499e-11,2.9908493485171705e-19
292,28.448061302843527,1.0988390576092562,4673,14019,83.967661632822285,-2.2503992693581836e-07,-3.2262040261521463e-11,2.9803131354647763e-19
293,28.447613465493525,1.0986979597640427,4689,14067,84.213516948505088,-2.2565073108314951e-07,-3.0954142027361797e-11,2.9400439152941635e-19
294,28.447166075756972,1.0985570633432711,4705,14115,84.459117152972084,-2.2626060759079076e-07,-3.286380195755001e-11,2.9530761458449365e-19
295,28.446719133186576,1.0984163680593999,4721,14163,84.704462522307082,-2.2686955792695437e-07,-3.1068148054202993e-11,2.9837397311522772e-19
296,28.446272637335351,1.0982758736252916,4737,14211,84.9495533322726,-2.2747758355739576e-07,-2.7697618504296528e-11,2.9379097893137767e-19
297,28.445826587756819,1.0981355797542236,4753,14259,85.194389858310345,-2.2808468594541801e-07,-2.9667133333299844e-11,2.9414770057054116e-19
298,28.445380984004938,1.0979954861598822,4769,14307,85.438972375541667,-2.2869086655187612e-07,-2.9435870407823472e-11,2.9282069607285297e-19
299,28.444935825634023,1.0978555925563647,4785,14355,85.683301158767975,-2.2929612683518121e-07,-2.9827054021103194e-11,2.9425688841139816e-19
300,28.444491112199053,1.0977158986581719,4801,14403,85.927376482471118,-2.2990046825130535e-07,-2.9517527311284653e-11,2.999636074574015e-19
301,28.444046843255272,1.0975764041802127,4817,14451,86.171198620813612,-2.3050389225378549e-07,-2.6045207657254821e-11,3.0557189201051103e-19
302,28.443603018358338,1.0974371088378065,4833,14499,86.414767847639382,-2.3110640029372776e-07,-2.403672053064021e-11,3.1399445180267909e-19
303,28.443159637064497,1.0972980123466762,4849,14547,86.658084436473985,-2.3170799381981201e-07,-2.2218428485931696e-11,3.1861570308985972e-19
304,28.442716698930326,1.0971591144229513,4865,14595,86.901148660524939,-2.3230867427829598e-07,-1.8650879451964641e-11,3.2669250138598062e-19
305,28.442274203512849,1.0970204147831673,4881,14643,87.143960792682293,-2.3290844311301977e-07,-1.6887310994029292e-11,3.2809746765640194e-19
306,28.441832150369695,1.0968819131442629,4897,14691,87.386521105518966,-2.3350730176540968e-07,-1.5278500686832786e-11,3.2621666573860949e-19
307,28.44139053905872,1.0967436092235823,4913,14739,87.628829871291188,-2.3410525167448326e-07,-1.1477305217333367e-11,3.1991354947095542e-19
308,28.440949369138348,1.096605502738871,4929,14787,87.870887361938742,-2.3470229427685284e-07,-1.2027837059669366e-11,3.1888019409072355e-19
309,28.440508640167387,1.0964675934082817,4945,14835,88.112693849085517,-2.3529843100673018e-07,-1.178564537629434e-11,3.1954896961597267e-19
310,28.44006835170509,1.0963298809503625,4961,14883,88.354249604040021,-2.3589366329593068e-07,-1.2482161138027692e-11,3.0959054222144677e-19
311,28.439628503311191,1.0961923650840735,4977,14931,88.595554897795495,-2.364879925738776e-07,-1.3368469525820714e-11,3.2169653728131347e-19
312,28.439189094545895,1.0960550455287656,4993,14979,88.836610001030536,-2.3708142026760631e-07,-1.3204153048729239e-11,3.2455548027344987e-19
313,28.438750124969708,1.0959179220041957,5009,15027,89.077415184109412,-2.3767394780176863e-07,-1.4292143857286277e-11,3.2411231826027459e-19
314,28.438311594143673,1.0957809942305188,5025,15075,89.31797071708246,-2.3826557659863672e-07,-1.5354988114335555e-11,3.2994146003693578e-19
315,28.437873501629319,1.0956442619282938,5041,15123,89.558276869686566,-2.3885630807810783e-07,-1.4576867490845302e-11,3.3530944862209865e-19
316,28.437435846988517,1.0955077248184717,5057,15171,89.798333911345395,-2.3944614365770798e-07,-1.5993102675526671e-11,3.394865039203383e-19
317,28.43699862978356,1.0953713826224067,5073,15219,90.038142111170004,-2.4003508475259691e-07,-1.9155867864162346e-11,3.5371525122716921e-19
318,28.436561849577277,1.0952352350618504,5089,15267,90.277701737959077,-2.4062313277557103e-07,-1.5841057632304256e-11,3.6172649545974528e-19
319,28.436125505932978,1.0950992818589484,5105,15315,90.517013060199403,-2.4121028913706901e-07,-1.6797438440185886e-11,3.655747464644951e-19
320,28.435689598414172,1.0949635227362458,5121,15363,90.756076346066266,-2.4179655524517491e-07,-1.5437952999297622e-11,3.6394623463353133e-19
321,28.435254126585018,1.0948279574166839,5137,15411,90.994891863423831,-2.4238193250562297e-07,-1.9446579763160443e-11,3.7273109953399762e-19
322,28.434819090010052,1.0946925856235985,5153,15459,91.233459879825489,-2.4296642232180169e-07,-2.1254525917058231e-11,3.6596476212331385e-19
323,28.434384488254217,1.0945574070807198,5169,15507,91.471780662514334,-2.4355002609475754e-07,-1.6305724132026356e-11,3.5924205848994226e-19
324,28.433950320882939,1.0944224215121736,5185,15555,91.709854478423551,-2.4413274522319965e-07,-2.1019800483523809e-11,3.5427918160977723e-19
325,28.433516587461973,1.0942876286424812,5201,15603,91.947681594176757,-2.4471458110350374e-07,-2.2684090716929006e-11,3.6446487687760208e-19
326,28.4330832875577,1.0941530281965508,5217,15651,92.185262276088395,-2.4529553512971638e-07,-2.1944758510361595e-11,3.6368505235511771e-19
327,28.432650420736717,1.0940186198996913,5233,15699,92.422596790164178,-2.4587560869355866e-07,-2.310058394572323e-11,3.7870499791785559e-19
328,28.432217986566215,1.0938844034775981,5249,15747,92.659685402101559,-2.4645480318443115e-07,-2.3654002367923255e-11,3.7796363729385494e-19
329,28.43178598461375,1.0937503786563598,5265,15795,92.896528377289897,-2.4703311998941712e-07,-2.6694708943342249e-11,3.8012485343930286e-19
330,28.431354414447348,1.0936165451624575,5281,15843,93.133125980810988,-2.4761056049328705e-07,-2.559245523836573e-11,3.8883547887979252e-19
331,28.430923275635372,1.0934829027227628,5297,15891,93.369478477439515,-2.4818712607850312e-07,-2.7244810574256206e-11,4.0304209910523763e-19
332,28.430492567746711,1.0933494510645332,5313,15939,93.605586131643292,-2.4876281812522256e-07,-2.6386174495351966e-11,4.1004687132748981e-19
333,28.430062290350694,1.09321618991542,5329,15987,93.841449207583835,-2.4933763801130216e-07,-2.7021822279760244e-11,4.0340399062322958e-19
334,28.429632443016995,1.0930831190034609,5345,16035,94.077067969116598,-2.4991158711230236e-07,-2.5894109773050289e-11,4.038570788037555e-19
335,28.429203025315779,1.0929502380570824,5361,16083,94.312442679791388,-2.5048466680149104e-07,-2.8482317199207685e-11,4.0825106221763718e-19
336,28.428774036817671,1.0928175468050982,5377,16131,94.547573602852879,-2.5105687844984785e-07,-2.8807116414508727e-11,4.2032665838999256e-19
337,28.428345477093579,1.0926850449767118,5393,16179,94.782461001240762,-2.5162822342606832e-07,-3.2641236935582185e-11,4.1671125872767641e-19
338,28.427917345715084,1.092552732301511,5409,16227,95.017105137590363,-2.5219870309656748e-07,-2.9932337858307179e-11,4.2012523991083589e-19
339,28.42748964225396,1.092420608509469,5425,16275,95.251506274232952,-2.5276831882548458e-07,-2.8295112780574172e-11,4.210804267231815e-19
340,28.427062366282499,1.0922886733309436,5441,16323,95.485664673196084,-2.533370719746864e-07,-2.6824643201139864e-11,4.2660144372166669e-19
341,28.426635517373462,1.0921569264966826,5457,16371,95.71958059620394,-2.5390496390377163e-07,-2.4633628470382973e-11,4.2024290635297156e-19
342,28.426209095100017,1.0920253677378129,5473,16419,95.953254304677998,-2.5447199597007498e-07,-2.5381755724973587e-11,4.1508915754645992e-19
343,28.425783099035655,1.0918939967858485,5489,16467,96.186686059737028,-2.5503816952867092e-07,-2.5610936982278787e-11,4.1446194784699159e-19
344,28.4253575287545,1.0917628133726855,5505,16515,96.419876122197778,-2.556034859323779e-07,-2.5348632914923286e-11,4.0796341015962187e-19
345,28.424932383830921,1.0916318172305992,5521,16563,96.652824752575185,-2.5616794653176248e-07,-2.5222570559924051e-11,4.1102459881152748e-19
346,28.424507663839726,1.0915010080922565,5537,16611,96.88553221108279,-2.5673155267514271e-07,-2.6806667996481792e-11,4.1051422837358227e-19
347,28.424083368356246,1.0913703856906947,5553,16659,97.117998757633231,-2.5729430570859271e-07,-2.547384178597234e-11,4.0721853401801787e-19
348,28.423659496956201,1.0912399497593368,5569,16707,97.350224651838474,-2.5785620697594629e-07,-2.613504898607566e-11,4.1157943020739743e-19
349,28.423236049215674,1.0911097000319916,5585,16755,97.582210153010266,-2.5841725781880108e-07,-3.1137772915634798e-11,4.1156909044974051e-19
350,28.422813024711285,1.0909796362428419,5601,16803,97.81395552016059,-2.5897745957652287e-07,-3.092898159806623e-11,4.0194070811962327e-19
351,28.422390423019895,1.0908497581264489,5617,16851,98.04546101200188,-2.5953681358624864e-07,-3.2156922957771172e-11,4.0038912408562693e-19
352,28.421968243719043,1.0907200654177569,5633,16899,98.276726886947529,-2.6009532118289127e-07,-2.9920326632959515e-11,3.9573499236909732e-19
353,28.421546486386422,1.0905905578520863,5649,16947,98.50775340311219,-2.6065298369914302e-07,-3.0193816197288115e-11,3.991067873410166e-19
354,28.4211251506004,1.0904612351651382,5665,16995,98.738540818312288,-2.6120980246547993e-07,-3.0449524845987952e-11,4.0093134097715544e-19
355,28.420704235939542,1.0903320970929855,5681,17043,98.969089390066245,-2.6176577881016508e-07,-2.720564051816865e-11,4.0555652137224569e-19
356,28.42028374198296,1.0902031433720822,5697,17091,99.199399375594936,-2.6232091405925325e-07,-2.6329282504233831e-11,4.2139351458503282e-19
357,28.419863668310164,1.090074373739258,5713,17139,99.429471031822047,-2.6287520953659439e-07,-2.660845502266973e-11,4.1347470778590955e-19
358,28.419444014501096,1.0899457879317176,5729,17187,99.659304615374467,-2.6342866656383759e-07,-2.688533770611734e-11,4.3206269692089491e-19
359,28.419024780136056,1.0898173856870397,5745,17235,99.888900382582634,-2.6398128646043474e-07,-3.0736264228226062e-11,4.3131223731015618e-19
360,28.418605964795894,1.0896891667431798,5761,17283,100.11825858948097,-2.6453307054364493e-07,-2.7108364164529775e-11,4.327004531731733e-19
361,28.418187568061718,1.0895611308384663,5777,17331,100.34737949180821,-2.6508402012853779e-07,-2.8427048909263064e-11,4.3787570867561132e-19
362,28.417769589515135,1.0894332777116018,5793,17379,100.57626334500777,-2.6563413652799777e-07,-2.9966636810874192e-11,4.4271161333174945e-19
363,28.417352028738158,1.0893056071016625,5809,17427,100.80491040422817,-2.66183421052728e-07,-3.1451622556355474e-11,4.4456656585539962e-19
364,28.416934885313278,1.0891781187480936,5825,17475,101.03332092432329,-2.6673187501125361e-07,-3.7017576504094762e-11,4.5008654887811911e-19
365,28.416518158823383,1.0890508123907148,5841,17523,101.26149515985296,-2.6727949970992624e-07,-3.4933222980981782e-11,4.3396169681216353e-19
366,28.416101848851621,1.0889236877697213,5857,17571,101.4894333650831,-2.6782629645292752e-07,-3.3916310732129418e-11,4.3826779228596145e-19
367,28.415685954981797,1.0887967446256714,5873,17619,101.71713579398632,-2.6837226654227285e-07,-3.2472743244360558e-11,4.4178951374390597e-19
368,28.415270476797954,1.0886699826994983,5889,17667,101.94460270024203,-2.6891741127781546e-07,-3.3676141736327381e-11,4.4808104948298429e-19
369,28.414855413884638,1.0885434017325024,5905,17715,102.17183433723706,-2.6946173195725026e-07,-2.8294276643858751e-11,4.3156742252912879e-19
370,28.414440765826765,1.0884170014663572,5921,17763,102.39883095806589,-2.7000522987611749e-07,-2.7766601518042222e-11,4.3161333105312548e-19
371,28.414026532209718,1.0882907816431031,5937,17811,102.62559281553104,-2.7054790632780633e-07,-2.7399495866609058e-11,4.2620398343733496e-19
372,28.413612712619273,1.0881647420051468,5953,17859,102.85212016214342,-2.7108976260355906e-07,-2.7747883851736432e-11,4.3970563898573175e-19
373,28.413199306641552,1.0880388822952667,5969,17907,103.07841325012284,-2.7163079999247464e-07,-2.6126833335693433e-11,4.4800474207147628e-19
374,28.412786313863155,1.087913202256606,5985,17955,103.30447233139822,-2.7217101978151275e-07,-3.0440337750459179e-11,4.4499111630479246e-19
375,28.412373733871128,1.0877877016326718,6001,18003,103.53029765760796,-2.7271042325549718e-07,-3.1767841829344334e-11,4.4193282278503078e-19
376,28.411961566252909,1.0876623801673442,6017,18051,103.75588948010045,-2.7324901169711987e-07,-3.1042370063349978e-11,4.4219110993130046e-19
377,28.411549810596302,1.0875372376048631,6033,18099,103.98124804993429,-2.7378678638694461e-07,-3.3289745959841355e-11,4.2948975162554872e-19
378,28.411138466489533,1.0874122736898342,6049,18147,104.20637361787877,-2.74323748603411e-07,-3.5770383183253429e-11,4.3367528552506704e-19
379,28.410727533521264,1.0872874881672314,6065,18195,104.43126643441414,-2.7485989962283759e-07,-3.5163694872553108e-11,4.3663038826341273e-19
380,28.410317011280579,1.087162880782391,6081,18243,104.655926749732,-2.7539524071942636e-07,-3.4722672653808573e-11,4.2375780357086252e-19
381,28.409906899356919,1.0870384512810096,6097,18291,104.88035481373576,-2.7592977316526574e-07,-3.4965731698921587e-11,4.1512513990310598e-19
382,28.409497197340247,1.0869141994091494,6113,18339,105.10455087604083,-2.7646349823033532e-07,-3.8367059529420544e-11,4.1505131403343562e-19
383,28.409087904820794,1.0867901249132379,6129,18387,105.32851518597516,-2.7699641718250831e-07,-3.7965085936120246e-11,4.0981029767229964e-19
384,28.408679021389329,1.0866662275400583,6145,18435,105.55224799257954,-2.7752853128755645e-07,-3.6479336912309535e-11,4.1709817245919809e-19
385,28.408270546636885,1.0865425070367609,6161,18483,105.77574954460788,-2.7805984180915268e-07,-3.9137817986478751e-11,4.2535012625002709e-19
386,28.407862480155043,1.0864189631508552,6177,18531,105.99902009052774,-2.7859035000887585e-07,-4.1995268373895556e-11,4.1548558385502596e-19
387,28.40745482153574,1.0862955956302101,6193,18579,106.22205987852047,-2.7912005714621358e-07,-4.390175376012273e-11,4.1680721167873256e-19
388,28.407047570371276,1.0861724042230556,6209,18627,106.44486915648184,-2.796489644785662e-07,-4.508172307682301e-11,4.110419696043911e-19
389,28.406640726254434,1.0860493886779798,6225,18675,106.66744817202226,-2.8017707326125072e-07,-4.4355522726968744e-11,4.0487140902989865e-19
390,28.406234288778354,1.0859265487439291,6241,18723,106.88979717246707,-2.8070438474750434e-07,-4.572916698086793e-11,4.0226889202765369e-19
