time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
31,0.00043539905902702843,20.914519670297945,1067.3079023435489,183.95700824255135,26.59696749530772,28.004509321118643,122.55056612170273,1062.2842752356378,-2.9090114910118821e-08,1.4378149050855197e-16,9.7979643113325048e-15
32,0.00043490389609822036,20.817654357451968,1066.193934551233,186.59864106370082,26.555622873675141,28.004797692789506,128.37137337074418,1095.7971954673078,-3.0217744539459261e-08,1.4378149050855197e-16,9.7979643113325048e-15
33,0.00043441700772578685,20.722769409801913,1065.0979879766701,189.19076475495214,26.514452809451054,28.005094661433521,134.27438599635093,1129.2754046977998,-2.9630308658566552e-08,1.4378149050855197e-16,9.7979643113325048e-15
34,0.00043393801363932635,20.629774237031942,1064.0192357980297,191.73564407420142,26.473454208853795,28.005400202611934,140.25808477850597,1162.7194558815252,-2.9041393572643838e-08,1.4378149050855197e-16,9.7979643113325048e-15
35,0.00043346656723035728,20.538584880064583,1062.9569259619582,194.23537799838533,26.432624117122721,28.005714292315485,146.32101887313874,1196.129877236348,-2.8451687438145777e-08,1.4378149050855197e-16,9.7979643113325048e-15
36,0.00043300234649137312,20.449123355021133,1061.91035974077,196.69191612447162,26.39195970838815,28.006036906944853,152.46180099101826,1229.5071742056953,-2.7857521191805886e-08,1.4378149050855197e-16,9.7979643113325048e-15
37,0.00043254505163929023,20.361317076853876,1060.8788865816102,199.10707307865314,26.351458276630769,28.00636802329339,158.6791029358364,1262.8518310511533,-2.7272047585730158e-08,1.4378149050855197e-16,9.7979643113325048e-15
38,0.00043209440302615992,20.275098351343519,1059.8618995794668,201.48254121641207,26.311117227504617,28.00670761852961,164.97165156766587,1296.1643122933092,-2.6683351189162267e-08,1.4378149050855197e-16,9.7979643113325048e-15
39,0.00043165013929580092,20.190403926767399,1058.8588314830649,203.81990183081501,26.270934070918891,28.007055670183146,171.33822514138805,1329.4450640189605,-2.6091374626665426e-08,1.4378149050855197e-16,9.7979643113325048e-15
40,0.00043121201575190514,20.107174596986301,1057.8691511589102,206.12063507534248,26.230906414290153,28.007412156129213,177.77764997655075,1362.694515070222,-2.5497995417852112e-08,1.4378149050855197e-16,9.7979643113325048e-15
41,0.0004307798029086165,20.025354848946996,1056.8923604505983,208.38612877632511,26.19103195639039,28.007777054575623,184.28879742109848,1395.9130781289025,-2.4901945722523295e-08,1.4378149050855197e-16,9.7979643113325048e-15
42,0.00043035328519934365,19.944892548682841,1055.92799138092,210.61768628292893,26.151308481724424,28.00815034405051,190.87058107648059,1429.1011507077285,-2.4309347621860108e-08,1.4378149050855197e-16,9.7979643113325048e-15
43,0.00042993225982311582,19.865738660798439,1054.9756036519132,212.81653348003903,26.111733855378347,28.008532003390211,197.52195425592285,1462.2591160584552,-2.3719369433619202e-08,1.4378149050855197e-16,9.7979643113325048e-15
44,0.00042951653571103669,19.787846997179319,1054.0347824050937,214.98382507051704,26.072306018292448,28.008922011728046,204.24190765128154,1495.3873440056161,-2.3122143977819708e-08,1.4378149050855197e-16,9.7979643113325048e-15
45,0.00042910593259789479,19.711173991290721,1053.1051362095018,217.12065021773199,26.033022982911294,28.009320348484156,211.02946718699317,1528.4861917135695,-2.2523068382175447e-08,1.4378149050855197e-16,9.7979643113325048e-15
46,0.00042870028018610567,19.635678494952057,1052.186295249772,219.22803762619853,25.993882829175185,28.009726993354779,217.88369204227411,1561.5560043935411,-2.1919138022368804e-08,1.4378149050855197e-16,9.7979643113325048e-15
47,0.00042829941739107292,19.561321594913142,1051.2779096906077,221.30696012717141,25.954883700819366,28.01014192630435,224.80367282499503,1594.5971159565763,-2.1311885642211234e-08,1.4378149050855197e-16,9.7979643113325048e-15
48,0.00042790319165839438,19.488066446922012,1050.3796481969021,223.35833882694968,25.916023801949507,28.010565127555541,231.7885298826078,1627.6098496176019,-2.0714585022845607e-08,1.4378149050855197e-16,9.7979643113325048e-15
49,0.00042751145834482248,19.415878125292291,1049.4911965920044,225.38304686769263,25.877301393870447,28.010996577581114,238.83741173718619,1660.5945184552113,-2.0113001475357851e-08,1.4378149050855197e-16,9.7979643113325048e-15
50,0.00042712408015577576,19.344723486234834,1048.6122566385052,227.38191284412909,25.838714792141129,28.011436257096214,245.94949363310559,1693.551425931264,-1.9510584676085921e-08,1.4378149050855197e-16,9.7979643113325048e-15
51,0.00042674092663325201,19.274571043445629,1047.7425449282339,229.35572391385924,25.800262363839128,28.011884147050715,253.12397618715789,1726.4808663739177,-1.8907814555735144e-08,1.4378149050855197e-16,9.7979643113325048e-15
52,0.00042636187368871891,19.205390854634732,1046.8817918697134,231.30522863413168,25.761942525011886,28.012340228622129,260.36008413200011,1759.3831254273632,-1.8301236031771387e-08,1.4378149050855197e-16,9.7979643113325048e-15
53,0.00042598680317624762,19.137154417841813,1046.0297407628161,233.23113955395468,25.723753738302882,28.012804483208697,267.65706514481224,1792.2584804711375,-1.7693825825564285e-08,1.4378149050855197e-16,9.7979643113325048e-15
54,0.00042561560250173384,19.069834576527786,1045.1861469516198,235.13413558680537,25.685694510734006,28.013276892423018,275.01418875387736,1825.1072010116143,-1.7081408784128287e-08,1.4378149050855197e-16,9.7979643113325048e-15
55,0.00042524816426454362,19.003405432549933,1044.3507770475262,237.01486418625171,25.647763391633582,28.013757438086326,282.43074531655435,1857.9295490480083,-1.647421796484971e-08,1.4378149050855197e-16,9.7979643113325048e-15
56,0.00042488438592835703,18.937842266236956,1043.5234082156553,238.87394334407608,25.609958970696681,28.0142461022213,289.9060450627623,1890.7257794149766,-1.5867031156619902e-08,1.4378149050855197e-16,9.7979643113325048e-15
57,0.0004245241695183609,18.873121462867889,1042.7038275183425,240.71196342830277,25.572279876167208,28.014742867048074,297.43941719868087,1923.4961401037322,-1.525706905142623e-08,1.4378149050855197e-16,9.7979643113325048e-15
58,0.00042416742134222828,18.80922044493872,1041.8918313101769,242.52948887653201,25.534724773133096,28.015247714977871,305.03020906588279,1956.2408725633306,-1.4647737901643847e-08,1.4378149050855197e-16,9.7979643113325048e-15
59,0.00042381405173269084,18.746117609670282,1041.0872246798501,244.32705975824288,25.497292361924714,28.015760628608028,312.67778535157186,1988.9602119837166,-1.4033478742460628e-08,1.4378149050855197e-16,9.7979643113325048e-15
60,0.00042346397480964566,18.683792271270391,1040.2898209343305,246.10519321824017,25.459981376607967,28.016281590717131,320.38152734600635,2021.6543875619031,-1.3423986627547062e-08,1.4378149050855197e-16,9.7979643113325048e-15
61,0.00042311674188898294,18.622273481076974,1039.4984920241043,247.91982963974223,25.422791911618372,28.016811890619216,328.14170697550924,2054.3236079724225,-1.2807812105378162e-08,1.4378149050855197e-16,9.7979643113325048e-15
62,0.00042277264302462093,18.561533202019735,1038.7139819128097,249.71500328283992,25.385724056099594,28.01735278090074,335.95858626930635,2086.9680755374729,-1.2192987039531141e-08,1.4378149050855197e-16,9.7979643113325048e-15
63,0.00042243160151057569,18.50153890918029,1037.9361379507966,251.49152727049264,25.348776602134766,28.017904209277575,343.8315680318313,2119.5880021087842,-1.1580933085205787e-08,1.4378149050855197e-16,9.7979643113325048e-15
64,0.00042209354423722599,18.442267995469287,1037.1648062219849,253.24996677993443,25.311948379576599,28.018466133037307,351.76007550918354,2152.18359468276,-1.0966454539094044e-08,1.4378149050855197e-16,9.7979643113325048e-15
65,0.00042175840106993963,18.383700691017125,1036.3998371400276,254.99081605790516,25.275238250045096,28.019038514068612,359.74354845400859,2184.7550554848135,-1.0354840230592864e-08,1.4378149050855197e-16,9.7979643113325048e-15
66,0.00042142610461917685,18.325818832978026,1035.6410861280688,256.71452917554933,25.238645104234081,28.019621317195533,367.78144147108776,2217.3025821190745,-9.7393217764884387e-09,1.4378149050855197e-16,9.7979643113325048e-15
67,0.0004210965900706882,18.268605401341325,1034.8884136753354,258.4215316331335,25.202167860097767,28.020214509351341,375.87322296135324,2249.8263677274049,-9.1274505864723819e-09,1.4378149050855197e-16,9.7979643113325048e-15
68,0.00042076979504018758,18.212044286993805,1034.1416852196994,260.11222615848817,25.165805461424064,28.020818059093678,384.01837432429875,2282.3266011469486,-8.5130180802248121e-09,1.4378149050855197e-16,9.7979643113325048e-15
69,0.00042044565944275678,18.156120154159339,1033.4007709709947,261.78699614601646,25.12955687662545,28.021431936289908,392.21638930064518,2314.8034670629145,-7.8963029384387197e-09,1.4378149050855197e-16,9.7979643113325048e-15
70,0.00042012412537313745,18.100818348535689,1032.6655457146762,263.44620795327438,25.093421097669665,28.022056111899239,400.46677340316285,2347.2571461554307,-7.2815137976372289e-09,1.4378149050855197e-16,9.7979643113325048e-15
71,0.00041980513699493312,18.046124830446693,1031.9358886118125,265.09021257216591,25.057397139112393,28.022690557813583,408.76904340892401,2379.6878152401468,-6.6652526019361526e-09,1.4378149050855197e-16,9.7979643113325048e-15
72,0.00041948864043753523,17.992026123015069,1031.2116830025991,266.71934692462332,25.021484037206331,28.0233352467359,417.1227268977018,2412.0956474025948,-6.045486970361702e-09,1.4378149050855197e-16,9.7979643113325048e-15
73,0.00041917458369987145,17.938509270062283,1030.4928162165336,268.33393491510958,24.985680849076218,28.023990152088295,425.52736182699942,2444.4808121264823,-5.4268006596939609e-09,1.4378149050855197e-16,9.7979643113325048e-15
74,0.00041886291656034475,17.88556180069817,1029.7791793907852,269.93428831587903,24.949986651946219,28.024655247934032,433.98249613736681,2476.843475416144,-4.8108242484557475e-09,1.4378149050855197e-16,9.7979643113325048e-15
75,0.00041855359049241647,17.833171698757585,1029.0706672972974,271.52070753106034,24.914400542414711,28.025330508919158,442.48768738353118,2509.1837999134245,-4.1951314009264218e-09,1.4378149050855197e-16,9.7979643113325048e-15
76,0.00041824655858534404,17.781327375902418,1028.367178178627,273.09348226910623,24.878921635770435,28.026015910219236,451.04250238802939,2541.5019450092623,-3.5747458007264505e-09,1.4378149050855197e-16,9.7979643113325048e-15
77,0.0004179417754696926,17.730017647598043,1027.6686135924058,274.65289214338225,24.843549065346998,28.026711427498174,459.6465169147948,2573.7980669502622,-2.95503318475317e-09,1.4378149050855197e-16,9.7979643113325048e-15
78,0.00041763919724725518,17.679231711411134,1026.9748782640927,276.19920721472158,24.808281981908799,28.027417036870169,468.29931536067147,2606.0723189405066,-2.3327046674063834e-09,1.4378149050855197e-16,9.7979643113325048e-15
79,0.0004173387814250171,17.628959127231024,1026.2858799475437,277.732688485891,24.773119553070654,28.028132714869983,477.00049046319305,2638.3248512388604,-1.7089579827283059e-09,1.4378149050855197e-16,9.7979643113325048e-15
80,0.00041704048685293918,17.579189799118719,1025.6015292931536,279.25358835536531,24.738060962744278,28.028858438423526,485.74964302324332,2670.5558112520303,-1.0801034890283201e-09,1.4378149050855197e-16,9.7979643113325048e-15
81,0.00041674427366523851,17.529913958555756,1024.9217397230232,280.7621510361061,24.703105410611634,28.029594184825417,494.5463816414063,2702.7653436235764,-4.5954837841934553e-10,1.4378149050855197e-16,9.7979643113325048e-15
82,0.00041645010322494038,17.481122148915674,1024.2464273127866,282.25861294377478,24.668252111623396,28.030339931717439,503.39032246698423,2734.9535903191136,1.5945079405266724e-10,1.4378149050855197e-16,9.7979643113325048e-15
83,0.00041615793807149159,17.432805211013815,1023.5755106797338,283.74320305798796,24.633500295519564,28.031095657068793,512.28108895877949,2767.1206907079045,7.8271493212404505e-10,1.4378149050855197e-16,9.7979643113325048e-15
84,0.00041586774187120032,17.384954269619026,1022.9089108767868,285.2161432595243,24.598849206372467,28.031861339159864,521.21831165684046,2799.2667816410294,1.4042853612527898e-09,1.4378149050855197e-16,9.7979643113325048e-15
85,0.00041557947937035224,17.337560720830933,1022.2465512920559,286.67764864589333,24.564298102148992,28.032636956566328,530.2016279644547,2831.3919975263084,2.0324340847622039e-09,1.4378149050855197e-16,9.7979643113325048e-15
86,0.00041529311635079489,17.290616220238999,1021.5883575535661,288.12792782735841,24.52984625429244,28.03342248814624,539.23068193974666,2863.496470400155,2.6506448245602416e-09,1.4378149050855197e-16,9.7979643113325048e-15
87,0.00041500861958785728,17.244112671794049,1020.9342574388975,289.56718320514881,24.495492947321367,28.034217913026037,548.30512409628807,2895.5803299965132,3.2780263913935185e-09,1.4378149050855197e-16,9.7979643113325048e-15
88,0.00041472595681043569,17.198042217330496,1020.2841807893974,290.99561123340425,24.461237478446598,28.035023210590268,557.42461121219151,2927.6437038130307,3.9007483403068805e-09,1.4378149050855197e-16,9.7979643113325048e-15
89,0.00041444509666312932,17.152397226687974,1019.6380594287328,292.41340266613395,24.427079157202645,28.035838360470052,566.5888061471934,2959.6867171745989,4.5256318957218843e-09,1.4378149050855197e-16,9.7979643113325048e-15
90,0.00041416600867028117,17.107170288382612,1018.9958270854883,293.82074279043468,24.393017305095203,28.036663342533988,575.79737766727737,2991.7094932944101,5.1517194633423996e-09,1.4378149050855197e-16,9.7979643113325048e-15
91,0.00041388866320182566,17.062354200788516,1018.3574193196059,295.21781164695381,24.359051255261669,28.037498136878735,585.05000027642052,3023.7121533326304,5.7767294539904558e-09,1.4378149050855197e-16,9.7979643113325048e-15
92,0.00041361303144080483,17.017941963791984,1017.7227734523783,296.60478423853374,24.325180352146095,28.038342723820968,594.34635405507981,3055.6948164528289,6.3939023785169113e-09,1.4378149050855197e-16,9.7979643113325048e-15
93,0.00041333908535249681,16.973926770883338,1017.0918284998875,297.98183072791653,24.291403951186904,28.039197083889022,603.68612450505668,3087.6575998762546,7.0159755838896437e-09,1.4378149050855197e-16,9.7979643113325048e-15
94,0.00041306679765501286,16.93030200165807,1016.4645251095792,299.34911662521483,24.257721418515587,28.040061197816669,613.0690024004117,3119.6006189340806,7.6438414412638697e-09,1.4378149050855197e-16,9.7979643113325048e-15
95,0.00041279614179131772,16.887061214699109,1015.8408054998833,300.70680296585562,24.224132130668274,28.040935046535111,622.49468364411791,3151.5239871176932,8.2669620535465542e-09,1.4378149050855197e-16,9.7979643113325048e-15
96,0.00041252709190255798,16.844198140814875,1015.220613402635,302.05504647962817,24.190635474307058,28.041818611167258,631.96286913016138,3183.4278161271368,8.890546377946049e-09,1.4378149050855197e-16,9.7979643113325048e-15
97,0.00041225962280265591,16.801706676610447,1014.6038940082136,303.39399975140549,24.157230845952519,28.042711873022306,641.47326461082218,3215.312215917791,9.5172305454731499e-09,1.4378149050855197e-16,9.7979643113325048e-15
98,0.00041199370995406931,16.759580878371754,1013.9905939131791,304.72381137403943,24.123917651725279,28.043614813588817,651.02558056887767,3247.1772947453646,1.0148420690312826e-08,1.4378149050855197e-16,9.7979643113325048e-15
99,0.00041172932944466626,16.717814956241821,1013.380661070305,306.04462609395455,24.090695307098091,28.044527414530759,660.61953209449757,3279.0231592092719,1.0777263674046769e-08,1.4378149050855197e-16,9.7979643113325048e-15
100,0.00041146645796564602,16.676403268673084,1012.7740447408588,307.35658494983954,24.057563236655074,28.045449657681694,670.25483876659882,3310.849914294497,1.1399659158468717e-08,1.4378149050855197e-16,9.7979643113325048e-15
101,0.00041120507279045399,16.635340317138091,1012.1706954490198,308.65982540488102,24.024520873862095,28.046381525040022,679.9312245384582,3342.6576634119738,1.2024663394133753e-08,1.4378149050855197e-16,9.7979643113325048e-15
102,0.00041094515175463611,16.594620741084793,1011.5705649383183,309.95448147288027,23.991567660843241,28.04732299876536,689.64841762738024,3374.4465084375715,1.2647180081986007e-08,1.4378149050855197e-16,9.7979643113325048e-15
103,0.00041068667323658617,16.554239313120348,1010.9736061299999,311.24068383865796,23.958703048164779,28.048274061172986,699.40615040823877,3406.2165497497435,1.3272659888520745e-08,1.4378149050855197e-16,9.7979643113325048e-15
104,0.00041042961613911778,16.514190934413325,1010.379773083159,312.51855997300015,23.925926494628715,28.049234694731368,709.20415931071238,3437.967886265892,1.3902522725003505e-08,1.4378149050855197e-16,9.7979643113325048e-15
105,0.00041017395987184824,16.474470630297944,1009.7890209566297,313.78823424255131,23.893237467071831,28.050204882056519,719.04218472005186,3469.7006154775218,1.452729780770822e-08,1.4378149050855197e-16,9.7979643113325048e-15
106,0.00040991968433432165,16.435073546074825,1009.2013059724616,315.04982801479605,23.860635440171205,28.051184605910219,728.91997088122173,3501.4148334842025,1.5158245545687286e-08,1.4378149050855197e-16,9.7979643113325048e-15
107,0.00040966676989986092,16.3959949429915,1008.6165853809744,316.30345975854584,23.828119896257657,28.052173849194762,738.8372658062699,3533.1106350264204,1.5787391276406855e-08,1.4378149050855197e-16,9.7979643113325048e-15
108,0.00040941519740009648,16.357230194397523,1008.0348174272707,317.54924514006183,23.795690325134327,28.053172594951018,748.79382118478304,3564.7881135173516,1.6414643792105707e-08,1.4378149050855197e-16,9.7979643113325048e-15
109,0.00040916494811012427,16.318774782063318,1007.4559613191004,318.78729711508373,23.763346223901088,28.054180826354532,758.78939229729815,3596.4473610736081,1.7042622307632418e-08,1.4378149050855197e-16,9.7979643113325048e-15
110,0.00040891600373429185,16.280624292653023,1006.8799771960894,320.01772601700776,23.731087096785668,28.055198526712168,768.8237379315442,3628.0884685449878,1.7667871042879162e-08,1.4378149050855197e-16,9.7979643113325048e-15
111,0.00040866834639255954,16.242774414345678,1006.3068261002031,321.24063964135797,23.698912454979748,28.056225679460372,778.89662030139527,3659.7115255432959,1.8296688390779644e-08,1.4378149050855197e-16,9.7979643113325048e-15
112,0.00040842195860740852,16.205220933595129,1005.7364699473936,322.45614332678849,23.666821816479498,28.057262268161111,789.00780496842151,3691.3166204702316,1.8926856590149406e-08,1.4378149050855197e-16,9.7979643113325048e-15
113,0.00040817682329127712,16.167959732022876,1005.1688715003863,323.66434003276146,23.634814705931994,28.058308276499787,799.15706076593335,3722.9038405444194,1.9555525006065021e-08,1.4378149050855197e-16,9.7979643113325048e-15
114,0.00040793292373451185,16.130986783436587,1004.6039943425833,324.86533041408529,23.602890654486959,28.059363688282492,809.34415972541535,3754.4732718276005,2.017917350724488e-08,1.4378149050855197e-16,9.7979643113325048e-15
115,0.00040769024359375882,16.094298150967912,1004.0418028529078,326.05921289246885,23.57104919965138,28.060428487433644,819.5688770052559,3786.0249992500108,2.080545831382896e-08,1.4378149050855197e-16,9.7979643113325048e-15
116,0.00040744876688085074,16.057889984324522,1003.4822621817329,327.24608372522033,23.539289885151025,28.061502657993437,829.83099082167803,3817.5591066349989,2.1435682319094687e-08,1.4378149050855197e-16,9.7979643113325048e-15
117,0.00040720847795208887,16.02175851715004,1002.9253382276526,328.42603707124897,23.5076122607929,28.062586184115812,840.13028238178663,3849.0756767228931,2.2063286760724987e-08,1.4378149050855197e-16,9.7979643113325048e-15
118,0.00040696936149794613,15.985900064486311,1002.3709976151664,329.59916505450883,23.47601588233616,28.063679050065421,850.46653581864723,3880.5747911941553,2.2687445188279254e-08,1.4378149050855197e-16,9.7979643113325048e-15
119,0.00040673140253319506,15.950311020335352,1001.8192076732918,330.76555782494961,23.444500311362376,28.064781240217108,860.83953812832306,3912.0565306918452,2.3314395131385904e-08,1.4378149050855197e-16,9.7979643113325048e-15
120,0.00040649458638734588,15.914987855312621,1001.2699364148295,331.92530361718451,23.413065115153202,28.065892739051726,871.24907910878335,3943.5209748434272,2.3942178675063574e-08,1.4378149050855197e-16,9.7979643113325048e-15
121,0.00040625902081076784,15.879866017303922,1000.7235121451025,333.00834956740192,23.381708206374824,28.067011878996539,881.69384479713233,3974.9682077560392,2.457423241614336e-08,1.4378149050855197e-16,9.7979643113325048e-15
122,0.00040602456873568317,15.844953406496794,1000.1795902658516,334.08616483758016,23.350427548362461,28.068137039249098,892.17255534833271,4006.3983137176042,2.5195978110664129e-08,1.4378149050855197e-16,9.7979643113325048e-15
123,0.00040579121669472224,15.810264566871258,999.63812423902186,335.15838582821857,23.31922276841431,28.069268249597862,902.68503894834737,4037.8113705447909,2.5823426818965994e-08,1.4378149050855197e-16,9.7979643113325048e-15
124,0.00040555895129958249,15.77580261979708,999.09907872477174,336.22493450507307,23.28809348755988,28.070405528031241,913.23111835330735,4069.2074548237206,2.6451924154931782e-08,1.4378149050855197e-16,9.7979643113325048e-15
125,0.00040532775938702221,15.741568063553176,998.56242145652504,337.28579841117062,23.257039326529036,28.07154888702048,923.81061506322396,4100.586642084696,2.7079423960507142e-08,1.4378149050855197e-16,9.7979643113325048e-15
126,0.00040509762803736277,15.707560263120593,998.02812184916002,338.34099342198527,23.226059907680895,28.072698335615922,934.42335068378702,4131.9490068727155,2.7713231925047999e-08,1.4378149050855197e-16,9.7979643113325048e-15
127,0.000404868544576572,15.673777985644438,997.49615048742669,339.39055035888896,23.195154855908388,28.073853880487768,945.06914757652589,4163.2946227911598,2.8342115891236794e-08,1.4378149050855197e-16,9.7979643113325048e-15
128,0.0004046404965735517,15.640219648517652,996.9664788799189,340.43450878705869,23.16432379912985,28.075015526532756,955.74782921997303,4194.6235625342806,2.8974788554581549e-08,1.4378149050855197e-16,9.7979643113325048e-15
129,0.00040441347282355863,15.606883449638305,996.43908175654258,341.47291375904234,23.1335663684272,28.076183277264658,966.45922038572246,4225.9358979695853,2.8760720276729421e-08,1.4378149050855197e-16,9.7979643113325048e-15
