x,y,J,P_finish,P_onsite,P_H,P_N,P_normal,P_finish_N,P_finish_normal,probability_residual,mec_gap,angle_calls,root_count,depth_capped,distance_K1,x_global,y_global,level,scan
-1500.0,-600.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1620.15986896007,1800.0,-1500.0,2,6
-1500.0,-500.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1585.85480211625,1700.0,-1500.0,2,6
-1500.0,-400.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1557.22602913052,1600.0,-1500.0,2,6
-1500.0,-300.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1534.59126747419,1500.0,-1500.0,2,6
-1500.0,-200.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1518.21863070326,1400.0,-1500.0,2,6
-1500.0,-100.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1508.31205757327,1300.0,-1500.0,2,6
-1500.0,0.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1504.99924100557,1200.0,-1500.0,2,6
-1500.0,100.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1508.31205757327,1100.0,-1500.0,2,6
-1500.0,200.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1518.21863070326,1000.0,-1500.0,2,6
-1500.0,300.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1534.59126747419,900.0,-1500.0,2,6
-1500.0,400.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1557.22602913052,800.0,-1500.0,2,6
-1500.0,500.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1585.85480211625,700.0,-1500.0,2,6
-1500.0,600.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1620.15986896007,600.0,-1500.0,2,6
-1500.0,700.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1659.78930849138,500.0,-1500.0,2,6
-1500.0,800.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1704.37175996783,400.0,-1500.0,2,6
-1500.0,900.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1753.52948186491,300.0,-1500.0,2,6
-1500.0,1000.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1806.88909215894,200.0,-1500.0,2,6
-1500.0,1100.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1864.08978833009,100.0,-1500.0,2,6
-1500.0,1200.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1924.78915379064,0.0,-1500.0,2,6
-1500.0,1300.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1988.66684845493,-100.0,-1500.0,2,6
-1500.0,1400.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,2055.42656928853,-200.0,-1500.0,2,6
-1500.0,1500.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,2124.79667952743,-300.0,-1500.0,2,6
-1500.0,1600.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,2196.52987162122,-400.0,-1500.0,2,6
-1400.0,-1600.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,2129.25893898069,2800.0,-1400.0,2,6
-1400.0,-1500.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,2055.17908748499,2700.0,-1400.0,2,6
-1400.0,-1400.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1983.37554034582,2600.0,-1400.0,2,6
-1400.0,-1300.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1914.10448681583,2500.0,-1400.0,2,6
-1400.0,-1200.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1847.65078920638,2400.0,-1400.0,2,6
-1400.0,-1100.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1784.32925528373,2300.0,-1400.0,2,6
-1400.0,-1000.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1724.48495025843,2200.0,-1400.0,2,6
-1400.0,-900.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1668.49207252365,2100.0,-1400.0,2,6
-1400.0,-800.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1616.75083067265,2000.0,-1400.0,2,6
-1400.0,-700.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1569.68171961297,1900.0,-1400.0,2,6
-1400.0,-600.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1527.71664692559,1800.0,-1400.0,2,6
-1400.0,-500.0,678.874370460582,8.53834150976471e-07,0.0,0.0,0.999998934629415,8.53834150976471e-07,0.0,8.53834150976471e-07,-2.11536433813997e-07,1.13686837721616e-13,108.0,0.0,0.0,1491.2865605577,1700.0,-1400.0,2,6
-1400.0,-400.0,678.852873466047,7.36117788963579e-06,0.0,0.0,0.999966164772331,3.91201723251025e-05,0.0,7.36117788963579e-06,5.28494465656948e-06,1.13686837721616e-13,132.0,2.0,0.0,1460.80561954917,1600.0,-1400.0,2,6
-1400.0,-300.0,678.777346935116,1.01944945664073e-05,0.0,0.0,0.999849603840907,0.000143938120651499,0.0,1.01944945664073e-05,-6.45803844190329e-06,1.13686837721616e-13,132.0,2.0,0.0,1436.65253645858,1500.0,-1400.0,2,6
-1400.0,-200.0,678.711051614551,7.88689780774059e-06,0.0,0.0,0.999742344210562,0.0002808959964281,0.0,7.88689780774059e-06,2.32402069899607e-05,1.13686837721616e-13,132.0,2.0,0.0,1419.1504370289,1400.0,-1400.0,2,6
-1400.0,-100.0,678.616173730159,2.97849455842268e-06,0.0,0.0,0.999592615932697,0.000393998238757452,0.0,2.97849455842268e-06,-1.33858285453758e-05,1.13686837721616e-13,132.0,2.0,0.0,1408.54727124288,1300.0,-1400.0,2,6
-1400.0,0.0,678.585246000086,8.73300017797573e-08,0.0,0.0,0.999542476275517,0.000437453202406607,0.0,8.73300017797573e-08,-2.00705220765318e-05,1.13686837721616e-13,132.0,2.0,0.0,1404.99924118563,1200.0,-1400.0,2,6
-1400.0,100.0,678.616173730159,2.97849455842034e-06,0.0,0.0,0.999592615932697,0.000393998238757453,0.0,2.97849455842034e-06,-1.33858285453758e-05,1.13686837721616e-13,132.0,2.0,0.0,1408.54727124288,1100.0,-1400.0,2,6
-1400.0,200.0,678.711051614551,7.88689780774753e-06,0.0,0.0,0.999742344210562,0.000280895996428096,0.0,7.88689780774753e-06,2.32402069899607e-05,1.13686837721616e-13,132.0,2.0,0.0,1419.1504370289,1000.0,-1400.0,2,6
-1400.0,300.0,678.777346935117,1.01944945664071e-05,0.0,0.0,0.999849603840907,0.000143938120651497,0.0,1.01944945664071e-05,-6.45803844168125e-06,1.13686837721616e-13,132.0,2.0,0.0,1436.65253645858,900.0,-1400.0,2,6
-1400.0,400.0,678.852873466047,7.36117788963668e-06,0.0,0.0,0.999966164772331,3.91201723251015e-05,0.0,7.36117788963668e-06,5.28494465612539e-06,1.13686837721616e-13,132.0,2.0,0.0,1460.80561954917,800.0,-1400.0,2,6
-1400.0,500.0,678.874370460582,8.53834150976371e-07,0.0,0.0,0.999998934629415,8.53834150976371e-07,0.0,8.53834150976371e-07,-2.11536433813997e-07,1.13686837721616e-13,108.0,0.0,0.0,1491.2865605577,700.0,-1400.0,2,6
-1400.0,600.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1527.71664692559,600.0,-1400.0,2,6
-1400.0,700.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1569.68171961297,500.0,-1400.0,2,6
-1400.0,800.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1616.75083067265,400.0,-1400.0,2,6
-1400.0,900.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1668.49207252365,300.0,-1400.0,2,6
-1400.0,1000.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1724.48495025843,200.0,-1400.0,2,6
-1400.0,1100.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1784.32925528373,100.0,-1400.0,2,6
-1400.0,1200.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1847.65078920638,0.0,-1400.0,2,6
-1400.0,1300.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1914.10448681583,-100.0,-1400.0,2,6
-1400.0,1400.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1983.37554034582,-200.0,-1400.0,2,6
-1400.0,1500.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,2055.17908748499,-300.0,-1400.0,2,6
-1400.0,1600.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,2129.25893898069,-400.0,-1400.0,2,6
-1300.0,-1600.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,2064.64132031063,2800.0,-1300.0,2,6
-1300.0,-1500.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1988.15523386391,2700.0,-1300.0,2,6
-1300.0,-1400.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1913.8387304961,2600.0,-1300.0,2,6
-1300.0,-1300.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1841.95443449434,2500.0,-1300.0,2,6
-1300.0,-1200.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1772.79823757803,2400.0,-1300.0,2,6
-1300.0,-1100.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1706.70180276644,2300.0,-1300.0,2,6
-1300.0,-1000.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1644.03421374759,2200.0,-1300.0,2,6
-1300.0,-900.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1585.20217902295,2100.0,-1300.0,2,6
-1300.0,-800.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1530.64803295386,2000.0,-1300.0,2,6
-1300.0,-700.0,678.870288672549,6.68876317350374e-06,0.0,0.0,0.999992826106235,6.68876317350374e-06,0.0,6.68876317350374e-06,-4.85130591698635e-07,1.13686837721616e-13,108.0,0.0,0.0,1480.84464181492,1900.0,-1300.0,2,6
-1300.0,-600.0,678.767550663144,2.30629637158688e-05,0.0,0.0,0.999834350766636,0.000166312322109081,0.0,2.30629637158688e-05,6.63088745467277e-07,1.13686837721616e-13,132.0,2.0,0.0,1436.28628956709,1800.0,-1300.0,2,6
-1300.0,-500.0,678.475771212733,3.262672514074e-05,0.0,0.0,0.99937251075446,0.000614101631901383,0.0,3.262672514074e-05,-1.33876136384492e-05,1.13686837721616e-13,132.0,2.0,0.0,1397.47477902281,1700.0,-1300.0,2,6
-1300.0,-400.0,678.042327827612,3.33729452167075e-05,0.0,0.0,0.998666703884376,0.00130613103329368,0.0,3.33729452167075e-05,-2.71650823304714e-05,1.13686837721616e-13,132.0,2.0,0.0,1364.90043974324,1600.0,-1300.0,2,6
-1300.0,-300.0,677.57994270479,2.74431972456135e-05,0.0,0.0,0.99788402824484,0.00210175822452875,0.0,2.74431972456135e-05,-1.42135306316904e-05,1.13686837721616e-13,132.0,2.0,0.0,1339.01854461308,1500.0,-1300.0,2,6
-1300.0,-200.0,677.267026933565,1.74745167887257e-05,0.0,0.0,0.997300950673256,0.0028300803976057,0.0,1.74745167887257e-05,0.00013103107086132,1.13686837721616e-13,132.0,2.0,0.0,1320.22275212335,1400.0,-1300.0,2,6
-1300.0,-100.0,676.914533509197,6.28786722705917e-06,0.0,0.0,0.996666878497403,0.00333728169516163,0.0,6.28786722705917e-06,4.16019256466171e-06,1.13686837721616e-13,132.0,2.0,0.0,1308.8183860378,1300.0,-1300.0,2,6
-1300.0,0.0,676.810286067909,7.53027399751239e-08,0.0,0.0,0.996454504966158,0.0035186633802244,0.0,7.53027399751239e-08,-2.68316536178315e-05,1.13686837721616e-13,132.0,2.0,0.0,1304.99924139328,1200.0,-1300.0,2,6
-1300.0,100.0,676.914533509197,6.28786722706377e-06,0.0,0.0,0.996666878497403,0.00333728169516166,0.0,6.28786722706377e-06,4.16019256443967e-06,1.13686837721616e-13,132.0,2.0,0.0,1308.8183860378,1100.0,-1300.0,2,6
-1300.0,200.0,677.267026933565,1.74745167887191e-05,0.0,0.0,0.997300950673255,0.00283008039760563,0.0,1.74745167887191e-05,0.000131031070861098,1.13686837721616e-13,132.0,2.0,0.0,1320.22275212335,1000.0,-1300.0,2,6
-1300.0,300.0,677.57994270479,2.74431972455822e-05,0.0,0.0,0.99788402824484,0.00210175822452875,0.0,2.74431972455822e-05,-1.42135306316904e-05,1.13686837721616e-13,132.0,2.0,0.0,1339.01854461308,900.0,-1300.0,2,6
-1300.0,400.0,678.042327827612,3.3372945216729e-05,0.0,0.0,0.998666703884376,0.00130613103329365,0.0,3.3372945216729e-05,-2.71650823303604e-05,1.13686837721616e-13,132.0,2.0,0.0,1364.90043974324,800.0,-1300.0,2,6
-1300.0,500.0,678.475771212733,3.2626725140737e-05,0.0,0.0,0.99937251075446,0.000614101631901373,0.0,3.2626725140737e-05,-1.33876136383382e-05,1.13686837721616e-13,132.0,2.0,0.0,1397.47477902281,700.0,-1300.0,2,6
-1300.0,600.0,678.767550663144,2.30629637158602e-05,0.0,0.0,0.999834350766636,0.000166312322109071,0.0,2.30629637158602e-05,6.63088745467277e-07,1.13686837721616e-13,132.0,2.0,0.0,1436.28628956709,600.0,-1300.0,2,6
-1300.0,700.0,678.870288672549,6.6887631735038e-06,0.0,0.0,0.999992826106235,6.6887631735038e-06,0.0,6.6887631735038e-06,-4.85130591698635e-07,1.13686837721616e-13,108.0,0.0,0.0,1480.84464181492,500.0,-1300.0,2,6
-1300.0,800.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1530.64803295386,400.0,-1300.0,2,6
-1300.0,900.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1585.20217902295,300.0,-1300.0,2,6
-1300.0,1000.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1644.03421374759,200.0,-1300.0,2,6
-1300.0,1100.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1706.70180276644,100.0,-1300.0,2,6
-1300.0,1200.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1772.79823757803,0.0,-1300.0,2,6
-1300.0,1300.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1841.95443449434,-100.0,-1300.0,2,6
-1300.0,1400.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1913.8387304961,-200.0,-1300.0,2,6
-1300.0,1500.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1988.15523386391,-300.0,-1300.0,2,6
-1300.0,1600.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,2064.64132031063,-400.0,-1300.0,2,6
-1200.0,-1600.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,2002.93383161773,2800.0,-1200.0,2,6
-1200.0,-1500.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1923.99620224296,2700.0,-1200.0,2,6
-1200.0,-1400.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1847.10011603371,2600.0,-1200.0,2,6
-1200.0,-1300.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1772.5112950439,2500.0,-1200.0,2,6
-1200.0,-1200.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1700.53337028846,2400.0,-1200.0,2,6
-1200.0,-1100.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1631.51193555887,2300.0,-1200.0,2,6
-1200.0,-1000.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1565.83800192661,2200.0,-1200.0,2,6
-1200.0,-900.0,678.875089804954,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.55431223447522e-15,1.13686837721616e-13,12.0,0.0,0.0,1503.95016562516,2100.0,-1200.0,2,6
-1200.0,-800.0,678.792924290876,2.57697490546966e-05,0.0,0.0,0.999874413239717,0.000119411215019775,0.0,2.57697490546966e-05,-6.17554526360919e-06,1.13686837721616e-13,132.0,2.0,0.0,1446.33452323118,2000.0,-1200.0,2,6
-1200.0,-700.0,678.399245256916,5.04295828124212e-05,0.0,0.0,0.999252112768209,0.000783912766246174,0.0,5.04295828124212e-05,3.60255344551419e-05,1.13686837721616e-13,132.0,2.0,0.0,1393.52108182719,1900.0,-1200.0,2,6
-1200.0,-600.0,677.543974019928,6.31995869581908e-05,0.0,0.0,0.997879464772383,0.00213928219810983,0.0,6.31995869581908e-05,1.87469704930887e-05,1.13686837721616e-13,132.0,2.0,0.0,1346.07520514392,1800.0,-1200.0,2,6
-1200.0,-500.0,676.308261786459,6.5745726930607e-05,0.0,0.0,0.995855038396723,0.00405864374909172,0.0,6.5745726930607e-05,-8.6317854185558e-05,1.13686837721616e-13,132.0,2.0,0.0,1304.58265752297,1700.0,-1200.0,2,6
-1200.0,-400.0,675.198746324735,5.97462514775802e-05,0.0,0.0,0.993906826911335,0.00626935776522278,0.0,5.97462514775802e-05,0.000176184676557556,1.13686837721616e-13,132.0,2.0,0.0,1269.62725345517,1600.0,-1200.0,2,6
-1200.0,-300.0,673.83612590805,4.72271988741377e-05,0.0,0.0,0.991460312142636,0.00844320115268324,0.0,4.72271988741377e-05,-9.64867046808759e-05,1.13686837721616e-13,132.0,2.0,0.0,1241.76117475244,1500.0,-1200.0,2,6
-1200.0,-200.0,672.950789036006,3.02013453966447e-05,0.0,0.0,0.989606701921323,0.0102622319681921,0.0,3.02013453966447e-05,-0.000131066110484745,1.13686837721616e-13,132.0,2.0,0.0,1221.46971617351,1400.0,-1200.0,2,6
-1200.0,-100.0,672.572098643634,1.11252825777437e-05,0.0,0.0,0.9884830526889,0.0114666205591059,0.0,1.11252825777437e-05,-5.03267519941231e-05,1.13686837721616e-13,132.0,2.0,0.0,1209.13428531964,1300.0,-1200.0,2,6
-1200.0,0.0,672.546719777603,6.41655625194567e-08,0.0,0.0,0.988106543738383,0.0118875539687298,0.0,6.41655625194567e-08,-5.90229288699451e-06,1.13686837721616e-13,132.0,2.0,0.0,1204.9992416354,1200.0,-1200.0,2,6
-1200.0,100.0,672.572098643634,1.11252825777296e-05,0.0,0.0,0.9884830526889,0.0114666205591059,0.0,1.11252825777296e-05,-5.03267519942341e-05,1.13686837721616e-13,132.0,2.0,0.0,1209.13428531964,1100.0,-1200.0,2,6
-1200.0,200.0,672.950789036006,3.02013453966592e-05,0.0,0.0,0.989606701921323,0.010262231968192,0.0,3.02013453966592e-05,-0.000131066110484857,1.13686837721616e-13,132.0,2.0,0.0,1221.46971617351,1000.0,-1200.0,2,6
-1200.0,300.0,673.83612590805,4.72271988741642e-05,0.0,0.0,0.991460312142636,0.00844320115268333,0.0,4.72271988741642e-05,-9.6486704680987e-05,1.13686837721616e-13,132.0,2.0,0.0,1241.76117475244,900.0,-1200.0,2,6
-1200.0,400.0,675.198746324735,5.97462514775814e-05,0.0,0.0,0.993906826911335,0.00626935776522264,0.0,5.97462514775814e-05,0.000176184676557112,1.13686837721616e-13,132.0,2.0,0.0,1269.62725345517,800.0,-1200.0,2,6
