time_s,r_m,T_C,C_kg_kg
10,0,27.999999999999865,2.5499999999999998
10,0.0001,27.999999999999865,2.5499999999999998
10,0.00020000000000000001,27.999999999999861,2.5499999999999998
10,0.00030000000000000003,27.999999999999858,2.5499999999999998
10,0.00040000000000000002,27.999999999999865,2.5500000000000007
10,0.00050000000000000001,27.999999999999872,2.5500000000000016
10,0.00060000000000000006,27.999999999999883,2.5500000000000003
10,0.00069999999999999999,27.999999999999893,2.5500000000000007
10,0.00080000000000000004,27.999999999999911,2.5500000000000007
10,0.00090000000000000008,27.999999999999922,2.5499999999999998
10,0.001,27.999999999999936,2.5500000000000003
10,0.0011000000000000001,27.999999999999947,2.5499999999999998
10,0.0012000000000000001,27.999999999999954,2.5499999999999998
10,0.0013000000000000002,27.999999999999964,2.5499999999999998
10,0.0014,27.999999999999979,2.5499999999999994
10,0.0015,27.999999999999993,2.549999999999998
10,0.0016000000000000001,28,2.5499999999999998
10,0.0017000000000000001,28.000000000000004,2.5499999999999998
10,0.0018000000000000002,28.000000000000007,2.5499999999999998
10,0.0019,28.000000000000004,2.5499999999999998
10,0.002,28,2.5500000000000007
10,0.0021000000000000003,27.999999999999993,2.5499999999999998
10,0.0022000000000000001,27.999999999999989,2.5499999999999998
10,0.0023,27.999999999999982,2.5499999999999998
10,0.0024000000000000002,27.999999999999982,2.5500000000000007
10,0.0025000000000000001,27.999999999999993,2.5500000000000007
10,0.0026000000000000003,28,2.5500000000000007
10,0.0027000000000000001,28.000000000000004,2.5499999999999998
10,0.0028,28.000000000000007,2.5499999999999985
10,0.0029000000000000002,28,2.5500000000000003
10,0.0030000000000000001,27.999999999999993,2.5499999999999998
10,0.0031000000000000003,27.999999999999986,2.5499999999999998
10,0.0032000000000000002,27.999999999999979,2.5500000000000003
10,0.0033,27.999999999999975,2.5500000000000003
10,0.0034000000000000002,27.999999999999968,2.5499999999999998
10,0.0035000000000000001,27.999999999999968,2.5500000000000003
10,0.0036000000000000003,27.999999999999968,2.5499999999999998
10,0.0037000000000000002,27.999999999999968,2.5499999999999998
10,0.0038,27.999999999999972,2.5499999999999994
10,0.0039000000000000003,27.999999999999982,2.5500000000000003
10,0.0040000000000000001,27.999999999999993,2.5500000000000016
10,0.0041000000000000003,28.000000000000004,2.5500000000000016
10,0.0042000000000000006,28.000000000000007,2.5499999999999998
10,0.0043,28.000000000000011,2.5500000000000016
10,0.0044000000000000003,28.000000000000014,2.5500000000000007
10,0.0045000000000000005,28.000000000000021,2.5499999999999998
10,0.0045999999999999999,28.000000000000039,2.5499999999999998
10,0.0047000000000000002,28.00000000000005,2.5499999999999998
10,0.0048000000000000004,28.00000000000005,2.5499999999999985
10,0.0048999999999999998,28.000000000000046,2.5499999999999998
10,0.0050000000000000001,28.000000000000043,2.5499999999999998
10,0.0051000000000000004,28.000000000000039,2.5499999999999994
10,0.0052000000000000006,28.000000000000036,2.5499999999999998
10,0.0053,28.000000000000032,2.5500000000000007
10,0.0054000000000000003,28.000000000000036,2.5499999999999994
10,0.0055000000000000005,28.000000000000043,2.5499999999999994
10,0.0055999999999999999,28.000000000000053,2.5499999999999998
10,0.0057000000000000002,28.000000000000057,2.5499999999999998
10,0.0058000000000000005,28.000000000000057,2.5499999999999998
10,0.0058999999999999999,28.000000000000064,2.5499999999999994
10,0.0060000000000000001,28.000000000000064,2.5500000000000012
10,0.0061000000000000004,28.000000000000064,2.5500000000000003
10,0.0062000000000000006,28.000000000000064,2.5499999999999998
10,0.0063,28.000000000000057,2.5499999999999998
10,0.0064000000000000003,28.00000000000005,2.5499999999999994
10,0.0065000000000000006,28.000000000000039,2.5499999999999998
10,0.0066,28.000000000000036,2.5499999999999998
10,0.0067000000000000002,28.000000000000039,2.5500000000000012
10,0.0068000000000000005,28.000000000000046,2.5499999999999998
10,0.0069000000000000008,28.000000000000053,2.5499999999999998
10,0.0070000000000000001,28.000000000000053,2.5499999999999998
10,0.0071000000000000004,28.00000000000005,2.5499999999999989
10,0.0072000000000000007,28.000000000000043,2.5499999999999998
10,0.0073000000000000001,28.000000000000036,2.5499999999999998
10,0.0074000000000000003,28.000000000000032,2.5500000000000003
10,0.0075000000000000006,28.000000000000036,2.5500000000000016
10,0.0076,28.000000000000043,2.5500000000000007
10,0.0077000000000000002,28.00000000000005,2.5499999999999998
10,0.0078000000000000005,28.000000000000057,2.5499999999999998
10,0.0079000000000000008,28.000000000000064,2.5499999999999998
10,0.0080000000000000002,28.000000000000068,2.5500000000000003
10,0.0080999999999999996,28.00000000000006,2.5500000000000003
10,0.0082000000000000007,28.00000000000006,2.549999999999998
10,0.0083000000000000001,28.000000000000071,2.5499999999999989
10,0.0084000000000000012,28.000000000000092,2.5499999999999998
10,0.0085000000000000006,28.000000000000114,2.550000000000002
10,0.0086,28.000000000000135,2.5499999999999994
10,0.0087000000000000011,28.000000000000149,2.5499999999999998
10,0.0088000000000000005,28.000000000000174,2.5499999999999998
10,0.0088999999999999999,28.000000000000195,2.5499999999999998
10,0.0090000000000000011,28.000000000000217,2.5499999999999998
10,0.0091000000000000004,28.000000000000238,2.5499999999999994
10,0.0091999999999999998,28.000000000000252,2.5499999999999994
10,0.009300000000000001,28.000000000000266,2.549999999999998
10,0.0094000000000000004,28.000000000000288,2.5499999999999998
10,0.0094999999999999998,28.000000000000306,2.5500000000000003
10,0.0096000000000000009,28.000000000000316,2.5499999999999994
10,0.0097000000000000003,28.000000000000313,2.5499999999999998
10,0.0097999999999999997,28.000000000000306,2.5499999999999998
10,0.0099000000000000008,28.000000000000291,2.5500000000000003
10,0.01,28.000000000000274,2.5499999999999998
10,0.010100000000000001,28.000000000000256,2.5500000000000012
10,0.010200000000000001,28.000000000000238,2.5500000000000003
10,0.0103,28.000000000000217,2.5499999999999998
10,0.010400000000000001,28.000000000000213,2.5499999999999998
10,0.010500000000000001,28.000000000000206,2.5499999999999998
10,0.0106,28.000000000000199,2.5499999999999998
10,0.010700000000000001,28.000000000000195,2.5499999999999994
10,0.010800000000000001,28.000000000000188,2.5499999999999998
10,0.0109,28.000000000000178,2.5499999999999994
10,0.011000000000000001,28.000000000000156,2.5499999999999994
10,0.0111,28.000000000000142,2.5499999999999998
10,0.0112,28.000000000000128,2.5499999999999994
10,0.011300000000000001,28.000000000000114,2.5499999999999989
10,0.0114,28.00000000000011,2.5499999999999998
10,0.0115,28.000000000000103,2.5499999999999994
10,0.011600000000000001,28.000000000000099,2.5499999999999998
10,0.0117,28.000000000000096,2.5500000000000003
10,0.0118,28.000000000000096,2.5499999999999994
10,0.011900000000000001,28.000000000000092,2.5499999999999994
10,0.012,28.000000000000085,2.5499999999999998
10,0.012100000000000001,28.000000000000075,2.5500000000000003
10,0.012200000000000001,28.00000000000006,2.5499999999999998
10,0.0123,28.000000000000046,2.5499999999999989
10,0.012400000000000001,28.000000000000028,2.5500000000000003
10,0.012500000000000001,28.000000000000007,2.5499999999999998
10,0.0126,27.999999999999996,2.5499999999999998
10,0.012700000000000001,27.999999999999986,2.5499999999999998
10,0.012800000000000001,27.999999999999982,2.5500000000000007
10,0.0129,27.999999999999986,2.5499999999999998
10,0.013000000000000001,27.999999999999989,2.5499999999999998
10,0.013100000000000001,27.999999999999996,2.5499999999999998
10,0.0132,28.000000000000004,2.5499999999999998
10,0.013300000000000001,28.000000000000004,2.5499999999999998
10,0.0134,28.000000000000004,2.5499999999999998
10,0.0135,28.000000000000004,2.5499999999999989
10,0.013600000000000001,28,2.5499999999999998
10,0.0137,27.999999999999996,2.5500000000000003
10,0.013800000000000002,28,2.5499999999999998
10,0.013900000000000001,27.999999999999996,2.5499999999999998
10,0.014,27.999999999999993,2.5500000000000012
10,0.014100000000000001,27.999999999999996,2.5500000000000016
10,0.014200000000000001,27.999999999999996,2.5500000000000007
10,0.0143,27.999999999999993,2.5499999999999989
10,0.014400000000000001,27.999999999999986,2.5500000000000007
10,0.014500000000000001,27.999999999999982,2.5499999999999998
10,0.0146,27.999999999999982,2.5500000000000007
10,0.014700000000000001,27.999999999999982,2.5499999999999994
10,0.014800000000000001,27.999999999999989,2.549999999999998
10,0.0149,27.999999999999996,2.5500000000000007
10,0.015000000000000001,28.000000000000007,2.5499999999999998
10,0.015100000000000001,28.000000000000018,2.5499999999999998
10,0.0152,28.000000000000021,2.5499999999999989
10,0.015300000000000001,28.000000000000025,2.5499999999999985
10,0.0154,28.000000000000028,2.5499999999999998
10,0.0155,28.000000000000036,2.5500000000000003
10,0.015600000000000001,28.000000000000039,2.5499999999999985
10,0.015700000000000002,28.000000000000043,2.549999999999998
10,0.015800000000000002,28.000000000000046,2.5499999999999989
10,0.015900000000000001,28.000000000000039,2.5499999999999998
10,0.016,28.000000000000025,2.5499999999999998
10,0.0161,28.000000000000014,2.5500000000000012
10,0.016199999999999999,28.000000000000007,2.5499999999999998
10,0.016300000000000002,28.000000000000014,2.5500000000000012
10,0.016400000000000001,28.000000000000011,2.5500000000000012
10,0.016500000000000001,28.000000000000018,2.5500000000000016
10,0.0166,28.000000000000025,2.5499999999999998
10,0.0167,28.000000000000036,2.5499999999999998
10,0.016800000000000002,28.000000000000053,2.5499999999999972
10,0.016900000000000002,28.000000000000064,2.5499999999999963
10,0.017000000000000001,28.000000000000075,2.5499999999999963
10,0.017100000000000001,28.000000000000078,2.549999999999998
10,0.0172,28.000000000000078,2.5499999999999998
10,0.017299999999999999,28.000000000000071,2.5499999999999998
10,0.017400000000000002,28.00000000000006,2.5499999999999998
10,0.017500000000000002,28.000000000000046,2.5499999999999998
10,0.017600000000000001,28.000000000000039,2.5499999999999998
10,0.0177,28.000000000000036,2.5499999999999998
10,0.0178,28.000000000000025,2.5500000000000007
10,0.017899999999999999,28.000000000000018,2.5499999999999998
10,0.018000000000000002,28.000000000000025,2.5500000000000007
10,0.018100000000000002,28.000000000000032,2.5499999999999989
10,0.018200000000000001,28.000000000000046,2.5499999999999998
10,0.0183,28.000000000000046,2.5499999999999998
10,0.0184,28.000000000000053,2.5499999999999998
10,0.018500000000000003,28.000000000000053,2.5500000000000003
10,0.018600000000000002,28.000000000000057,2.5499999999999998
10,0.018700000000000001,28.00000000000006,2.5499999999999998
10,0.018800000000000001,28.00000000000005,2.5499999999999994
10,0.0189,28.00000000000005,2.5499999999999989
10,0.019,28.000000000000053,2.5500000000000012
10,0.019100000000000002,28.000000000000064,2.5500000000000012
10,0.019200000000000002,28.000000000000075,2.5500000000000038
10,0.019300000000000001,28.000000000000078,2.5500000000000007
10,0.019400000000000001,28.000000000000085,2.5499999999999994
10,0.0195,28.000000000000092,2.5499999999999994
10,0.019599999999999999,28.000000000000085,2.5499999999999998
10,0.019700000000000002,28.000000000000085,2.5499999999999998
10,0.019800000000000002,28.000000000000096,2.5500000000000012
10,0.019900000000000001,28.000000000000099,2.5499999999999994
10,0.02,28.000000000000099,2.549999999999998
