x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls,x_global,y_global,C1
-800,0,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3300,-9.79717439317883e-14,19081.0601720756
-700,-800,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3200,800,19081.0601720756
-700,-700,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3200,700,19081.0601720756
-700,-600,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3200,600,19081.0601720756
-700,-500,503499.850605263,503499.850605262,0,0.999747113201149,0.000252444520115941,0,400.288824016026,0,108,3200,500,19081.0601720756
-700,-400,502294.744816441,502294.74481644,0,0.99734357747071,0.00263212937836732,0,399.390847405793,0,132,3200,400,19081.0601720756
-700,-300,500492.168365605,500492.168365605,0,0.993722524878038,0.00629083865142014,0,398.103344680283,0,156,3200,300,19081.0601720756
-700,-200,498684.540859742,498684.540859742,0,0.990062405741614,0.00990365464975505,0,396.850124006148,0,108,3200,200,19081.0601720756
-700,-100,497456.79184974,497456.79184974,0,0.987556029179487,0.0124800627641177,0,396.024144136228,0,180,3200,99.9999999999999,19081.0601720756
-700,0,496971.720394412,496971.720394411,0,0.986565557269391,0.0134078865319251,0,395.694711624547,0,108,3200,-8.57252759403147e-14,19081.0601720756
-700,100,497456.79184974,497456.79184974,0,0.987556029179487,0.0124800627641175,0,396.024144136228,0,180,3200,-100,19081.0601720756
-700,200,498684.540859742,498684.540859742,0,0.990062405741613,0.00990365464975491,0,396.850124006148,0,108,3200,-200,19081.0601720756
-700,300,500492.168365605,500492.168365605,0,0.993722524878038,0.00629083865142004,0,398.103344680283,0,156,3200,-300,19081.0601720756
-700,400,502294.744816441,502294.74481644,0,0.99734357747071,0.00263212937836729,0,399.390847405793,0,132,3200,-400,19081.0601720756
-700,500,503499.850605263,503499.850605262,0,0.999747113201149,0.000252444520115934,0,400.288824016026,0,108,3200,-500,19081.0601720756
-700,600,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3200,-600,19081.0601720756
-700,700,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3200,-700,19081.0601720756
-700,800,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3200,-800,19081.0601720756
-600,-1100,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3100,1100,19081.0601720756
-600,-1000,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3100,1000,19081.0601720756
-600,-900,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3100,900,19081.0601720756
-600,-800,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3100,800,19081.0601720756
-600,-700,503209.44391856,503209.44391856,0,0.99916901270481,0.000829249436034155,0,400.069116893325,0,108,3100,700,19081.0601720756
-600,-600,500250.531012375,500250.531012374,0,0.993235611356158,0.00678548571338653,0,397.930738037594,0,108,3100,600,19081.0601720756
-600,-500,495460.857328513,495460.857328513,0,0.983488134939699,0.0165581675660131,0,394.648564078357,0,108,3100,500,19081.0601720756
-600,-400,489941.307909884,489941.307909884,0,0.97203116412687,0.0279386088988648,0,391.040841655821,0,108,3100,400,19081.0601720756
-600,-300,484759.678858593,484759.678858592,0,0.960975306563911,0.0389782165751148,0,387.840302458656,0,108,3100,300,19081.0601720756
-600,-200,480696.130932758,480696.130932757,0,0.951987528644058,0.0480709813505182,0,385.499746132911,0,108,3100,200,19081.0601720756
-600,-100,478029.188050821,478029.18805082,0,0.945918418716848,0.0540198305568987,0,384.030059318505,0,108,3100,99.9999999999999,19081.0601720756
-600,0,477152.037982914,477152.037982914,0,0.943885067848658,0.0560860218003219,0,383.565542652525,0,108,3100,-7.34788079488412e-14,19081.0601720756
-600,100,478029.188050821,478029.18805082,0,0.945918418716848,0.054019830556898,0,384.030059318505,0,108,3100,-100,19081.0601720756
-600,200,480696.130932758,480696.130932757,0,0.951987528644059,0.0480709813505177,0,385.499746132911,0,108,3100,-200,19081.0601720756
-600,300,484759.678858593,484759.678858592,0,0.960975306563911,0.0389782165751142,0,387.840302458655,0,108,3100,-300,19081.0601720756
-600,400,489941.307909884,489941.307909883,0,0.97203116412687,0.0279386088988642,0,391.040841655821,0,108,3100,-400,19081.0601720756
-600,500,495460.857328513,495460.857328513,0,0.983488134939699,0.0165581675660127,0,394.648564078357,0,108,3100,-500,19081.0601720756
-600,600,500250.531012375,500250.531012375,0,0.993235611356159,0.00678548571338644,0,397.930738037594,0,108,3100,-600,19081.0601720756
-600,700,503209.44391856,503209.44391856,0,0.99916901270481,0.000829249436034144,0,400.069116893325,0,108,3100,-700,19081.0601720756
-600,800,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3100,-800,19081.0601720756
-600,900,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3100,-900,19081.0601720756
-600,1000,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3100,-1000,19081.0601720756
-600,1100,503627.060908536,503627.060908535,0,0.999999999999999,0,0,400.386653669766,0,12,3100,-1100,19081.0601720756
