theta,pdf,radius_upper,radius_lower,center_x,center_y
3.69331987645295,0.00123174768239572,2.87806383176794,2.87806383176794,7.87401868508074,0.0501794752076651
3.69505850802716,0.00249971043344677,4.68748329918491,4.68748329918491,9.68367321525416,0.0817671125294852
3.69679713960138,0.00413515544350418,6.48703103094594,6.48703103094594,11.4831721272976,0.11317748287746
3.69853577117559,0.00613729274835015,8.27661606537816,8.27661606537816,13.2726114587203,0.14441226259255
3.70027440274981,0.00850526240093543,10.0562803367349,10.0562803367349,15.052086055325,0.175473107214399
3.70201303432402,0.0112381375197717,11.8260967867178,11.8260967867178,16.8216895897014,0.206361651804143
3.70375166589824,0.0143349272323398,13.5861481513768,13.5861481513768,18.5815145793793,0.23707951126127
3.70549029747245,0.017794579517056,15.3365205969306,15.3365205969306,20.3316524046433,0.267628280634583
3.70722892904667,0.0216159839472227,17.0773013529395,17.0773013529395,22.0721933260209,0.298009535427448
3.70896756062088,0.0257979743402649,18.8085776975193,18.8085776975193,23.8032265014481,0.328224831897428
3.7107061921951,0.030339331315437,20.5304364770064,20.5304364770064,25.5248400031195,0.358275707350399
3.71244482376932,0.0352387847630892,22.242963862482,22.242963862482,27.2371208340341,0.388163680429356
3.71418345534353,0.0404950162284494,23.9462452208918,23.9462452208918,28.9401549442356,0.417890251397892
3.71592208691775,0.0461066612127959,25.6403650456006,25.6403650456006,30.6340272467594,0.447456902418554
3.71766071849196,0.0520723113947922,27.3254069195484,27.3254069195484,32.3188216332917,0.476865097826172
3.71939935006618,0.0583905167746515,29.0014534971269,29.0014534971269,33.9946209895447,0.506116284396234
3.72113798164039,0.0650597877437146,30.6685864972128,30.6685864972128,35.6615072103557,0.53521189160844
3.72287661321461,0.0720785970819356,32.3268867030592,32.3268867030592,37.3195612145148,0.564153331905529
3.72461524478882,0.0794453818856786,33.9764339664984,33.9764339664984,38.968862959328,0.592942000947467
3.72548790941482,0.0832736120972583,34.801110466394,34.801110466394,39.793416511219,0.607334636732515
3.7254946070926,0.0833032294380599,34.8074314120743,34.8074314120743,39.7997365140469,0.607444952792223
3.72550130477038,0.0833327505691422,34.8137522296208,34.8137522296208,39.8060563887528,0.607555266615553
3.72550800244816,0.0833621753830681,34.8200729190379,34.8200729190379,39.8123761353414,0.607665578202586
3.72551470012593,0.0833915037720516,34.8263934803299,34.8263934803299,39.8186957538167,0.607775887553395
3.72552139780371,0.0834207356279593,34.8327139135014,34.8327139135014,39.8250152441835,0.60788619466806
3.72552809548149,0.0834498708423045,34.839034218557,34.839034218557,39.8313346064462,0.607996499546661
3.72553479315927,0.0834789093062431,34.8453543955009,34.8453543955009,39.8376538406092,0.608106802189272
3.72554149083705,0.0835078509105747,34.8516744443377,34.8516744443377,39.843972946677,0.608217102595975
3.72554818851483,0.0835366955457356,34.8579943650718,34.8579943650718,39.8502919246541,0.608327400766844
3.72555488619261,0.083565443101801,34.8643141577083,34.8643141577083,39.8566107745454,0.608437696701969
3.72556158387039,0.0835940934684709,34.8706338222505,34.8706338222505,39.8629294963544,0.608547990401409
3.72556828154817,0.0836226465350813,34.8769533587034,34.8769533587034,39.869248090086,0.608658281865249
3.72557497922595,0.0836511021905926,34.8832727670714,34.8832727670714,39.8755665557447,0.608768571093568
3.72558167690373,0.0836794603235886,34.8895920473591,34.8895920473591,39.8818848933351,0.608878858086446
3.72558837458151,0.0837077208222715,34.8959111995708,34.8959111995708,39.8882031028614,0.608989142843958
3.72559507225928,0.0837358835744618,34.9022302237111,34.9022302237111,39.8945211843282,0.609099425366183
3.72560176993706,0.0837639484675923,34.9085491197844,34.9085491197844,39.90083913774,0.609209705653199
3.72560846761484,0.0837919153887072,34.9148678877952,34.9148678877952,39.9071569631013,0.609319983705085
3.72561516529262,0.0838197842244554,34.9211865277478,34.9211865277478,39.9134746604163,0.609430259521916
3.7684516430075,0.250203796337396,32.8276565552535,32.8276565552535,118.001219181632,0.571879872365668
3.85411790075946,0.434910561951621,29.4560996315295,29.4560996315295,249.597540680698,0.508503104587614
3.93978415851143,0.519403808663673,26.8914475068037,26.8914475068037,357.397363848832,0.456586726670541
4.0254504162634,0.559274622432425,24.9056523994563,24.9056523994563,448.544017958957,0.412690512357853
4.11111667401537,0.578509477818899,23.3524650791769,23.3524650791769,527.695542124847,0.374571150743508
4.19678293176734,0.589041553262022,22.1344374554443,22.1344374554443,598.039993779975,0.34069327386795
4.28244918951931,0.597176825699166,21.1848438465756,21.1848438465756,661.85493660225,0.309960007421396
4.36811544727128,0.606498017700886,20.4572418456918,20.4572418456918,720.834421457564,0.281555496772739
4.45378170502325,0.619269160267812,19.9192006845804,19.9192006845804,776.290303200873,0.254847952829742
4.53944796277522,0.637166042047506,19.5484343904147,19.5484343904146,829.282572344427,0.229326884328088
4.62511422052719,0.661695679955826,19.3304011532642,19.3304011532642,880.708422045294,0.204560203184163
4.71078047827916,0.69447825490227,19.2675346441458,19.2675346441458,931.908744231788,-0.163651228412959
4.79644673603113,0.737485124159004,20.8309569357113,20.8309569357113,982.645374201679,-0.206334004339858
4.88211299378309,0.739555997732216,22.6604822076276,22.6604822076275,1034.10693398913,-0.239128261712466
4.96777925153506,0.715086360772464,24.7964546863829,24.7964546863828,1087.12075919699,-0.27861726687372
5.05344550928703,0.685965907822047,27.3283875175916,27.3283875175916,1142.585995582,-0.326125413007883
5.139111767039,0.645746941741909,30.3777080896669,30.3777080896668,1201.56455308584,-0.383583610197737
5.22477802479097,0.583573710295393,34.1133677390921,34.1133677390921,1265.37072430307,-0.453791616431886
5.31044428254294,0.480330188395646,38.7773907390346,38.7773907390345,1335.70247689872,-0.540855649621289
5.39611054029491,0.300809532416869,44.7281488743446,44.7281488743446,1414.8446517433,-0.650936968808647
5.43981633379689,0.159990355543381,47.9931216208524,47.9931216208523,1459.09364398799,-0.710035363765401
5.44156166304889,0.15343014242894,47.2859946341991,47.2859946341991,1459.9398414118,-0.695264932790581
5.44330699230088,0.146815083415266,46.5814723805486,46.5814723805485,1460.78850154274,-0.680451515103146
5.44505232155287,0.14016223427352,45.8797984477175,45.8797984477175,1461.63964034035,-0.665594832127955
5.44679765080487,0.133488774126578,45.1812325545996,45.1812325545995,1462.49327388784,-0.650694603131507
5.44854298005686,0.126812007935669,44.4860516688001,44.4860516688001,1463.34941839335,-0.635750545200002
5.45028830930886,0.120149369023792,43.7945511968693,43.7945511968693,1464.20809019115,-0.620762373217234
5.45203363856085,0.113518421636519,43.1070462494457,43.1070462494457,1465.06930574303,-0.605729799842054
5.45377896781285,0.106936863540981,42.4238729830398,42.4238729830398,1465.9330816395,-0.590652535485724
5.45552429706484,0.100422528663653,41.7453900193389,41.7453900193388,1466.79943460118,-0.575530288288901
5.45726962631683,0.09399338976768,41.0719799418416,41.0719799418415,1467.66838148009,-0.56036276409837
5.45901495556883,0.0876675611705256,40.4040508682304,40.4040508682304,1468.53993926102,-0.545149666443509
5.46076028482082,0.0814633015026168,39.7420380951014,39.7420380951013,1469.4141250629,-0.529890696512432
5.46250561407282,0.0753990165078084,39.086405809451,39.0864058094509,1470.29095614015,-0.514585553127876
5.46425094332481,0.0694932618864227,38.4376488585605,38.4376488585604,1471.17044988413,-0.499233932722779
5.46599627257681,0.0637647461816617,37.7962945665483,37.7962945665483,1472.0526238245,-0.483835529315543
5.4677416018288,0.0582323337102186,37.1629045817969,37.1629045817969,1472.93749563071,-0.468390034485044
5.46948693108079,0.0529150475378927,36.538076734588,36.538076734588,1473.8250831134,-0.452897137345271
5.47123226033279,0.0478320725010806,35.9224468785455,35.9224468785454,1474.71540422589,-0.437356524519688
5.47297758958478,0.0430027582750028,35.3166906827799,35.3166906827799,1475.6084770657,-0.421767880115274
