x,y,expected_radius,worst_lower,worst_upper,normal_lower,no_signal_radius,P_N,worst_calls
843.0930580650424,623,25.32641974023987,52.61000602309855,52.61171515224713,52.61000602309855,28.37166912668859,7.341321348239541e-05,519
846.3706763846751,633.0349637353797,25.32640687262949,52.11631093222132,52.11801811890157,52.11631093222132,34.15493821064683,0.0001223564832910861,519
850.1470964103232,641.7080564753204,25.32648160995328,51.65189964482366,51.65360256401729,51.65189964482366,39.72486675841855,0.0001860593800051718,523
855.4646571343239,650.7921087965776,25.32640317153874,51.10647847835939,51.10817339889431,51.10647847835939,46.34572102644594,0.0002861639970611943,527
861.5925624587221,658.432122540695,25.32640708425599,52.83323614863971,52.83323654863972,50.57198815764107,52.83323654863972,0.0004135529139625711,315
867.909339603759,664.0682134879846,25.32646331460035,58.57904482527508,58.57904522527509,50.0909239817595,58.57904522527509,0.0005537806679280169,267
877,669.169586771151,25.32637592754503,65.52964455577306,65.52964495577308,49.48535141821433,65.52964495577308,0.0007623911299870468,239
887,671.684209479301,25.3263985643143,71.77346976661387,71.77347016661389,48.90138605410613,71.77347016661389,0.0009912572246702509,223
901,670.8415341371118,25.32639059786349,78.49715412627225,78.49715452627227,48.18790396770401,78.49715452627227,0.001289847934033234,215
910.0007148883018,668.0003088201745,25.32649124117731,81.7595342028,81.75953460280002,47.77912725082015,81.75953460280002,0.001458735924976466,207
919.0152649186268,663.4060430908228,25.32641514038824,84.24023493894991,84.24023533894993,47.40494366118307,84.24023533894993,0.0016016205772385,207
926.4220981846712,658.3272217477236,25.32639886717923,85.71210252707978,85.7121029270798,47.12278128046655,85.7121029270798,0.001695604339303005,207
933.9023084145726,651.9077148465813,25.32644718494035,86.66043848032976,86.66043888032978,46.86247429265566,86.66043888032978,0.001764626040479897,199
939.8066184917707,645.7849586181774,25.32645888878962,86.9852223374764,86.98522273747642,46.67729553838059,86.98522273747642,0.001796724814320229,199
946.0590636092547,638.0801187440354,25.32644754396505,86.85741465921561,86.85741505921563,46.50520280995994,86.85741505921563,0.001804461698963132,199
951.7762305413428,629.6404583023341,25.3264464987612,86.2198742058664,86.21987460586642,46.37624685399442,86.21987460586642,0.001782081277768039,199
956.0650100494632,622.1238905125833,25.3264505129914,85.31069109826534,85.31069149826536,46.30470155590709,85.31069149826536,0.001741215571299865,199
960.4126821447007,612.9744178540005,25.32640751406379,83.84335492379923,83.84335532379924,46.26617893600033,83.84335532379924,0.001670370883554755,203
963.9358650436048,603.8111550775715,25.3264621862593,82.04058686185864,82.04058726185866,46.27567127226551,82.04058726185866,0.001581559097163551,211
967.0863666308995,593,25.32637714299772,79.51405735881251,79.51405775881253,46.34762152973558,79.51405775881253,0.001458151920185695,215
969.1161381794591,583,25.32637722247505,76.83270998696514,76.83271038696515,46.47051115598907,76.83271038696515,0.001331220282730049,215
970.4562123756882,571,25.32640201716369,73.18808037023183,73.18808077023185,46.69167428056451,73.18808077023185,0.001167528898010464,227
970.5885703649733,559,25.32637727479521,69.06771682109058,69.0677172210906,46.99866424140691,69.0677172210906,0.0009963147339074349,235
969.4738391596643,547,25.3264038374758,64.44816923976977,64.44816963976979,47.39956660442806,64.44816963976979,0.0008227766159831103,243
966.9805960441304,535,25.3263692865629,59.25972295243326,59.25972335243326,47.90912457877366,59.25972335243326,0.0006512360654522446,263
964.0498093257561,525.8691734929154,25.32645339323003,54.8731780970738,54.8731784970738,48.38159684888524,54.8731784970738,0.0005251055508226823,291
