x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls
880,505,2206.23778180217,2206.23778180217,0,1.38068923975716e-06,0.999998612684756,0,25.2601270334012,-10.3165221529003,666
880,510,2199.96386029745,2199.96386029744,0,2.37801147444506e-06,0.999997621007388,0,25.2396412875474,-12.8254279763388,630
880,515,2194.05517117151,2194.05517117151,0,3.76296569719296e-06,0.999996230569199,0,25.2208835330044,-15.3527565214839,702
880,520,2188.49974020107,2188.49974020106,0,5.60559150174501e-06,0.999994381514911,0,25.2038055405697,-17.8983705636323,666
880,525,2183.28624111526,2183.28624111526,0,7.97998862269532e-06,0.999992023169507,0,25.1883617256415,-20.4621332594461,630
880,530,2178.40373194318,2178.40373194317,0,1.09644609562626e-05,0.999989045059319,0,25.1745067334925,-23.0439081665759,702
880,535,2173.84197305937,2173.84197305936,0,1.46416654692184e-05,0.999985352379167,0,25.1621983995512,-25.6435592627017,702
880,540,2169.59146248507,2169.59146248506,0,1.90987662248637e-05,0.99998090374761,0,25.151398349973,-28.2609509639979,666
880,545,2165.64311105848,2165.64311105848,0,2.44275937685991e-05,0.999975601267008,0,25.1420687172587,-30.8959481430252,666
880,550,2161.98821549037,2161.98821549036,0,3.07248101302517e-05,0.999969281422742,0,25.1341718187719,-33.5484161460597,666
880,555,2158.61905515755,2158.61905515755,0,3.80920797159725e-05,0.999961894261077,0,25.127675951823,-36.2182208098595,666
880,560,2155.53165558828,2155.53165558828,0,4.66362463793057e-05,0.999953384843154,0,25.1225790256887,-38.9052284778784,666
880,565,2152.71679330802,2152.71679330801,0,5.64695169790326e-05,0.999943544399966,0,25.1188290154396,-41.6093060159335,666
880,570,2150.16767953542,2150.16767953541,0,6.77096517507344e-05,0.999932270046927,0,25.1163922363362,-44.3303208273312,666
880,575,2147.87929634039,2147.87929634039,0,8.04801618397874e-05,0.999919527615103,0,25.115247058905,-47.0681408674595,702
880,580,2145.84683140182,2145.84683140181,0,9.49105143658627e-05,0.999905104072193,0,25.1153688303383,-49.8226346578549,702
880,585,2144.06645792999,2144.06645792998,0,0.000111136345413049,0.999888845598611,0,25.1167373977366,-52.5936712997479,630
880,590,2142.53554062767,2142.53554062766,0,0.000129299681365643,0.999870708940667,0,25.1193387695147,-55.3811204870985,630
880,595,2141.25175679421,2141.2517567942,0,0.000149549169037607,0.999850454218716,0,25.1231556243326,-58.1848525191265,630
880,600,2140.21406113285,2140.21406113284,0,0.00017204031507385,0.999827955590916,0,25.1281768353181,-61.0047383123449,630
880,605,2139.42239370212,2139.42239370211,0,0.000196935735134099,0.999803075943263,0,25.1343937448781,-63.840649412105,630
880,610,2138.87751604381,2138.87751604381,0,0.000224405413405374,0.999775589891968,0,25.1417978203912,-66.6924580036607,558
880,615,2138.58184105384,2138.58184105384,0,0.000254626973027233,0.999745389022403,0,25.1503881244069,-69.5600369227589,558
880,620,2138.54170368923,2138.54170368922,0,0.000287785958055314,0.999712211975259,0,25.1601883707578,-72.4432596657666,558
880,625,2138.75869726625,2138.75869726625,0,0.000324076127633534,0.999675933650785,0,25.1711741763323,-75.3420003993413,558
880,630,2139.23888687725,2139.23888687724,0,0.000363699763094044,0.999636309282435,0,25.1833490678025,-78.2561339696513,594
880,635,2139.99007940007,2139.99007940007,0,0.000406867988756938,0.999593127488874,0,25.1967210875681,-81.1855359111591,594
880,640,2141.02197912921,2141.02197912921,0,0.000453801107259371,0.999546212819956,0,25.2113030296905,-84.130082454971,594
880,645,2142.34588354013,2142.34588354013,0,0.000504728950306493,0.999495264674073,0,25.2271077181664,-87.0896505367641,594
880,650,2143.97561202515,2143.97561202515,0,0.000559891245805099,0.999440118664898,0,25.2441560855109,-90.0641178042997,594
880,655,2145.92689686918,2145.92689686917,0,0.000619538002415654,0.999380460592132,0,25.2624688075113,-93.0533626245281,594
880,660,2148.2182898287,2148.2182898287,0,0.00068392991264016,0.999316075486237,0,25.2820739135546,-96.0572640902983,594
880,665,2150.87089417691,2150.8708941769,0,0.000753338775652832,0.999246660850043,0,25.303001537112,-99.0757020266765,594
880,670,2153.90964357474,2153.90964357473,0,0.000828047941178734,0.999171955806926,0,25.3252934878847,-102.108556996884,558
880,675,2157.36329931565,2157.36329931565,0,0.000908352775833259,0.999091649860532,0,25.3490004073144,-105.155710307862,558
880,680,2161.26103014115,2161.26103014115,0,0.000994561153453812,0.999005446033813,0,25.3741518410381,-108.217044015475,594
880,685,2165.63786434035,2165.63786434034,0,0.00108699397108546,0.998913007723708,0,25.4007982778713,-111.292440929353,594
880,690,2170.53323869338,2170.53323869338,0,0.00118598569242608,0.998814016362522,0,25.4289968209359,-114.381784617391,558
880,695,2175.99128536255,2175.99128536254,0,0.00129188492069537,0.998708119214834,0,25.4588101060062,-117.484959409908,558
880,700,2182.06134785464,2182.06134785463,0,0.0014050550030675,0.998594956759063,0,25.4903074381559,-120.601850403472,594
880,705,2188.79839118473,2188.79839118472,0,0.00152587466900196,0.998474127415445,0,25.5235642313645,-123.732343464406,594
880,710,2196.2637418422,2196.2637418422,0,0.00165473870502268,0.998345264850194,0,25.5586646597448,-126.876325231979,594
880,715,2204.52654085361,2204.5265408536,0,0.00179205866873559,0.998207957292179,0,25.5957083976616,-130.033683121282,594
880,720,2213.66186395527,2213.66186395526,0,0.00193826364514179,0.99806174568115,0,25.6347906717721,-133.204305325819,594
880,725,2223.7528622645,2223.75286226449,0,0.00209380104860152,0.997906203936811,0,25.6760150309491,-136.388080819794,594
880,730,2234.89227764866,2234.89227764865,0,0.00225913747413715,0.997740869985175,0,25.7194992172162,-139.584899360121,594
880,735,2247.18268370826,2247.18268370825,0,0.00243475960213634,0.997565253047623,0,25.7653708088338,-142.794651488157,594
880,740,2260.73767371498,2260.73767371497,0,0.00262117516093513,0.997378833428104,0,25.8137697815563,-146.017228531168,738
880,745,2275.68278778385,2275.68278778384,0,0.0028189139522314,0.997181093322301,0,25.8648485738714,-149.252522603532,702
880,750,2292.15575720342,2292.15575720342,0,0.00302852894480964,0.99697147892142,0,25.9187653495853,-152.500426607688,702
885,450,2293.4350077447,2293.4350077447,0,0,1.00000000605009,0,25.5973254372861,11.5770724397204,594
885,455,2282.31049017273,2282.31049017272,0,0,1.00000000558335,0,25.5541502027287,9.2902764446311,594
885,460,2271.7268537339,2271.7268537339,0,0,1.00000000350215,0,25.5133975846723,6.98357064574327,594
885,465,2261.66334139246,2261.66334139246,0,0,0.99999999972765,0,25.4749893285771,4.65709346587528,594
885,470,2252.10027774043,2252.10027774042,0,0,0.999999996389076,0,25.4388506730629,2.31098321765558,594
885,475,2243.02102622943,2243.02102622943,0,4.64677044983257e-12,0.999999997964553,0,25.4049285338145,-0.0546219224443121,594
885,480,2234.40809795315,2234.40809795314,0,4.89078765874185e-08,0.999999951416422,0,25.3731561401538,-2.43958393948355,558
885,485,2226.24229474297,2226.24229474297,0,2.27195910988447e-07,0.999999778221274,0,25.3434462627484,-4.84376500483233,558
885,490,2218.50750016393,2218.50750016393,0,5.85985264004029e-07,0.999999415211692,0,25.3157352491967,-7.26702750035884,630
885,495,2211.18847550042,2211.18847550042,0,1.17971364930104e-06,0.999998817510866,0,25.2899629911346,-9.70923404202381,666
885,500,2204.27075715941,2204.27075715941,0,2.0662599727497e-06,0.999997943006499,0,25.2660722742297,-12.1702475028854,666
885,505,2197.74038722758,2197.74038722758,0,3.30706743955514e-06,0.999996690874695,0,25.2440065147691,-14.6499310355144,666
885,510,2191.58433881974,2191.58433881974,0,4.96727060467973e-06,0.9999950206378,0,25.2237138401848,-17.1481480938241,702
885,515,2185.79020085682,2185.79020085681,0,7.11582654028428e-06,0.99999287475076,0,25.2051443643408,-19.6647624543166,702
885,520,2180.34616309035,2180.34616309035,0,9.82565030379357e-06,0.999990180171866,0,25.1882501588055,-22.1996382367487,702
885,525,2175.24089168919,2175.24089168919,0,1.31737549007259e-05,0.999986818654196,0,25.1729841978226,-24.7526399242217,702
885,530,2170.46642361561,2170.46642361561,0,1.72413959476703e-05,0.99998273748174,0,25.159326229181,-27.3236323826993,666
885,535,2166.01211494491,2166.0121149449,0,2.21142212528061e-05,0.99997788955282,0,25.1472290751847,-29.9124808799559,666
885,540,2161.86677702494,2161.86677702494,0,2.78824255441929e-05,0.999972131575724,0,25.1366374575229,-32.5190511039625,666
885,545,2158.02158139921,2158.02158139921,0,3.46409105897945e-05,0.999965345358134,0,25.127513893463,-35.1432091807148,666
885,550,2154.46861039455,2154.46861039455,0,4.24894509678929e-05,0.999957495530768,0,25.1198259784173,-37.7848216915061,630
885,555,2151.20041381735,2151.20041381735,0,5.15328657622947e-05,0.999948492656974,0,25.1135419395065,-40.4437556896542,666
885,560,2148.20980099232,2148.20980099231,0,6.18811964736139e-05,0.999938122295932,0,25.1086283904718,-43.1198787166863,666
885,565,2145.49077671833,2145.49077671832,0,7.36498914560183e-05,0.999926324837405,0,25.1050593832219,-45.8130588179881,666
885,570,2143.03810582495,2143.03810582495,0,8.69599972082798e-05,0.99991305201518,0,25.1028118373139,-48.5231645579217,666
885,575,2140.84673497085,2140.84673497085,0,0.000101938356868861,0.999898067950438,0,25.1018593506618,-51.2500650344239,666
885,580,2138.91281376035,2138.91281376034,0,0.000118717816287247,0.999881259897105,0,25.1021820950867,-53.9936298930852,630
885,585,2137.23673388252,2137.23673388252,0,0.000137437438067932,0.999862570202901,0,25.103792292771,-56.7537293407222,630
885,590,2135.81323494164,2135.81323494163,0,0.000158242724009534,0.999841751227513,0,25.1066474993374,-59.5302341584434,630
