x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls,x_global,y_global,C1
-343.75,-46,509230.626759523,509230.626759523,0,0.469346987805687,0.530910372978861,0,395.968832349594,0,228,946,-343.75,27633.9434909301
-343.75,-21,670191.041317296,670191.041317296,0,0.468611500750218,0.531673064035301,0,456.956430088825,0,276,921,-343.75,27633.9434909301
-343.75,4,794636.505798482,794636.505798481,0,0.468425004123213,0.531866624636217,0,497.346776406059,0,372,896,-343.75,27633.9434909301
-343.75,29,606499.520010595,606499.520010595,0,0.468787071180463,0.531490858264323,0,434.647561461304,0,252,871,-343.75,27633.9434909301
-343.75,54,476709.133911496,476709.133911496,0,0.469698530141351,0.530546069915252,0,381.421570713622,0,276,846,-343.75,27633.9434909301
-343.75,79,407977.121714,407977.121714,0,0.471161461066432,0.529032793641187,0,346.665007688345,0,228,821,-343.75,27633.9434909301
-343.75,104,368908.958638872,368908.958638872,0,0.473179187990229,0.526951210673089,0,322.985467769115,0,228,796,-343.75,27633.9434909301
-343.75,129,345944.614921197,345944.614921196,0,0.475756266272704,0.524303022114218,0,306.365436131251,0,204,771,-343.75,27633.9434909301
-343.75,154,332592.078716472,332592.078716472,0,0.478898465108423,0.521089503062557,0,294.556245857032,0,204,746,-343.75,27633.9434909301
-343.75,179,325443.675686392,325443.675686392,0,0.482612745104701,0.517312138598243,0,286.207936283241,0,204,721,-343.75,27633.9434909301
-343.75,204,322587.234183,322587.234183,0,0.486907230807332,0.512972347610058,0,280.462735108631,0,204,696,-343.75,27633.9434909301
-343.75,229,322902.85452385,322902.85452385,0,0.491791178013282,0.508072979502868,0,276.755245326928,0,204,671,-343.75,27633.9434909301
-343.75,254,325720.254566522,325720.254566522,0,0.49727493566197,0.502618146109645,0,274.705442297576,0,204,646,-343.75,27633.9434909301
-343.75,279,330635.654528695,330635.654528695,0,0.503369902037975,0.49660847803723,0,274.053973770751,0,204,621,-343.75,27633.9434909301
-343.75,304,337405.167323262,337405.167323262,0,0.510080287761095,0.490048132615575,0,274.619293625135,0,204,596,-343.75,27633.9434909301
-343.75,329,345752.569319879,345752.569319878,0,0.517194871050607,0.482941844265745,0,276.177757071312,0,204,571,-343.75,27633.9434909301
-343.75,354,355584.710432659,355584.710432659,0,0.52468972087685,0.475293570984129,0,278.626191139857,0,204,546,-343.75,27633.9434909301
-343.75,379,367028.114200594,367028.114200594,0,0.532796683089698,0.467107115337229,0,282.006968513112,0,204,521,-343.75,27633.9434909301
-343.75,404,380125.560946122,380125.560946122,0,0.541549491737433,0.458389947025287,0,286.296020308969,0,204,496,-343.75,27633.9434909301
-343.75,429,394919.178756853,394919.178756853,0,0.550932585513985,0.449145168605003,0,291.46306286294,0,228,471,-343.75,27633.9434909301
-343.75,454,411285.330319714,411285.330319714,0,0.560663402682327,0.439382687073285,0,297.363355250308,0,228,446,-343.75,27633.9434909301
-343.75,479,429378.48127545,429378.48127545,0,0.570830732252582,0.42910637016649,0,304.035846358578,0,228,421,-343.75,27633.9434909301
-343.75,504,449501.747205087,449501.747205086,0,0.581678231941665,0.418327360846183,0,311.607812794828,0,228,396,-343.75,27633.9434909301
-343.75,529,471636.991135991,471636.991135991,0,0.592981485135414,0.407053538154047,0,319.987805664141,0,228,371,-343.75,27633.9434909301
