time_s,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20
0,33,32.993714275587109,32.974880806891072,32.943570608215012,32.899901706085103,32.844038644809487,32.776191797308648,32.696616484248501,32.605611905350024,32.503519887574249,32.390723455685155,32.267645231471924,32.134745668662298,31.992521131277694,31.841501823864157,31.682249582678825,31.515355537516182,31.341437654419043,31.161138170033858,30.975120928835967,30.784068634865761,1.2,1.1995876586542502,1.1983531847055127,1.1963042108967175,1.1934534001838224,1.1898183587539637,1.1854215151305854,1.18028996623742,1.1744552915311754,1.1679533365425252,1.1608239673848118,1.1531107979981163,1.1448608920915075,1.1361244419268759,1.1269544262525144,1.1174062498422423,1.1075373672253752,1.0974068933032117,1.0870752036381868,1.0766035272717391,1.0660535349758022
1,32.99575498196095,32.989474594565223,32.970657115566404,32.939373499376799,32.895741672318508,32.839926039004752,32.772136793747023,32.692629040446896,32.601701724799959,32.499696383556596,32.386995716275457,32.264021985971404,32.131235255422695,31.989131467235602,31.838240375813996,31.679123340407376,31.512370988955816,31.338600762834496,31.158454353157925,30.972594993119124,30.781703881702629,1.1999917491695886,1.1995794248543665,1.1983450018326067,1.1962961125523219,1.19344541944767,1.1898105279769526,1.1854138657422912,1.1802825285458975,1.1744480945432683,1.1679464077872492,1.1608173327462854,1.1531044815579907,1.1448549159937149,1.1361188262442408,1.1269491888703922,1.1174014063609969,1.1075329308763775,1.0974028748770381,1.087071611436528,1.0766003670699451,1.0660507972545856
2,32.991513568340004,32.985238513042987,32.966437010173088,32.935179953899933,32.891585170436386,32.835816924817777,32.768085232900184,32.688644982000127,32.597794864008641,32.495876125706374,32.383271141735094,32.260401816620416,32.127727822536897,31.985744681030795,31.834981696745057,31.675999752331737,31.509388974287909,31.335766279625172,31.155772805203473,30.970071087569902,30.779341768630889,1.1999834986919324,1.1995711913939298,1.1983368192972899,1.1962880145420627,1.1934374390406863,1.1898026975228504,1.1854062166695414,1.1802750911610576,1.1744408978522405,1.1679394793178495,1.1608106983812356,1.1530981653786379,1.1448489401425874,1.1361132107932193,1.1269439517044912,1.1173965630794946,1.1075284947104906,1.0973988566167254,1.0870680193831064,1.0765972069985554,1.066048064397481
3,32.987275755711792,32.981006027972228,32.96222048766478,32.930989968759746,32.887432197441058,32.831711299285125,32.764037111844708,32.684664306035181,32.593891320157354,32.492059111269356,32.379549729374837,32.256784720807516,32.124223367475196,31.982360770220939,31.831725784307313,31.672878816194544,31.506409491315118,31.332934201035275,31.153093510447516,30.967549297562783,30.776981767266918,1.1999752485580615,1.1995629582730625,1.1983286370994948,1.196279916865888,1.1934294589628787,1.1897948673917522,1.1853985679123233,1.1802676540830148,1.1744337014581152,1.1679325511342999,1.1608040642897632,1.1530918494599514,1.1448429645380591,1.1361075955738604,1.1269387147546734,1.1173917199978001,1.1075240587276358,1.0973948385222216,1.0870644274779027,1.076594047057541,1.0660453337989488
4,32.983041541010095,32.976777136300463,32.95800754500015,32.9268035409332,32.883282750336321,32.827609159445259,32.759992427660194,32.680687009680057,32.589991090430097,32.488245337492344,32.375831476509056,32.253170695923593,32.120721887709294,31.978979732364532,31.828472636151741,31.669760529732539,31.503432537557501,31.330104521828911,31.150416468680778,30.965029648824764,30.774623824300541,1.1999669987657566,1.1995547254918337,1.1983204552391922,1.1962718195237756,1.1934214792142273,1.1897870375836712,1.185390919470616,1.1802602173117662,1.174426505360906,1.1679256232365853,1.160797430471959,1.1530855338018875,1.144836989180082,1.1361019805861468,1.1269334780209037,1.117386877115931,1.1075196229277866,1.0973908205935043,1.0870608357209079,1.0765908872467593,1.0660426044350686
5,32.978810921177526,32.972551834976315,32.953798179140023,32.922620667400167,32.879136826128715,32.823510502338372,32.755951177428685,32.67671309006564,32.586094172013162,32.484434801624232,32.372116380455296,32.249559739361118,32.11722338071349,31.975601565022455,31.825222249928871,31.666644890628852,31.500458110132104,31.327277237880544,31.147741684222581,30.96251214611172,30.772267918135707,1.1999587493143586,1.1995464930502076,1.1983122737163869,1.1962637225157051,1.1934134997947354,1.1897792080986311,1.1853832713444177,1.1802527808473255,1.1744193095605928,1.1679186956246803,1.1607907969277971,1.1530792184043988,1.1448310140686184,1.1360963658300711,1.1269282415031583,1.1173820344338601,1.107515187310919,1.0973868028305527,1.0870572441121185,1.0765877275658988,1.0660398758574865
6,32.974583893160371,32.968330120950895,32.949592387048327,32.918441345143322,32.874994421827274,32.819415325007881,32.751913358234781,32.67274254432462,32.58220056209511,32.480627500916015,32.368404438533211,32.245951848515482,32.11372784396373,31.972226265757111,31.821974623279512,31.663531896467276,31.49748620603496,31.324452346657512,31.145069160366887,30.959996788975644,30.769914036890356,1.1999505002036124,1.1995382609481895,1.1983040925310766,1.196255625841649,1.1934055207043976,1.1897713789365996,1.1853756235337045,1.1802453446896572,1.1744121140571679,1.1679117682985709,1.1607841636572631,1.1530729032674634,1.1448250392036712,1.1360907513056215,1.1269230052014416,1.117377191951582,1.1075107518770146,1.0973827852333564,1.0870536526515073,1.0765845680143136,1.0660371478447499
7,32.970360453908718,32.964111991178832,32.945390165690945,32.914265571147283,32.870855534443301,32.815323624499321,32.747878967165441,32.66877536959251,32.578310257867138,32.47682343262116,32.364695648064647,32.242347020783519,32.110235274938368,31.968853832130151,31.818729753822321,31.660421544741848,31.494516822427293,31.32162984656669,31.142398898851269,30.957483575473635,30.767562172823677,1.1999422514334104,1.1995300291857776,1.198295911683257,1.1962475295015993,1.1933975419431968,1.189763550097598,1.1853679760384692,1.1802379088387807,1.1744049188506147,1.1679048412582576,1.1607775306603796,1.1530665883910771,1.1448190645852105,1.1360851370127931,1.1269177691157379,1.1173723496691101,1.1075063166260826,1.0973787678019049,1.0870500613390732,1.076581408590972,1.0660344202739189
8,32.966140600375105,32.959897442616551,32.941191512036269,32.910093342399911,32.866720160991363,32.811235397860855,32.743848001310646,32.664811563007731,32.574423256522905,32.473022593995516,32.360990006374031,32.238745253564772,32.106745671116983,31.965484261700027,31.815487639145388,31.657313832909885,31.49154995673354,31.318809736403718,31.139730900230568,30.9549725032266,30.765212320304606,1.1999340030036878,1.1995217977629586,1.1982877311729023,1.1962394334955424,1.1933895635111329,1.1897557215815926,1.185360328858696,1.18023047329467,1.1743977239408967,1.1678979145036925,1.1607708979371074,1.1530602737752227,1.1448130902132283,1.1360795229515732,1.1269125332460297,1.1173675075864185,1.1075018815580939,1.0973747505361913,1.0870464701748079,1.0765782492945215,1.0660316930695324
9,32.961924329514943,32.955686472223455,32.936996423055483,32.905924655891177,32.862588298487921,32.807150642143071,32.73982045776166,32.660851121710465,32.570539555258065,32.469224982296758,32.357287510788048,32.235146544260402,32.10325902998018,31.962117552017375,31.8122482768099,31.654208758443243,31.488585606618788,31.315992015053304,31.137065164258111,30.95246356976277,30.762864474906113,1.1999257549143503,1.1995135666797203,1.1982795510000135,1.1962313378234566,1.193381585408186,1.1897478933885681,1.1853526819943847,1.180223038057312,1.1743905293280323,1.1678909880349062,1.1607642654874641,1.1530539594198808,1.1448071160877109,1.1360739091219523,1.126907297592322,1.1173626657034914,1.1074974466730485,1.0973707334362155,1.0870428791586761,1.0765750901233979,1.0660289661814311
