time_s,r_m,T_C,C_kg_kg
10,0,32.957711638286099,1.1999175071654098
10,0.000125,32.957614224604313,1.1999110637445829
10,0.00025000000000000001,32.957321988662756,1.1998917340356308
10,0.00037500000000000001,32.956834947816496,1.1998595199238087
10,0.00050000000000000001,32.956153130791819,1.1998144245246209
10,0.00062500000000000001,32.955276577785305,1.1997564521972253
10,0.00075000000000000002,32.954205340468484,1.1996856085495129
10,0.00087500000000000002,32.952939481988253,1.1996019004307887
10,0.001,32.951479076961583,1.1995053359360384
10,0.0011250000000000001,32.949824211468631,1.1993959243980414
10,0.00125,32.947974983051395,1.1992736763971625
10,0.0013749999999999999,32.945931500707196,1.1991386037513423
10,0.0015,32.943693884877689,1.1989907195183196
10,0.0016250000000000001,32.941262267443697,1.1988300379925332
10,0.00175,32.938636791715268,1.19865657470858
10,0.0018749999999999999,32.935817612426611,1.1984703464336901
10,0.002,32.932804895721922,1.198271371164588
10,0.0021250000000000002,32.929598819145198,1.1980596681332012
10,0.0022500000000000003,32.926199571629319,1.1978352577988223
10,0.0023749999999999999,32.922607353480146,1.1975981618498035
10,0.0025000000000000001,32.918822376368389,1.1973484031985955
10,0.0026250000000000002,32.914844863314542,1.1970860059771047
10,0.0027499999999999998,32.910675048672196,1.1968109955358011
10,0.002875,32.906313178112306,1.1965233984440502
10,0.0030000000000000001,32.901759508614035,1.1962232424853436
10,0.0031250000000000002,32.897014308439836,1.1959105566535617
10,0.0032500000000000003,32.892077857120285,1.1955853711494282
10,0.003375,32.886950445435296,1.1952477173779628
10,0.0035000000000000001,32.881632375398759,1.1948976279492842
10,0.0036250000000000002,32.876123960234821,1.1945351366690735
10,0.0037499999999999999,32.870425524359085,1.1941602785336161
10,0.003875,32.864537403354802,1.1937730897306666
10,0.0040000000000000001,32.858459943952134,1.1933736076343504
10,0.0041250000000000002,32.85219350400925,1.1929618708020382
10,0.0042500000000000003,32.84573845248616,1.1925379189697449
10,0.0043750000000000004,32.839095169418428,1.1921017930472162
10,0.0045000000000000005,32.832264045893233,1.1916535351132711
10,0.0046249999999999998,32.825245484026638,1.1911931884105427
10,0.0047499999999999999,32.818039896938792,1.190720797344331
10,0.004875,32.810647708717958,1.1902364074765999
10,0.0050000000000000001,32.803069354399241,1.1897400655185133
10,0.0051250000000000002,32.795305279936223,1.1892318193236644
10,0.0052500000000000003,32.787355942170635,1.1887117178901465
10,0.0053750000000000004,32.779221808803563,1.1881798113507873
10,0.0054999999999999997,32.770903358362389,1.1876361509657523
10,0.0056249999999999998,32.762401080172118,1.1870807891225976
10,0.0057499999999999999,32.753715474321446,1.1865137793235596
10,0.005875,32.744847051628831,1.1859351761898516
10,0.0060000000000000001,32.735796333613202,1.1853450354455155
10,0.0061250000000000002,32.726563852459137,1.1847434139172823
10,0.0062500000000000003,32.717150150974305,1.1841303695268921
10,0.0063750000000000005,32.707555782566395,1.1835059612847132
10,0.0065000000000000006,32.6977813112007,1.1828702492855772
10,0.0066249999999999998,32.687827311360138,1.1822232946999784
10,0.0067499999999999999,32.677694368011508,1.1815651597685648
10,0.006875,32.667383076566928,1.1808959077908783
10,0.0070000000000000001,32.656894042843369,1.1802156031267061
10,0.0071250000000000003,32.64622788302789,1.1795243111816005
10,0.0072500000000000004,32.635385223631367,1.1788220984069633
10,0.0073750000000000005,32.624366701448679,1.1781090322884558
10,0.0074999999999999997,32.613172963520299,1.1773851813349254
10,0.0076249999999999998,32.601804667087258,1.1766506150808049
10,0.0077499999999999999,32.59026247954818,1.1759054040729184
10,0.0078750000000000001,32.578547078415106,1.1751496198668878
10,0.0080000000000000002,32.566659151271089,1.174383335011995
10,0.0081250000000000003,32.554599395726349,1.1736066230477158
10,0.0082500000000000004,32.542368519367265,1.1728195584969998
10,0.0083750000000000005,32.529967239719497,1.1720222168550536
10,0.0085000000000000006,32.51739628418904,1.1712146745869845
10,0.0086250000000000007,32.504656390023463,1.1703970091103697
10,0.0087500000000000008,32.491748304265599,1.1695692987998387
10,0.0088750000000000009,32.478672783695259,1.1687316229648324
10,0.0090000000000000011,32.465430594785389,1.1678840618518598
10,0.0091249999999999994,32.452022513654477,1.1670266966302758
10,0.0092499999999999995,32.438449326011252,1.1661596093847957
10,0.0093749999999999997,32.424711827104133,1.165282883106916
10,0.0094999999999999998,32.410810821673962,1.1643966016866738
10,0.0096249999999999999,32.396747123895388,1.163500849903421
10,0.00975,32.3825215573262,1.1625957134161207
10,0.0098750000000000001,32.368134954851719,1.1616812787555306
10,0.01,32.353588158635617,1.1607576333114258
10,0.010125,32.33888202006046,1.15982486532533
10,0.01025,32.32401739967149,1.1588830638866805
10,0.010375000000000001,32.308995167123321,1.1579323189126183
10,0.010500000000000001,32.293816201121587,1.1569727211484953
10,0.010625000000000001,32.278481389364757,1.156004362151094
10,0.010750000000000001,32.262991628492522,1.1550273342808535
10,0.010875000000000001,32.247347824018249,1.1540417306916682
10,0.010999999999999999,32.231550890274079,1.1530476453250451
10,0.011124999999999999,32.215601750352768,1.1520451728994034
10,0.01125,32.199501336044612,1.1510344088944127
10,0.011375,32.183250587779014,1.1500154495415229
10,0.0115,32.166850454562471,1.1489883918178994
10,0.011625,32.150301893915078,1.1479533334339229
10,0.01175,32.133605871809941,1.1469103728231875
10,0.011875,32.11676336261182,1.145859609131366
10,0.012,32.099775349007814,1.144801142208663
10,0.012125,32.082642821949342,1.143735072595587
10,0.01225,32.065366780585087,1.1426615015104462
10,0.012375000000000001,32.047948232195118,1.1415805308448734
10,0.012500000000000001,32.030388192126289,1.1404922631499761
10,0.012625000000000001,32.012687683727066,1.1393968016241047
10,0.012750000000000001,31.99484773827891,1.1382942501009126
10,0.012875000000000001,31.976869394929498,1.1371847130417432
10,0.013000000000000001,31.958753700623351,1.136068295523921
10,0.013125,31.940501710038358,1.1349451032278379
10,0.01325,31.922114485513497,1.1338152424282777
10,0.013375,31.903593096978781,1.1326788199780389
10,0.0135,31.884938621888164,1.1315359433033623
10,0.013625,31.86615214514736,1.1303867203864608
10,0.01375,31.847234759041051,1.1292312597580823
10,0.013875,31.828187563167532,1.1280696704846171
10,0.014,31.809011664359886,1.1269020621546038
10,0.014125,31.789708176615029,1.1257285448728584
10,0.014250000000000001,31.770278221026651,1.1245492292397541
10,0.014375000000000001,31.750722925704046,1.1233642263510959
10,0.014500000000000001,31.731043425701412,1.1221736477748876
10,0.014625000000000001,31.711240862944237,1.1209776055441321
10,0.014750000000000001,31.691316386151325,1.1197762121494184
10,0.014875000000000001,31.671271150762571,1.1185695805206461
10,0.014999999999999999,31.651106318861064,1.1173578240203395
10,0.015125,31.630823059095405,1.1161410564234329
10,0.01525,31.610422546603932,1.1149193919126095
10,0.015375,31.589905962930921,1.113692945065782
10,0.0155,31.569274495957902,1.1124618308399215
10,0.015625,31.548529339819819,1.1112261645628014
10,0.01575,31.527671694828204,1.1099860619182349
10,0.015875,31.506702767390617,1.108741638933689
10,0.016,31.485623769928218,1.1074930119709407
10,0.016125,31.464435920797246,1.1062402977137471
10,0.016250000000000001,31.443140444209067,1.1049836131516202
10,0.016375000000000001,31.421738570150811,1.1037230755688239
10,0.016500000000000001,31.400231534301877,1.1024588025378839
10,0.016625000000000001,31.378620577957268,1.1011909118952372
10,0.016750000000000001,31.356906947941901,1.0999195217407329
10,0.016875000000000001,31.335091896527505,1.0986447504174248
10,0.017000000000000001,31.313176681356151,1.0973667165019583
10,0.017125000000000001,31.291162565361169,1.0960855387937463
10,0.017250000000000001,31.269050816683816,1.0948013362992279
10,0.017375000000000002,31.246842708593245,1.0935142282195185
10,0.017500000000000002,31.224539519404139,1.0922243339403448
10,0.017625000000000002,31.202142532401481,1.0909317730219159
10,0.017750000000000002,31.17965303575253,1.0896366651775824
10,0.017875000000000002,31.15707232243378,1.0883391302693721
10,0.018000000000000002,31.134401690155482,1.0870392882907376
10,0.018124999999999999,31.111642441275485,1.0857372593565102
10,0.018249999999999999,31.08879588272427,1.0844331636889413
10,0.018374999999999999,31.065863325926713,1.083127121604192
10,0.018499999999999999,31.042846086719919,1.0818192535020752
