time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
60,0.00042346430123799047,18.683786941333164,1040.2906281937192,246.10532646667087,25.459980120377221,28.01628159114799,320.38162175555692,2021.6553233885552,-4.0541396985665193e-09,1.6428841111298812e-16,1.1061278322108099e-14
61,0.00042311706959217451,18.622268057957651,1039.4993025521414,247.91996521772529,25.42279062374919,28.016811891058541,328.14180560794949,2054.3245692121495,-4.2845843909839239e-09,1.6428841111298812e-16,1.1061278322108099e-14
62,0.00042277297187338773,18.561527687777613,1038.7147953894748,249.71514113889296,25.385722736554182,28.017352781349036,335.95868919696215,2086.9690622877943,-4.5195533720235209e-09,1.6428841111298812e-16,1.1061278322108099e-14
63,0.00042243193138774386,18.501533305642656,1037.9369540859973,251.49166735893348,25.348775250887726,28.017904209734606,343.83167532554728,2119.5890144577211,-4.7489241497303886e-09,1.6428841111298812e-16,1.1061278322108099e-14
64,0.00042209387503393394,18.442262304404618,1037.1656247460789,253.25010905655114,25.311946996613354,28.018466133503555,351.76018723839417,2152.1846327095445,-4.9791546870220151e-09,1.6428841111298812e-16,1.1061278322108099e-14
65,0.00042175873268482513,18.383694914147004,1036.4006578018186,254.99096047965821,25.275236835361003,28.019038514544064,359.7436646867784,2184.756119260504,-5.2081951635821216e-09,1.6428841111298812e-16,1.1061278322108099e-14
66,0.00042142643695774882,18.325812971980508,1035.6419086932619,256.71467570048731,25.238643657834171,28.019621317680432,367.78156227414649,2217.3036717071063,-5.4402617148510999e-09,1.6428841111298812e-16,1.1061278322108099e-14
67,0.00042109692304479553,18.268599457853188,1034.889237925235,258.4216802203369,25.202166381995465,28.020214509845626,375.87334840012858,2249.8274831840999,-5.6721165525022497e-09,1.6428841111298812e-16,1.1061278322108099e-14
68,0.0004207701285675436,18.212038262611618,1034.1425109500401,260.11237676804291,25.165803951641095,28.020818059597541,384.01850446294901,2282.327742521989,-5.9039635424492789e-09,1.6428841111298812e-16,1.1061278322108099e-14
69,0.00042044599344649188,18.156114050440291,1033.4015979908472,261.78714873899264,25.129555335190794,28.021431936803594,392.21652420209051,2314.8046343997771,-6.1340193375291555e-09,1.6428841111298812e-16,1.1061278322108099e-14
