budget_m,range_m,true_angle_deg,second_error_deg,radius_m,target_distance_to_center_m,reception_radius_m
500.0,750,-0.5,0.5,35.13039702531873,6.577800826220652,1000.0
500.0,750,-0.5,1,35.93903647104357,13.040844796173001,1000.0
500.0,750,0,-1,33.49624780015206,15.604616925879462,1000.0
500.0,750,0,-0.5,34.24614007976113,7.138426543509652,1000.0
500.0,750,0,0,35.02279121054011,1.6331563261986772,1000.0
500.0,750,0,0.5,35.82751299525501,10.373350417375852,1000.0
500.0,750,0,1,36.661699257297066,19.37540321934773,1000.0
500.0,750,0.5,-1,34.14642595608599,10.850678312028906,1000.0
500.0,750,0.5,-0.5,34.91949933391067,7.1221685787946525,1000.0
500.0,750,0.5,0,35.720467010154685,11.651069260339872,1000.0
500.0,750,0.5,0.5,36.55071172100853,19.55368105834824,1000.0
500.0,750,0.5,1,37.41170362687429,28.297918712808265,1000.0
500.0,750,1,-1,34.82054605366331,13.665496568157785,1000.0
500.0,750,1,-0.5,35.61792327909207,15.930450061247647,1000.0
500.0,750,1,0,36.4443985653737,21.935971044592684,1000.0
500.0,750,1,0.5,37.30143069398274,29.650087005696236,1000.0
500.0,750,1,1,38.190571729963516,38.190571729963516,1000.0
500.0,999,-1,-1,55.59061241903523,55.59061241903534,1000.0
500.0,999,-1,-0.5,57.260254511996926,42.74673924347725,1000.0
500.0,999,-1,0,59.009621524064286,30.263411690393838,1000.0
500.0,999,-1,0.5,60.84394720663624,19.730089216174747,1000.0
500.0,999,-1,1,62.768904892066594,16.85355049048988,1000.0
500.0,999,-0.5,-1,57.26401165805355,40.281229932083406,1000.0
500.0,999,-0.5,-0.5,59.01355957950684,26.63279426931131,1000.0
500.0,999,-0.5,0,60.84807814792376,13.448147356838295,1000.0
500.0,999,-0.5,0.5,62.773241710158445,8.589200382477362,1000.0
500.0,999,-0.5,1,64.79520955364943,20.69727951118899,1000.0
500.0,999,0,-1,59.02666523557889,25.438863033084,1000.0
500.0,999,0,-0.5,60.86182577125035,11.00399320921561,1000.0
500.0,999,0,0,62.78767454111866,4.085288909916139,1000.0
500.0,999,0,0.5,64.8103745603292,19.34622916493203,1000.0
500.0,999,0,1,66.9366249941147,35.190587835803896,1000.0
500.0,999,0.5,-1,60.8853470001752,14.493096489808627,1000.0
500.0,999,0.5,-0.5,62.812368316258556,10.625258322245958,1000.0
500.0,999,0.5,0,64.83632126884599,21.870591139406336,1000.0
500.0,999,0.5,0.5,66.96391207897594,36.754833480394986,1000.0
500.0,999,0.5,1,69.20244108581166,52.72540035638961,1000.0
500.0,999,1,-1,62.84749844782745,19.04210478907093,1000.0
500.0,999,1,-0.5,64.87323434349136,27.21717181424382,1000.0
500.0,999,1,0,67.00273256326695,40.33723845299156,1000.0
500.0,999,1,0.5,69.24330457403268,55.4160648377468,1000.0
500.0,999,1,1,71.60292176181785,71.60292176181743,1000.0
500.0,1000,-1,-1,55.698818883511564,55.69881888351211,1000.0
500.0,1000,-1,-0.5,57.37358714357018,42.82895142426087,1000.0
500.0,1000,-1,0,59.128414168604564,30.318354011397926,1000.0
500.0,1000,-1,0.5,60.96856152258964,19.757764133613538,1000.0
500.0,1000,-1,1,62.89973319005144,16.86899877679566,1000.0
500.0,1000,-0.5,-1,57.377926974605806,40.35913457376851,1000.0
500.0,1000,-0.5,-0.5,59.132963200952034,26.683326575251886,1000.0
500.0,1000,-0.5,0,60.97333362138344,13.470031394338614,1000.0
500.0,1000,-0.5,0.5,62.90474339625653,8.598555284520614,1000.0
500.0,1000,-0.5,1,64.93338582820083,20.73656450791754,1000.0
500.0,1000,0,-1,59.146705872936394,25.48480415182954,1000.0
500.0,1000,0,-0.5,60.98775023844016,11.021198847550776,1000.0
500.0,1000,0,0,62.91987940530402,4.098673484289904,1000.0
500.0,1000,0,0.5,64.949290598698,19.3914347464068,1000.0
500.0,1000,0,1,67.08272081288779,35.269382938014004,1000.0
500.0,1000,0.5,-1,61.01196902420757,14.509202846376894,1000.0
500.0,1000,0.5,-0.5,62.94530693023188,10.64276114917547,1000.0
500.0,1000,0.5,0,64.97600982953536,21.920959422608473,1000.0
500.0,1000,0.5,0.5,67.11082200738953,36.83931630673682,1000.0
500.0,1000,0.5,1,69.3570859686243,52.84560187427246,1000.0
500.0,1000,1,-1,62.98120220342264,19.067146829182356,1000.0
500.0,1000,1,-0.5,65.01372906861813,27.272177737339494,1000.0
500.0,1000,1,0,67.15049269722766,40.42687331965817,1000.0
500.0,1000,1,0.5,69.3988470057156,55.54192423478047,1000.0
500.0,1000,1,1,71.76681049059152,71.76681049059142,1000.0
500.0,1001,-1,-1,55.80713784083633,55.80713784083667,1001
500.0,1001,-1,-0.5,57.48704326328569,42.911245215466096,1001
500.0,1001,-1,0,59.247342384628666,30.373344611682995,1001
500.0,1001,-1,0.5,61.09332470356536,19.785452265841624,1001
500.0,1001,-1,1,63.03072499469206,16.884451598100757,1001
500.0,1001,-0.5,-1,57.49196704132665,40.43712137571263,1001
500.0,1001,-0.5,-0.5,59.25250378002924,26.733906603360726,1001
500.0,1001,-0.5,0,61.09873948261834,13.491926117072778,1001
500.0,1001,-0.5,0.5,63.036410262292165,8.607923905077392,1001
500.0,1001,-0.5,1,65.07174359445058,20.775923460575797,1001
500.0,1001,0,-1,59.266884894956085,25.53079366402545,1001
500.0,1001,0,-0.5,61.11382666247785,11.038414857921165,1001
500.0,1001,0,0,63.052251175131985,4.112089791871771,1001
500.0,1001,0,0.5,65.08839002742158,19.43671798633546,1001
500.0,1001,0,1,67.22901822316791,35.34830603371835,1001
500.0,1001,0.5,-1,61.138744621915116,14.525318589606071,1001
500.0,1001,0.5,-0.5,63.07841422964542,10.660294732931211,1001
500.0,1001,0.5,0,65.11588374046015,21.971406706385352,1001
500.0,1001,0.5,0.5,67.25793568644784,36.923928439467595,1001
500.0,1001,0.5,1,69.51195494543856,52.965988460762084,1001
500.0,1001,1,-1,63.11507648007356,19.092218176450995,1001
500.0,1001,1,-0.5,65.15441116707707,27.327264960914345,1001
500.0,1001,1,0,67.29845881254167,40.51664003773315,1001
500.0,1001,1,0.5,69.55461599232387,55.66797122300171,1001
500.0,1001,1,1,71.93094855217439,71.93094855217406,1001
500.0,1250,-1,-1,86.16429578414817,86.1642957841486,1250
500.0,1250,-1,-0.5,89.49200159248076,65.84463466935469,1250
500.0,1250,-1,0,93.02384776178963,45.47563044194763,1250
500.0,1250,-1,0.5,96.77710286952097,26.98934634579585,1250
500.0,1250,-1,1,100.77091359722384,20.916944980379807,1250
500.0,1250,-0.5,-1,89.68024000612529,62.31244100875577,1250
500.0,1250,-0.5,-0.5,93.22376412497759,40.72391777571016,1250
500.0,1250,-0.5,0,96.9896963386557,19.18283148975715,1250
500.0,1250,-0.5,0.5,100.99729326284543,11.538155317526906,1250
500.0,1250,-0.5,1,105.26795629154444,33.046523170191044,1250
500.0,1250,0,-1,93.44063445373008,38.393878289443784,1250
500.0,1250,0,-0.5,97.22033625737373,15.55410781637147,1250
500.0,1250,0,0,101.24290899246142,8.54901929455075,1250
500.0,1250,0,0.5,105.52989001226877,33.26869713452885,1250
500.0,1250,0,1,110.10527496994732,59.17440298571996,1250
500.0,1250,0.5,-1,97.46940685673896,18.758764172591867,1250
500.0,1250,0.5,-0.5,101.5081747212308,16.09995561081356,1250
500.0,1250,0.5,0,105.81280439535877,37.132100994609374,1250
500.0,1250,0.5,0.5,110.40745948852758,62.213388395095606,1250
500.0,1250,0.5,1,115.31913215068293,88.97613810585639,1250
500.0,1250,1,-1,101.79352693120636,26.334988498430608,1250
500.0,1250,1,-0.5,106.11717080764085,43.70712325851002,1250
500.0,1250,1,0,110.73258978116957,67.16657845243802,1250
500.0,1250,1,0.5,115.66698342159029,93.1705270517905,1250
500.0,1250,1,1,120.950819113923,120.95081911392211,1250
500.0,1499.99,-1,-1,122.98285497942598,122.98285497943,1499.99
500.0,1499.99,-1,-0.5,111.0353321958481,111.02553768468944,1499.99
500.0,1499.99,-1,0,98.65268278465544,98.6429544880326,1499.99
500.0,1499.99,-1,0.5,85.85352650354906,85.84390202555305,1499.99
500.0,1499.99,-1,1,72.68998765261128,72.6805385488876,1499.99
500.0,1499.99,-0.5,-1,110.14245997640369,108.17190615918227,1499.99
500.0,1499.99,-0.5,-0.5,97.72851935157023,95.44979335786255,1499.99
500.0,1499.99,-0.5,0,84.90021227230913,82.20343915336504,1499.99
500.0,1499.99,-0.5,0.5,71.56702271364536,68.4916732405174,1499.99
500.0,1499.99,-0.5,1,55.91624486520677,55.84544836082352,1499.99
500.0,1499.99,0,-1,96.7548905419095,93.82248830149399,1499.99
500.0,1499.99,0,-0.5,83.89625194640155,80.38396223384618,1499.99
500.0,1499.99,0,0,70.38309533657001,66.25327752519897,1499.99
500.0,1499.99,0,0.5,54.676216868669876,51.74176519936482,1499.99
500.0,1499.99,0,1,38.21916326531413,38.2085854511818,1499.99
500.0,1499.99,0.5,-1,82.84099233435903,80.51421297599498,1499.99
500.0,1499.99,0.5,-0.5,69.13993662946966,66.01576854723851,1499.99
500.0,1499.99,0.5,0,53.371353301300736,50.38710158876522,1499.99
500.0,1499.99,0.5,0.5,36.86030321336908,34.685414301226125,1499.99
500.0,1499.99,0.5,1,19.650603211058062,19.579834567310435,1499.99
500.0,1499.99,1,-1,67.83759318028675,67.82937393490111,1499.99
500.0,1499.99,1,-0.5,52.000777505006404,51.99136935042413,1499.99
500.0,1499.99,1,0,35.43281578101954,35.423388959427854,1499.99
500.0,1499.99,1,0.5,18.152199333748378,18.142770252671024,1499.99
500.0,1499.99,1,1,0.005286482964184497,0.005286482962679102,1499.99
750.0,5.01,-1,-1,2.596336457946534,2.416944249831293,1000.0
750.0,5.01,-1,-0.5,7.302851909565475,2.3025520306540193,1000.0
750.0,5.01,-1,0,11.924395952623936,6.919657279688162,1000.0
750.0,5.01,-1,0.5,16.463934319281027,11.45832037506173,1000.0
750.0,5.01,-1,1,18.421037293899396,18.42103729389922,1000.0
750.0,5.01,-0.5,-1,2.573800392992052,2.438012702151614,1000.0
750.0,5.01,-0.5,-0.5,7.280726248772959,2.276224247692007,1000.0
750.0,5.01,-0.5,0,11.902666306955037,6.895630345272458,1000.0
750.0,5.01,-0.5,0.5,16.442586928739146,11.435055802716356,1000.0
750.0,5.01,-0.5,1,18.421792784932695,18.37683283765485,1000.0
750.0,5.01,0,-1,2.5510645061475032,2.4597270028445353,1000.0
750.0,5.01,0,-0.5,7.25840443921113,2.2508663962123636,1000.0
750.0,5.01,0,0,11.880744056225309,6.872063374613933,1000.0
750.0,5.01,0,0.5,16.421050353125697,11.412148362019513,1000.0
750.0,5.01,0,1,18.422555002174867,18.33273112987589,1000.0
750.0,5.01,0.5,-1,2.5281304767285473,2.482063836896841,1000.0
750.0,5.01,0.5,-0.5,7.235888130512952,2.2265081819855297,1000.0
750.0,5.01,0.5,0,11.858630821407786,6.848961130127279,1000.0
750.0,5.01,0.5,0.5,16.399326185734605,11.389600862835145,1000.0
750.0,5.01,0.5,1,18.42332389004656,18.28873617084241,1000.0
750.0,5.01,1,-1,2.504999999999785,2.5049999999999875,1000.0
750.0,5.01,1,-0.5,7.213178987966515,2.203178987966742,1000.0
750.0,5.01,1,0,11.836328238848985,6.826328238849213,1000.0
750.0,5.01,1,0.5,16.377416034959584,11.36741603495981,1000.0
750.0,5.01,1,1,18.424099392431643,18.244851936450353,1000.0
750.0,20,-1,-1,10.35403046887023,9.659038462480792,1000.0
750.0,20,-1,-0.5,14.921274576623025,5.114395117564013,1000.0
750.0,20,-1,0,18.475710767334835,0.7533896944826155,1000.0
750.0,20,-1,0.5,18.317125773200395,9.34605575776907,1000.0
750.0,20,-1,1,18.16261139916081,18.16261139916079,1000.0
750.0,20,-0.5,-1,10.266778204218992,9.740448309228132,1000.0
750.0,20,-0.5,-0.5,14.835566496460455,5.184083770248241,1000.0
750.0,20,-0.5,0,18.478752989160505,0.5245908920321611,1000.0
750.0,20,-0.5,0.5,18.320089689349466,9.164578736668075,1000.0
750.0,20,-0.5,1,18.165499437769753,17.989085678953373,1000.0
750.0,20,0,-1,10.178685135382846,9.82447129324794,1000.0
750.0,20,0,-0.5,14.749033005738797,5.2595159797676185,1000.0
750.0,20,0,0,18.481825002617228,0.3226014554126478,1000.0
750.0,20,0,0.5,18.323082621943186,8.985974304926014,1000.0
750.0,20,0,1,18.16841574227995,17.817092492492257,1000.0
750.0,20,0.5,-1,10.089757097090414,9.911018205815477,1000.0
750.0,20,0.5,-0.5,14.661679850596464,5.340411303564348,1000.0
750.0,20,0.5,0,18.484926617585174,0.23317523515135422,1000.0
750.0,20,0.5,0.5,18.326104385507172,8.810435289568428,1000.0
750.0,20,0.5,1,18.171360131736233,17.646690397746113,1000.0
750.0,20,1,-1,9.999999999999677,10.000000000000096,1000.0
750.0,20,1,-0.5,14.573512851758387,5.426487148241384,1000.0
750.0,20,1,0,18.488057641280676,0.3552524981659663,1000.0
750.0,20,1,0.5,18.329154791972385,8.638165116568759,1000.0
750.0,20,1,1,18.174332422654828,17.477938877582236,1000.0
750.0,100,-1,-1,17.355926701063797,14.45851299377931,1000.0
750.0,100,-1,-0.5,17.225647549978405,6.698999037900004,1000.0
750.0,100,-1,0,17.098602084724103,2.4967344172923576,1000.0
750.0,100,-1,0.5,16.974700137762937,9.363363276246238,1000.0
750.0,100,-1,1,16.853855191501903,16.853855191501886,1000.0
750.0,100,-0.5,-1,17.36818998888463,15.11271336730247,1000.0
750.0,100,-0.5,-0.5,17.237605893317824,7.218192596700957,1000.0
750.0,100,-0.5,0,17.110264046981772,1.3653767594392208,1000.0
750.0,100,-0.5,0.5,16.986073934174847,8.497240714225788,1000.0
750.0,100,-0.5,1,16.864948705968,16.060831139797664,1000.0
750.0,100,0,-1,17.38063706458522,15.826811000123925,1000.0
750.0,100,0,-0.5,17.249743354313317,7.873728358264015,1000.0
750.0,100,0,0,17.12210059839179,0.29886737765241006,1000.0
750.0,100,0,0.5,16.997617926924622,7.698196343545684,1000.0
750.0,100,0,1,16.876208153925855,15.307435574275697,1000.0
750.0,100,0.5,-1,17.393268330729292,16.59346313952606,1000.0
750.0,100,0.5,-0.5,17.262060320455564,8.635302209022674,1000.0
750.0,100,0.5,0,17.13411211226054,0.9591738116420448,1000.0
750.0,100,0.5,0.5,17.009332475974457,6.990014668991955,1000.0
750.0,100,0.5,1,16.887633882784996,14.600134837255936,1000.0
750.0,100,1,-1,17.406084177724807,17.406084177725305,1000.0
750.0,100,1,-0.5,17.274557167255157,9.477993445255862,1000.0
750.0,100,1,0,17.14629895009303,2.089736855624638,1000.0
750.0,100,1,0.5,17.0212179296652,6.4036883780142215,1000.0
750.0,100,1,1,16.899226228517108,13.946273211571372,1000.0
750.0,250,-1,-1,15.09079155713383,10.688237855626364,1000.0
750.0,250,-1,-0.5,15.01613213714574,5.8689285367736135,1000.0
750.0,250,-1,0,14.943340203748612,5.166472955617535,1000.0
750.0,250,-1,0.5,14.872377720830876,9.429338266597005,1000.0
750.0,250,-1,1,14.803208015025033,14.803208015024792,1000.0
750.0,250,-0.5,-1,15.105723023648594,11.129902649231479,1000.0
750.0,250,-0.5,-0.5,15.030691102938631,5.412883591181682,1000.0
750.0,250,-0.5,0,14.957534327236374,2.6813471593943037,1000.0
750.0,250,-0.5,0.5,14.886214385667047,7.446791262581878,1000.0
750.0,250,-0.5,1,14.816694340559554,13.118903742207715,1000.0
750.0,250,0,-1,15.121071363319501,12.093725068280742,1000.0
750.0,250,0,-0.5,15.045656864500673,6.0591082776956275,1000.0
750.0,250,0,0,14.972125400815784,0.2613394209848134,1000.0
750.0,250,0,0.5,14.900438378169508,5.849146511555821,1000.0
750.0,250,0,1,14.830558586482864,11.710522716557215,1000.0
750.0,250,0.5,-1,15.1368434420664,13.471290766318003,1000.0
750.0,250,0.5,-0.5,15.06103613452485,7.534245402242477,1000.0
750.0,250,0.5,0,14.987119988986754,2.3242359835324606,1000.0
750.0,250,0.5,0.5,14.91505611948588,5.025266938982072,1000.0
750.0,250,0.5,1,14.844807035238375,10.690587973851198,1000.0
750.0,250,1,-1,15.153046256612262,15.153046256612592,1000.0
750.0,250,1,-0.5,15.07683575329243,9.462352480293813,1000.0
750.0,250,1,0,15.002524780769882,4.823372947812386,1000.0
750.0,250,1,0.5,14.930074152351716,5.352078230346914,1000.0
750.0,250,1,1,14.85944608806174,10.17960098825488,1000.0
750.0,500,-1,-1,13.14293559215713,12.41405539955817,1000.0
750.0,500,-1,-0.5,13.132858121271932,9.78689250957657,1000.0
750.0,500,-1,0,13.123794754587548,8.911182998925517,1000.0
750.0,500,-1,0.5,13.115742014759574,10.237707791296966,1000.0
750.0,500,-1,1,13.108696817016945,13.108696817017067,1000.0
750.0,500,-0.5,-1,13.143554709373353,10.060088248606723,1000.0
750.0,500,-0.5,-0.5,13.133417978038626,6.317954848956469,1000.0
750.0,500,-0.5,0,13.124295565893389,4.5377275251951446,1000.0
750.0,500,-0.5,0.5,13.116183972600687,6.561338005425123,1000.0
750.0,500,-0.5,1,13.109080090577317,10.351123015152817,1000.0
750.0,500,0,-1,13.144276934811362,9.30951892576469,1000.0
750.0,500,0,-0.5,13.134071472206664,4.729862469613723,1000.0
750.0,500,0,0,13.124880579765762,0.22909564269487837,1000.0
750.0,500,0,0.5,13.11670073047666,4.419335684531016,1000.0
750.0,500,0,1,13.109528790291563,8.980678346434768,1000.0
750.0,500,0.5,-1,13.145106654300339,10.513284607268197,1000.0
750.0,500,0.5,-0.5,13.134822750130231,6.570662006951187,1000.0
750.0,500,0.5,0,13.12555370468949,4.220085584474602,1000.0
750.0,500,0.5,0.5,13.117295960512044,5.852730346008363,1000.0
750.0,500,0.5,1,13.110046353337966,9.610123144125408,1000.0
750.0,500,1,-1,13.146048670973814,13.146048670973862,1000.0
750.0,500,1,-0.5,13.135676367376773,10.116299375609035,1000.0
750.0,500,1,0,13.126319250430553,8.594632300547365,1000.0
750.0,500,1,0.5,13.117973728336668,9.339148635440102,1000.0
750.0,500,1,1,13.110636602778023,11.926365274111404,1000.0
750.0,750,-1,-1,19.86258789620535,19.86258789620544,1000.0
750.0,750,-1,-0.5,20.098511109913787,16.233731351893574,1000.0
750.0,750,-1,0,20.339160497531413,13.655792389898206,1000.0
750.0,750,-1,0.5,20.584670747550092,12.824670628792303,1000.0
750.0,750,-1,1,20.835181539746646,14.095246139860897,1000.0
750.0,750,-0.5,-1,19.97996695994164,14.124857323680045,1000.0
750.0,750,-0.5,-0.5,20.218236728531483,9.72180664516559,1000.0
750.0,750,-0.5,0,20.46129940416412,6.632753452637521,1000.0
750.0,750,-0.5,0.5,20.709292145206312,7.006386748515936,1000.0
750.0,750,-0.5,1,20.96235720576731,10.53558224274079,1000.0
750.0,750,0,-1,20.098511109913787,10.076158353836464,1000.0
750.0,750,0,-0.5,20.339160497531413,4.835888602921976,1000.0
750.0,750,0,0,20.584670747550092,0.5307356799443924,1000.0
750.0,750,0,0.5,20.835181539746646,5.777866133419428,1000.0
750.0,750,0,1,21.090837756917196,11.131893499460311,1000.0
750.0,750,0.5,-1,20.218236728531483,10.079900386615105,1000.0
750.0,750,0.5,-0.5,20.46129940416412,7.154987423776495,1000.0
750.0,750,0.5,0,20.709292145206312,7.510121115106085,1000.0
750.0,750,0.5,0.5,20.96235720576731,10.882349660806211,1000.0
750.0,750,0.5,1,21.220642153158067,15.444181055288851,1000.0
750.0,750,1,-1,20.339160497531413,14.169361444831768,1000.0
750.0,750,1,-0.5,20.584670747550092,13.378485998621887,1000.0
750.0,750,1,0,20.835181539746646,14.608705092665547,1000.0
750.0,750,1,0.5,21.090837756917196,17.47253106424065,1000.0
750.0,750,1,1,21.351789708223585,21.351789708223762,1000.0
750.0,999,-1,-1,33.768443563505194,33.7684435635054,1000.0
750.0,999,-1,-0.5,34.343867280546235,27.357519019583904,1000.0
750.0,999,-1,0,34.935780421053146,21.738668569077966,1000.0
750.0,999,-1,0.5,35.544841251757035,17.83419375808505,1000.0
750.0,999,-1,1,36.171741516155535,17.046065159778536,1000.0
750.0,999,-0.5,-1,34.30816538502296,23.563930888127796,1000.0
750.0,999,-0.5,-0.5,34.89905025141275,16.44803390625502,1000.0
750.0,999,-0.5,0,35.507041559060184,10.334975431710934,1000.0
750.0,999,-0.5,0.5,36.13282894331526,8.350301891292194,1000.0
750.0,999,-0.5,1,36.777137464663035,12.856046010894465,1000.0
750.0,999,0,-1,34.86732419337772,14.730462057525317,1000.0
750.0,999,0,-0.5,35.47439226883176,6.804130031891161,1000.0
750.0,999,0,0,36.09921901683246,1.3915379465150461,1000.0
750.0,999,0,0.5,36.74252756679355,9.480545293579574,1000.0
750.0,999,0,1,37.40507857490174,17.78962499532272,1000.0
750.0,999,0.5,-1,35.44701678826876,11.667010353429005,1000.0
750.0,999,0.5,-0.5,36.07103850543161,9.317829009959787,1000.0
750.0,999,0.5,0,36.71350907814165,13.021936748018197,1000.0
750.0,999,0.5,0.5,37.375187444035284,19.76590463070513,1000.0
750.0,999,0.5,1,38.05687233775575,27.51180692141892,1000.0
750.0,999,1,-1,36.04842294106091,18.00240284007067,1000.0
750.0,999,1,-0.5,36.69022131754159,20.101602532724872,1000.0
750.0,999,1,0,37.35119969221312,24.94466910891888,1000.0
750.0,999,1,0.5,38.03215533456161,31.389117682277643,1000.0
750.0,999,1,1,38.733927767094826,38.73392776709452,1000.0
750.0,1000,-1,-1,33.83733393575407,33.83733393575456,1000.0
750.0,1000,-1,-0.5,34.41472235463129,27.41195432129759,1000.0
750.0,1000,-1,0,35.008678268791535,21.777879085090838,1000.0
750.0,1000,-1,0.5,35.61986389674171,17.858366264423616,1000.0
750.0,1000,-1,1,36.24897517812115,17.060247873761195,1000.0
750.0,1000,-0.5,-1,34.37959138156261,23.611757407933577,1000.0
750.0,1000,-0.5,-0.5,34.97253412170725,16.481206898820975,1000.0
750.0,1000,-0.5,0,35.58266588060775,10.352596092650485,1000.0
750.0,1000,-0.5,0.5,36.21068051535838,8.356641361053422,1000.0
750.0,1000,-0.5,1,36.85730757189536,12.869734089055342,1000.0
750.0,1000,0,-1,34.94141833061559,14.75580372588393,1000.0
750.0,1000,0,-0.5,35.55064339179951,6.814663428685784,1000.0
750.0,1000,0,0,36.17771454685626,1.3965821137143388,1000.0
750.0,1000,0,0.5,36.823359440245405,9.501353672248849,1000.0
750.0,1000,0,1,37.48834352814335,17.826821439930367,1000.0
750.0,1000,0.5,-1,35.523920839043114,11.67584408960743,1000.0
750.0,1000,0.5,-0.5,36.15020508148058,9.329366353305007,1000.0
750.0,1000,0.5,0,36.79503081457213,13.05033168514656,1000.0
750.0,1000,0.5,0.5,37.45916181011068,19.811907413549136,1000.0
750.0,1000,0.5,1,38.14340194518294,27.57530837389309,1000.0
750.0,1000,1,-1,36.12828875284261,18.02229695963057,1000.0
750.0,1000,1,-0.5,36.772462158636564,20.13629736662443,1000.0
750.0,1000,1,0,37.43591381689246,24.997478412701454,1000.0
750.0,1000,1,0.5,38.11944617895268,31.460447286973906,1000.0
750.0,1000,1,1,38.823904283184824,38.823904283184326,1000.0
750.0,1001,-1,-1,33.906328933950526,33.906328933950526,1001
750.0,1001,-1,-0.5,34.4856876149997,27.466468083217357,1001
750.0,1001,-1,0,35.08169218238851,21.817142583219116,1001
750.0,1001,-1,0.5,35.69500882763979,17.882567421237262,1001
750.0,1001,-1,1,36.32633770940949,17.074443009037577,1001
750.0,1001,-0.5,-1,34.45112952296721,23.65966217843619,1001
750.0,1001,-0.5,-0.5,35.0461361159573,16.51442870491211,1001
750.0,1001,-0.5,0,35.65841465119282,10.370237303151821,1001
750.0,1001,-0.5,0.5,36.288663230741,8.362985186836408,1001
750.0,1001,-0.5,1,36.93761591101671,12.883458906993,1001
750.0,1001,0,-1,35.01563272413805,14.78119614953167,1001
750.0,1001,0,-0.5,35.62702120569314,6.825215639470737,1001
750.0,1001,0,0,36.25634357782436,1.4016412088679118,1001
750.0,1001,0,0.5,36.90433202547002,9.522212181461597,1001
750.0,1001,0,1,37.57175683221654,17.864104864786338,1001
750.0,1001,0.5,-1,35.6009539050348,11.684693392437246,1001
750.0,1001,0.5,-0.5,36.2295076035567,9.340925791293708,1001
750.0,1001,0.5,0,36.876695835542755,13.078779932260247,1001
750.0,1001,0.5,0.5,37.54328723481962,19.857998017443673,1001
750.0,1001,0.5,1,38.23009085100485,27.63893630534995,1001
750.0,1001,1,-1,36.20829304733243,18.042223136977174,1001
750.0,1001,1,-0.5,36.854848954327416,20.17105446006213,1001
750.0,1001,1,0,37.52078181136417,25.050382734807044,1001
750.0,1001,1,0.5,38.20689928224869,31.531908053898736,1001
750.0,1001,1,1,38.9140519542561,38.9140519542552,1001
750.0,1250,-1,-1,54.290957191292975,54.29095719129341,1250
750.0,1250,-1,-0.5,55.556232240383,43.43520501375154,1250
750.0,1250,-1,0,56.870390732763056,33.1743759099796,1250
750.0,1250,-1,0.5,58.23604753951158,24.684409585000616,1250
750.0,1250,-1,1,59.65599657500189,20.848359346905497,1250
750.0,1250,-0.5,-1,55.72452001837672,37.966149825864775,1250
750.0,1250,-0.5,-0.5,57.04523209848043,26.259488915649282,1250
750.0,1250,-0.5,0,58.41779582958436,15.336792446882724,1250
750.0,1250,-0.5,0.5,59.84502951295779,10.015767051816225,1250
750.0,1250,-0.5,1,61.329947571278446,17.56694682967945,1250
750.0,1250,0,-1,57.23346016912343,22.610634047206304,1250
750.0,1250,0,-0.5,58.61347412077603,9.970682399701062,1250
750.0,1250,0,0,60.04856624865486,3.1968648358482903,1250
750.0,1250,0,0.5,61.54177961591719,16.36051229844566,1250
750.0,1250,0,1,63.09637258898877,29.96306582016757,1250
750.0,1250,0.5,-1,58.82357006748246,14.289304286710369,1250
750.0,1250,0.5,-0.5,60.26711748207103,12.916082383240173,1250
750.0,1250,0.5,0,61.769257169216914,21.906683585747434,1250
750.0,1250,0.5,0.5,63.33328110184989,34.2018766612696,1250
750.0,1250,0.5,1,64.96271816007213,47.59223537635556,1250
750.0,1250,1,-1,60.501225384891484,23.934960426850832,1250
750.0,1250,1,-0.5,62.012948660777916,30.794078912026293,1250
750.0,1250,1,0,63.58709921613035,41.29108160448946,1250
750.0,1250,1,0.5,65.22724534713109,53.59008366123606,1250
750.0,1250,1,1,66.93721665869373,66.93721665869288,1250
750.0,1499.99,-1,-1,80.88402313399467,80.88402313399554,1499.99
750.0,1499.99,-1,-0.5,73.5863141558871,73.57684977929452,1499.99
750.0,1499.99,-1,0,66.18776734209354,66.1784501918242,1499.99
750.0,1499.99,-1,0.5,58.73641238777158,58.72731028550418,1499.99
750.0,1499.99,-1,1,51.309513567037946,51.300740035900986,1499.99
750.0,1499.99,-0.5,-1,72.15243129435724,68.88242259240424,1499.99
750.0,1499.99,-0.5,-0.5,64.73942603473412,61.02255691008743,1499.99
750.0,1499.99,-0.5,0,57.28533037692588,52.9880403991339,1499.99
750.0,1499.99,-0.5,0.5,49.35794558282239,45.08933479885714,1499.99
750.0,1499.99,-0.5,1,39.21358025840805,39.137517871445304,1499.99
750.0,1499.99,0,-1,63.23009050839395,58.233391741387166,1499.99
750.0,1499.99,0,-0.5,55.776534645809086,49.92884133808201,1499.99
750.0,1499.99,0,0,47.31752741498883,41.36076553347218,1499.99
750.0,1499.99,0,0.5,37.11091932599568,33.09692866191095,1499.99
750.0,1499.99,0,1,26.607096699869853,26.595720719917093,1499.99
750.0,1499.99,0.5,-1,54.21044570523055,50.059746483418074,1499.99
750.0,1499.99,0.5,-0.5,45.18739952805161,40.78474243890724,1499.99
750.0,1499.99,0.5,0,34.915162196571075,30.654994840018496,1499.99
750.0,1499.99,0.5,0.5,24.36605419898895,21.30074468414569,1499.99
750.0,1499.99,0.5,1,13.592787614441512,13.516865655116765,1499.99
