time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
0,0,0,0,0,0,0,0,0,28,28,2.5499999999999998,2.5499999999999998
1,16384,49152,3,1.4374476574643837e-15,0.00040491483308855802,2.0059502284904145e-16,-1.0705019582312873e-09,9.7895162127527448e-19,27.999999999999094,28.000186643696608,2.5177269903718353,2.5500000000000065
2,32768,98304,3,1.4740297248452825e-15,0.00041521964080148727,2.0092283488612421e-16,-3.3689548840151213e-09,2.7511974008580092e-18,27.999999999999094,28.000525297372565,2.5044931251050797,2.5500000000000065
3,36864,110592,3,1.4740297248452825e-15,0.00041521964080148727,2.1028302025614573e-16,-4.5452991082991094e-09,3.021525833076085e-18,27.999999999993648,28.000961397828064,2.4943917629057042,2.5500000000000038
4,40960,122880,3,1.4740297248452825e-15,0.00041521964080148727,2.1063884065122235e-16,-5.9487716334870596e-09,3.4173946784548124e-18,27.999999999993648,28.001475479313783,2.4859114905291544,2.5500000000000038
5,45056,135168,3,1.4740297248452825e-15,0.00041521964080148727,2.1083685778437707e-16,-7.1388029772291557e-09,3.8348302969830795e-18,27.999999999993648,28.002056306330967,2.4784670847475181,2.5500000000000038
6,49152,147456,3,1.4740297248452825e-15,0.00041521964080148727,2.1103536354586355e-16,-8.359143806473322e-09,4.3395212692216559e-18,27.999999999993648,28.002696303286541,2.4717584064152005,2.5500000000000038
7,53248,159744,3,1.4740297248452825e-15,0.00041521964080148727,2.1120373211388405e-16,-9.510771750084178e-09,4.8413028517598401e-18,27.999999999993648,28.003389912604835,2.465607163386049,2.5500000000000038
8,57344,172032,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.0370897406994174e-08,5.4014302391899115e-18,27.999999999993648,28.004132831223973,2.4598971923190134,2.5500000000000038
9,58368,175104,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.0582163259713369e-08,5.4769987910028109e-18,27.999999999975113,28.004921615297768,2.4545479190491979,2.5500000000000047
10,59392,178176,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.0874897694943384e-08,5.6940794891561158e-18,27.999999999970338,28.005753387229795,2.4495004577714172,2.5500000000000047
11,60416,181248,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.1191136660147225e-08,5.9339185819860025e-18,27.999999999970338,28.006625731637492,2.4447104743111843,2.5500000000000047
12,61440,184320,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.1518586880758721e-08,6.137210004844638e-18,27.999999999970338,28.007536573164515,2.4401435251392747,2.5500000000000047
13,62464,187392,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.1871341696418797e-08,6.3914307506100558e-18,27.999999999970338,28.008484103649657,2.4357722192496065,2.5500000000000047
14,63488,190464,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.2157746445063828e-08,6.6471146431697607e-18,27.999999999970338,28.009466729425046,2.4315743484150816,2.5500000000000047
15,64512,193536,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.2380684301194012e-08,6.9034682741446465e-18,27.999999999970338,28.010483032111264,2.4275316102282734,2.5500000000000047
16,65536,196608,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.2582446100383519e-08,7.2425782428652112e-18,27.999999999970338,28.011531738763662,2.4236287092374291,2.5500000000000047
17,66560,199680,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.277791237466706e-08,7.3747839093807532e-18,27.999999999970338,28.012611698684953,2.4198527077406191,2.5500000000000047
18,67584,202752,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.2974640653787714e-08,7.6562771424465168e-18,27.999999999970338,28.013721865103179,2.4161925463827334,2.5500000000000047
19,68608,205824,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.3188264156491167e-08,8.0308098348923063e-18,27.999999999970338,28.014861280475902,2.4126386832372484,2.5500000000000047
20,69632,208896,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.3422786862935374e-08,8.343533375382586e-18,27.999999999970452,28.016029064548416,2.4091828174348713,2.5500000000000047
21,70656,211968,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.3674040607375596e-08,8.5744689869046361e-18,27.999999999975497,28.01722440453392,2.4058176743238118,2.5500000000000047
22,71680,215040,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.394548707681713e-08,8.8914368815908048e-18,27.999999999989715,28.018446546956309,2.4025368362032862,2.5500000000000047
23,72704,218112,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.4178117020513587e-08,9.2891614759776395e-18,27.999999999992088,28.019694790808291,2.3993346073442159,2.5500000000000047
24,73728,221184,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.4365834811328779e-08,9.6268120396037192e-18,27.999999999992088,28.020968481766129,2.3962059051722995,2.5500000000000047
25,74752,224256,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.4539094616770818e-08,9.9613359639119251e-18,27.999999999992088,28.022267007258169,2.3931461716706206,2.5500000000000047
26,75776,227328,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.4708101729857689e-08,1.028069636219763e-17,27.999999999992088,28.023589792233338,2.3901513005912256,2.5500000000000047
27,76800,230400,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.4869340440771397e-08,1.0546010931221182e-17,27.999999999992088,28.024936295505572,2.3872175771588586,2.5500000000000047
28,77824,233472,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.5027310410545255e-08,1.1010906326584776e-17,27.999999999992088,28.026306006578128,2.3843416277424856,2.5500000000000047
29,78848,236544,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.5183986447828663e-08,1.1293861911575957e-17,27.999999999992088,28.027698442868886,2.3815203775516705,2.5500000000000047
30,79872,239616,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.5339706610531736e-08,1.1687375620269968e-17,27.999999999992088,28.029113147275044,2.3787510148474156,2.5500000000000047
31,80896,242688,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.5498207161811517e-08,1.2027286215812953e-17,27.999999999992088,28.030549686024006,2.3760309604815379,2.5500000000000047
32,81920,245760,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.5661926284353269e-08,1.2316779959150375e-17,27.999999999992557,28.032007646769831,2.3733578418262042,2.5500000000000047
33,82176,246528,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.7064028008790477e-08,1.2004336651941992e-17,28.000000000016382,28.033486667150004,2.3707295329303166,2.5500000000000358
34,82432,247296,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.8459757478724109e-08,1.1933130540819772e-17,28.000000000040608,28.034986341478696,2.3681439419195156,2.5500000000000411
35,82688,248064,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-1.9857869166778424e-08,1.2032223185137839e-17,28.000000000071285,28.03650631229905,2.3655991933855116,2.5500000000000402
36,82944,248832,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-2.1253313037043142e-08,1.1795212675186669e-17,28.000000000115296,28.038046237799069,2.3630935450128314,2.5500000000000411
37,83200,249600,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-2.2648398618388493e-08,1.1754624964630829e-17,28.000000000181529,28.039605790710514,2.3606253747232588,2.550000000000042
38,83456,250368,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-2.4042254587618591e-08,1.1763307801972616e-17,28.000000000283102,28.041184657316492,2.358193169374132,2.5500000000000407
39,83712,251136,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-2.5435467695758808e-08,1.1574543454278607e-17,28.00000000043763,28.042782536551009,2.3557955147867293,2.5500000000000442
40,83968,251904,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-2.6829145379867865e-08,1.1477121120261832e-17,28.000000000669885,28.044399139179543,2.3534310869183983,2.5500000000000447
41,84224,252672,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-2.82314281576111e-08,1.1356241003898213e-17,28.000000001013234,28.046034187052225,2.3510986440216559,2.5500000000000438
42,84480,253440,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-2.9631823858596459e-08,1.1413372197458143e-17,28.000000001512259,28.047687412421077,2.348797019659175,2.5500000000000438
43,84736,254208,3,1.4740297248452825e-15,0.00041521964080148727,2.1137803309389751e-16,-3.1028093921924793e-08,1.1437021265321639e-17,28.000000002225477,28.049358557314505,2.3465251164626957,2.5500000000000491
