time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
16,28.590480233772414,1.1466112701324978,257,771,5.2963305219923571,-1.5124142197688314e-08,1.0029511943177027e-12,-8.9503630615228392e-20
17,28.589890048506103,1.1464019749897651,273,819,5.6243974762006612,-1.605700259017952e-08,1.7833338972206292e-12,-9.5337321885258619e-20
18,28.589300453131763,1.1461929786266487,289,867,5.9521192415493269,-1.6988418515579218e-08,2.3849776320528093e-12,-1.1154551239792892e-19
19,28.588711447059676,1.1459842806166229,305,915,6.2794962005785404,-1.7918392319725753e-08,1.82336437615227e-12,-1.2078842856259645e-19
20,28.588123029700821,1.1457758805337754,321,963,6.6065287353724891,-1.8846926344434552e-08,2.3096906331954159e-12,-1.2163918382260724e-19
21,28.587535200466718,1.1455677779527969,337,1011,6.9332172275596653,-1.9774022927504306e-08,1.7244018712947451e-12,-9.7287400179352382e-20
22,28.5869479587695,1.1453599724489893,353,1059,7.2595620583132288,-2.0699684402723365e-08,9.3012750279619638e-13,-7.4223123159536312e-20
23,28.586361304021857,1.1451524635982582,369,1107,7.5855636083513787,-2.162391309987618e-08,1.7154090647952813e-12,-7.2212660680726178e-20
24,28.585775235637136,1.144945250977117,385,1155,7.9112222579378049,-2.254671134474997e-08,2.1290920415584225e-12,-5.5807601182268256e-20
25,28.585189753029219,1.1447383341626818,401,1203,8.2365383868820974,-2.3468081459141361e-08,1.7544125874291439e-12,-5.4030403636198076e-20
26,28.584604855612579,1.1445317127326717,417,1251,8.5615123745402375,-2.4388025760863172e-08,1.7537395147204649e-12,-5.7004945118938764e-20
27,28.584020542802282,1.1443253862654115,433,1299,8.8861445998150561,-2.5306546563751169e-08,1.9869834944064024e-12,-3.9299144107241207e-20
28,28.583436814013975,1.1441193543398254,449,1347,9.2104354411567453,-2.6223646177670948e-08,3.9513878280494907e-13,-4.0791377932286869e-20
29,28.582853668663919,1.1439136165354409,465,1395,9.5343852765633628,-2.713932690852479e-08,4.3190104270784957e-13,-3.289345744363056e-20
30,28.582271106168946,1.1437081724323837,481,1443,9.8579944835813187,-2.8053591058258529e-08,1.566666935071126e-12,-1.864154907964817e-20
31,28.581689125946468,1.1435030216113795,497,1491,10.181263439305926,-2.8966440924868466e-08,1.4710420381813805e-12,-2.4788535006682857e-21
32,28.581107727414423,1.1432981636537536,513,1539,10.504192520381926,-2.9877878802408325e-08,1.5356917126840841e-12,-1.5709607398453963e-20
33,28.580526909991459,1.1430935981414279,529,1587,10.82678210300401,-3.0787906980996158e-08,2.8135514751337354e-12,-2.9131233222586252e-21
34,28.57994667309671,1.1428893246569218,545,1635,11.149032562917363,-3.1696527746821327e-08,2.9575820958971377e-12,-1.0492992865388294e-20
35,28.579367016149906,1.1426853427833492,561,1683,11.470944275418187,-3.2603743382151374e-08,3.9907278870376928e-12,-1.2929866949969514e-20
36,28.57878793857137,1.1424816521044221,577,1731,11.792517615354276,-3.3509556165339042e-08,2.4375536311627144e-12,-1.1869834994982809e-20
37,28.578209439782025,1.1422782522044437,593,1779,12.11375295712554,-3.4413968370829174e-08,2.7082537601419432e-12,-3.7463630327986038e-20
38,28.577631519203337,1.1420751426683116,609,1827,12.43465067468456,-3.5316982269165688e-08,3.258688457963288e-12,-3.3915025500133549e-20
39,28.57705417625737,1.1418723230815171,625,1875,12.755211141537147,-3.6218600126998502e-08,3.1697040825395817e-12,-2.6647830228548925e-20
40,28.576477410366749,1.141669793030142,641,1923,13.075434730742884,-3.7118824207090456e-08,2.2345215955343889e-12,-5.2006913062740232e-21
41,28.575901220954684,1.1414675521008601,657,1971,13.395321814915688,-3.801765676832429e-08,3.7641313677116983e-12,-8.4779808932091189e-21
42,28.575325607445006,1.1412655998809336,673,2019,13.714872766224364,-3.8915100065709521e-08,3.6659598967592189e-12,-9.0301239520882649e-21
43,28.574750569262061,1.141063935958216,689,2067,14.034087956393169,-3.9811156350389375e-08,1.9286135188867348e-12,-1.4542041963835365e-20
44,28.574176105830819,1.140862559921147,705,2115,14.352967756702336,-4.0705827869647743e-08,1.7789901496367833e-12,-7.9394863144370979e-21
45,28.57360221657677,1.1406614713587551,721,2163,14.671512537988679,-4.1599116866915985e-08,1.6674057967680511e-12,-1.4524257580665475e-20
46,28.573028900926005,1.1404606698606556,737,2211,14.989722670646131,-4.2491025581779932e-08,6.3763230806479498e-13,-1.4757108923099152e-20
47,28.572456158305254,1.1402601550170488,753,2259,15.307598524626275,-4.3381556249986708e-08,3.999682529620685e-13,-1.4484139320956653e-20
48,28.571883988141671,1.1400599264187212,769,2307,15.625140469438957,-4.4270711103451651e-08,9.0042209799356954e-13,-1.4716163482777777e-20
49,28.571312389863152,1.1398599836570436,785,2355,15.942348874152799,-4.5158492370265125e-08,1.0603913580542468e-12,1.5813625360482507e-21
50,28.570741362898012,1.1396603263239653,801,2403,16.259224107395795,-4.6044902274699483e-08,1.0255581106566325e-12,-9.6550589048720773e-21
51,28.570170906675283,1.1394609540120271,817,2451,16.57576653735584,-4.6929943037215778e-08,1.2097371715480421e-12,-1.6866419485109373e-20
52,28.569601020624457,1.1392618663143441,833,2499,16.891976531781289,-4.7813616874470684e-08,1.3497293560593704e-12,-2.0539101404844815e-20
53,28.569031704175668,1.139063062824615,849,2547,17.207854457981565,-4.8695925999323324e-08,4.69940059089069e-13,-2.3819286123923847e-20
54,28.568462956759507,1.138864543137118,865,2595,17.523400682827631,-4.9576872620842076e-08,-4.383611529323872e-13,-8.8634470586588298e-21
55,28.567894777807307,1.1386663068467111,881,2643,17.838615572752644,-5.0456458944311358e-08,-2.8008845243121527e-14,-5.0844724302103229e-21
56,28.567327166750839,1.1384683535488302,897,2691,18.153499493752424,-5.1334687171238443e-08,3.6020839089268009e-13,-5.5944292778492644e-21
57,28.566760123022476,1.1382706828394882,913,2739,18.468052811386087,-5.2211559499360253e-08,-1.5805655395606522e-12,-1.4428097834456185e-21
58,28.566193646055183,1.1380732943152758,929,2787,18.782275890776585,-5.3087078122650095e-08,-1.1714344771984742e-12,-2.0577565303328531e-20
59,28.565627735282465,1.1378761875733598,945,2835,19.096169096611217,-5.3961245231324484e-08,-2.2373457253532791e-12,-1.6885444639198092e-20
60,28.565062390138387,1.1376793622114802,961,2883,19.409732793142222,-5.4834063011849855e-08,-2.1194677957137031e-12,-2.9015427936828828e-21
61,28.564497610057593,1.1374828178279532,977,2931,19.722967344187353,-5.5705533646949302e-08,-1.8839617366150918e-12,-1.8593986194426371e-20
62,28.563933394475324,1.1372865540216672,993,2979,20.035873113130389,-5.6575659315609291e-08,-2.3218475753150614e-12,-1.041523788780831e-20
63,28.563369742827348,1.1370905703920837,1009,3027,20.34845046292174,-5.7444442193086451e-08,-2.3807171511958103e-12,-3.8077398342500385e-20
64,28.562806654549988,1.1368948665392355,1025,3075,20.660699756078962,-5.8311884450914187e-08,-2.0435562964049581e-12,-6.19667880233381e-20
65,28.562244129080128,1.1366994420637277,1041,3123,20.972621354687341,-5.9177988256909426e-08,-1.4906027800964949e-12,-5.884666275278808e-20
66,28.56168216585526,1.1365042965667347,1057,3171,21.284215620400413,-6.0042755775179343e-08,-2.5347605958625508e-12,-4.2053655547042789e-20
67,28.561120764313429,1.1363094296499998,1073,3219,21.595482914440538,-6.0906189166127871e-08,-3.3472773164344716e-12,-3.7306879601907239e-20
68,28.560559923893191,1.136114840915835,1089,3267,21.906423597599481,-6.1768290586462578e-08,-4.2345744966088006e-12,-2.9132267198351943e-20
69,28.559999644033716,1.1359205299671205,1105,3315,22.217038030238903,-6.2629062189201099e-08,-3.6138696202225873e-12,-5.223025182812955e-21
70,28.559439924174725,1.1357264964073033,1121,3363,22.527326572290967,-6.3488506123677995e-08,-2.3757211475849971e-12,-1.8643203440873276e-20
71,28.558880763756463,1.1355327398403963,1137,3411,22.837289583258858,-6.4346624535551139e-08,-1.408772404287717e-12,-5.4670434635160982e-21
72,28.558322162219778,1.1353392598709779,1153,3459,23.146927422217367,-6.520341956680859e-08,-2.5331091391134208e-12,-1.4325320643346472e-20
73,28.557764119006066,1.1351460561041915,1169,3507,23.456240447813393,-6.6058893355774913e-08,-1.5230074146277417e-12,-1.8501341965820432e-20
74,28.557206633557261,1.1349531281457419,1185,3555,23.765229018266538,-6.6913048037118043e-08,-9.0464788438104904e-13,-1.9067133504806703e-20
75,28.556649705315873,1.1347604756018987,1201,3603,24.073893491369631,-6.7765885741855588e-08,-8.0177184336172047e-13,-3.6239403021407557e-20
76,28.556093333724981,1.1345680980794952,1217,3651,24.382234224489302,-6.8617408597361671e-08,-8.1693332654175776e-13,-3.4409265916133983e-20
77,28.55553751822821,1.1343759951859225,1233,3699,24.690251574566474,-6.9467618727373266e-08,-4.5335610265873072e-13,-5.7749821260542765e-20
78,28.554982258269721,1.1341841665291339,1249,3747,24.997945898116974,-7.0316518251996887e-08,1.2182962971785116e-13,-7.6602094601238819e-20
79,28.554427553294222,1.1339926117176418,1265,3795,25.305317551232044,-7.1164109287714976e-08,6.4416180722837169e-13,-8.6431481820206447e-20
80,28.553873402747055,1.133801330360519,1281,3843,25.612366889578915,-7.2010393947392578e-08,-8.7710741447644125e-13,-8.4642703745560525e-20
81,28.553319806074029,1.1336103220673961,1297,3891,25.919094268401302,-7.2855374340283714e-08,-2.0995531702094894e-12,-9.2310254433620815e-20
82,28.552766762721571,1.1334195864484566,1313,3939,26.225500042520029,-7.3699052572038017e-08,-2.5479514331738784e-12,-9.7567814407007859e-20
83,28.552214272136588,1.1332291231144467,1329,3987,26.531584566333478,-7.4541430744707017e-08,-5.4365019430679951e-12,-1.0010105503295151e-19
84,28.551662333766604,1.1330389316766651,1345,4035,26.837348193818201,-7.5382510956750822e-08,-5.8181688633585082e-12,-1.1124731378710355e-19
85,28.551110947059691,1.1328490117469661,1361,4083,27.14279127852944,-7.6222295303044437e-08,-7.3677140777217431e-12,-1.2446690074661977e-19
86,28.550560111464442,1.132659362937757,1377,4131,27.447914173601671,-7.7060785874884283e-08,-8.0442284777770823e-12,-1.1043957191894552e-19
87,28.550009826429996,1.1324699848620003,1393,4179,27.752717231749145,-7.7897984759994669e-08,-8.6252290032451384e-12,-1.0494998778373735e-19
88,28.549460091406115,1.1322808771332085,1409,4227,28.057200805266433,-7.8733894042534098e-08,-8.2128227829603162e-12,-9.0286557065009832e-20
89,28.548910905843012,1.1320920393654499,1425,4275,28.361365246028956,-7.9568515803101759e-08,-8.7990413566441106e-12,-8.4697297665989024e-20
90,28.548362269191511,1.1319034711733378,1441,4323,28.665210905493549,-8.0401852118743868e-08,-7.95509144668749e-12,-7.4628441659687295e-20
91,28.547814180902972,1.131715172172042,1457,4371,28.96873813469897,-8.1233905062960181e-08,-8.6380451402856551e-12,-8.4405716500064082e-20
92,28.547266640429292,1.131527141977277,1473,4419,29.271947284266457,-8.2064676705710268e-08,-9.0713235534334302e-12,-9.1918584413576956e-20
93,28.546719647222925,1.1313393802053082,1489,4467,29.57483870440025,-8.2894169113419914e-08,-8.4405017697353202e-12,-9.9121259597382445e-20
94,28.546173200736892,1.1311518864729486,1505,4515,29.87741274488814,-8.3722384348987491e-08,-7.755612124737965e-12,-1.0986674934475255e-19
95,28.545627300424719,1.1309646603975565,1521,4563,30.179669755102012,-8.4549324471790214e-08,-8.0141344949158366e-12,-9.7159187184406663e-20
96,28.545081945740506,1.1307777015970384,1537,4611,30.48161008399838,-8.5374991537690601e-08,-7.2381857452175069e-12,-7.7811019066485069e-20
97,28.544537136138896,1.1305910096898464,1553,4659,30.783234080118888,-8.6199387599042708e-08,-7.4582735820616364e-12,-9.7434224738080545e-20
98,28.543992871075098,1.130404584294975,1569,4707,31.084542091590897,-8.7022514704698492e-08,-7.0374643612591825e-12,-1.0894154782961199e-19
99,28.543449150004772,1.130218425031966,1585,4755,31.385534466127986,-8.784437490001406e-08,-7.2153984176370756e-12,-1.1172459700054665e-19
100,28.542905972384286,1.1300325315209008,1601,4803,31.686211551030482,-8.8664970226855968e-08,-5.7825515209497524e-12,-1.1199963455422053e-19
101,28.542363337670373,1.1298469033824046,1617,4851,31.98657369318601,-8.9484302723607521e-08,-6.3417153473022125e-12,-1.1481287581751338e-19
102,28.541821245320463,1.1296615402376464,1633,4899,32.286621239070058,-9.0302374425175021e-08,-8.5048114384367324e-12,-1.187308167888708e-19
103,28.541279694792419,1.1294764417083321,1649,4947,32.58635453474637,-9.1119187362994037e-08,-8.0105123922979971e-12,-1.0564564667889445e-19
104,28.540738685544682,1.1292916074167094,1665,4995,32.885773925867639,-9.1934743565035605e-08,-9.196619160656283e-12,-1.1264111311925541e-19
105,28.540198217036256,1.1291070369855658,1681,5043,33.184879757675972,-9.274904505581244e-08,-8.6339650706701576e-12,-1.2106884279025193e-19
106,28.539658288726677,1.128922730038227,1697,5091,33.483672375003401,-9.3562093856385297e-08,-7.506693183723101e-12,-1.2286299753887944e-19
107,28.539118900075984,1.1287386861985576,1713,5139,33.782152122272436,-9.4373891984368947e-08,-8.5989722287127535e-12,-1.2378116801881331e-19
108,28.538580050544802,1.1285549050909545,1729,5187,34.080319343496583,-9.5184441453938614e-08,-8.079623775580913e-12,-1.0936630507415797e-19
109,28.53804173959427,1.1283713863403568,1745,5235,34.378174382280875,-9.5993744275835939e-08,-7.1905016663098564e-12,-1.0484204071379918e-19
110,28.537503966686092,1.1281881295722349,1761,5283,34.675717581822397,-9.6801802457375284e-08,-5.7565792410674277e-12,-1.040615958058554e-19
111,28.536966731282476,1.1280051344125972,1777,5331,34.972949284910797,-9.7608618002449938e-08,-3.9293741871393451e-12,-1.0087612326691369e-19
112,28.536430032846141,1.1278224004879811,1793,5379,35.26986983392883,-9.8414192911538098e-08,-3.039683088568168e-12,-1.0196469295303348e-19
113,28.535893870840457,1.1276399274254636,1809,5427,35.566479570852941,-9.9218529181709169e-08,-3.6720730622885611e-12,-9.9293726755099751e-20
114,28.535358244729228,1.1274577148526468,1825,5475,35.862778837253614,-1.0002162880662976e-07,-3.2503687241725032e-12,-1.0636115790875282e-19
115,28.53482315397682,1.1272757623976715,1841,5523,36.158767974296076,-1.0082349377656996e-07,-1.188726200807011e-12,-1.1354977102214491e-19
116,28.534288598048136,1.127094069689204,1857,5571,36.454447322740705,-1.0162412607840924e-07,-3.5016781141372633e-13,-1.0893658474593667e-19
117,28.533754576408629,1.1269126363564441,1873,5619,36.749817222943669,-1.0242352769564274e-07,5.9310195643647035e-14,-1.3725594019730213e-19
118,28.533221088524268,1.1267314620291182,1889,5667,37.044878014857325,-1.032217006083872e-07,-5.5739093896001179e-13,-1.4562080414174462e-19
119,28.532688133861548,1.1265505463374834,1905,5715,37.339630038030791,-1.0401864679338716e-07,4.1245826198910152e-13,-1.3869812959528833e-19
120,28.532155711887519,1.1263698889123246,1921,5763,37.634073631610455,-1.0481436822402092e-07,1.3800939557828684e-12,-1.5225975573809522e-19
121,28.531623822069761,1.1261894893849518,1937,5811,37.928209134340541,-1.0560886687030659e-07,1.0456531474023478e-12,-1.6252093123681553e-19
122,28.531092463876384,1.1260093473872035,1953,5859,38.222036884563536,-1.0640214469890819e-07,2.859205927574493e-13,-1.716521780187884e-19
123,28.530561636776035,1.1258294625514418,1969,5907,38.515557220220806,-1.0719420367314166e-07,2.4912363838502927e-13,-1.957409182272514e-19
124,28.530031340237826,1.1256498345105559,1985,5955,38.808770478853042,-1.0798504575298083e-07,-1.3248048491565356e-12,-1.8003358557548195e-19
125,28.529501573731526,1.1254704628979575,2001,6003,39.101676997600777,-1.0877467289506346e-07,-2.326808884456355e-12,-1.9009251541443305e-19
126,28.528972336727325,1.1252913473475818,2017,6051,39.394277113204971,-1.0956308705269725e-07,-1.372717911563015e-12,-2.0738886202291685e-19
127,28.528443628696007,1.1251124874938865,2033,6099,39.686571162007468,-1.1035029017586582e-07,1.2070552890541819e-13,-1.9871794125182974e-19
128,28.527915449108853,1.1249338829718518,2049,6147,39.978559479951535,-1.1113628421123467e-07,9.3334021067370543e-13,-2.0466082036271697e-19
129,28.527387797437672,1.1247555334169779,2065,6195,40.27024240258234,-1.1192107110215706e-07,-9.0496013460672486e-13,-2.2649673417289179e-19
130,28.526860673154811,1.1245774384652867,2081,6243,40.561620265047488,-1.1270465278868008e-07,-1.2990684916669437e-12,-2.2474228409366682e-19
131,28.526334075733146,1.1243995977533197,2097,6291,40.852693402097543,-1.1348703120755054e-07,-3.2105464120579796e-12,-2.1695603298770517e-19
132,28.525808004646073,1.1242220109181349,2113,6339,41.143462148086527,-1.1426820829222093e-07,-3.1430240354790584e-12,-2.142188923407672e-19
133,28.525282459367531,1.1240446775973107,2129,6387,41.433926836972411,-1.1504818597285524e-07,-2.1162481489422902e-12,-2.0913255875417864e-19
134,28.52475743937196,1.1238675974289438,2145,6435,41.724087802317712,-1.1582696617633495e-07,-2.4641989837537182e-12,-1.9979410322876123e-19
135,28.524232944134337,1.123690770051643,2161,6483,42.013945377289893,-1.1660455082626489e-07,-3.1152198876061021e-12,-1.7829237038605783e-19
136,28.523708973130177,1.1235141951045386,2177,6531,42.303499894661925,-1.1738094184297916e-07,-3.272972171064481e-13,-1.5845575211642367e-19
137,28.523185525835455,1.1233378722272727,2193,6579,42.592751686812782,-1.18156141143547e-07,3.7329514479544912e-13,-1.5314566617413951e-19
138,28.522662601726783,1.123161801060002,2209,6627,42.881701085727975,-1.189301506417786e-07,-1.4061668496267998e-14,-1.3575791610796859e-19
139,28.522140200281211,1.1229859812433978,2225,6675,43.170348423000029,-1.1970297224823097e-07,-1.4921154589675467e-12,-1.2306358883742355e-19
140,28.521618320976327,1.1228104124186447,2241,6723,43.458694029828983,-1.2047460787021391e-07,-2.3955941397257874e-12,-1.1159845195713231e-19
141,28.521096963290244,1.1226350942274379,2257,6771,43.746738237022939,-1.2124505941179555e-07,-3.52660609048705e-12,-1.0585409619325781e-19
142,28.520576126701648,1.122460026311985,2273,6819,44.034481374998514,-1.2201432877380845e-07,-4.1080160106954366e-12,-1.0006010959263013e-19
143,28.520055810689652,1.1222852083150057,2289,6867,44.321923773781371,-1.2278241785385535e-07,-4.2603871819313355e-12,-9.5644619482822069e-20
144,28.519536014733948,1.1221106398797276,2305,6915,44.609065763006768,-1.2354932854631469e-07,-4.2818769363517362e-12,-7.8812321197980509e-20
145,28.519016738314711,1.1219363206498878,2321,6963,44.895907671919964,-1.2431506274234687e-07,-3.6392937274865034e-12,-1.0127192919002032e-19
146,28.518497980912713,1.1217622502697342,2337,7011,45.182449829376772,-1.2507962232989968e-07,-3.8799137513922943e-12,-9.069022120393571e-20
147,28.517979742009175,1.1215884283840207,2353,7059,45.468692563844087,-1.2584300919371414e-07,-3.8232923771364113e-12,-1.0195476678568284e-19
148,28.517462021085855,1.1214148546380072,2369,7107,45.754636203400352,-1.2660522521533024e-07,-3.207229620771912e-12,-1.1258569201821435e-19
149,28.51694481762501,1.1212415286774631,2385,7155,46.040281075736054,-1.2736627227309291e-07,-3.1936363276141577e-12,-1.3527897853330039e-19
150,28.516428131109439,1.1210684501486607,2401,7203,46.325627508154248,-1.2812615224215742e-07,-4.0943533285986433e-12,-1.1370362661607977e-19
151,28.5159119610225,1.1208956186983796,2417,7251,46.610675827571058,-1.2888486699449529e-07,-4.1604809875028792e-12,-1.374131045136872e-19
152,28.515396306847975,1.120723033973902,2433,7299,46.895426360516119,-1.296424183989e-07,-2.938784632311453e-12,-1.4445034357498208e-19
153,28.514881168070193,1.1205506956230136,2449,7347,47.179879433133166,-1.3039880832099255e-07,-2.4503628293093271e-12,-1.4613737843428398e-19
154,28.514366544174063,1.1203786032940044,2465,7395,47.464035371180465,-1.3115403862322735e-07,-2.679172855790668e-12,-1.3748837794942953e-19
155,28.513852434644921,1.1202067566356642,2481,7443,47.747894500031308,-1.319081111648977e-07,-2.0661215793804644e-12,-1.2963016213017576e-19
156,28.513338838968636,1.1200351552972863,2497,7491,48.031457144674526,-1.3266102780214178e-07,-1.2233096480240846e-12,-9.408083453479057e-20
157,28.512825756631663,1.1198637989286626,2513,7539,48.314723629715033,-1.3341279038794785e-07,1.4436021822383793e-13,-1.068123849329005e-19
158,28.512313187120903,1.1196926871800879,2529,7587,48.597694279374224,-1.3416340077216029e-07,6.6343805449342597e-13,-9.355061176214408e-20
159,28.511801129923754,1.1195218197023531,2545,7635,48.880369417490556,-1.3491286080148505e-07,2.3511435853773577e-12,-1.1267585470498263e-19
160,28.511289584528196,1.1193511961467504,2561,7683,49.162749367519957,-1.3566117231949532e-07,1.4799099445905739e-12,-1.3298231156254691e-19
161,28.510778550422643,1.1191808161650667,2577,7731,49.444834452536384,-1.3640833716663726e-07,3.4511629665168186e-13,-1.346730687346053e-19
162,28.510268027096082,1.1190106794095884,2593,7779,49.726624995232335,-1.3715435718023525e-07,-1.1697483259798247e-12,-1.3284541317116938e-19
163,28.509758014038002,1.118840785533098,2609,7827,50.008121317919247,-1.3789923419449802e-07,-1.1837718305596212e-12,-1.3579844795798369e-19
164,28.509248510738331,1.1186711341888722,2625,7875,50.289323742528083,-1.3864297004052381e-07,-2.7630640830889064e-12,-1.0855897679630621e-19
165,28.508739516687623,1.1185017250306843,2641,7923,50.57023259060972,-1.3938556654630601e-07,-3.409102861118285e-12,-1.3555442967728055e-19
166,28.508231031376841,1.1183325577128018,2657,7971,50.85084818333555,-1.4012702553673898e-07,-4.1695293051535742e-12,-1.3388393843022971e-19
167,28.507723054297553,1.1181636318899837,2673,8019,51.13117084149787,-1.4086734883362331e-07,-4.4172963897803896e-12,-1.3298189797224063e-19
168,28.507215584941715,1.1179949472174846,2689,8067,51.411200885510461,-1.4160653825567152e-07,-4.1177443399487146e-12,-1.2252343989742643e-19
169,28.506708622801884,1.1178265033510499,2705,8115,51.69093863540904,-1.423445956185136e-07,-3.4411674898482403e-12,-1.1938966614676928e-19
170,28.506202167371097,1.1176582999469151,2721,8163,51.970384410851672,-1.4308152273470245e-07,-4.4783933506042928e-12,-1.1308158679543989e-19
171,28.505696218142894,1.1174903366618103,2737,8211,52.24953853111937,-1.4381732141371958e-07,-4.7116442691841343e-12,-1.0197544630099667e-19
172,28.505190774611336,1.1173226131529508,2753,8259,52.528401315116504,-1.4455199346198022e-07,-4.1153573604457705e-12,-1.0609480575151074e-19
173,28.504685836270941,1.117155129078045,2769,8307,52.806973081371318,-1.4528554068283931e-07,-5.2512265369397682e-12,-1.0999330797847316e-19
174,28.504181402616819,1.1169878840952883,2785,8355,53.085254148036412,-1.4601796487659663e-07,-5.494171090303368e-12,-1.3772991468829501e-19
175,28.503677473144489,1.1168208778633641,2801,8403,53.363244832889251,-1.467492678405024e-07,-6.2807363476746758e-12,-1.329860338753034e-19
176,28.50317404735004,1.1166541100414435,2817,8451,53.640945453332563,-1.4747945136876277e-07,-6.9630100296702579e-12,-1.3298644746560967e-19
177,28.502671124730057,1.116487580289184,2833,8499,53.918356326394914,-1.482085172525452e-07,-7.2377416560076568e-12,-1.2805686460509991e-19
178,28.502168704781585,1.1163212882667286,2849,8547,54.195477768731159,-1.4893646727998402e-07,-6.1864645350961922e-12,-1.3118857040422567e-19
179,28.501666787002218,1.1161552336347056,2865,8595,54.472310096622863,-1.4966330323618571e-07,-7.0580520594720753e-12,-1.2526182131528323e-19
180,28.501165370890039,1.115989416054229,2881,8643,54.748853625978889,-1.5038902690323446e-07,-7.1628016018454588e-12,-1.3533605399556655e-19
181,28.500664455943618,1.1158238351868932,2897,8691,55.025108672335804,-1.5111364006019742e-07,-7.8066546282951066e-12,-1.2599015384463617e-19
182,28.500164041662064,1.1156584906947817,2913,8739,55.30107555085835,-1.5183714448313031e-07,-7.5917570840910997e-12,-9.7331654342123969e-20
183,28.499664127544936,1.1154933822404527,2929,8787,55.576754576340001,-1.5255954194508277e-07,-7.2950291640783149e-12,-8.9975950744996171e-20
184,28.499164713092309,1.1153285094869516,2945,8835,55.85214606320335,-1.5328083421610353e-07,-6.2030346137387227e-12,-8.9573113786682846e-20
185,28.49866579780479,1.1151638720978043,2961,8883,56.127250325500633,-1.5400102306324608e-07,-6.556342274643967e-12,-7.7101298100914571e-20
186,28.498167381183475,1.1149994697370147,2977,8931,56.4020676769142,-1.5472011025057384e-07,-6.2892711871764817e-12,-8.3317560404250574e-20
187,28.497669462729913,1.1148353020690682,2993,8979,56.676598430756975,-1.5543809753916559e-07,-5.3850361669827151e-12,-7.5976332467842454e-20
188,28.49717204194619,1.1146713687589298,3009,9027,56.950842899972969,-1.5615498668712066e-07,-3.9605020651922729e-12,-8.6192840213484898e-20
189,28.496675118334906,1.1145076694720393,3025,9075,57.224801397137696,-1.5687077944956461e-07,-3.2850631936920394e-12,-9.7487991477896491e-20
190,28.496178691399091,1.1143442038743177,3041,9123,57.498474234458719,-1.5758547757865421e-07,-3.0134679473992065e-12,-9.8979811712635877e-20
191,28.495682760642374,1.1141809716321616,3057,9171,57.771861723776048,-1.5829908282358293e-07,-1.6827893245530134e-12,-1.058983503560294e-19
192,28.495187325568779,1.1140179724124446,3073,9219,58.044964176562665,-1.5901159693058619e-07,-1.280048983476334e-12,-1.033977833642816e-19
193,28.494692385682878,1.1138552058825137,3089,9267,58.317781903924974,-1.5972302164294666e-07,-1.181391789950581e-12,-9.0217073893555378e-20
194,28.494197940489713,1.113692671710194,3105,9315,58.590315216603294,-1.6043335870099959e-07,-4.5779352531027939e-13,-9.6684385512801225e-20
