time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
66,0.00042142599378910159,18.325820869865463,1035.6408117323249,256.71447825336344,25.238645573886014,28.019621317324823,367.78139209935597,2217.3022182432087,5.3084249208809871e-08,1.5320262148437906e-16,1.0661674123910048e-14
67,0.00042109647902929635,18.268607464408053,1034.888138720695,258.42148005646533,25.202168340293682,28.020214509481338,375.87317201118617,2249.8259952106541,5.361063213156275e-08,1.5320262148437906e-16,1.0661674123910048e-14
68,0.00042076968381491288,18.21204637573549,1034.141409774232,260.1121739399461,25.165805952156827,28.020818059224307,384.01832177458198,2282.3262199730907,5.41310666689857e-08,1.5320262148437906e-16,1.0661674123910048e-14
69,0.00042044554805922027,18.156122268082164,1033.4004950983115,261.78694329794581,25.129557377885398,28.021431936421394,392.2163351306902,2314.8030772177844,5.4649860164280337e-08,1.5320262148437906e-16,1.0661674123910048e-14
70,0.00042012401385528358,18.100820487157893,1032.66526947426,263.4461544877193,25.093421609444786,28.022056112031517,400.46671759269555,2347.256747626785,5.5170354867434878e-08,1.5320262148437906e-16,1.0661674123910048e-14
71,0.00041980502536515435,18.046126993297502,1031.9356120593256,265.09015850089571,25.057397661388617,28.022690557946351,408.76898593807192,2379.6874080175448,5.5693215827775184e-08,1.5320262148437906e-16,1.0661674123910048e-14
72,0.00041948852871676989,17.992028309635206,1031.2114061901227,266.71929225911992,25.021484569967679,28.023335246869397,417.12266774698423,2412.0952314772808,5.6204831376897628e-08,1.5320262148437906e-16,1.0661674123910048e-14
73,0.00041917447190771367,17.938511480003875,1030.4925391928357,268.33387966656977,24.98568139230489,28.023990152222325,425.52730097731529,2444.4803874912745,5.672023640794645e-08,1.5320262148437906e-16,1.0661674123910048e-14
74,0.00041886280471513653,17.885564033524116,1029.778902201549,269.93423249523039,24.949987205622314,28.024655248068729,433.98243356998552,2476.8430420653403,5.7237275679780015e-08,1.5320262148437906e-16,1.0661674123910048e-14
75,0.00041855347861133297,17.833173954041587,1029.0703899853286,271.52065114896027,24.914401106517612,28.025330509054253,442.48762308008213,2509.1833578426986,5.7754483502858745e-08,1.5320262148437906e-16,1.0661674123910048e-14
76,0.00041824644668447846,17.781329653228905,1028.3669007840638,273.09342533594406,24.878922210277874,28.026015910355113,451.04243633049242,2541.5014942155881,5.8267481643053801e-08,1.5320262148437906e-16,1.0661674123910048e-14
77,0.00041794166356412163,17.730019946561725,1027.6683361528778,274.65283466929014,24.843549650235165,28.026711427634499,459.6464490854907,2573.7976074318262,5.8785749254975648e-08,1.5320262148437906e-16,1.0661674123910048e-14
78,0.0004176390853511016,17.679234031616637,1026.9746008148761,276.19914920958399,24.808282577152813,28.027417037007087,468.29924574225339,2606.0718506966386,5.9298868598601014e-08,1.5320262148437906e-16,1.0661674123910048e-14
79,0.00041733866955152572,17.628961468292786,1026.2856025217473,277.73262995934698,24.773120158644698,28.028132715007168,477.00041903863797,2638.3243742699574,5.9811411920743939e-08,1.5320262148437906e-16,1.0661674123910048e-14
80,0.00041704037501452511,17.579192160660561,1025.6012519218375,279.25352931681925,24.738061578620936,28.028858438561095,485.74956977584264,2670.5553255594891,6.0324343878634243e-08,1.5320262148437906e-16,1.0661674123910048e-14
81,0.00041674416187354412,17.529916340210967,1024.921462435339,280.76209149472584,24.703106036763106,28.029594184963706,494.54630655475893,2702.7648492097323,6.083886150874046e-08,1.5320262148437906e-16,1.0661674123910048e-14
82,0.00041644999149089058,17.481124550326367,1024.2461501361122,282.25855290850745,24.668252748020748,28.030339931856332,503.39024552498881,2734.9530871871866,6.1349137280376107e-08,1.5320262148437906e-16,1.0661674123910048e-14
83,0.00041615782640532493,17.432807631830681,1023.5752336397517,283.74314253756631,24.633500942133306,28.031095657207903,512.28101014562526,2767.1201788619451,6.1856616566246772e-08,1.5320262148437906e-16,1.0661674123910048e-14
84,0.00041586763028252007,17.384956709501438,1022.9086339976078,285.216082262464,24.59884986317212,28.031861339299269,521.21823095700165,2799.2662610858633,6.2368965614114345e-08,1.5320262148437906e-16,1.0661674123910048e-14
85,0.00041557936786816915,17.337563179446523,1022.2462745963257,286.67758718050356,24.564298769103605,28.032636956706394,530.20154536268183,2831.3914682674913,6.2878483733515518e-08,1.5320262148437906e-16,1.0661674123910048e-14
86,0.00041529300494356358,17.290618697263213,1021.5880810625541,288.12786590175301,24.52984693137013,28.033422488286593,539.23059742106136,2863.4959324439296,6.3391531488639962e-08,1.5320262148437906e-16,1.0661674123910048e-14
87,0.00041500850828350239,17.24411516691001,1020.9339811725621,289.56712082724982,24.495493634489996,28.034217913166781,548.30503764597449,2895.5797833497636,6.3901383048269533e-08,1.5320262148437906e-16,1.0661674123910048e-14
88,0.00041472584561639056,17.198044730229103,1020.2839047664793,290.99554841093908,24.461238175673422,28.035023210731275,557.42452281579131,2927.643148483246,6.4411794846776616e-08,1.5320262148437906e-16,1.0661674123910048e-14
89,0.0004144449855863676,17.152399757067236,1019.6377836668349,292.41333940665237,24.427079864454527,28.035838360611429,566.58871579049867,2959.6861531698341,6.4915454219068252e-08,1.5320262148437906e-16,1.0661674123910048e-14
90,0.00041416589771734114,17.107172835947704,1018.9955516011343,293.82067910130741,24.393018022338293,28.036663342675777,575.79728533632442,2991.7089206232536,6.5421705426440766e-08,1.5320262148437906e-16,1.0661674123910048e-14
91,0.00041388855237883251,17.062356765251646,1018.3571441282955,295.21774753537551,24.359051982461974,28.037498137020897,585.04990595748518,3023.7115720041702,6.5925897657842184e-08,1.5320262148437906e-16,1.0661674123910048e-14
92,0.00041361292075350566,17.017944544871757,1017.7224985686737,296.60471971153936,24.325181089269151,28.038342723963357,594.34625773467008,3055.694226476619,6.6430760344765634e-08,1.5320262148437906e-16,1.0661674123910048e-14
93,0.00041333897480626502,16.973929368304862,1017.0915539374242,297.98176579237844,24.291404698197923,28.039197084031777,603.68602616990847,3087.657001262291,6.6932711620657084e-08,1.5320262148437906e-16,1.0661674123910048e-14
94,0.00041306668725489239,16.930304615152995,1016.4642508811744,299.34905128784175,24.25772217537973,28.040061197959652,613.06890203748333,3119.6000116927721,6.7442135480412103e-08,1.5320262148437906e-16,1.0661674123910048e-14
95,0.00041279603154202588,16.887063844005034,1015.8405316175434,300.70673723320749,24.224132897350241,28.040935046678538,622.49458124058481,3151.5233712598329,6.7946358492253019e-08,1.5320262148437906e-16,1.0661674123910048e-14
96,0.00041252698180851234,16.844200785675319,1015.2203398776222,302.05498035811706,24.190636250771242,28.041818611311005,631.96276467340999,3183.4271916638831,6.8447861141058915e-08,1.5320262148437906e-16,1.0661674123910048e-14
97,0.00041225951286798658,16.80170933677493,1014.6036208510756,303.39393324729338,24.157231632163324,28.042711873166219,641.47315808844564,3215.3115828606406,6.8950216748106005e-08,1.5320262148437906e-16,1.0661674123910048e-14
98,0.00041199360018263984,16.75958355359516,1013.9903211338003,304.72374449345426,24.123918447646819,28.043614813733178,651.0254719686726,3247.1766531061317,6.9449361074626966e-08,1.5320262148437906e-16,1.0661674123910048e-14
99,0.00041172921984008147,16.717817646284519,1013.3803886779275,306.04455884288706,24.090696112694197,28.044527414675372,660.61942140445638,3279.0225090000695,6.994658811983458e-08,1.5320262148437906e-16,1.0661674123910048e-14
100,0.00041146634853127473,16.676405973300703,1012.7737727441369,307.35651733414909,24.057564051889788,28.045449657826275,670.25472597490852,3310.849255527718,7.044706934635084e-08,1.5320262148437906e-16,1.0661674123910048e-14
101,0.00041120496352943937,16.63534303612154,1012.1704238560455,308.65975743029475,24.02452169869925,28.046381525185119,679.93110963349318,3342.6569961002697,7.0945119615720689e-08,1.5320262148437906e-16,1.0661674123910048e-14
102,0.00041094504266990549,16.594623474199789,1011.5702937566469,309.95441314500533,23.991568495246241,28.047322998910534,689.64830059770088,3374.4458325938399,7.1441087191613671e-08,1.5320262148437906e-16,1.0661674123910048e-14
103,0.0004106865643308698,16.554242060147736,1010.973335366695,311.24061516297326,23.958703892097532,28.048274061318505,699.40603124258485,3406.2158653871043,7.1938846136767224e-08,1.5320262148437906e-16,1.0661674123910048e-14
104,0.00041042950741494868,16.514193695138356,1010.3795027447931,312.51849095487438,23.925927348054604,28.049234694877221,709.2040379980001,3437.9671933976797,7.243951649295279e-08,1.5320262148437906e-16,1.0661674123910048e-14
105,0.00041017385133158054,16.474473404510697,1009.7887510493287,313.78816488723248,23.893238329954311,28.050204882202575,719.04206124937048,3469.6999141172701,7.2936779288812512e-08,1.5320262148437906e-16,1.0661674123910048e-14
106,0.00040991957598014326,16.435076333569658,1009.2010365019364,315.04975832742525,23.860636312473819,28.051184606056381,728.91984524182885,3501.4141236456276,7.3426149648638213e-08,1.5320262148437906e-16,1.0661674123910048e-14
107,0.00040966666173379839,16.395997743567186,1008.6163163525335,316.30338974415366,23.828120777943898,28.052173849341226,738.83713798758833,3533.1099167234088,7.3921879439096351e-08,1.5320262148437906e-16,1.0661674123910048e-14
108,0.00040941508942402151,16.3572330078573,1008.034548845835,317.54917480356744,23.795691216167622,28.053172595097784,748.79369117639794,3564.7873867639505,7.4413331271644951e-08,1.5320262148437906e-16,1.0661674123910048e-14
109,0.00040916484032576806,16.318777608214063,1007.4556931892408,318.78722646131513,23.763347124244817,28.054180826501341,758.78926008895235,3596.4466258840093,7.4906201097131436e-08,1.5320262148437906e-16,1.0661674123910048e-14
110,0.00040891589614324521,16.280627131305906,1006.8797095220243,320.01765505068568,23.731088006403624,28.055198526859307,768.82360351313594,3628.0877249335235,7.5396612149720239e-08,1.5320262148437906e-16,1.0661674123910048e-14
111,0.00040866823899628684,16.242777265315663,1006.3065588858353,321.24056836710838,23.698913373835474,28.056225679607714,778.89648366297399,3659.7107735244222,7.5888000415865474e-08,1.5320262148437906e-16,1.0661674123910048e-14
112,0.00040842185140725184,16.205223796701013,1005.7362031963197,322.45607174914142,23.666822744536436,28.057262268308705,789.00766610018479,3691.3158600585152,7.6379650359344768e-08,1.5320262148437906e-16,1.0661674123910048e-14
113,0.00040817671628846718,16.167962607087123,1005.1686052159234,323.66426815615529,23.634815643153814,28.058308276647534,799.1569196582243,3722.9030717545379,7.6866711314241236e-08,1.5320262148437906e-16,1.0661674123910048e-14
114,0.00040793281693016166,16.130989670285263,1004.6037285277534,324.86525824286838,23.602891600837392,28.059363688430238,809.34401636872019,3754.472494674329,7.7351029496547576e-08,1.5320262148437906e-16,1.0661674123910048e-14
