x,y,J,J_lower,P_H,P_N,P_A,P20,E_radius,safe_margin,angle_calls
930,530,2348.48882411394,2348.48882411393,0,1.20364706526459e-05,0.999987963428969,0.231240404234029,26.3030537450062,-66.1233109679026,702
930,535,2343.15071140917,2343.15071140916,0,1.39220603812152e-05,0.999986077750754,0.228482728898469,26.2854353103727,-68.6181669845805,702
930,540,2338.14742805384,2338.14742805384,0,1.60418761628263e-05,0.999983957999955,0.225584262299096,26.2694140271892,-71.1305520009253,702
930,545,2333.46914033281,2333.4691403328,0,1.84183184352569e-05,0.999981581806369,0.222539374319955,26.2549477560137,-73.6603429623956,702
930,550,2329.10676205134,2329.10676205133,0,2.1075387559356e-05,0.999978938098247,0.219341853377072,26.241998035156,-76.2074171229497,666
930,555,2325.05154196032,2325.05154196032,0,2.40387678876309e-05,0.99997596142143,0.215984823624254,26.2305260269306,-78.7716520611636,702
930,560,2321.29560638901,2321.29560638901,0,2.73359152386184e-05,0.999972663900255,0.212460646010527,26.2204983571812,-81.3529256959055,702
930,565,2317.83115983163,2317.83115983163,0,3.09961479050379e-05,0.99996900352009,0.208760799139513,26.2118791697236,-83.9511163015684,702
930,570,2314.65105005426,2314.65105005426,0,3.50507413298208e-05,0.999964949099127,0.204875734610523,26.2046354949496,-86.5661025228692,702
930,575,2311.74873994717,2311.74873994716,0,3.95330265905957e-05,0.999960467118023,0.200794699785849,26.1987368567161,-89.1977633892111,738
930,580,2309.1181059283,2309.1181059283,0,4.44784928401107e-05,0.999955521850327,0.196505518483087,26.1941535413258,-91.8459783286203,738
930,585,2306.75354450661,2306.75354450661,0,4.992489385742e-05,0.999950074953928,0.191994316625836,26.1908574283398,-94.5106271812549,702
930,590,2304.64999465087,2304.64999465087,0,5.59123588724963e-05,0.999944087459216,0.187245174862527,26.1888221031537,-97.1915902124958,738
930,595,2302.80292900581,2302.80292900581,0,6.24835078352772e-05,0.999937516226599,0.182239682752642,26.188022649272,-99.8887481256218,738
930,600,2301.20849638407,2301.20849638406,0,6.96835713090704e-05,0.999930316364641,0.176956357926792,26.1884367070782,-102.601982074071,666
930,605,2299.86329594345,2299.86329594345,0,7.75605151777529e-05,0.99992243963174,0.171369876334038,26.1900424366497,-105.331173673298,666
930,610,2298.7642708334,2298.76427083339,0,8.61651703663755e-05,0.999913835009508,0.165450032178809,26.1928174768668,-108.076205012233,666
930,615,2297.90962354319,2297.90962354318,0,9.55513677856601e-05,0.999904448704782,0.159160301023457,26.1967462438056,-110.836958664337,666
930,620,2297.29760878698,2297.29760878698,0,0.000105776078722522,0.999894223838445,0.152455802743302,26.2018097727153,-113.613317698274,702
930,625,2296.92725000973,2296.92725000972,0,0.000116899560911225,0.999883100195954,0.145280324754561,26.2079913265925,-116.405165688192,702
930,630,2296.79879681347,2296.79879681347,0,0.000128985510533154,0.999871014346302,0.137561811770287,26.2152797879593,-119.212386723628,738
930,635,2296.91269483694,2296.91269483693,0,0.000142101220407549,0.999857898989253,0.129205225201891,26.2236609115713,-122.03486541904,738
930,640,2297.27051417423,2297.27051417422,0,0.000156317744650948,0.99984368264033,0.120080603994735,26.2331244815768,-124.87248692296,702
930,645,2297.87464487349,2297.87464487349,0,0.000171710070099692,0.999828290023118,0.11000165881423,26.2436613924368,-127.725136926798,702
930,650,2298.72845373913,2298.72845373913,0,0.000188357294807662,0.999811642721166,0.0986836594582363,26.2552644339541,-130.592701673281,738
930,655,2299.83642593842,2299.83642593841,0,0.000206342813950643,0.999793657191018,0.0856490275474877,26.2679288610127,-133.475067964536,738
930,660,2301.20404131403,2301.20404131403,0,0.00022575451348945,0.999774245749173,0.0699686418204006,26.2816508058275,-136.372123169841,666
930,665,2302.8380832304,2302.83808323039,0,0.000246684971966286,0.999753315759042,0.0492385485127295,26.2964290799128,-139.283755233021,702
930,670,2304.74644743116,2304.74644743115,0,0.000269231670833025,0.999730768230677,0.000289649793706317,26.3122628742844,-142.209852679522,630
935,530,2340.80666127888,2340.80666127888,0,1.52998949774021e-05,0.999984700104569,0.224758778916734,26.2877682424672,-70.4643486844413,738
935,535,2335.56978411618,2335.56978411618,0,1.75432214808581e-05,0.999982456771505,0.221861155162356,26.2703546534495,-72.9491108271291,738
935,540,2330.66590796852,2330.66590796852,0,2.00494195914201e-05,0.999979950620909,0.218814964221158,26.2545349488028,-75.4513782803242,702
935,545,2326.08539328447,2326.08539328446,0,2.28424447112565e-05,0.999977157315406,0.215613794033075,26.2402673726025,-77.9710291401022,702
935,550,2321.81946945563,2321.81946945562,0,2.59479039760243e-05,0.999974051813,0.212250537208353,26.2275146877812,-80.5079417966776,702
935,555,2317.8595500152,2317.85955001519,0,2.93931413202937e-05,0.999970606802398,0.208717285541607,26.2162384324011,-83.0619949504344,702
935,560,2314.1976364484,2314.1976364484,0,3.32073259633009e-05,0.999966793015436,0.205005202585225,26.2064023539448,-85.6330676275188,702
935,565,2310.82660162899,2310.82660162898,0,3.74215444436637e-05,0.999962578857011,0.2011043683967,26.1979747721314,-88.2210391950059,702
935,570,2307.73942864917,2307.73942864917,0,4.2068896337831e-05,0.999957931038841,0.197003588598669,26.1909221987768,-90.8257893756363,702
935,575,2304.92990750629,2304.92990750629,0,4.71845938035613e-05,0.999952815012864,0.192690157121897,26.1852151305041,-93.4471982621301,738
935,580,2302.3921032742,2302.3921032742,0,5.2806065096662e-05,0.999947193618223,0.188149558023198,26.1808235492248,-96.0851463310796,738
935,585,2300.12086839401,2300.12086839401,0,5.89730622166195e-05,0.999941027003516,0.183365085979162,26.1777211023685,-98.7395144564275,738
935,590,2298.11134912363,2298.11134912362,0,6.5727772844621e-05,0.999934272211663,0.178317356425333,26.1758809040188,-101.410183922533,774
935,595,2296.35941554872,2296.35941554872,0,7.3114936745873e-05,0.999926885322588,0.172983663171171,26.1752789946624,-104.09703643683,738
935,600,2294.86144229826,2294.86144229825,0,8.11819668170789e-05,0.999918817859668,0.16733712077842,26.1758923439669,-106.79995414208,666
935,605,2293.61464575877,2293.61464575877,0,8.99790749695163e-05,0.999910020597562,0.161345495938783,26.1777014771607,-109.518819628236,666
935,610,2292.61643627758,2292.61643627758,0,9.95594030483765e-05,0.99990044150659,0.15496957709344,26.1806849372217,-112.253515943894,630
935,615,2291.86512682224,2291.86512682224,0,0.000109979158999976,0.999890021031749,0.148160836470548,26.1848248423972,-115.003926607381,666
935,620,2291.35999074244,2291.35999074243,0,0.000121297758510158,0.999878702461807,0.140857966786881,26.1901071189132,-117.769935617432,702
935,625,2291.10045546604,2291.10045546604,0,0.000133577972349744,0.99986642208898,0.132981546936181,26.1965145894473,-120.551427463515,702
935,630,2291.08719160245,2291.08719160244,0,0.000146886079676357,0.999853113812025,0.124425423882395,26.2040355197061,-123.348287135758,738
935,635,2291.32141646132,2291.32141646132,0,0.000161292027556373,0.999838707718907,0.115041928581656,26.212657566812,-126.16040013453,738
935,640,2291.80541417489,2291.80541417488,0,0.000176869596986241,0.999823131677656,0.104614462275218,26.222371579893,-128.987652479639,666
935,645,2292.54232771708,2292.54232771707,0,0.000193696575709138,0.999806303689993,0.0928010057081407,26.2331693927885,-131.829930719191,666
935,650,2293.53637063924,2293.53637063924,0,0.00021185493814079,0.999788145492646,0.0789984681227953,26.2450450915564,-134.687121938083,702
935,655,2294.79284799502,2294.79284799501,0,0.000231431032737693,0.999768568957902,0.0619252492532279,26.2579945158743,-137.55911376616,702
935,660,2296.3182263672,2296.3182263672,0,0.000252515777161753,0.999747484270239,0.0374611094264684,26.2720152367163,-140.445794386026,702
935,665,2298.12161608749,2298.12161608748,0,0.000275204861617891,0.999724795087951,0.000287655583314405,26.2871176080385,-143.347052540521,630
935,670,2300.20818951252,2300.20818951252,0,0.000299598960765449,0.999700401099631,0.000286693935254088,26.3032716532125,-146.26277753987,630
940,530,2333.79698992831,2333.7969899283,0,1.91856892689442e-05,0.999980814277146,0.218000112387578,26.2753473344731,-74.8111133681339,702
