x,y,J,J_lower,P_H,P_N,P_A,P20,E_radius,safe_margin,angle_calls
840,610,2209.40832950638,2209.40832950637,0,3.50688576500752e-05,0.999964931142238,0.319212132708464,25.3279649167183,-34.1338109935066,4470
840,615,2208.14471773152,2208.14471773152,0,4.43527782874311e-05,0.999955647221651,0.31607065743923,25.3340502813771,-37.0914191431127,4110
840,670,2208.83379944047,2208.83379944046,0,0.000292904818144965,0.999707095182032,0.272068376529511,25.4707053419251,-70.6274844612462,4590
845,690,2208.09867507712,2208.09867507712,0,0.000550155488254761,0.999449844511686,0.24317212980762,25.5275245825919,-87.1162350826824,4530
850,565,2208.41531867421,2208.41531867421,0,4.81892409963973e-06,0.999995181075932,0.334063442508174,25.2578504280405,-16.5381944066545,4290
855,550,2208.66904907937,2208.66904907936,0,2.31332686502551e-06,0.999997686672566,0.33612808404828,25.2471218453065,-12.470883750154,4290
865,715,2208.28116324825,2208.28116324824,0,0.00137838641806249,0.998621613581964,0.164765935910414,25.6054370375663,-118.459253680224,4470
875,510,2209.01230400984,2209.01230400984,0,8.69068664614733e-07,0.999999130931323,0.332666715687383,25.2585258047682,-8.50896869597136,4290
895,585,2125.37652277104,2125.37652277103,0,0.00020183974941919,0.999798160250589,0.273309974110888,25.086161650112,-65.0955167054308,4470
895,590,2124.16913681834,2124.16913681833,0,0.000228452408665974,0.999771547591294,0.269495719492587,25.0894917941142,-67.8503323623261,4350
895,630,2124.2470558797,2124.2470558797,0,0.000547859973388398,0.99945214002783,0.231981602155787,25.161452592396,-90.4638065011168,4050
895,635,2125.57194999505,2125.57194999504,0,0.000604000019987425,0.999395999980191,0.226234240412943,25.1761621657781,-93.360501348584,4110
900,570,2125.25225477888,2125.25225477887,0,0.000165740000192584,0.999834259999809,0.277286614929004,25.0785805077907,-61.143651660926,4530
900,640,2124.05398461705,2124.05398461705,0,0.000747016155608912,0.999252983844436,0.210600560452114,25.1915953647486,-100.335433467809,3930
905,560,2124.97785842378,2124.97785842377,0,0.000155410536865648,0.999844589463083,0.277291051422328,25.080462413128,-60.0467498345927,3930
905,645,2124.19762611154,2124.19762611154,0,0.000911518578750959,0.999088481421167,0.193212312345085,25.2125085925921,-107.311585047477,4110
905,710,2209.17383223957,2209.17383223957,0,0.00247640664987307,0.997523593349356,0.000243449875149942,25.6031153435781,-146.396654934294,3210
915,545,2125.36425408377,2125.36425408377,0,0.000157557111685452,0.999842442888506,0.273351331745421,25.0996597324162,-60.7645870806596,4050
920,540,2125.42863564062,2125.42863564062,0,0.000169486627142588,0.999830513372895,0.269579817467001,25.1134223191179,-62.5067737192655,4170
925,645,2124.34791493222,2124.34791493221,0,0.00136202341687346,0.998637976583272,0.141131207097108,25.2559847037688,-123.62759704509,4170
930,465,2209.67348508508,2209.67348508507,0,3.22029073877788e-05,0.999967797092656,0.289745261230081,25.4598952649368,-35.3417648897291,4110
930,535,2124.32433400809,2124.32433400809,0,0.000218964719170685,0.9997810352808,0.258471525755997,25.1429640166721,-68.6181669845805,4110
935,640,2125.35842368465,2125.35842368465,0,0.00152393430714775,0.998476065692805,0.11829166027807,25.2748675145965,-128.987652479639,4050
935,690,2208.5848159628,2208.5848159628,0,0.00295805984809883,0.997041940151861,0.000227473617989689,25.5894524971279,-158.068152422259,3450
940,635,2124.66371805892,2124.66371805892,0,0.00155558059665646,0.9984444194033,0.111712386718939,25.2782768611298,-130.292994955912,3810
945,630,2124.70293312099,2124.70293312098,0,0.00158915445267794,0.998410845547336,0.104574257464261,25.2853977228357,-131.641016153677,3930
950,625,2125.49883341773,2125.49883341773,0,0.00162470601735314,0.998375293982647,0.0967720023294171,25.2963226291432,-133.031563742267,4230
955,535,2125.07283352935,2125.07283352934,0,0.000476806926873451,0.999523193073102,0.217444486289658,25.2473046128117,-90.3301449036874,3630
960,465,2209.76915711539,2209.76915711538,0,0.000154015075143395,0.999845984924756,0.251551684170445,25.600531565103,-62.2300202011013,4050
960,540,2124.56311187791,2124.5631118779,0,0.000589954362363661,0.999410045637742,0.20342859307744,25.2687149513941,-97.1420624154648,3510
960,610,2125.79643393173,2125.79643393172,0,0.00159555102590371,0.998404448974122,0.0942480664692922,25.3140566004998,-133.240010679894,4050
965,545,2125.46732659233,2125.46732659233,0,0.000720106667223926,0.999279893332683,0.187978848335749,25.2953558776404,-103.957238916809,3810
965,660,2208.21088277,2208.21088276999,0,0.0031716420182011,0.99682835798095,0.000214464237482758,25.608341315419,-165.039336513676,3030
970,560,2125.31937907389,2125.31937907388,0,0.000997397523475568,0.999002602476514,0.157677824313153,25.3213687516653,-115.761717766402,3870
970,565,2124.67165351473,2124.67165351473,0,0.00106745338111772,0.998932546618961,0.150438033750312,25.3209390236598,-118.279966490214,3690
970,570,2124.46522079159,2124.46522079159,0,0.00114150093859196,0.998858499061712,0.142634537326431,25.3222263494817,-120.814862532468,3870
970,575,2124.71311425513,2124.71311425513,0,0.00121972249519059,0.998780277504888,0.134172536323299,25.3252339296784,-123.366293198259,3690
970,580,2125.43043147579,2125.43043147579,0,0.00130230715209882,0.998697692847024,0.124923179540663,25.3299684149422,-125.934146082407,3930
980,475,2209.05201423393,2209.05201423393,0,0.000370297344154987,0.999629702655802,0.215236697013646,25.6918956707706,-84.5895036916245,3630
995,490,2208.39727908343,2208.39727908342,0,0.000689934999123341,0.999310065000884,0.175074050171606,25.7572895109338,-104.666027460217,3570
995,615,2208.92249556022,2208.92249556022,0,0.00298396760722605,0.99701603239252,0.000204663586680536,25.6889244331584,-165.518703295998,2850
1010,520,2209.46199155144,2209.46199155144,0,0.00137268881096331,0.998627311188976,0.0924369509127335,25.8168531729057,-131.599439197632,3030
