x,y
5.0,-50.0
5.0,-30.0
5.0,-20.0
5.0,-10.0
5.0,-5.0
5.0,-2.0
5.0,0.0
5.0,2.0
5.0,5.0
5.0,10.0
5.0,20.0
5.0,30.0
5.0,50.0
22.91862912591678,-50.0
22.91862912591678,-30.0
22.91862912591678,-20.0
22.91862912591678,-10.0
22.91862912591678,-5.0
22.91862912591678,-2.0
22.91862912591678,0.0
22.91862912591678,2.0
22.91862912591678,5.0
22.91862912591678,10.0
22.91862912591678,20.0
22.91862912591678,30.0
22.91862912591678,50.0
40.83725825183356,-50.0
40.83725825183356,-30.0
40.83725825183356,-20.0
40.83725825183356,-10.0
40.83725825183356,-5.0
40.83725825183356,-2.0
40.83725825183356,0.0
40.83725825183356,2.0
40.83725825183356,5.0
40.83725825183356,10.0
40.83725825183356,20.0
40.83725825183356,30.0
40.83725825183356,50.0
58.75588737775034,-50.0
58.75588737775034,-30.0
58.75588737775034,-20.0
58.75588737775034,-10.0
58.75588737775034,-5.0
58.75588737775034,-2.0
58.75588737775034,0.0
58.75588737775034,2.0
58.75588737775034,5.0
58.75588737775034,10.0
58.75588737775034,20.0
58.75588737775034,30.0
58.75588737775034,50.0
76.67451650366712,-50.0
76.67451650366712,-30.0
76.67451650366712,-20.0
76.67451650366712,-10.0
76.67451650366712,-5.0
76.67451650366712,-2.0
76.67451650366712,0.0
76.67451650366712,2.0
76.67451650366712,5.0
76.67451650366712,10.0
76.67451650366712,20.0
76.67451650366712,30.0
76.67451650366712,50.0
94.5931456295839,-50.0
94.5931456295839,-30.0
94.5931456295839,-20.0
94.5931456295839,-10.0
94.5931456295839,-5.0
94.5931456295839,-2.0
94.5931456295839,0.0
94.5931456295839,2.0
94.5931456295839,5.0
94.5931456295839,10.0
94.5931456295839,20.0
94.5931456295839,30.0
94.5931456295839,50.0
112.51177475550068,-50.0
112.51177475550068,-30.0
112.51177475550068,-20.0
112.51177475550068,-10.0
112.51177475550068,-5.0
112.51177475550068,-2.0
112.51177475550068,0.0
112.51177475550068,2.0
112.51177475550068,5.0
112.51177475550068,10.0
112.51177475550068,20.0
112.51177475550068,30.0
112.51177475550068,50.0
130.43040388141748,-50.0
130.43040388141748,-30.0
130.43040388141748,-20.0
130.43040388141748,-10.0
130.43040388141748,-5.0
130.43040388141748,-2.0
130.43040388141748,0.0
130.43040388141748,2.0
130.43040388141748,5.0
130.43040388141748,10.0
130.43040388141748,20.0
130.43040388141748,30.0
130.43040388141748,50.0
148.34903300733424,-50.0
148.34903300733424,-30.0
148.34903300733424,-20.0
148.34903300733424,-10.0
148.34903300733424,-5.0
148.34903300733424,-2.0
148.34903300733424,0.0
148.34903300733424,2.0
148.34903300733424,5.0
148.34903300733424,10.0
148.34903300733424,20.0
148.34903300733424,30.0
148.34903300733424,50.0
166.267662133251,-50.0
166.267662133251,-30.0
166.267662133251,-20.0
166.267662133251,-10.0
166.267662133251,-5.0
166.267662133251,-2.0
166.267662133251,0.0
166.267662133251,2.0
166.267662133251,5.0
166.267662133251,10.0
166.267662133251,20.0
166.267662133251,30.0
166.267662133251,50.0
184.1862912591678,-50.0
184.1862912591678,-30.0
184.1862912591678,-20.0
184.1862912591678,-10.0
184.1862912591678,-5.0
184.1862912591678,-2.0
184.1862912591678,0.0
184.1862912591678,2.0
184.1862912591678,5.0
184.1862912591678,10.0
184.1862912591678,20.0
184.1862912591678,30.0
184.1862912591678,50.0
202.1049203850846,-50.0
202.1049203850846,-30.0
202.1049203850846,-20.0
202.1049203850846,-10.0
202.1049203850846,-5.0
202.1049203850846,-2.0
202.1049203850846,0.0
202.1049203850846,2.0
202.1049203850846,5.0
202.1049203850846,10.0
202.1049203850846,20.0
202.1049203850846,30.0
202.1049203850846,50.0
220.02354951100136,-50.0
220.02354951100136,-30.0
220.02354951100136,-20.0
220.02354951100136,-10.0
220.02354951100136,-5.0
220.02354951100136,-2.0
220.02354951100136,0.0
220.02354951100136,2.0
220.02354951100136,5.0
220.02354951100136,10.0
220.02354951100136,20.0
220.02354951100136,30.0
220.02354951100136,50.0
237.94217863691813,-50.0
237.94217863691813,-30.0
237.94217863691813,-20.0
237.94217863691813,-10.0
237.94217863691813,-5.0
237.94217863691813,-2.0
237.94217863691813,0.0
237.94217863691813,2.0
237.94217863691813,5.0
237.94217863691813,10.0
237.94217863691813,20.0
237.94217863691813,30.0
237.94217863691813,50.0
255.86080776283492,-50.0
255.86080776283492,-30.0
255.86080776283492,-20.0
255.86080776283492,-10.0
255.86080776283492,-5.0
255.86080776283492,-2.0
255.86080776283492,0.0
255.86080776283492,2.0
255.86080776283492,5.0
255.86080776283492,10.0
255.86080776283492,20.0
255.86080776283492,30.0
255.86080776283492,50.0
273.7794368887517,-50.0
273.7794368887517,-30.0
273.7794368887517,-20.0
273.7794368887517,-10.0
273.7794368887517,-5.0
273.7794368887517,-2.0
273.7794368887517,0.0
273.7794368887517,2.0
273.7794368887517,5.0
273.7794368887517,10.0
273.7794368887517,20.0
273.7794368887517,30.0
273.7794368887517,50.0
291.6980660146685,-50.0
291.6980660146685,-30.0
291.6980660146685,-20.0
291.6980660146685,-10.0
291.6980660146685,-5.0
291.6980660146685,-2.0
291.6980660146685,0.0
291.6980660146685,2.0
291.6980660146685,5.0
291.6980660146685,10.0
291.6980660146685,20.0
291.6980660146685,30.0
291.6980660146685,50.0
309.61669514058525,-50.0
309.61669514058525,-30.0
309.61669514058525,-20.0
309.61669514058525,-10.0
309.61669514058525,-5.0
309.61669514058525,-2.0
309.61669514058525,0.0
309.61669514058525,2.0
309.61669514058525,5.0
309.61669514058525,10.0
309.61669514058525,20.0
309.61669514058525,30.0
309.61669514058525,50.0
327.535324266502,-50.0
327.535324266502,-30.0
327.535324266502,-20.0
327.535324266502,-10.0
327.535324266502,-5.0
327.535324266502,-2.0
327.535324266502,0.0
327.535324266502,2.0
327.535324266502,5.0
327.535324266502,10.0
327.535324266502,20.0
327.535324266502,30.0
327.535324266502,50.0
345.45395339241884,-50.0
345.45395339241884,-30.0
345.45395339241884,-20.0
345.45395339241884,-10.0
345.45395339241884,-5.0
345.45395339241884,-2.0
345.45395339241884,0.0
345.45395339241884,2.0
345.45395339241884,5.0
345.45395339241884,10.0
345.45395339241884,20.0
345.45395339241884,30.0
345.45395339241884,50.0
363.3725825183356,-50.0
363.3725825183356,-30.0
363.3725825183356,-20.0
363.3725825183356,-10.0
363.3725825183356,-5.0
363.3725825183356,-2.0
363.3725825183356,0.0
363.3725825183356,2.0
363.3725825183356,5.0
363.3725825183356,10.0
363.3725825183356,20.0
363.3725825183356,30.0
363.3725825183356,50.0
381.29121164425237,-50.0
381.29121164425237,-30.0
381.29121164425237,-20.0
381.29121164425237,-10.0
381.29121164425237,-5.0
381.29121164425237,-2.0
381.29121164425237,0.0
381.29121164425237,2.0
381.29121164425237,5.0
381.29121164425237,10.0
381.29121164425237,20.0
381.29121164425237,30.0
381.29121164425237,50.0
399.2098407701692,-50.0
399.2098407701692,-30.0
399.2098407701692,-20.0
399.2098407701692,-10.0
399.2098407701692,-5.0
399.2098407701692,-2.0
399.2098407701692,0.0
399.2098407701692,2.0
399.2098407701692,5.0
399.2098407701692,10.0
399.2098407701692,20.0
399.2098407701692,30.0
399.2098407701692,50.0
417.12846989608596,-50.0
417.12846989608596,-30.0
417.12846989608596,-20.0
417.12846989608596,-10.0
417.12846989608596,-5.0
417.12846989608596,-2.0
417.12846989608596,0.0
417.12846989608596,2.0
417.12846989608596,5.0
417.12846989608596,10.0
417.12846989608596,20.0
417.12846989608596,30.0
417.12846989608596,50.0
435.0470990220027,-50.0
435.0470990220027,-30.0
435.0470990220027,-20.0
435.0470990220027,-10.0
435.0470990220027,-5.0
435.0470990220027,-2.0
435.0470990220027,0.0
435.0470990220027,2.0
435.0470990220027,5.0
435.0470990220027,10.0
435.0470990220027,20.0
435.0470990220027,30.0
435.0470990220027,50.0
452.9657281479195,-50.0
452.9657281479195,-30.0
452.9657281479195,-20.0
452.9657281479195,-10.0
452.9657281479195,-5.0
452.9657281479195,-2.0
452.9657281479195,0.0
452.9657281479195,2.0
452.9657281479195,5.0
452.9657281479195,10.0
452.9657281479195,20.0
452.9657281479195,30.0
452.9657281479195,50.0
470.88435727383626,-50.0
470.88435727383626,-30.0
470.88435727383626,-20.0
470.88435727383626,-10.0
470.88435727383626,-5.0
470.88435727383626,-2.0
470.88435727383626,0.0
470.88435727383626,2.0
470.88435727383626,5.0
470.88435727383626,10.0
470.88435727383626,20.0
470.88435727383626,30.0
470.88435727383626,50.0
488.8029863997531,-50.0
488.8029863997531,-30.0
488.8029863997531,-20.0
488.8029863997531,-10.0
488.8029863997531,-5.0
488.8029863997531,-2.0
488.8029863997531,0.0
488.8029863997531,2.0
488.8029863997531,5.0
488.8029863997531,10.0
488.8029863997531,20.0
488.8029863997531,30.0
488.8029863997531,50.0
506.72161552566985,-50.0
506.72161552566985,-30.0
506.72161552566985,-20.0
506.72161552566985,-10.0
506.72161552566985,-5.0
506.72161552566985,-2.0
506.72161552566985,0.0
506.72161552566985,2.0
506.72161552566985,5.0
506.72161552566985,10.0
506.72161552566985,20.0
506.72161552566985,30.0
506.72161552566985,50.0
524.6402446515866,-50.0
524.6402446515866,-30.0
524.6402446515866,-20.0
524.6402446515866,-10.0
524.6402446515866,-5.0
524.6402446515866,-2.0
524.6402446515866,0.0
524.6402446515866,2.0
524.6402446515866,5.0
524.6402446515866,10.0
524.6402446515866,20.0
524.6402446515866,30.0
524.6402446515866,50.0
542.5588737775034,-50.0
542.5588737775034,-30.0
542.5588737775034,-20.0
542.5588737775034,-10.0
542.5588737775034,-5.0
542.5588737775034,-2.0
542.5588737775034,0.0
542.5588737775034,2.0
542.5588737775034,5.0
542.5588737775034,10.0
542.5588737775034,20.0
542.5588737775034,30.0
542.5588737775034,50.0
560.4775029034201,-50.0
560.4775029034201,-30.0
560.4775029034201,-20.0
560.4775029034201,-10.0
560.4775029034201,-5.0
560.4775029034201,-2.0
560.4775029034201,0.0
560.4775029034201,2.0
560.4775029034201,5.0
560.4775029034201,10.0
560.4775029034201,20.0
560.4775029034201,30.0
560.4775029034201,50.0
578.396132029337,-50.0
578.396132029337,-30.0
578.396132029337,-20.0
578.396132029337,-10.0
578.396132029337,-5.0
578.396132029337,-2.0
578.396132029337,0.0
578.396132029337,2.0
578.396132029337,5.0
578.396132029337,10.0
578.396132029337,20.0
578.396132029337,30.0
578.396132029337,50.0
596.3147611552538,-50.0
596.3147611552538,-30.0
596.3147611552538,-20.0
596.3147611552538,-10.0
596.3147611552538,-5.0
596.3147611552538,-2.0
596.3147611552538,0.0
596.3147611552538,2.0
596.3147611552538,5.0
596.3147611552538,10.0
596.3147611552538,20.0
596.3147611552538,30.0
596.3147611552538,50.0
614.2333902811705,-50.0
614.2333902811705,-30.0
614.2333902811705,-20.0
614.2333902811705,-10.0
614.2333902811705,-5.0
614.2333902811705,-2.0
614.2333902811705,0.0
614.2333902811705,2.0
614.2333902811705,5.0
614.2333902811705,10.0
614.2333902811705,20.0
614.2333902811705,30.0
614.2333902811705,50.0
632.1520194070873,-50.0
632.1520194070873,-30.0
632.1520194070873,-20.0
632.1520194070873,-10.0
632.1520194070873,-5.0
632.1520194070873,-2.0
632.1520194070873,0.0
632.1520194070873,2.0
632.1520194070873,5.0
632.1520194070873,10.0
632.1520194070873,20.0
632.1520194070873,30.0
632.1520194070873,50.0
650.070648533004,-50.0
650.070648533004,-30.0
650.070648533004,-20.0
650.070648533004,-10.0
650.070648533004,-5.0
650.070648533004,-2.0
650.070648533004,0.0
650.070648533004,2.0
650.070648533004,5.0
650.070648533004,10.0
650.070648533004,20.0
650.070648533004,30.0
650.070648533004,50.0
667.9892776589209,-50.0
667.9892776589209,-30.0
667.9892776589209,-20.0
