time_s,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20
0,33,32.993714275587109,32.974880806891072,32.943570608215012,32.899901706085103,32.844038644809487,32.776191797308648,32.696616484248501,32.605611905350024,32.503519887574249,32.390723455685155,32.267645231471924,32.134745668662298,31.992521131277694,31.841501823864157,31.682249582678825,31.515355537516182,31.341437654419043,31.161138170033858,30.975120928835967,30.784068634865761,1.2,1.1995876586542502,1.1983531847055127,1.1963042108967175,1.1934534001838224,1.1898183587539637,1.1854215151305854,1.18028996623742,1.1744552915311754,1.1679533365425252,1.1608239673848118,1.1531107979981163,1.1448608920915075,1.1361244419268759,1.1269544262525144,1.1174062498422423,1.1075373672253752,1.0974068933032117,1.0870752036381868,1.0766035272717391,1.0660535349758022
1,32.995754958902189,32.98947457115181,32.970657092232202,32.939373476175561,32.89574164930697,32.839926016229271,32.772136771269473,32.692629018314534,32.601701703061138,32.499696362258859,32.386995695477339,32.264021965703094,32.131235235726336,31.989131448160943,31.838240357395062,31.679123322692217,31.512370971958976,31.338600746593855,31.158454337913486,30.972595014845329,30.78170466937565,1.1999917491128411,1.1995794247792968,1.1983450017580921,1.196296112478533,1.1934454193737527,1.1898105279060682,1.1854138656719164,1.1802825284782987,1.1744480944775058,1.1679464077236161,1.1608173326843618,1.1531044815002189,1.1448549159388577,1.1361188261916635,1.1269491888208778,1.1174014063155537,1.1075329308338839,1.0974028748380227,1.0870716114020096,1.0766003670379598,1.0660508060329963
2,32.991513521909113,32.985238466261606,32.966436963540595,32.935179907535272,32.891585124450302,32.835816879306698,32.768085187980986,32.688644937771443,32.597794820565802,32.49587608314782,32.383271100170447,32.260401776116773,32.127727783178493,31.985744642912127,31.834981659938901,31.675999716924515,31.509388940324072,31.335766247291119,31.155772782002408,30.970071216590409,30.779342870450087,1.1999834985674946,1.1995711912440334,1.1983368191482477,1.1962880143944175,1.19343743889306,1.1898026973812967,1.1854062165288164,1.180275091025812,1.1744408977208933,1.1679394791905047,1.1608106982575528,1.1530981652629326,1.1448489400327877,1.1361132106881398,1.126943951605434,1.117396562988519,1.1075284946254658,1.0973988565385646,1.0870680193140492,1.076597206934611,1.0660480793670313
3,32.987275685931934,32.981005957860148,32.962220417773381,32.930989899269576,32.887432128517375,32.831711231076284,32.764037044520471,32.684664239745821,32.59389125504655,32.492059047485249,32.379549667076184,32.256784660101395,32.124223308487281,31.982360713089101,31.831725729144154,31.672878763123503,31.50640944044796,31.3329341540441,31.153093496848435,30.967549554365522,30.776983103077828,1.1999752483625137,1.1995629580484086,1.1983286368759323,1.1962799166443958,1.1934294587416894,1.1897948671796061,1.1853985677012679,1.1802676538801138,1.1744337012612549,1.1679325509432348,1.1608040641044444,1.1530918492862134,1.1448429643732476,1.1361075954162452,1.1269387146060388,1.1173917198612662,1.1075240586000799,1.0973948384049141,1.0870644273742023,1.0765940469616186,1.0660453532640208
4,32.983041447913635,32.976777042893879,32.958007451888413,32.926803448355379,32.8832826585124,32.827609068575711,32.759992337967645,32.68068692136584,32.589991003686691,32.488245252517849,32.375831393509586,32.253170615047608,32.120721809124497,31.978979656250818,31.828472562661823,31.669760459035317,31.503432470100506,31.330104464000744,31.150416480974567,30.965030033166506,30.774625352791233,1.199966998497898,1.1995547251924341,1.1983204549411646,1.1962718192284514,1.1934214789195929,1.1897870373009254,1.1853909191892742,1.1802602170412158,1.1744265050985661,1.1679256229818216,1.1607974302250279,1.153085533570029,1.1448369889602057,1.1361019803759689,1.1269334778226603,1.1173868769338098,1.107519622757696,1.0973908204370484,1.0870608355824776,1.0765908871189767,1.0660426274953403
5,32.978810804799203,32.972551718311912,32.953798062846538,32.922620551772624,32.879136711441788,32.823510388845342,32.75595106540468,32.676712979762279,32.586094063672874,32.484434695494031,32.372116276787978,32.249559638348238,32.117223282563799,31.975601469958075,31.825222158144193,31.666644802394121,31.500458026949186,31.327277174592901,31.1477417340313,30.962512652789055,30.772269612949344,1.1999587489736159,1.1995464926761006,1.1983122733438971,1.1962637221465751,1.1934134994267345,1.1897792077452511,1.1853832709928216,1.1802527805090919,1.1744193092327884,1.167918695306269,1.1607907966192879,1.153079218114381,1.1448310137936293,1.1360963655672893,1.1269282412553046,1.1173820342061327,1.1075151870982975,1.0973868026349582,1.0870572439388781,1.0765877274066373,1.0660399019784359
6,32.974583753536187,32.968329981065949,32.94959224761098,32.918441206503758,32.87499428431471,32.819415188928481,32.751913223915658,32.672742412068253,32.582200432193311,32.480627373664852,32.368404314231512,32.245951727398086,32.113727726281354,31.97222615177342,31.821974513243031,31.663531790910206,31.497486108631666,31.324452283658538,31.145069255400539,30.959997411747764,30.769915879320131,1.1999504997896868,1.1995382604994014,1.1983040920841583,1.1962556253987415,1.1934055202630951,1.1897713785125901,1.1853756231119015,1.1802453442837626,1.1744121136639052,1.1679117679165387,1.1607841632872069,1.1530729029192497,1.1448250388735384,1.1360907509902209,1.1269230049039791,1.1173771916782418,1.1075107516218696,1.0973827849986417,1.0870536524434125,1.0765845678245147,1.0660371766719936
7,32.97036029107533,32.964111828110198,32.945390003147459,32.914265409533662,32.870855374142636,32.815323465870478,32.747878810587878,32.668775215419132,32.578310106439439,32.476823284283597,32.364695503162103,32.242346879594265,32.11023513775524,31.968853699261228,31.818729625605727,31.660421422272709,31.494516712828901,31.321629789273413,31.142399044071094,30.957484308191663,30.767564148700924,1.1999422509460684,1.1995300286623165,1.1982959111619176,1.1962475289849588,1.1933975414286562,1.18976354960291,1.1853679755464919,1.1802379083652128,1.1744049183919127,1.1679048408126318,1.160777530228787,1.1530665879846385,1.1448190641999227,1.13608513664475,1.1269177687686616,1.1173723493501098,1.1075063163284029,1.0973787675280946,1.087050061096078,1.076581408372377,1.0660344515518374
8,32.966140414369214,32.959897256401476,32.941191326424445,32.910093157849857,32.866719977939887,32.81123521671956,32.74384782251051,32.664811386953069,32.574423083604458,32.473022424605922,32.360989840904097,32.238745092336238,32.106745514465686,31.965484109986299,31.815487492873782,31.657313694162379,31.491549837289995,31.318809689611189,31.139731098736068,30.954973340164209,30.76521441841502,1.1999340024427625,1.1995217971648326,1.1982877305771866,1.1962394329051824,1.1933895629233793,1.1897557210162037,1.1853603282965886,1.1802304727534232,1.174397723416768,1.1678979139945187,1.1607708974440116,1.1530602733105324,1.1448130897727697,1.1360795225308744,1.1269125328493681,1.117367507221749,1.1075018812178936,1.0973747502233082,1.0870464698968718,1.0765782490498883,1.0660317266023178
9,32.961924120373851,32.955686262899391,32.936996214412844,32.905924448442299,32.862588092722795,32.807150438526122,32.739820256775886,32.660850923810337,32.570539360884105,32.469224791889424,32.35728732478411,32.235146363025578,32.103258853894758,31.962117381513117,31.812248112683303,31.654208604265417,31.488585479825847,31.315991982868329,31.137065417889396,30.952464505687963,30.762866686086195,1.1999257542797352,1.1995135660069332,1.1982795503299293,1.1962313371594073,1.1933815847472757,1.1897478927524541,1.185352681362174,1.1802230374483795,1.1743905287384706,1.1678909874621948,1.1607642649328542,1.1530539588969215,1.1448071155920758,1.1360739086485949,1.1269072971460448,1.1173626652931257,1.1074974462903473,1.0973707330842752,1.0870428788457847,1.0765750898566306,1.0660290018126486
