time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
20,34816,104448,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,5.8205607748324089e-09,4.9202621110115449e-18,27.999999999993879,28.016029242462558,2.4091840083357039,2.550000000000006
21,35328,105984,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,6.2542344310903431e-09,5.0071299564542672e-18,27.999999999993879,28.017224590422206,2.4058188477490297,2.550000000000006
22,35840,107520,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,6.6849202423779254e-09,5.1383970573178972e-18,27.999999999993879,28.018446740486926,2.4025379924961956,2.550000000000006
23,36352,109056,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,7.110290118907148e-09,5.281787459410772e-18,27.999999999993879,28.019694991679231,2.3993357469010594,2.550000000000006
24,36864,110592,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,7.5447079912687565e-09,5.3300605955107215e-18,27.999999999993879,28.020968689700883,2.3962070284216681,2.550000000000006
25,37376,112128,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,7.9858643245480911e-09,5.4592448426672459e-18,27.999999999993879,28.022267222002849,2.3931472790588124,2.550000000000006
26,37888,113664,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,8.4286728442446176e-09,5.6371814736911176e-18,27.999999999993879,28.023590013553672,2.390152392571899,2.550000000000006
27,38400,115200,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,8.8707947678974526e-09,5.7579123873517475e-18,27.999999999993879,28.02493652318482,2.3872186541856548,2.550000000000006
28,38912,116736,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,9.3123550498069749e-09,5.953531244739859e-18,27.999999999993879,28.026306240414979,2.3843426902638831,2.550000000000006
29,39424,118272,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,9.749310586718649e-09,6.0944192316093049e-18,27.999999999993879,28.02769868267595,2.3815214260074575,2.550000000000006
30,39936,119808,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,1.0181127524448742e-08,6.2647513456927323e-18,27.999999999993879,28.029113392877225,2.3787520496662151,2.550000000000006
31,40448,121344,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,1.0613612329632884e-08,6.3838016739178988e-18,27.999999999993879,28.030549937257437,2.3760319820792755,2.550000000000006
32,40960,122880,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,1.1044146122684143e-08,6.5172479691806026e-18,27.999999999995072,28.032007903480775,2.3733588506051246,2.550000000000006
33,41088,123264,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,1.0680813105799489e-08,6.4072960202327571e-18,27.999999999997783,28.03348695942999,2.3707305918533907,2.5500000000000087
34,41216,123648,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,1.0321310802655842e-08,6.4483804785958292e-18,28.00000000000988,28.034986668145923,2.3681450459137636,2.5500000000000087
35,41344,124032,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,9.9647110639856901e-09,6.3444950205616593e-18,28.000000000032305,28.036506672248748,2.365600337937682,2.5500000000000087
36,41472,124416,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,9.6061152429796599e-09,6.2010609200679869e-18,28.00000000007083,28.038046629994369,2.3630947260973563,2.5500000000000087
37,41600,124800,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,9.2433181539509191e-09,6.1713101285665984e-18,28.00000000013398,28.039606214177098,2.3606265887402818,2.5500000000000087
38,41728,125184,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,8.8859948922597577e-09,6.1834133318918977e-18,28.000000000234166,28.041185111137512,2.3581944130966157,2.5500000000000087
39,41856,125568,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,8.5276585817657653e-09,6.1580884219567625e-18,28.000000000389093,28.042783019862153,2.3557967853151713,2.5500000000000087
40,41984,125952,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,8.1681042880921818e-09,6.1229998339625693e-18,28.000000000623185,28.044399651164753,2.3534323816418237,2.5500000000000087
41,42112,126336,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,7.8114393038700131e-09,6.1218847427980596e-18,28.00000000096961,28.046034726939723,2.3510999605841292,2.5500000000000087
42,42240,126720,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,7.4503899767157351e-09,6.1185315076911345e-18,28.000000001472937,28.047687979479942,2.348798355930684,2.5500000000000087
43,42368,127104,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,7.0951168747627303e-09,6.0344702602174104e-18,28.000000002191832,28.049359150851402,2.346526470513989,2.5500000000000087
44,42496,127488,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,6.7314215754084279e-09,5.9479765847548977e-18,28.00000000320232,28.051047992319884,2.3442832706222498,2.5500000000000087
45,42624,127872,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,6.3703560587304698e-09,6.0219093158206396e-18,28.000000004601834,28.052754263822838,2.3420677809794777,2.5500000000000087
46,42752,128256,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,6.0092195608541622e-09,6.0058773147784431e-18,28.00000000651351,28.054477733482972,2.3398790802248159,2.5500000000000087
47,42880,128640,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,5.6518202653656869e-09,5.9784883824198349e-18,28.000000009091053,28.056218177159344,2.3377162968316902,2.5500000000000087
48,43008,129024,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,5.2913135614494179e-09,5.9212798474726315e-18,28.000000012524467,28.057975378031617,2.3355786054157015,2.5500000000000087
49,43136,129408,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,4.9307179039490668e-09,5.9159963347075256e-18,28.000000017046037,28.059749126215195,2.3334652233867428,2.5500000000000087
50,43264,129792,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,4.568602619142781e-09,5.9192131884109561e-18,28.000000022936849,28.061539218404146,2.3313754079072142,2.5500000000000087
51,43392,130176,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,4.2059386415178841e-09,5.8365759323617421e-18,28.000000030534387,28.063345457538869,2.3293084531224477,2.5500000000000087
52,43520,130560,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,3.8435844848552753e-09,5.6118222228358644e-18,28.000000040239982,28.065167652497191,2.3272636876345216,2.5500000000000087
53,43648,130944,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,3.4809527691839038e-09,5.6686406904254607e-18,28.000000052527419,28.067005617805854,2.3252404721934696,2.5500000000000087
54,43776,131328,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,3.121621509558148e-09,5.6333656766007134e-18,28.000000067951682,28.068859173371909,2.3232381975837924,2.5500000000000087
55,43904,131712,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,2.7602309384436975e-09,5.5852983146028335e-18,28.000000087158298,28.070728144230966,2.3212562826861816,2.5500000000000087
56,44032,132096,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,2.3942836251928502e-09,5.5053968550320621e-18,28.000000110893136,28.072612360312004,2.3192941726971763,2.5500000000000087
57,44160,132480,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,2.0357628027878994e-09,5.5682845535711132e-18,28.000000140012506,28.07451165621686,2.3173513374912491,2.5500000000000087
58,44288,132864,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,1.6742505028745331e-09,5.5355778838495547e-18,28.000000175494051,28.076425871012955,2.3154272701116243,2.5500000000000087
59,44416,133248,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,1.3168188623826461e-09,5.4588559514570723e-18,28.000000218447237,28.078354848039439,2.3135214853777777,2.5500000000000087
60,44544,133632,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,9.5537075569466786e-10,5.3744951095052392e-18,28.00000027012473,28.080298434724192,2.3116335185986201,2.5500000000000087
61,44672,134016,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,5.9795607104055634e-10,5.3453150726265123e-18,28.000000331933752,28.082304693735317,2.3097629417662797,2.5500000000000087
62,44800,134400,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,2.3575272885170425e-10,5.3004564993210905e-18,28.000000405447466,28.084364340608769,2.3079093245276705,2.5500000000000087
63,44928,134784,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.2314154287159088e-10,5.2960215187680992e-18,28.000000492416973,28.086463246827176,2.3060722518417727,2.5500000000000087
64,45056,135168,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-4.8847461742780865e-10,5.2495591456525136e-18,28.000000594782755,28.088596269545135,2.3042513281114561,2.5500000000000087
65,45184,135552,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-8.5014818916172566e-10,5.3484314755843059e-18,28.00000071468645,28.090760382542619,2.3024461738348796,2.5500000000000087
66,45312,135936,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.2079167146873709e-09,5.383766046413157e-18,28.000000854482742,28.092953504400313,2.3006564243623453,2.5500000000000087
67,45440,136320,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.5689200400108321e-09,5.2472467105513333e-18,28.000001016750982,28.095174076082586,2.2988817289778249,2.5500000000000087
68,45568,136704,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.9304800966446516e-09,5.2708526874747951e-18,28.000001204306592,28.097420864393229,2.2971217501127752,2.5500000000000087
69,45696,137088,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.2896360754735861e-09,5.2501978324829811e-18,28.000001420212417,28.099692856092446,2.2953761626396614,2.5500000000000087
70,45824,137472,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.6500039446995831e-09,5.2963098946091505e-18,28.000001667790084,28.101989195018977,2.2936446532243178,2.5500000000000087
71,45952,137856,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-3.0102380546025181e-09,5.3112886879364138e-18,28.000001950630619,28.104309142037241,2.2919269197265928,2.5500000000000087
72,46080,138240,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-3.3742278720559653e-09,5.4538010507337607e-18,28.000002272605144,28.106652048130485,2.2902226706426445,2.5500000000000087
73,46208,138624,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-3.7382309852974942e-09,5.512749663497046e-18,28.000002637875255,28.109017335552632,2.2885316245842247,2.5500000000000087
74,46336,139008,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-4.0990692529832589e-09,5.5616811190423141e-18,28.000003050902787,28.11140448417019,2.2868535097914826,2.5500000000000087
75,46464,139392,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-4.4566833722901904e-09,5.5852182331797808e-18,28.000003516459749,28.113813021284972,2.2851880636761615,2.5500000000000087
76,46592,139776,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-4.8212915219519897e-09,5.6321260430552261e-18,28.000004039636753,28.116242513868286,2.2835350323928596,2.5500000000000087
77,46720,140160,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-5.1813368488379279e-09,5.4881935145437022e-18,28.000004625852469,28.118692562516213,2.2818941704359772,2.5500000000000087
78,46848,140544,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-5.5404835291153503e-09,5.5470982867345222e-18,28.000005280861469,28.121162796660467,2.2802652402605146,2.5500000000000087
79,46976,140928,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-5.9010347612148433e-09,5.4991782662832533e-18,28.000006010762185,28.12365287071718,2.2786480119248957,2.5500000000000087
80,47104,141312,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-6.2618392304157638e-09,5.4733097435893059e-18,28.000006822004089,28.126162460947118,2.2770422627542803,2.5500000000000087
81,47232,141696,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-6.6200172519462224e-09,5.398561464138375e-18,28.000007721394766,28.128691262865743,2.275447777022868,2.5500000000000087
82,47360,142080,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-6.9820969467319942e-09,5.4079136715414761e-18,28.000008716106109,28.131238989083844,2.273864345653942,2.5500000000000087
83,47488,142464,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-7.344875244151841e-09,5.2989752773379495e-18,28.000009813679949,28.133805367489355,2.2722917659363517,2.5500000000000087
84,47616,142848,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-7.7062022051248318e-09,5.268824802504333e-18,28.000011022033842,28.13639013970392,2.2707298412564505,2.5500000000000087
85,47744,143232,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-8.068488122970066e-09,5.3211666203175807e-18,28.000012349465436,28.13899305976134,2.2691783808443562,2.5500000000000087
86,47872,143616,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-8.4311335696282712e-09,5.3315176483103396e-18,28.000013804656991,28.141613892968593,2.2676371995336644,2.5500000000000087
87,48000,144000,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-8.7925579370591616e-09,5.3764770859517046e-18,28.000015396679103,28.144252414916966,2.266106117533774,2.5500000000000087
88,48128,144384,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-9.1513546759065838e-09,5.3742639642228189e-18,28.000017134993968,28.14690841061903,2.2645849602139299,2.5500000000000087
89,48256,144768,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-9.5115796147601821e-09,5.4392708477924425e-18,28.000019029458215,28.149581673750301,2.2630735578983123,2.5500000000000087
90,48384,145152,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-9.8731425479992057e-09,5.4908574497064293e-18,28.000021090325134,28.152272005980425,2.2615717456715081,2.5500000000000087
91,48512,145536,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.0235254372465838e-08,5.4247142784690992e-18,28.000023328246506,28.154979216379228,2.2600793631936904,2.5500000000000087
92,48640,145920,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.059726418912055e-08,5.392725446422872e-18,28.000025754273931,28.157703120888119,2.2585962545248921,2.5500000000000087
93,48768,146304,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.0958511120794381e-08,5.2829642143050082e-18,28.000028379859756,28.160443541846728,2.2571222679579157,2.5500000000000087
94,48896,146688,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.1320092697106601e-08,5.2332237761206633e-18,28.000031216857476,28.163200307567902,2.2556572558593135,2.5500000000000087
95,49024,147072,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.1682674909190979e-08,5.1908512941462696e-18,28.000034277521728,28.165973251954249,2.2542010745179248,2.5500000000000087
96,49152,147456,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.2043952829531304e-08,5.0463780480080774e-18,28.000037574508244,28.168762214151226,2.252753584000577,2.5500000000000087
97,49280,147840,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.2408838848066847e-08,5.0061333847618998e-18,28.000041120872584,28.171567038232681,2.251314648014644,2.5500000000000087
98,49408,148224,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.2768143887780944e-08,5.0670683683686546e-18,28.000044930069571,28.17438757291362,2.2498841337768702,2.5500000000000087
99,49536,148608,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.3130354751513948e-08,5.0543117440582267e-18,28.000049015951667,28.177223671288957,2.2484619118881963,2.5500000000000087
100,49664,148992,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.3494151889761471e-08,5.0771257989427454e-18,28.000053392767203,28.180075190593513,2.2470478562143619,2.5500000000000087
101,49792,149376,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.3855177083009071e-08,5.1520781335110355e-18,28.00005807515868,28.182941991981806,2.2456418437717858,2.5500000000000087
102,49920,149760,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.4213021044069271e-08,5.2081473305620237e-18,28.000063078160267,28.185823940325879,2.2442437546185459,2.5500000000000087
103,50048,150144,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.4569243168783694e-08,5.1730273097045535e-18,28.000068417195653,28.188720904028091,2.2428534717502142,2.5500000000000087
104,50176,150528,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.4932222243966012e-08,5.3359173185909325e-18,28.00007410807515,28.191632754848484,2.2414708810001418,2.5500000000000087
105,50304,150912,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.5289538092750079e-08,5.3004241358796244e-18,28.000080166993094,28.194559367744752,2.2400958709441428,2.5500000000000087
106,50432,151296,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.5656836087286494e-08,5.2805924806936655e-18,28.000086610524818,28.197500620723837,2.2387283328091687,2.5500000000000087
107,50560,151680,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.6019986167605946e-08,5.3370046992049218e-18,28.000093455623592,28.200456394703298,2.2373681603859428,2.5500000000000087
108,50688,152064,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.6383050838381377e-08,5.2354736556880192e-18,28.000100719617425,28.203426573382977,2.2360152499452099,2.5500000000000087
109,50816,152448,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.6744336336861207e-08,5.3105509462275931e-18,28.000108420205766,28.206411043124557,2.2346695001574606,2.5500000000000087
110,50944,152832,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.7107933164854236e-08,5.2263417368217987e-18,28.00011657545614,28.209409692839227,2.2333308120159954,2.5500000000000087
111,51072,153216,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.7469498654208301e-08,5.1451270246310227e-18,28.000125203800842,28.212422413882493,2.231999088763124,2.5500000000000087
112,51200,153600,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.7832443488551289e-08,5.1808528001908231e-18,28.000134324033258,28.215449099955464,2.230674235819361,2.5500000000000087
113,51328,153984,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.8194589166580236e-08,5.1633842449185634e-18,28.000143955304395,28.218489647012287,2.2293561607154175,2.5500000000000087
114,51456,154368,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.8555494452705409e-08,5.1513419944646516e-18,28.000154117119372,28.221543953172763,2.2280447730269501,2.5500000000000087
115,51584,154752,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.8918548799274074e-08,5.254126216609572e-18,28.000164829333734,28.224611918640353,2.2267399843118634,2.5500000000000087
116,51712,155136,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.9278581890287974e-08,5.2915801792641488e-18,28.000176112149781,28.227693445624684,2.2254417080500186,2.5500000000000087
117,51840,155520,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.9638163856053606e-08,5.1791313339385237e-18,28.000187986112969,28.230788438268718,2.2241498595853937,2.5500000000000087
118,51968,155904,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-1.9997833904138454e-08,5.1365226402004578e-18,28.000200472108201,28.23389680257932,2.2228643560703096,2.5500000000000087
119,52096,156288,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.0359408862046932e-08,5.1337790372049843e-18,28.00021359135598,28.237018446362129,2.2215851164119105,2.5500000000000087
120,52224,156672,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.0722239245406507e-08,5.2153614311780401e-18,28.000227365408762,28.240153279159571,2.2203120612205898,2.5500000000000087
121,52352,157056,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.1085396366101186e-08,5.11559455711256e-18,28.000241816147174,28.243240239047822,2.2190451069199408,2.5500000000000087
122,52480,157440,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.1450273289047864e-08,5.1546898528975951e-18,28.000256965776089,28.246290797729145,2.2177841784409957,2.5500000000000087
123,52608,157824,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.1813486282149938e-08,5.1391081483013572e-18,28.000272836820894,28.24932255933334,2.2165292028992956,2.5500000000000087
124,52736,158208,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.2176177457420013e-08,5.2458722982647882e-18,28.00028945212355,28.252341769649721,2.2152801078431525,2.5500000000000087
125,52864,158592,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.2537427884995328e-08,5.2519271569510998e-18,28.000306834838476,28.255352003230296,2.2140368220390432,2.5500000000000087
126,52992,158976,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.2896780782260681e-08,5.2465104681073728e-18,28.000325008428849,28.258355645194477,2.212799275571613,2.5500000000000087
127,53120,159360,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.3261998036702983e-08,5.1859490599447623e-18,28.000343996662426,28.261354425264678,2.21156739985482,2.5500000000000087
128,53248,159744,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.3621829642620914e-08,5.1528041912937039e-18,28.000363823607305,28.264349666148728,2.2103411276172475,2.5500000000000087
129,53312,159936,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.3862091854656295e-08,5.2681551480996831e-18,28.000384517103821,28.267342410972521,2.2091204142608727,2.5500000000000163
130,53376,160128,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.4101532519868049e-08,5.3103592471206339e-18,28.000406098525676,28.270333527064093,2.207905173198085,2.5500000000000229
131,53440,160320,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.4343441883936254e-08,5.5191426322587386e-18,28.000428592821908,28.273323725212098,2.2066953409553891,2.550000000000026
132,53504,160512,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.4582788934795627e-08,5.5901100759248428e-18,28.000452025223439,28.276313607011694,2.2054908552621342,2.5500000000000309
133,53568,160704,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.4823503848075554e-08,5.6413121422515689e-18,28.000476421240624,28.279303688427774,2.204291655020171,2.5500000000000398
134,53632,160896,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.5058994041393254e-08,5.8059049541276767e-18,28.000501806658438,28.282294416853063,2.2030976802743334,2.5500000000000429
135,53696,161088,3,1.5142055490575189e-15,0.00042653677438239841,2.2493462100104861e-16,-2.5297690029715411e-08,5.8837511283701952e-18,28.000528207531833,28.285286183798473,2.2019088721836018,2.5500000000000425
