budget_m,range_m,true_angle_deg,second_error_deg,radius_m,target_distance_to_center_m,reception_radius_m
500.0,750,-1,-1,33.48868941766259,33.4886894176627,1000.0
500.0,750,-1,-0.5,34.24497769332322,25.592687536327173,1000.0
500.0,750,-1,0,35.02823093890751,18.341428969844472,1000.0
500.0,750,-1,0.5,35.839766263227254,13.22899995877746,1000.0
500.0,750,-1,1,36.68098282076059,13.44277647349788,1000.0
500.0,750,-0.5,-1,34.11071192156177,24.67864716733989,1000.0
500.0,750,-0.5,-0.5,34.88915327500385,16.204205983002257,1000.0
500.0,750,-0.5,0,35.695640449922,8.461846109803503,1000.0
500.0,750,-0.5,0.5,36.531557807887275,6.7763346644086315,1000.0
500.0,750,-0.5,1,37.39837685309702,14.001926798846066,1000.0
500.0,750,0,-1,34.75409049033961,16.62995905965229,1000.0
500.0,750,0,-0.5,35.555686077490414,7.614836203864384,1000.0
500.0,750,0,0,36.38646912428061,1.7248538229573904,1000.0
500.0,750,0,0.5,37.24789577589928,11.041976727952557,1000.0
500.0,750,0,1,38.14151481928828,20.640119321647422,1000.0
500.0,750,0.5,-1,35.419902180923515,11.541927385925902,1000.0
500.0,750,0.5,-0.5,36.245714774328526,7.13552421943849,1000.0
500.0,750,0.5,0,37.10192167453148,11.866152202316135,1000.0
500.0,750,0.5,0.5,37.99005572333346,20.3452887475302,1000.0
500.0,750,0.5,1,38.911748344242255,29.70131111441236,1000.0
500.0,750,1,-1,36.10929547615024,13.740788675195358,1000.0
500.0,750,1,-0.5,36.960454261569204,15.866349096079027,1000.0
500.0,750,1,0,37.84328422859092,22.273235293489243,1000.0
500.0,750,1,0.5,38.7594002495575,30.555122114641595,1000.0
500.0,750,1,1,39.71052220235248,39.71052220235248,1000.0
500.0,999,-1,-1,56.75176961697655,56.751769616976226,1000.0
500.0,999,-1,-0.5,58.47992756184822,43.31217101254313,1000.0
500.0,999,-1,0,60.29112032889346,30.252751151854767,1000.0
500.0,999,-1,0.5,62.19082366869726,19.36366917675942,1000.0
500.0,999,-1,1,64.18497504487443,17.179520010841454,1000.0
500.0,999,-0.5,-1,58.41618855361208,41.428343945495314,1000.0
500.0,999,-0.5,-0.5,60.22429406672435,27.17237191688788,1000.0
500.0,999,-0.5,0,62.12070491001535,13.392556253498899,1000.0
500.0,999,-0.5,0.5,64.11134109883184,8.902586040116294,1000.0
500.0,999,-0.5,1,66.20263024454464,21.954581096048933,1000.0
500.0,999,0,-1,60.165962651779736,26.581250595813472,1000.0
500.0,999,0,-0.5,62.05950120597691,11.541928399952754,1000.0
500.0,999,0,0,64.04707094997316,4.173486171433647,1000.0
500.0,999,0,0.5,66.13508270791073,20.075152748549353,1000.0
500.0,999,0,1,68.33050646367124,36.58421460768659,1000.0
500.0,999,0.5,-1,62.00730565425518,15.36463150221461,1000.0
500.0,999,0.5,-0.5,63.992261618684005,10.44904230353265,1000.0
500.0,999,0.5,0,66.07747988609682,21.966204857404477,1000.0
500.0,999,0.5,0.5,68.26991463116255,37.47463940916383,1000.0
500.0,999,0.5,1,70.57713727810956,54.11155139340547,1000.0
500.0,999,1,-1,63.94701806827177,18.820053751004295,1000.0
500.0,999,1,-0.5,66.02993139650066,26.83596482553499,1000.0
500.0,999,1,0,68.21989994787357,40.41864999712441,1000.0
500.0,999,1,0.5,70.52448070803923,56.10661461062605,1000.0
500.0,999,1,1,72.95191352105874,72.95191352105819,1000.0
500.0,1000,-1,-1,56.859155000639795,56.85915500064002,1000.0
500.0,1000,-1,-0.5,58.59243191110544,43.393485404711534,1000.0
500.0,1000,-1,0,60.40907852026721,30.30670226718207,1000.0
500.0,1000,-1,0.5,62.31459858575774,19.390268535338848,1000.0
500.0,1000,-1,1,64.31496044767279,17.195344884938773,1000.0
500.0,1000,-0.5,-1,58.52911064385335,41.50589041208126,1000.0
500.0,1000,-0.5,-0.5,60.34268692372699,27.22249386383407,1000.0
500.0,1000,-0.5,0,62.24493232024006,13.413976120666044,1000.0
500.0,1000,-0.5,0.5,64.24179778275588,8.912576451254251,1000.0
500.0,1000,-0.5,1,66.33974508002882,21.99478219006541,1000.0
500.0,1000,0,-1,60.28481248619388,26.627423804434894,1000.0
500.0,1000,0,-0.5,62.18420495441652,11.559326642278297,1000.0
500.0,1000,0,0,64.1780244269818,4.1867125492039055,1000.0
500.0,1000,0,0.5,66.27271596111508,20.12024426193651,1000.0
500.0,1000,0,1,68.47528740311063,36.66294470786216,1000.0
500.0,1000,0.5,-1,62.13251009844002,15.381452711385348,1000.0
500.0,1000,0.5,-0.5,64.12373794858519,10.465546258218442,1000.0
500.0,1000,0.5,0,66.21565946996127,22.015678177296664,1000.0
500.0,1000,0.5,0.5,68.41526679765406,37.558195281692825,1000.0
500.0,1000,0.5,1,70.73017341256053,54.23079721372264,1000.0
500.0,1000,1,-1,64.07904388636115,18.843563750979616,1000.0
500.0,1000,1,-0.5,66.16868584029456,26.88922056960995,1000.0
500.0,1000,1,0,68.36585393539703,40.50652741936133,1000.0
500.0,1000,1,0.5,70.67814733935307,56.23062702235923,1000.0
500.0,1000,1,1,73.1138527131235,73.11385271312253,1000.0
500.0,1001,-1,-1,56.966648704246,56.96664870424676,1001
500.0,1001,-1,-0.5,58.70505516726621,43.47487827033306,1001
500.0,1001,-1,0,60.52716725638758,30.360699660325412,1001
500.0,1001,-1,0.5,62.43851685464606,19.416880436391583,1001
500.0,1001,-1,1,64.44510331228058,17.211176256552186,1001
500.0,1001,-0.5,-1,58.642152686477196,41.583516061958825,1001
500.0,1001,-0.5,-0.5,60.46121146472114,27.272661783947257,1001
500.0,1001,-0.5,0,62.369304323945805,13.435406228782403,1001
500.0,1001,-0.5,0.5,64.37241328209593,8.92258184754814,1001
500.0,1001,-0.5,1,66.4770344175459,22.03505445059158,1001
500.0,1001,0,-1,60.40379517765393,26.673643739864882,1001
500.0,1001,0,-0.5,62.309054576161216,11.576735049969054,1001
500.0,1001,0,0,64.30913811607911,4.199969249184468,1001
500.0,1001,0,0.5,66.41052524104944,20.165410263992257,1001
500.0,1001,0,1,68.62026183355887,36.7417977130299,1001
500.0,1001,0.5,-1,62.257861734985205,15.398283324086586,1001
500.0,1001,0.5,-0.5,64.25537593153263,10.482078981608826,1001
500.0,1001,0.5,0,66.35401665521536,22.06522690324535,1001
500.0,1001,0.5,0.5,68.56081417662571,37.64187491931401,1001
500.0,1001,0.5,1,70.88342423218445,54.35022039318628,1001
500.0,1001,1,-1,64.2112328440055,18.86710032481266,1001
500.0,1001,1,-0.5,66.30761951154768,26.94255362051079,1001
500.0,1001,1,0,68.51200491488295,40.59453051468728,1001
500.0,1001,1,0.5,70.83203060416515,56.35481857303001,1001
500.0,1001,1,1,73.27603028533677,73.27603028533623,1001
500.0,1250,-1,-1,86.99810627484747,86.99810627484858,1250
500.0,1250,-1,-0.5,90.36788906788587,66.09533832681451,1250
500.0,1250,-1,0,93.94374754394573,45.16253326584005,1250
500.0,1250,-1,0.5,97.7430332979816,26.34157428817512,1250
500.0,1250,-1,1,101.7849749292119,21.40438680498251,1250
500.0,1250,-0.5,-1,90.44075197517894,63.283894228863076,1250
500.0,1250,-0.5,-0.5,94.02111454440312,41.112915365257486,1250
500.0,1250,-0.5,0,97.82528780005657,19.0049295711528,1250
500.0,1250,-0.5,0.5,101.87254228078461,12.03347536996476,1250
500.0,1250,-0.5,1,106.18428132428448,34.43078321019035,1250
500.0,1250,0,-1,94.11361302369934,39.54914212374796,1250
500.0,1250,0,-0.5,97.92363263499591,16.140826208440103,1250
500.0,1250,0,0,101.97724252810852,8.545064691518327,1250
500.0,1250,0,0.5,106.29590302949335,33.85896517047012,1250
500.0,1250,0,1,110.90350610676813,60.37751357134062,1250
500.0,1250,0.5,-1,98.03832267748218,19.812707586921803,1250
500.0,1250,0.5,-0.5,102.09934878481664,15.606083249743433,1250
500.0,1250,0.5,0,106.4260864364902,36.8806586787893,1250
500.0,1250,0.5,0.5,111.04250337559972,62.51212859635792,1250
500.0,1250,0.5,1,115.9753495524393,89.85942678802482,1250
500.0,1250,1,-1,102.23915075355214,25.63853209142959,1250
500.0,1250,1,-0.5,106.57514274370796,42.75296445255563,1250
500.0,1250,1,0,111.20165872222248,66.60000640982753,1250
500.0,1250,1,0.5,116.14554788660183,93.11202177844531,1250
500.0,1250,1,1,121.43685465928108,121.43685465928176,1250
500.0,1499.99,-1,-1,123.28354564827659,123.28354564827706,1499.99
500.0,1499.99,-1,-0.5,111.07449770151771,111.06470301788241,1499.99
500.0,1499.99,-1,0,98.42854225368224,98.41881541005041,1499.99
500.0,1499.99,-1,0.5,85.36733081378104,85.35771130304825,1499.99
500.0,1499.99,-1,1,71.94970417088808,71.94026819374193,1499.99
500.0,1499.99,-0.5,-1,110.52096752574468,108.55868354355135,1499.99
500.0,1499.99,-0.5,-0.5,97.85597972845113,95.58083198927464,1499.99
500.0,1499.99,-0.5,0,84.77720749491033,82.07577886188679,1499.99
500.0,1499.99,-0.5,0.5,71.25451304231224,68.03330285085062,1499.99
500.0,1499.99,-0.5,1,55.29451294938487,55.22361515357631,1499.99
500.0,1499.99,0,-1,97.23751266501678,94.32370477933922,1499.99
500.0,1499.99,0,-0.5,84.13992731805023,80.64039935875124,1499.99
500.0,1499.99,0,0,70.5038115468433,66.14284472314233,1499.99
500.0,1499.99,0,0.5,54.507318965865316,51.478324260696276,1499.99
500.0,1499.99,0,1,37.75575582179396,37.74516153189258,1499.99
500.0,1499.99,0.5,-1,83.45492790116603,81.15250289228328,1499.99
500.0,1499.99,0.5,-0.5,69.69769650063004,66.42219380372812,1499.99
500.0,1499.99,0.5,0,53.66043884195788,50.60731292636749,1499.99
500.0,1499.99,0.5,0.5,36.87448457713736,34.638270350351334,1499.99
500.0,1499.99,0.5,1,19.391947948829063,19.321066277084814,1499.99
500.0,1499.99,1,-1,68.83569893336939,68.82752894677044,1499.99
500.0,1499.99,1,-0.5,52.75324016506372,52.74384845751096,1499.99
500.0,1499.99,1,0,35.9303633651131,35.920952449071706,1499.99
500.0,1499.99,1,0.5,18.401728234967983,18.39231589770018,1499.99
500.0,1499.99,1,1,0.00529562527073275,0.0052956252708441665,1499.99
750.0,5.01,-1,-1,2.58417377168122,2.4290752278535352,1000.0
750.0,5.01,-1,-0.5,6.981584570052311,1.982362404698664,1000.0
750.0,5.01,-1,0,11.30992422905993,6.305400866595915,1000.0
750.0,5.01,-1,0.5,15.571451435411156,10.5659501802527,1000.0
750.0,5.01,-1,1,17.2650829485886,17.26508294858822,1000.0
750.0,5.01,-0.5,-1,2.5646764512607945,2.4471234829253987,1000.0
750.0,5.01,-0.5,-0.5,6.962396174182083,1.9585088538321653,1000.0
750.0,5.01,-0.5,0,11.291034619148558,6.284120051820924,1000.0
750.0,5.01,-0.5,0.5,15.552850875799468,10.545383203865171,1000.0
750.0,5.01,-0.5,1,17.265653175175007,17.22636834328857,1000.0
750.0,5.01,0,-1,2.5449807453818334,2.465806928135127,1000.0
750.0,5.01,0,-0.5,6.943012560144992,1.9357513402267048,1000.0
750.0,5.01,0,0,11.271952854083121,6.263326241893279,1000.0
750.0,5.01,0,0.5,15.534061123935341,10.525187361091863,1000.0
750.0,5.01,0,1,17.266229226861988,17.187763693608854,1000.0
750.0,5.01,0.5,-1,2.5250881058104655,2.485105736384976,1000.0
750.0,5.01,0.5,-0.5,6.923435157427748,1.9141252848513803,1000.0
750.0,5.01,0.5,0,11.25268034179395,6.243024194655019,1000.0
750.0,5.01,0.5,0.5,15.515083566883263,10.505365306878003,1000.0
750.0,5.01,0.5,1,17.266811061884518,17.14927258829888,1000.0
750.0,5.01,1,-1,2.5050000000000123,2.50499999999976,1000.0
750.0,5.01,1,-0.5,6.903665410957626,1.893665410957854,1000.0
750.0,5.01,1,0,11.23321850540919,6.223218505409418,1000.0
750.0,5.01,1,0.5,15.495919606674825,10.485919606675052,1000.0
750.0,5.01,1,1,17.267398638015703,17.11089858841348,1000.0
750.0,20,-1,-1,10.306236576122537,9.706708018292264,1000.0
750.0,20,-1,-0.5,14.583153020577575,5.449548395081607,1000.0
750.0,20,-1,0,17.295414878029856,0.7147702014414911,1000.0
750.0,20,-1,0.5,17.166639027583464,8.748146411772066,1000.0
750.0,20,-1,1,17.041054799156264,17.041054799156065,1000.0
750.0,20,-0.5,-1,10.23091218800308,9.776262670461865,1000.0
750.0,20,-0.5,-0.5,14.508986085238847,5.5090932555688354,1000.0
750.0,20,-0.5,0,17.297693949740957,0.4978915399963651,1000.0
750.0,20,-0.5,0.5,17.168861522240515,8.588679744891888,1000.0
750.0,20,-0.5,1,17.04322229526062,16.889031501134745,1000.0
750.0,20,0,-1,10.15476128413117,9.848380077231411,1000.0
750.0,20,0,-0.5,14.434005693188737,5.5738879951648475,1000.0
750.0,20,0,0,17.299998415994793,0.30197259560924783,1000.0
750.0,20,0,0.5,17.171108777708533,8.432343312294282,1000.0
750.0,20,0,1,17.045413936489275,16.738670614242366,1000.0
750.0,20,0.5,-1,10.077788864115366,9.922984585187235,1000.0
750.0,20,0.5,-0.5,14.358216778889235,5.643720987961806,1000.0
750.0,20,0.5,0,17.302328137941515,0.20218455696456686,1000.0
750.0,20,0.5,0.5,17.173380658470602,8.279329540536434,1000.0
750.0,20,0.5,1,17.047629590579454,16.5900290115478,1000.0
750.0,20,1,-1,9.999999999999677,10.000000000000096,1000.0
750.0,20,1,-0.5,14.281624348152814,5.7183756518469595,1000.0
750.0,20,1,0,17.304682974561253,0.311523138666875,1000.0
750.0,20,1,0.5,17.175677026892664,8.1298395888731,1000.0
750.0,20,1,1,17.04986912320051,16.443164208232005,1000.0
750.0,100,-1,-1,16.324435208548152,13.863405498838704,1000.0
750.0,100,-1,-0.5,16.21952433535447,6.520588658220892,1000.0
750.0,100,-1,0,16.117172842867358,2.36585082103889,1000.0
750.0,100,-1,0.5,16.017317136980758,8.788175144561933,1000.0
750.0,100,-1,1,15.919896042790395,15.919896042789972,1000.0
750.0,100,-0.5,-1,16.333291844168922,14.402594310284293,1000.0
750.0,100,-0.5,-0.5,16.228164826046285,6.928294223358432,1000.0
750.0,100,-0.5,0,16.125602598658965,1.2981558732062206,1000.0
750.0,100,-0.5,0.5,16.025541361406436,8.016736713343104,1000.0
750.0,100,-0.5,1,15.927919741998375,15.223422975681077,1000.0
750.0,100,0,-1,16.342295781130446,15.002970480101716,1000.0
750.0,100,0,-0.5,16.236949008139778,7.47272643246339,1000.0
750.0,100,0,0,16.134172532514263,0.2816230291181237,1000.0
750.0,100,0,0.5,16.03390234335426,7.318765315082547,1000.0
750.0,100,0,1,15.936076867362221,14.569873761759307,1000.0
750.0,100,0.5,-1,16.351447396300195,15.657780469041223,1000.0
750.0,100,0.5,-0.5,16.245877248071643,8.126959185835984,1000.0
750.0,100,0.5,0,16.142883000995244,0.8872618064942447,1000.0
750.0,100,0.5,0.5,16.042400430049714,6.717733421463844,1000.0
750.0,100,0.5,1,15.944367757279622,13.96551439335047,1000.0
750.0,100,1,-1,16.360747058688247,16.36074705868829,1000.0
750.0,100,1,-0.5,16.254949904550653,8.867160383259653,1000.0
750.0,100,1,0,16.151734353074616,1.953508191562012,1000.0
750.0,100,1,0.5,16.051035961265363,6.242243720123198,1000.0
750.0,100,1,1,15.9527927428314,13.417224841137086,1000.0
750.0,250,-1,-1,14.458224127396447,10.912838019324186,1000.0
750.0,250,-1,-0.5,14.399768965473315,6.0873303277549,1000.0
750.0,250,-1,0,14.342872440171064,4.970560090994544,1000.0
750.0,250,-1,0.5,14.287507532491055,8.96694149380593,1000.0
750.0,250,-1,1,14.233648188652808,14.233648188652568,1000.0
750.0,250,-0.5,-1,14.467831892220492,11.149875731705166,1000.0
750.0,250,-0.5,-0.5,14.409121900668866,5.52433834462734,1000.0
750.0,250,-0.5,0,14.351975011038094,2.5840626484750686,1000.0
750.0,250,-0.5,0.5,14.296364044979072,7.151720114910135,1000.0
750.0,250,-0.5,1,14.242262794758114,12.741949147000607,1000.0
750.0,250,0,-1,14.47773962624828,11.883267075706504,1000.0
750.0,250,0,-0.5,14.41876723095537,5.959508289181197,1000.0
750.0,250,0,0,14.361362549526087,0.2506785157596142,1000.0
750.0,250,0,0.5,14.305498239068001,5.76106943565224,1000.0
750.0,250,0,1,14.251147932892595,11.54615774196146,1000.0
750.0,250,0.5,-1,14.487952253195141,13.031591910460332,1000.0
750.0,250,0.5,-0.5,14.42870977854891,7.217925734878912,1000.0
750.0,250,0.5,0,14.371039779316952,2.21558058905014,1000.0
750.0,250,0.5,0.5,14.314914742768678,5.155192749581512,1000.0
750.0,250,0.5,1,14.260308138158917,10.747254243206587,1000.0
750.0,250,1,-1,14.498474799819519,14.498474799820068,1000.0
750.0,250,1,-0.5,14.438954466772683,8.961946530599587,1000.0
750.0,250,1,0,14.381011523350574,4.610915743180058,1000.0
750.0,250,1,0.5,14.324618281581492,5.598761317054216,1000.0
750.0,250,1,1,14.26974804145771,10.43852598442642,1000.0
750.0,500,-1,-1,13.091449986272885,13.091449986272726,1000.0
750.0,500,-1,-0.5,13.091670402962519,9.907797210041762,1000.0
750.0,500,-1,0,13.093885673874658,8.590362263032983,1000.0
750.0,500,-1,0.5,13.165129764619211,9.934364434852274,1000.0
750.0,500,-1,1,13.28132072994298,13.097391882434097,1000.0
750.0,500,-0.5,-1,13.091443359284593,10.689216108996938,1000.0
750.0,500,-0.5,-0.5,13.09168098117062,6.453362733369821,1000.0
750.0,500,-0.5,0,13.093913463728107,4.2275982728641495,1000.0
750.0,500,-0.5,0.5,13.16612249310019,6.551333777413494,1000.0
750.0,500,-0.5,1,13.282332703744478,10.753377789980048,1000.0
750.0,500,0,-1,13.091442651664215,9.757828150031003,1000.0
750.0,500,0,-0.5,13.091682133779724,4.817712148981549,1000.0
750.0,500,0,0,13.093916477269048,0.1851405065261353,1000.0
750.0,500,0,0.5,13.166229836989363,5.022525969346565,1000.0
750.0,500,0,1,13.282442128505123,9.889991295766183,1000.0
750.0,500,0.5,-1,13.09144796101798,10.689220805612786,1000.0
750.0,500,0.5,-0.5,13.091673595031429,6.546367202684034,1000.0
750.0,500,0.5,0,13.093894085213599,4.501979211936657,1000.0
750.0,500,0.5,0.5,13.165430783343346,6.753181860547045,1000.0
750.0,500,0.5,1,13.281627584529051,10.865537678153396,1000.0
750.0,500,1,-1,13.091459764669303,13.091459764669423,1000.0
750.0,500,1,-0.5,13.091655468596581,10.028207570095056,1000.0
750.0,500,1,0,13.0938460176418,8.862821019217456,1000.0
750.0,500,1,0.5,13.163704143079574,10.200185194743717,1000.0
750.0,500,1,1,13.279867467148799,13.279867467148676,1000.0
750.0,750,-1,-1,21.045564330434594,21.0455643304345,1000.0
750.0,750,-1,-0.5,21.311154117400747,16.856778391266236,1000.0
750.0,750,-1,0,21.582316348353412,13.806468784647452,1000.0
750.0,750,-1,0.5,21.859213718008604,12.798637640413105,1000.0
750.0,750,-1,1,22.142015204643986,14.327357841946162,1000.0
750.0,750,-0.5,-1,21.17767259861097,15.270935560690436,1000.0
750.0,750,-0.5,-0.5,21.446028653106232,10.292992774400606,1000.0
750.0,750,-0.5,0,21.720037730124208,6.6820836001642245,1000.0
750.0,750,-0.5,0.5,21.999865632685747,7.130150276751841,1000.0
750.0,750,-0.5,1,22.28568458313861,11.23003661014362,1000.0
750.0,750,0,-1,21.311154117400747,11.094773353360502,1000.0
750.0,750,0,-0.5,21.582316348353412,5.325704634655232,1000.0
750.0,750,0,0,21.859213718008604,0.586469121148445,1000.0
750.0,750,0,0.5,22.142015204643986,6.3717160822186765,1000.0
750.0,750,0,1,22.430896345401212,12.278813972557675,1000.0
750.0,750,0.5,-1,21.446028653106232,10.665744825914945,1000.0
750.0,750,0.5,-0.5,21.720037730124208,7.251525918619458,1000.0
750.0,750,0.5,0,21.999865632685747,7.67452201600416,1000.0
750.0,750,0.5,0.5,22.28568458313861,11.58882157861373,1000.0
750.0,750,0.5,1,22.57767350610715,16.74738549370263,1000.0
750.0,750,1,-1,21.582316348353412,14.365377419096319,1000.0
750.0,750,1,-0.5,21.859213718008604,13.408855965023768,1000.0
750.0,750,1,0,22.142015204643986,14.883484907107134,1000.0
750.0,750,1,0.5,22.430896345401212,18.252897690478747,1000.0
750.0,750,1,1,22.726039527106117,22.726039527106032,1000.0
750.0,999,-1,-1,34.98924985519989,34.9892498552006,1000.0
750.0,999,-1,-0.5,35.60406030876676,27.96397035817716,1000.0
750.0,999,-1,0,36.23674036436097,21.809461455458646,1000.0
750.0,999,-1,0.5,36.88801127197874,17.652203103870185,1000.0
750.0,999,-1,1,37.558631381688556,17.220954070939158,1000.0
750.0,999,-0.5,-1,35.52958740987524,24.79300303940082,1000.0
750.0,999,-0.5,-0.5,36.16009256929914,17.030489387790293,1000.0
750.0,999,-0.5,0,36.80910039278122,10.33721264593831,1000.0
750.0,999,-0.5,0.5,37.47736467308143,8.475858702016861,1000.0
750.0,999,-0.5,1,38.16567834266168,13.859372603406891,1000.0
750.0,999,0,-1,36.087930281478386,15.957074066769271,1000.0
750.0,999,0,-0.5,36.73481018511834,7.394626265162322,1000.0
750.0,999,0,0,37.40085944793107,1.454209426782122,1000.0
750.0,999,0,0.5,38.08686645859474,10.19710015860774,1000.0
750.0,999,0,1,38.79366093477898,19.17722079393286,1000.0
750.0,999,0.5,-1,36.6652144838107,12.419755541231114,1000.0
750.0,999,0.5,-0.5,37.32919122250286,9.30434816072948,1000.0
750.0,999,0.5,0,38.013040064305486,13.136628226873553,1000.0
750.0,999,0.5,0.5,38.71758621563487,20.486345960047036,1000.0
750.0,999,0.5,1,39.443698564698764,28.910770589609136,1000.0
750.0,999,1,-1,37.2624413276615,18.012551547491583,1000.0
750.0,999,1,-0.5,37.94428241814903,19.927419338370008,1000.0
750.0,999,1,0,38.64673703954608,25.102821262272588,1000.0
750.0,999,1,0.5,39.37066962359188,32.11632573612121,1000.0
750.0,999,1,1,40.11699081553373,40.11699081553383,1000.0
750.0,1000,-1,-1,35.057386235564564,35.05738623556517,1000.0
750.0,1000,-1,-0.5,35.67416751047239,28.01756353039932,1000.0
750.0,1000,-1,0,36.308897559700085,21.847694880089563,1000.0
750.0,1000,-1,0.5,36.962301686456506,17.675230412508284,1000.0
750.0,1000,-1,1,37.635142546991446,17.234586701115067,1000.0
750.0,1000,-0.5,-1,35.60012377751059,24.840525197881245,1000.0
750.0,1000,-0.5,-0.5,36.23268880014626,17.063268179432665,1000.0
750.0,1000,-0.5,0,36.883840007639506,10.354345726328667,1000.0
750.0,1000,-0.5,0.5,37.55433550872685,8.482119619381141,1000.0
750.0,1000,-0.5,1,38.24497282379792,13.874223963064445,1000.0
750.0,1000,0,-1,36.160984625475535,15.9828147586695,1000.0
750.0,1000,0,-0.5,36.810018770439356,7.40539434617898,1000.0
750.0,1000,0,0,37.478310450242176,1.4591774069165473,1000.0
750.0,1000,0,0.5,38.16665265361659,10.218013899414473,1000.0
750.0,1000,0,1,38.87587999097495,19.21470962629897,1000.0
750.0,1000,0.5,-1,36.740912486989345,12.429117273542248,1000.0
750.0,1000,0.5,-0.5,37.40714358963401,9.315056786416884,1000.0
750.0,1000,0.5,0,38.09333995913652,13.16427996480385,1000.0
750.0,1000,0.5,0.5,38.80033170946966,20.531664778473274,1000.0
750.0,1000,0.5,1,39.52899295175141,28.97365632628945,1000.0
750.0,1000,1,-1,37.34091699852697,18.03103154724385,1000.0
750.0,1000,1,-0.5,38.025118766793895,19.960467307926343,1000.0
750.0,1000,1,0,38.73003258070485,25.154126649815932,1000.0
750.0,1000,1,0.5,39.45652811283305,32.1861964484302,1000.0
750.0,1000,1,1,40.20552158942847,40.20552158942868,1000.0
750.0,1001,-1,-1,35.12561985257387,35.125619852573564,1001
750.0,1001,-1,-0.5,35.74437715916026,28.07122902475397,1001
750.0,1001,-1,0,36.38116271513164,21.885976456678492,1001
750.0,1001,-1,0.5,37.03670589722947,17.698283033082514,1001
750.0,1001,-1,1,37.71177368978377,17.24823048719842,1001
750.0,1001,-0.5,-1,35.67076417387788,24.88812049054702,1001
750.0,1001,-0.5,-0.5,36.30539464864539,17.096092278010367,1001
750.0,1001,-0.5,0,36.95869515613895,10.371497311931671,1001
750.0,1001,-0.5,0.5,37.631428143205405,8.48838500857222,1001
750.0,1001,-0.5,1,38.32439574203604,13.889111418754995,1001
750.0,1001,0,-1,36.23415030065772,16.00860302678422,1001
750.0,1001,0,-0.5,36.8853446860192,7.4161801656274555,1001
750.0,1001,0,0,37.55588513551411,1.4641591952058621,1001
750.0,1001,0,0.5,38.24656926207118,10.238974342851453,1001
750.0,1001,0,1,38.95823659489144,19.252279632333128,1001
750.0,1001,0.5,-1,36.81672967880676,12.43849419143254,1001
750.0,1001,0.5,-0.5,37.485221589287306,9.325784684096096,1001
750.0,1001,0.5,0,38.173772313072185,13.191980396405109,1001
750.0,1001,0.5,0.5,38.88321689804726,20.577064789803877,1001
750.0,1001,0.5,1,39.61443470669378,29.036659609343687,1001
750.0,1001,1,-1,37.419520319704326,18.04953913059886,1001
750.0,1001,1,-0.5,38.1060896925355,19.993571221610924,1001
750.0,1001,1,0,38.81347004030311,25.20551848931859,1001
750.0,1001,1,0.5,39.54253630521934,32.25618750728844,1001
750.0,1001,1,1,40.29421032565781,40.294210325657104,1001
750.0,1250,-1,-1,55.101029096549,55.10102909655006,1250
750.0,1250,-1,-0.5,56.39362331650022,43.65093575172876,1250
750.0,1250,-1,0,57.7358992103862,32.86630867103784,1250
750.0,1250,-1,0.5,59.13049552982043,24.133534355957934,1250
750.0,1250,-1,1,60.58023021724308,20.87633463157892,1250
750.0,1250,-0.5,-1,56.47617770435403,38.96535181084466,1250
750.0,1250,-0.5,-0.5,57.82165011440313,26.641051415177365,1250
750.0,1250,-0.5,0,59.21961397304015,15.165798739824238,1250
750.0,1250,-0.5,0.5,60.67289892258161,10.143866504238124,1250
750.0,1250,-0.5,1,62.18452966767114,18.82089489703013,1250
750.0,1250,0,-1,57.91842111242912,23.846796378861406,1250
750.0,1250,0,-0.5,59.32018888303017,10.594843504514454,1250
750.0,1250,0,0,60.77748433962239,3.196150540071858,1250
750.0,1250,0,0.5,62.29334653656712,16.98526032491847,1250
750.0,1250,0,1,63.87102726990707,31.228077778267604,1250
750.0,1250,0.5,-1,59.43254200835415,15.17437630682247,1250
750.0,1250,0.5,-0.5,60.89432245835358,12.608532679030668,1250
750.0,1250,0.5,0,62.41491699838548,21.683768655693232,1250
750.0,1250,0.5,0.5,63.99759487396605,34.527744494399215,1250
750.0,1250,0.5,1,65.64585781184987,48.5341282336236,1250
750.0,1250,1,-1,61.023769455556014,23.46462842185513,1250
750.0,1250,1,-0.5,62.54961338913192,30.013887795648266,1250
750.0,1250,1,0,64.13783474348875,40.79862810188213,1250
750.0,1250,1,0.5,65.79195632432344,53.59611264387437,1250
750.0,1250,1,1,67.5157555125382,67.51575551253863,1250
750.0,1499.99,-1,-1,80.89686658288025,80.8968665828809,1499.99
750.0,1499.99,-1,-0.5,73.34045324693153,73.33099299913597,1499.99
750.0,1499.99,-1,0,65.69028412399592,65.68097887574584,1499.99
750.0,1499.99,-1,0.5,58.000818855322485,57.99174312599342,1499.99
750.0,1499.99,-1,1,50.361475539096276,50.352756321371885,1499.99
750.0,1499.99,-0.5,-1,72.31288137277814,69.05144317149293,1499.99
750.0,1499.99,-0.5,-0.5,64.6538743517189,60.9311883615462,1499.99
750.0,1499.99,-0.5,0,56.96476137035853,52.6386384222153,1499.99
750.0,1499.99,-0.5,0.5,48.95819327613669,44.41100710100177,1499.99
750.0,1499.99,-0.5,1,38.43899163262434,38.3624451645801,1499.99
750.0,1499.99,0,-1,63.56222826220224,58.59806274132054,1499.99
750.0,1499.99,0,-0.5,55.875335354638096,50.04069900654054,1499.99
750.0,1499.99,0,0,47.47587671567656,41.21316038282759,1499.99
