theta_rad,theta_deg,pdf_rad,pdf_deg,rho_lower,rho_upper,center_x,center_y,dmax
0.09109927517117669,5.219603984009354,0,0,nan,nan,nan,nan,nan
0.09144831453964863,5.239602466706708,0,0,nan,nan,nan,nan,nan
0.09179735390812058,5.259600949404062,0,0,nan,nan,nan,nan,nan
0.09214639327659252,5.279599432101416,0,0,nan,nan,nan,nan,nan
0.09249543264506446,5.29959791479877,0,0,nan,nan,nan,nan,nan
0.09284447201353641,5.319596397496124,0,0,nan,nan,nan,nan,nan
0.09319351138200835,5.339594880193478,0,0,nan,nan,nan,nan,nan
0.09354255075048029,5.359593362890831,0,0,nan,nan,nan,nan,nan
0.09389159011895223,5.379591845588186,0,0,nan,nan,nan,nan,nan
0.09424062948742418,5.399590328285541,0,0,nan,nan,nan,nan,nan
0.09458966885589611,5.419588810982893,0,0,nan,nan,nan,nan,nan
0.09493870822436805,5.439587293680247,0,0,nan,nan,nan,nan,nan
0.09528774759283999,5.459585776377601,0,0,nan,nan,nan,nan,nan
0.09563678696131193,5.479584259074954,0,0,nan,nan,nan,nan,nan
0.09598582632978388,5.499582741772309,0,0,nan,nan,nan,nan,nan
0.09633486569825582,5.519581224469662,0,0,nan,nan,nan,nan,nan
0.09668390506672776,5.539579707167016,0,0,nan,nan,nan,nan,nan
0.09703294443519971,5.559578189864371,0,0,nan,nan,nan,nan,nan
0.09738198380367165,5.579576672561724,0,0,nan,nan,nan,nan,nan
0.09773102317214358,5.599575155259077,0,0,nan,nan,nan,nan,nan
0.09808006254061552,5.619573637956432,0,0,nan,nan,nan,nan,nan
0.09842910190908746,5.639572120653785,0,0,nan,nan,nan,nan,nan
0.09877814127755941,5.659570603351139,0,0,nan,nan,nan,nan,nan
0.09912718064603135,5.679569086048494,0,0,nan,nan,nan,nan,nan
0.09947622001450329,5.699567568745847,0,0,nan,nan,nan,nan,nan
0.09982525938297523,5.719566051443202,0,0,nan,nan,nan,nan,nan
0.1001742987514472,5.739564534140555,0,0,nan,nan,nan,nan,nan
0.1005233381199191,5.75956301683791,0,0,nan,nan,nan,nan,nan
0.1008723774883911,5.779561499535264,0,0,nan,nan,nan,nan,nan
0.101221416856863,5.799559982232616,0,0,nan,nan,nan,nan,nan
0.1015704562253349,5.81955846492997,0,0,nan,nan,nan,nan,nan
0.1019194955938069,5.839556947627325,0,0,nan,nan,nan,nan,nan
0.1022685349622788,5.859555430324678,0,0,nan,nan,nan,nan,nan
0.1026175743307508,5.879553913022033,0,0,nan,nan,nan,nan,nan
0.1029666136992227,5.899552395719385,0,0,nan,nan,nan,nan,nan
0.1033156530676946,5.91955087841674,0,0,nan,nan,nan,nan,nan
0.1036646924361666,5.939549361114095,0,0,nan,nan,nan,nan,nan
0.1040137318046385,5.959547843811448,0,0,nan,nan,nan,nan,nan
0.1043627711731105,5.9795463265088,0,0,nan,nan,nan,nan,nan
0.1047118105415824,5.999544809206156,0,0,nan,nan,nan,nan,nan
0.1050608499100543,6.019543291903508,0,0,nan,nan,nan,nan,nan
0.1054098892785263,6.039541774600863,0,0,nan,nan,nan,nan,nan
0.1057589286469982,6.059540257298217,0,0,nan,nan,nan,nan,nan
0.1061079680154702,6.079538739995571,0,0,nan,nan,nan,nan,nan
0.1064570073839421,6.099537222692925,0,0,nan,nan,nan,nan,nan
0.1068060467524141,6.119535705390279,0,0,nan,nan,nan,nan,nan
0.107155086120886,6.139534188087633,0,0,nan,nan,nan,nan,nan
0.1075041254893579,6.159532670784986,0,0,nan,nan,nan,nan,nan
0.1078531648578299,6.17953115348234,0,0,nan,nan,nan,nan,nan
0.1082022042263018,6.199529636179694,0,0,nan,nan,nan,nan,nan
0.1085512435947738,6.219528118877047,0,0,nan,nan,nan,nan,nan
0.1089002829632457,6.239526601574402,0,0,nan,nan,nan,nan,nan
0.1092493223317176,6.259525084271756,0,0,nan,nan,nan,nan,nan
0.1095983617001896,6.279523566969109,0,0,nan,nan,nan,nan,nan
0.1099474010686615,6.299522049666463,0,0,nan,nan,nan,nan,nan
0.1102964404371335,6.319520532363817,0,0,nan,nan,nan,nan,nan
0.1106454798056054,6.339519015061171,0,0,nan,nan,nan,nan,nan
0.1109945191740773,6.359517497758524,0,0,nan,nan,nan,nan,nan
0.1113435585425493,6.379515980455878,0,0,nan,nan,nan,nan,nan
0.1116925979110212,6.399514463153232,0,0,nan,nan,nan,nan,nan
0.1120416372794932,6.419512945850586,0,0,nan,nan,nan,nan,nan
0.1123906766479651,6.43951142854794,0,0,nan,nan,nan,nan,nan
0.1127397160164371,6.459509911245294,0,0,nan,nan,nan,nan,nan
0.113088755384909,6.479508393942647,0,0,nan,nan,nan,nan,nan
0.1134377947533809,6.499506876640002,0,0,nan,nan,nan,nan,nan
0.1137868341218529,6.519505359337356,0,0,nan,nan,nan,nan,nan
0.1141358734903248,6.539503842034709,0,0,nan,nan,nan,nan,nan
0.1144849128587968,6.559502324732063,0,0,nan,nan,nan,nan,nan
0.1148339522272687,6.579500807429417,0,0,nan,nan,nan,nan,nan
0.1151829915957406,6.59949929012677,0,0,nan,nan,nan,nan,nan
0.1155320309642126,6.619497772824125,0,0,nan,nan,nan,nan,nan
0.1158810703326845,6.639496255521479,0,0,nan,nan,nan,nan,nan
0.1162301097011565,6.659494738218832,0,0,nan,nan,nan,nan,nan
0.1165791490696284,6.679493220916187,0,0,nan,nan,nan,nan,nan
0.1169281884381004,6.69949170361354,0,0,nan,nan,nan,nan,nan
0.1172772278065723,6.719490186310894,0,0,nan,nan,nan,nan,nan
0.1176262671750442,6.739488669008248,0,0,nan,nan,nan,nan,nan
0.1179753065435162,6.759487151705601,0,0,nan,nan,nan,nan,nan
0.1183243459119881,6.779485634402955,0,0,nan,nan,nan,nan,nan
0.1186733852804601,6.79948411710031,0,0,nan,nan,nan,nan,nan
0.119022424648932,6.819482599797663,0,0,nan,nan,nan,nan,nan
0.1193714640174039,6.839481082495017,0,0,nan,nan,nan,nan,nan
0.1197205033858759,6.859479565192371,0,0,nan,nan,nan,nan,nan
0.1200695427543478,6.879478047889725,0,0,nan,nan,nan,nan,nan
0.1204185821228198,6.899476530587079,0,0,nan,nan,nan,nan,nan
0.1207676214912917,6.919475013284432,0,0,nan,nan,nan,nan,nan
0.1211166608597637,6.939473495981786,0,0,nan,nan,nan,nan,nan
0.1214657002282356,6.95947197867914,0,0,nan,nan,nan,nan,nan
0.1218147395967075,6.979470461376494,0,0,nan,nan,nan,nan,nan
0.1221637789651795,6.999468944073848,0,0,nan,nan,nan,nan,nan
0.1225128183336514,7.019467426771201,0,0,nan,nan,nan,nan,nan
0.1228618577021234,7.039465909468555,0,0,nan,nan,nan,nan,nan
0.1232108970705953,7.05946439216591,0,0,nan,nan,nan,nan,nan
