time_s,C_surface
0,2.5499999999999998
0.0001220703125,2.5497756570486656
0.000244140625,2.5496070595806555
0.00048828125,2.5493398052699821
0.000732421875,2.5491637441548165
0.0009765625,2.5490203957299817
0.001220703125,2.548895992810861
0.00146484375,2.5487844667101145
0.001708984375,2.5486824570723718
0.001953125,2.5485878616244548
0.002197265625,2.548499258177237
0.00244140625,2.5484156302155676
0.002685546875,2.5483362207534692
0.0029296875,2.5482604478135551
0.003173828125,2.5481878523954977
0.00341796875,2.5481180648305428
0.003662109375,2.5480507821410798
0.00390625,2.5479857522948564
0.004150390625,2.5479227629456505
0.00439453125,2.5478616331885142
0.004638671875,2.5478022073970767
0.0048828125,2.5477443505335771
0.005126953125,2.5476879445226657
0.00537109375,2.5476328854078965
0.005615234375,2.5475790810936894
0.005859375,2.5475264495317234
0.006103515625,2.547474917249251
0.00634765625,2.5474244181436592
0.006591796875,2.5473748924866206
0.0068359375,2.5473262860949388
0.007080078125,2.5472785496351844
0.00732421875,2.5472316380366187
0.007568359375,2.5471855099925
0.0078125,2.5471401275340022
0.008056640625,2.547095455664234
0.00830078125,2.5470514620423139
0.008544921875,2.5470081167093608
0.0087890625,2.5469653918498065
0.009033203125,2.5469232615826192
0.00927734375,2.5468817017779681
0.009521484375,2.5468406898956526
0.009765625,2.5468002048422074
0.010009765625,2.5467602268441127
0.01025390625,2.5467207373349527
0.010498046875,2.546681718854678
0.0107421875,2.5466431549594293
0.010986328125,2.5466050301406047
0.01123046875,2.5465673297520217
0.011474609375,2.5465300399442237
0.01171875,2.5464931476050832
0.011962890625,2.5464566403059754
0.01220703125,2.5464205062529093
0.012451171875,2.546384734242058
0.0126953125,2.5463493136192179
0.012939453125,2.5463142342427796
0.01318359375,2.5462794864498486
0.013427734375,2.5462450610251892
0.013671875,2.5462109491727141
0.013916015625,2.5461771424892672
0.01416015625,2.5461436329404763
0.014404296875,2.5461104128384831
0.0146484375,2.5460774748213724
0.014892578125,2.5460448118341441
0.01513671875,2.5460124171110938
0.015380859375,2.5459802841594685
0.015625,2.5459484067442943
0.015869140625,2.54591677887427
0.01611328125,2.545885394788638
0.016357421875,2.5458542489449516
0.0166015625,2.5458233360076652
0.016845703125,2.5457926508374782
0.01708984375,2.5457621884813735
0.017333984375,2.545731944163304
0.017578125,2.5457019132754568
0.017822265625,2.5456720913700766
0.01806640625,2.5456424741517867
0.018310546875,2.5456130574703786
0.0185546875,2.5455838373140325
0.018798828125,2.5455548098029435
0.01904296875,2.5455259711833178
0.019287109375,2.5454973178217166
0.01953125,2.5454688461997188
0.019775390625,2.5454405529088917
0.02001953125,2.5454124346460336
