time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
137,548,2192,4,1.0907677107752041e-15,0.00030725851007752214,1.7545589166999716e-16,1.3447568868998547e-09,6.5865083455147382e-20,28.000602494480553,28.291423745674379,2.1996910778389074,2.5500000000000016
138,552,2208,4,1.0907677107752041e-15,0.00030725851007752214,1.7545589166999716e-16,1.3543599829959549e-09,6.3810366813565661e-20,28.000632676174643,28.294420533877322,2.198516790165788,2.5500000000000016
139,556,2224,4,1.0907677107752041e-15,0.00030725851007752214,1.7574699580698609e-16,1.3649700791309657e-09,8.1035575889369909e-20,28.000663990023078,28.297419545050378,2.1973474515648852,2.5500000000000016
140,560,2240,4,1.0907677107752041e-15,0.00030725851007752214,1.7574699580698609e-16,1.3740573933654007e-09,9.0577931435781636e-20,28.000696463348184,28.300420999557527,2.1961830082270577,2.5500000000000016
141,564,2256,4,1.0907677107752041e-15,0.00030725851007752214,1.7574699580698609e-16,1.38352451489656e-09,8.4064711292539097e-20,28.000730123710941,28.303425096894383,2.1950234073036867,2.5500000000000016
142,568,2272,4,1.0907677107752041e-15,0.00030725851007752214,1.7582786956527397e-16,1.3930964414812438e-09,8.9330543072051671e-20,28.000764998905865,28.306432018293542,2.1938685968830467,2.5500000000000016
143,572,2288,4,1.0907677107752041e-15,0.00030725851007752214,1.7582786956527397e-16,1.4020063420763437e-09,1.0111952116215742e-19,28.000801116955913,28.309441928907724,2.1927185259673636,2.5500000000000016
144,576,2304,4,1.0907677107752041e-15,0.00030725851007752214,1.7582786956527397e-16,1.4116791324228148e-09,1.0908857918349329e-19,28.000838506107332,28.312454979654493,2.1915731444505901,2.5500000000000016
145,580,2320,4,1.0907677107752041e-15,0.00030725851007752214,1.7582786956527397e-16,1.4201352848677504e-09,9.9044952185874428e-20,28.000877194824398,28.315471308786574,2.190432403096839,2.5500000000000016
146,584,2336,4,1.0907677107752041e-15,0.00030725851007752214,1.7582786956527397e-16,1.4305661077398599e-09,1.1724292566204104e-19,28.000917211784142,28.318491043238119,2.1892962535194846,2.5500000000000016
