time_s,C_surface
0,1.2000000000000002
0.00048828125,1.1999990242039014
0.0009765625,1.1999980484119235
0.001953125,1.1999960968362109
0.0029296875,1.1999941452769873
0.00390625,1.1999921937342599
0.0048828125,1.1999902422080346
0.005859375,1.1999882906983175
0.0068359375,1.1999863392051149
0.0078125,1.1999843877284329
0.0087890625,1.1999824362682781
0.009765625,1.1999804848246562
0.0107421875,1.1999785333975734
0.01171875,1.1999765819870363
0.0126953125,1.1999746305930508
0.013671875,1.1999726792156227
0.0146484375,1.1999707278547587
0.015625,1.1999687765104643
0.0166015625,1.1999668251827458
0.017578125,1.1999648738716091
0.0185546875,1.1999629225770605
0.01953125,1.1999609712991059
0.0205078125,1.1999590200377512
0.021484375,1.1999570687930023
0.0224609375,1.1999551175648655
0.0234375,1.1999531663533463
0.0244140625,1.1999512151584506
0.025390625,1.1999492639801845
0.0263671875,1.199947312818554
0.02734375,1.1999453616735651
0.0283203125,1.1999434105452234
0.029296875,1.1999414594335347
0.0302734375,1.1999395083385049
0.03125,1.1999375572601398
0.0322265625,1.1999356061984452
0.033203125,1.1999336551534265
0.0341796875,1.1999317041250901
0.03515625,1.1999297531134412
0.0361328125,1.199927802118486
0.037109375,1.19992585114023
0.0380859375,1.1999239001786786
0.0390625,1.1999219492338378
0.0400390625,1.1999199983057134
0.041015625,1.1999180473943105
0.0419921875,1.1999160964996349
0.04296875,1.1999141456216926
0.0439453125,1.1999121947604887
0.044921875,1.1999102439160292
0.0458984375,1.1999082930883196
0.046875,1.1999063422773653
0.0478515625,1.1999043914831715
0.048828125,1.1999024407057441
0.0498046875,1.1999004899450889
0.05078125,1.1998985392012107
0.0517578125,1.1998965884741153
0.052734375,1.1998946377638082
0.0537109375,1.1998926870702948
0.0546875,1.1998907363935802
0.0556640625,1.1998887857336704
0.056640625,1.1998868350905703
0.0576171875,1.1998848844642853
0.05859375,1.1998829338548209
0.0595703125,1.1998809832621826
0.060546875,1.1998790326863753
0.0615234375,1.1998770821274047
0.0625,1.1998751315852758
0.0634765625,1.1998731810599941
0.064453125,1.1998712305515649
0.0654296875,1.199869280059993
0.06640625,1.1998673295852842
0.0673828125,1.1998653791274436
0.068359375,1.1998634286864762
0.0693359375,1.1998614782623871
0.0703125,1.1998595278551818
0.0712890625,1.1998575774648654
0.072265625,1.1998556270914431
0.0732421875,1.1998536767349197
0.07421875,1.1998517263953006
0.0751953125,1.1998497760725908
0.076171875,1.1998478257667955
0.0771484375,1.1998458754779193
0.078125,1.1998439252059676
0.0791015625,1.1998419749509457
0.080078125,1.1998400247128584
0.0810546875,1.1998380744917105
0.08203125,1.1998361242875075
0.0830078125,1.1998341741002538
0.083984375,1.1998322239299548
0.0849609375,1.1998302737766153
0.0859375,1.1998283236402403
0.0869140625,1.1998263735208348
0.087890625,1.1998244234184035
0.0888671875,1.1998224733329514
0.08984375,1.1998205232644832
0.0908203125,1.199818573213004
0.091796875,1.1998166231785186
0.0927734375,1.199814673161032
0.09375,1.1998127231605489
0.0947265625,1.199810773177074
0.095703125,1.1998088232106126
0.0966796875,1.1998068732611686
0.09765625,1.1998049233287473
0.0986328125,1.1998029734133537
0.099609375,1.1998010235149925
0.1005859375,1.1997990736336679
0.1015625,1.199797123769385
0.1025390625,1.1997951739221482
0.103515625,1.1997932240919629
0.1044921875,1.1997912742788333
0.10546875,1.1997893244827638
0.1064453125,1.1997873747037597
0.107421875,1.1997854249418252
0.1083984375,1.1997834751969647
0.109375,1.1997815254691835
0.1103515625,1.1997795757584857
0.111328125,1.199777626064876
0.1123046875,1.1997756763883591
0.11328125,1.1997737267289392
0.1142578125,1.1997717770866216
0.115234375,1.1997698274614101
0.1162109375,1.1997678778533094
0.1171875,1.1997659282623241
0.1181640625,1.1997639786884586
0.119140625,1.1997620291317175
0.1201171875,1.1997600795921055
0.12109375,1.1997581300696265
0.1220703125,1.1997561805642853
0.123046875,1.1997542310760865
0.1240234375,1.1997522816050339
0.125,1.1997503321511327
0.1259765625,1.1997483827143867
0.126953125,1.1997464332948007
0.1279296875,1.1997444838923788
0.12890625,1.1997425345071253
0.1298828125,1.1997405851390446
0.130859375,1.199738635788141
0.1318359375,1.199736686454419
0.1328125,1.199734737137883
0.1337890625,1.1997327878385371
0.134765625,1.1997308385563856
0.1357421875,1.1997288892914326
0.13671875,1.1997269400436827
0.1376953125,1.19972499081314
0.138671875,1.1997230415998086
0.1396484375,1.199721092403693
0.140625,1.1997191432247971
0.1416015625,1.1997171940631255
0.142578125,1.1997152449186821
0.1435546875,1.1997132957914711
0.14453125,1.1997113466814968
0.1455078125,1.1997093975887632
0.146484375,1.1997074485132742
0.1474609375,1.1997054994550345
0.1484375,1.1997035504140476
0.1494140625,1.1997016013903181
0.150390625,1.1996996523838503
0.1513671875,1.1996977033946477
0.15234375,1.1996957544227147
0.1533203125,1.1996938054680553
0.154296875,1.1996918565306733
0.1552734375,1.1996899076105729
0.15625,1.1996879587077582
0.1572265625,1.1996860098222331
0.158203125,1.1996840609540014
0.1591796875,1.1996821121030674
0.16015625,1.1996801632694354
0.1611328125,1.1996782144531091
0.162109375,1.1996762656540922
0.1630859375,1.1996743168723887
0.1640625,1.1996723681080026
0.1650390625,1.1996704193609378
0.166015625,1.1996684706311984
0.1669921875,1.1996665219187881
0.16796875,1.1996645732237112
0.1689453125,1.1996626245459709
0.169921875,1.1996606758855715
0.1708984375,1.1996587272425168
0.171875,1.1996567786168106
0.1728515625,1.1996548300084566
0.173828125,1.1996528814174587
0.1748046875,1.1996509328438207
0.17578125,1.1996489842875466
0.1767578125,1.1996470357486402
0.177734375,1.1996450872271054
0.1787109375,1.1996431387229454
