r_m,C_kg_kg
0,1.0904837191741934
6.2500000000000001e-05,1.0904846024572494
0.000125,1.0904872532382806
0.0001875,1.0904916713310611
0.00025000000000000001,1.0904978567081449
0.00031250000000000001,1.0905058093595086
0.00037500000000000001,1.0905155292799467
0.00043750000000000001,1.0905270164662799
0.00050000000000000001,1.0905402709164524
0.00056250000000000007,1.0905552926291346
0.00062500000000000001,1.0905720816034876
0.00068749999999999996,1.090590637839016
0.00075000000000000002,1.0906109613354318
0.00081250000000000007,1.0906330520925804
0.00087500000000000002,1.0906569101103822
0.00093749999999999997,1.0906825353887977
0.001,1.0907099279278072
0.0010625000000000001,1.0907390877274064
0.0011250000000000001,1.0907700147875914
0.0011875,1.0908027091083594
0.00125,1.0908371706897089
0.0013125000000000001,1.0908733995316411
0.0013749999999999999,1.0909113956341561
0.0014375,1.0909511589972509
0.0015,1.0909926896209281
0.0015625000000000001,1.0910359875051878
0.0016250000000000001,1.0910810526500281
0.0016875,1.0911278850554487
0.00175,1.0911764847214536
0.0018125000000000001,1.0912268516480403
0.0018749999999999999,1.0912789858352103
0.0019375,1.0913328872829626
0.002,1.0913885559912972
0.0020625000000000001,1.0914459919602117
0.0021250000000000002,1.0915051951897072
0.0021875000000000002,1.0915661656797857
0.0022500000000000003,1.0916289034304447
0.0023124999999999999,1.0916934084416869
0.0023749999999999999,1.0917596807135106
0.0024375,1.091827720245917
0.0025000000000000001,1.0918975270389066
0.0025625000000000001,1.0919691010924799
0.0026250000000000002,1.092042442406632
0.0026875000000000002,1.0921175509813668
0.0027499999999999998,1.0921944268166848
0.0028124999999999999,1.0922730699125835
0.002875,1.0923534802690655
0.0029375,1.0924356578861267
0.0030000000000000001,1.0925196027637727
0.0030625000000000001,1.0926053149019999
0.0031250000000000002,1.092692794300808
0.0031875000000000002,1.0927820409601985
0.0032500000000000003,1.0928730548801715
0.0033124999999999999,1.0929658360607266
0.003375,1.0930603845018638
0.0034375,1.093156700203584
0.0035000000000000001,1.0932547831658843
0.0035625000000000001,1.0933546333887683
0.0036250000000000002,1.0934562508722347
0.0036875000000000002,1.0935596356162822
0.0037499999999999999,1.0936647876209096
0.0038124999999999999,1.0937717068861215
0.003875,1.0938803934119152
0.0039375,1.0939908471982898
0.0040000000000000001,1.0941030682452471
0.0040625000000000001,1.0942170565527873
0.0041250000000000002,1.0943328121209097
0.0041875000000000002,1.0944503349496133
0.0042500000000000003,1.0945696250388992
0.0043125000000000004,1.094690682388767
0.0043750000000000004,1.0948135069992158
0.0044375000000000005,1.0949380988702453
0.0045000000000000005,1.0950644580018569
0.0045624999999999997,1.0951925843940509
0.0046249999999999998,1.0953224780468269
0.0046874999999999998,1.0954541389601864
0.0047499999999999999,1.0955875671341271
0.0048124999999999999,1.0957227625686501
0.004875,1.0958597252637534
0.0049375,1.0959984552194399
0.0050000000000000001,1.0961389524357084
0.0050625000000000002,1.0962812169125604
0.0051250000000000002,1.0964252486499939
0.0051875000000000003,1.0965710476480095
0.0052500000000000003,1.0967186139066094
0.0053125000000000004,1.096867947425789
0.0053750000000000004,1.09701904820555
0.0054375000000000005,1.0971719162458937
0.0054999999999999997,1.0973265515468182
0.0055624999999999997,1.097482954108326
0.0056249999999999998,1.0976411239304167
0.0056874999999999998,1.0978010610130886
0.0057499999999999999,1.0979627653563413
0.0058125,1.0981262369601756
0.005875,1.0982914758245927
0.0059375000000000001,1.0984584819495922
0.0060000000000000001,1.098627255335173
0.0060625000000000002,1.0987977959813358
0.0061250000000000002,1.0989701038880817
0.0061875000000000003,1.0991441790554102
0.0062500000000000003,1.0993200214833205
0.0063125000000000004,1.0994976311718099
0.0063750000000000005,1.0996770081208835
0.0064375000000000005,1.0998581523305375
0.0065000000000000006,1.1000410638007743
0.0065624999999999998,1.100225742531594
0.0066249999999999998,1.1004121885229974
0.0066874999999999999,1.1006004017749818
0.0067499999999999999,1.1007903822875471
0.0068125,1.1009821300606941
0.006875,1.1011756450944232
0.0069375000000000001,1.1013709273887349
0.0070000000000000001,1.1015679769436288
0.0070625000000000002,1.101766793759104
0.0071250000000000003,1.1019673778351604
0.0071875000000000003,1.1021697291718002
0.0072500000000000004,1.1023738477690206
0.0073125000000000004,1.1025797336268226
0.0073750000000000005,1.1027873867452094
0.0074375000000000005,1.1029968071241754
0.0074999999999999997,1.1032079947637257
