time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
4185,43.64388800873693,1.9991613868105462,71569,294551,9761.3951707421857,0.00011016772264081674,-8.6213943682113183e-09,2.9285585243860484e-15
4186,43.646808098046435,1.9990506452654195,71585,294618,9763.1355989712538,0.00011018987094984353,-8.4426306144115472e-09,2.9290326742393311e-15
4187,43.649725680706503,1.9989399095250391,71601,294685,9764.8745684490495,0.00011021201809792036,-8.4996476027644676e-09,2.9294481701629438e-15
4188,43.652640762821875,1.9988291795899416,71617,294759,9766.6120817273932,0.00011023416408494058,-8.3748605054424687e-09,2.9302591578878255e-15
4189,43.655553350382938,1.998718455460643,71633,294827,9768.3481413199297,0.00011025630891079852,-9.2222509410412514e-09,2.9305181710918778e-15
4190,43.658463449276603,1.9986077371376976,71649,294893,9770.082749703517,0.00011027845257538935,-9.4300455420116748e-09,2.9315060228530229e-15
4191,43.661371065283149,1.9984970246216158,71665,294964,9771.8159093195918,0.00011030059507860904,-9.1587420900852891e-09,2.9320886105011422e-15
4192,43.664276204083414,1.9983863179128769,71681,295031,9773.5476225754355,0.0001103227364203544,-8.7659800727314576e-09,2.9330959171367041e-15
4193,43.667178871261747,1.9982756170120446,71697,295099,9775.2778918453623,0.00011034487660052307,-8.3753677940979955e-09,2.9342154860366648e-15
4194,43.670079072308837,1.9981649219195956,71713,295169,9777.0067194718795,0.0001103670156190134,-8.3549702632114333e-09,2.9345622624833236e-15
4195,43.672976812628214,1.9980542326360551,71729,295239,9778.734107766737,0.00011038915347572458,-8.6137922548280756e-09,2.9352707881729089e-15
4196,43.675872097537159,1.9979435491618798,71745,295312,9780.4600590119917,0.00011041129017055648,-8.4403546988444291e-09,2.9360249992545207e-15
4197,43.678764932267704,1.997832871497629,71761,295379,9782.1845754609567,0.00011043342570340977,-8.1915448511195223e-09,2.9367058780864927e-15
4198,43.681655321970929,1.9977221996437493,71777,295444,9783.9076593391273,0.00011045556007418577,-8.4381819507518742e-09,2.937336215149062e-15
4199,43.684543271722298,1.9976115336007476,71793,295509,9785.6293128450743,0.00011047769328278652,-8.674430082920145e-09,2.9378133304448407e-15
4200,43.68742878652079,1.9975008733690975,71809,295579,9787.349538151293,0.00011049982532911476,-8.6893542975620321e-09,2.9388032480895656e-15
4201,43.690313454033522,1.9973902189025237,71825,295645,9789.0691507084939,0.00011052195622243334,-8.3075122951005355e-09,2.9397540582892902e-15
