time_s,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20
0,28.199999999999999,28.199766863865595,28.199068270696419,28.19790666302719,28.196286101203956,28.19421224761156,28.191692344682227,28.188735186774995,28.185351086040612,28.181551832411138,28.177350647877276,28.172762135239818,28.167802221543909,28.162488096426529,28.156838145628097,28.150871879938784,28.144609859868382,28.138073616345945,28.13128556777129,28.12426893375498,28.117047645896704,1.2,1.1995876586542502,1.1983531847055127,1.1963042108967175,1.1934534001838224,1.1898183587539637,1.1854215151305854,1.18028996623742,1.1744552915311754,1.1679533365425252,1.1608239673848118,1.1531107979981163,1.1448608920915075,1.1361244419268759,1.1269544262525144,1.1174062498422423,1.1075373672253752,1.0974068933032117,1.0870752036381868,1.0766035272717391,1.0660535349758022
1,28.199875663213877,28.199642672016626,28.19894451315162,28.197783627635147,28.196164073289207,28.194091508978293,28.191573172632289,28.188617853142507,28.185235856249307,28.181438964554946,28.177240391830047,28.17265473179711,28.167697901600004,28.162387080188928,28.156740641874272,28.150778085316499,28.144519958243521,28.137987778198781,28.131203949644881,28.124191677702626,28.116974877152671,1.1999917490953935,1.1995794247607481,1.1983450017396506,1.1962961124602918,1.1934454193562407,1.1898105278882869,1.1854138656546007,1.1802825284610439,1.174448094461529,1.1679464077079407,1.1608173326689624,1.153104481485403,1.1448549159247374,1.1361188261782034,1.1269491888084797,1.1174014063036826,1.107532930822875,1.097402874828594,1.0870716113925114,1.0766003670300921,1.0660508089411354
2,28.199751403707197,28.199518557356882,28.19882083252612,28.197660668713624,28.196042121218728,28.193970845387984,28.191454074651574,28.188500592436725,28.185120698077046,28.181326166849729,28.177130204310494,28.172547395109184,28.167593646494325,28.162286126736159,28.156643198722133,28.150684348990627,28.14443011249541,28.13790199340275,28.1311223822395,28.124114469476304,28.116902154883782,1.1999834985312343,1.1995711912068499,1.19833681911129,1.1962880143578827,1.1934374388578224,1.1898026973455891,1.1854062164941139,1.1802750909914344,1.1744408976887224,1.1679394791591331,1.160810698226759,1.1530981652332108,1.1448489400044519,1.1361132106611498,1.12694395158046,1.1173965629648932,1.1075284946033515,1.0973988565197164,1.0870680192949966,1.076597206918787,1.0660480836170052
3,28.199627221450701,28.19939451985725,28.198697228790891,28.197537786233692,28.195920244963919,28.193850256812304,28.191335050712159,28.188383404630045,28.185005611496781,28.181213439269051,28.177020085292753,28.172440125150782,28.167489456202393,28.162185236044561,28.15654581614886,28.150590670939135,28.14434032260295,28.137816261936795,28.131040865515448,28.124037309176067,28.116829478030613,1.1999752483074562,1.199562957992623,1.1983286368204999,1.1962799165895563,1.1934294586886363,1.1897948671259371,1.1853985676491896,1.1802676538286554,1.1744337012128152,1.1679325508961595,1.1608040640582558,1.1530918492415925,1.1448429643307001,1.136107595375762,1.126938714568499,1.1173917198259138,1.1075240585668418,1.0973948383766119,1.0870644273456713,1.0765940469378505,1.0660453585086307
4,28.199503116396322,28.199270559469749,28.198573701898116,28.197414980147837,28.195798444477642,28.193729743204628,28.191216100768006,28.188266289677173,28.184890596464008,28.181100781769278,28.176910034734252,28.172332921880393,28.167385330683892,28.162084408075081,28.156448494116763,28.150497051125789,28.144250588531328,28.137730583764633,28.130959399435042,28.123960196830328,28.116756846465719,1.1999669984240398,1.1995547251180538,1.1983204548672663,1.1962718191552999,1.1934214788486672,1.1897870372293164,1.1853909191198151,1.180260216972693,1.1744265050337956,1.1679256229190078,1.1607974301634425,1.1530855335105368,1.1448369889034717,1.1361019803220291,1.1269334777725883,1.1173868768867361,1.1075196227133377,1.0973908203992742,1.0870608355445306,1.0765908870872769,1.066042633565697
5,28.199379088496077,28.19914667614643,28.198450251800054,28.197292250408569,28.195676719712786,28.193609304518343,28.191097224773131,28.188149247532795,28.184775652934249,28.180988194306877,28.176800052592412,28.172225785256575,28.167281269898552,28.161983642788773,28.156351232588218,28.150403489514385,28.144160910245319,28.137644958849567,28.130877983972038,28.123883132427427,28.116684260122572,1.19995874888097,1.1995464925831283,1.1983122732515745,1.1962637220551,1.1934134993379022,1.189779207655715,1.1853832709059768,1.1802527804235348,1.1744193091516502,1.1679186952276668,1.1607907965423065,1.1530792180400342,1.1448310137227573,1.1360963654999434,1.1269282411927202,1.1173820341473513,1.1075151870428335,1.0973868025876958,1.0870572438915682,1.0765877273670563,1.0660399087689314
6,28.199255137702004,28.199022869839414,28.198326878448931,28.197169596968415,28.19555507062227,28.193488940706878,28.190978422681575,28.188032278151645,28.184660780863052,28.180875676838316,28.176690138824728,28.172118715237882,28.167177273806153,28.161882940146615,28.156254031525609,28.150309986068642,28.144071287709437,28.137559387156294,28.130796619101996,28.12380611594347,28.116611718953351,1.1999504996782326,1.1995382603878317,1.1983040919734116,1.1962556252889425,1.1934055201563283,1.1897713784051185,1.1853756230076626,1.1802453441811673,1.1744121135663683,1.1679117678221245,1.1607841631948381,1.1530729028300726,1.1448250387885461,1.1360907509094944,1.1269230048288836,1.1173771916077515,1.1075107515553204,1.0973827849418709,1.0870536523867775,1.0765845677771617,1.066037184108499
7,28.199131263966166,28.198899140500792,28.198203581797056,28.197047019779955,28.195433497159062,28.193368651723667,28.190859694447372,28.187915381488505,28.184545980206011,28.18076322932005,28.176580293388664,28.172011711782915,28.167073342366471,28.161782300109685,28.156156890891353,28.150216540752243,28.143981720888032,28.137473868650986,28.130715304799402,28.123729147350449,28.116539222918291,1.1999422508158122,1.1995300285321508,1.1982959110327636,1.1962475288568126,1.1933975413039315,1.1897635494775138,1.1853679754248585,1.1802379082455787,1.1744049182779366,1.1679048407023696,1.1607775301210246,1.1530665878806428,1.1448190641008278,1.1360851365506723,1.1269177686810701,1.1173723492679282,1.1075063162507917,1.0973787674617916,1.0870500610301523,1.0765814083175389,1.0660344595785707
8,28.199007467240651,28.198775488082742,28.198080361796727,28.196924518795779,28.195311999276136,28.193248437522211,28.190741040024623,28.187798557498148,28.184431250918689,28.180650851708624,28.176470516241757,28.171904774850283,28.166969475539322,28.161681722639074,28.156059810647822,28.15012315352881,28.143892209745633,28.137388403300797,28.130634041037371,28.123652226618766,28.116466771981731,1.1999340022936968,1.1995217970160712,1.1982877304296156,1.1962394327586983,1.1933895627806987,1.1897557208728875,1.1853603281575513,1.1802304726167561,1.1743977232863425,1.1678979138683889,1.1607708973208561,1.1530602731917332,1.1448130896595927,1.1360795224234683,1.1269125327492719,1.1173675071278732,1.1075018811292383,1.0973747501474522,1.0870464698216873,1.0765782489881004,1.0660317351753552
9,28.19888374747757,28.198651912537418,28.197957218400315,28.196802093968504,28.195190576926507,28.193128298055996,28.190622459367432,28.187681806135402,28.184316592956737,28.180538543960562,28.176360807341553,28.171797904398641,28.166865673284494,28.161581207695846,28.155962790757435,28.150029824361898,28.143802754246956,28.137302991073415,28.130552827787813,28.123575353718234,28.116394366110335,1.1999257541118695,1.1995135658395788,1.1982795501639547,1.1962313369945838,1.1933815845866165,1.1897478925912268,1.1853526812057285,1.1802230372946871,1.1743905285915752,1.1678909873201715,1.1607642647943202,1.1530539587633328,1.14480711546483,1.1360739085278728,1.1269072970334801,1.1173626651875783,1.107497446190655,1.0973707329988445,1.0870428787613757,1.0765750897887323,1.0660290108962216
