time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
24,28.15452349444941,1.1279602239581346,769,1538,-1.3941419588561677,2.5352003199239304e-08,5.9540788553864854e-10,3.9576085468793667e-19
25,28.154427429601689,1.127954945014161,801,1602,-1.4517808675133757,2.6407791994253689e-08,6.1956251565763176e-10,4.1073199659453392e-19
26,28.154331424476108,1.1279496662879729,833,1666,-1.5093839428876799,2.7463537231664251e-08,6.4451879922509947e-10,4.2932255774423644e-19
27,28.154235479035567,1.1279443877795645,865,1730,-1.5669512072581078,2.8519238913300426e-08,6.7081024090510921e-10,4.4992831827422567e-19
28,28.154139593242881,1.1279391094889268,897,1794,-1.6244826828897208,2.9574897040989799e-08,6.9562787019354644e-10,4.7592997181035436e-19
29,28.154043767061005,1.1279338314160487,929,1858,-1.6819783920336209,3.0630511616558192e-08,7.2041022604850402e-10,4.856517544638562e-19
30,28.153948000452878,1.1279285535609225,961,1922,-1.7394383569269976,3.1686082641829802e-08,7.4597888825335412e-10,4.9166577756977152e-19
31,28.153852293381508,1.1279232759235387,993,1986,-1.7968625997931214,3.2741610118627372e-08,7.7115230672462898e-10,5.1364660954585652e-19
32,28.153756645809768,1.1279179985038879,1025,2050,-1.8542511428413659,3.3797094048772334e-08,7.953690646638617e-10,5.4034250672281302e-19
33,28.153661057700781,1.1279127213019613,1057,2114,-1.911604008267219,3.4852534434084809e-08,8.2042454774278184e-10,5.4723653367821112e-19
34,28.153565529017516,1.1279074443177499,1089,2178,-1.9689212182523073,3.5907931276383801e-08,8.439081300090634e-10,5.6640486109873632e-19
35,28.153470059723031,1.1279021675512448,1121,2242,-2.0262027949643993,3.6963284577487174e-08,8.6774845598977524e-10,5.7815791499333284e-19
36,28.153374649780414,1.1278968910024361,1153,2306,-2.0834487605574297,3.8018594339211821e-08,8.9179018553445233e-10,5.9960035578822238e-19
37,28.153279299152789,1.1278916146713152,1185,2370,-2.1406591371715029,3.9073860563373715e-08,9.1790269265631941e-10,6.1894780658545652e-19
38,28.153184007803201,1.127886338557875,1217,2434,-2.197833946932902,4.01290832517879e-08,9.4195150898007673e-10,6.2355808480482375e-19
39,28.153088775694894,1.1278810626621016,1249,2498,-2.2549732119541082,4.1184262406268577e-08,9.6576378274745855e-10,6.3527187993206667e-19
40,28.152993602790971,1.1278757869839899,1281,2562,-2.3120769543338175,4.2239398028629217e-08,9.9056772420030859e-10,6.4549061072560536e-19
41,28.152898489054625,1.1278705115235297,1313,2626,-2.3691451961569454,4.3294490120682529e-08,1.0160329908144583e-09,6.6423804538600885e-19
42,28.15280343444913,1.1278652362807109,1345,2690,-2.4261779594946313,4.4349538684240522e-08,1.0410400744578774e-09,6.8020335499131827e-19
43,28.152708438937637,1.1278599612555267,1377,2754,-2.4831752664042637,4.5404543721114523e-08,1.0663272699724946e-09,7.127973859779017e-19
44,28.152613502483469,1.1278546864479679,1409,2818,-2.5401371389294849,4.6459505233115284e-08,1.0910905399660886e-09,7.2569496703458751e-19
45,28.152518625049922,1.127849411858022,1441,2882,-2.5970635991001916,4.7514423222052933e-08,1.116363192426445e-09,7.4124302864434928e-19
46,28.152423806600201,1.1278441374856845,1473,2946,-2.6539546689325602,4.8569297689737038e-08,1.1422525538276607e-09,7.5490465316839558e-19
47,28.152329047097734,1.1278388633309433,1505,3010,-2.710810370429046,4.9624128637976636e-08,1.167538212810959e-09,7.7002148872272727e-19
48,28.152234346505896,1.1278335893937894,1537,3074,-2.767630725578397,5.0678916068580247e-08,1.1915253566793793e-09,7.8103768625025242e-19
49,28.152139704787977,1.127828315674217,1569,3138,-2.8244157563556689,5.1733659983355885e-08,1.2167848443232765e-09,7.9103179873339175e-19
50,28.152045121907406,1.1278230421722129,1601,3202,-2.8811654847222354,5.2788360384111103e-08,1.2425302804881799e-09,8.0737394080650735e-19
51,28.151950597827611,1.1278177688877697,1633,3266,-2.9378799326257945,5.3843017272653033e-08,1.2676118787448287e-09,8.2502801071817767e-19
52,28.15185613251202,1.1278124958208799,1665,3330,-2.9945591220003633,5.4897630650788338e-08,1.2926350081467197e-09,8.4532757871220303e-19
53,28.151761725924121,1.1278072229715319,1697,3394,-3.0512030747663106,5.5952200520323281e-08,1.3178563852168923e-09,8.6257348669036671e-19
54,28.151667378027398,1.1278019503397183,1729,3458,-3.1078118128303611,5.7006726883063718e-08,1.3430696385770269e-09,8.7643615487735461e-19
55,28.151573088785351,1.1277966779254294,1761,3522,-3.1643853580855978,5.8061209740815171e-08,1.3677406533740832e-09,8.8862490677256783e-19
56,28.151478858161521,1.1277914057286564,1793,3586,-3.2209237324114688,5.9115649095382754e-08,1.3924995869926682e-09,9.0087868928109449e-19
57,28.151384686119442,1.1277861337493909,1825,3650,-3.2774269576738124,6.0170044948571223e-08,1.417195093916801e-09,9.1879564753119181e-19
58,28.151290572622713,1.1277808619876231,1857,3714,-3.3338950557248435,6.1224397302184963e-08,1.4407924063888911e-09,9.4073722720227175e-19
59,28.151196517634972,1.1277755904433453,1889,3778,-3.3903280484031888,6.2278706158028174e-08,1.464056802874536e-09,9.573615218747989e-19
60,28.15110252111981,1.1277703191165445,1921,3842,-3.446725957533876,6.3332971517904534e-08,1.4891103363411096e-09,9.8248858700951762e-19
61,28.151008583040831,1.1277650480072159,1953,3906,-3.5030888049283475,6.4387193383617547e-08,1.5142210428240044e-09,9.9789395350126546e-19
62,28.150914703361753,1.12775977711535,1985,3970,-3.5594166123844779,6.5441371756970375e-08,1.5375605346215626e-09,1.0156484224597844e-18
63,28.150820882046318,1.1277545064409362,2017,4034,-3.6157094016865794,6.6495506639765848e-08,1.5622129677112656e-09,1.0301457320470565e-18
64,28.150727119058168,1.1277492359839658,2049,4098,-3.6719671946053989,6.7549598033806571e-08,1.5864709773747571e-09,1.0466571682647585e-18
65,28.150633414361032,1.1277439657444301,2081,4162,-3.7281900128981409,6.8603645940894924e-08,1.6106758815147976e-09,1.066847212375803e-18
66,28.150539767918733,1.1277386957223205,2113,4226,-3.7843778783084723,6.9657650362832917e-08,1.6350302515979326e-09,1.0923992932490091e-18
67,28.150446179695027,1.1277334259176273,2145,4290,-3.8405308125665303,7.0711611301422322e-08,1.6595925968112407e-09,1.1141239060303558e-18
68,28.150352649653712,1.1277281563303425,2177,4354,-3.8966488373889296,7.1765528758464725e-08,1.6853446665587163e-09,1.1253609026202958e-18
69,28.150259177758596,1.1277228869604563,2209,4418,-3.9527319744787741,7.2819402735761393e-08,1.7101404352955901e-09,1.1451806606226007e-18
70,28.150165763973533,1.1277176178079586,2241,4482,-4.0087802455256636,7.3873233235113437e-08,1.735799677387781e-09,1.1754771974578181e-18
71,28.150072408262456,1.1277123488728433,2273,4546,-4.0647936722057025,7.492702025832157e-08,1.7606601101106262e-09,1.1896725731968113e-18
72,28.149979110589214,1.1277070801550999,2305,4610,-4.1207722761815244,7.5980763807186451e-08,1.7855228439441623e-09,1.2137258544988596e-18
73,28.149885870917718,1.1277018116547182,2337,4674,-4.1767160791022704,7.7034463883508461e-08,1.8102165012193888e-09,1.2243112395612609e-18
74,28.149792689211925,1.1276965433716903,2369,4738,-4.2326251026036097,7.8088120489087811e-08,1.8350835931119774e-09,1.2394069496982299e-18
75,28.149699565435775,1.127691275306006,2401,4802,-4.2884993683077717,7.9141733625724393e-08,1.8585198679511861e-09,1.2534978874225397e-18
76,28.149606499553283,1.1276860074576598,2433,4866,-4.3443388978235218,8.019530329521794e-08,1.8838142920585277e-09,1.2801501055857443e-18
77,28.149513491528459,1.1276807398266391,2465,4930,-4.4001437127461873,8.1248829499368e-08,1.9087954663057904e-09,1.2989126427546754e-18
78,28.149420541325338,1.1276754724129354,2497,4994,-4.4559138346576574,8.2302312239973961e-08,1.9340110016946577e-09,1.3249849814590862e-18
79,28.149327648907914,1.1276702052165424,2529,5058,-4.5116492851264036,8.3355751518834857e-08,1.958276854042984e-09,1.3408907986837771e-18
80,28.149234814240309,1.1276649382374468,2561,5122,-4.567350085707476,8.4409147337749705e-08,1.9833966474411269e-09,1.3492080157324669e-18
81,28.149142037286619,1.1276596714756444,2593,5186,-4.6230162579425178,8.5462499698517259e-08,2.0082535001283985e-09,1.3683295040508063e-18
82,28.149049318010967,1.1276544049311215,2625,5250,-4.6786478233597748,8.6515808602936088e-08,2.0333144998448127e-09,1.3887429321636798e-18
83,28.148956656377504,1.1276491386038725,2657,5314,-4.7342448034741009,8.7569074052804628e-08,2.0576970600517941e-09,1.3955978877598319e-18
84,28.148864052350355,1.1276438724938878,2689,5378,-4.7898072197869732,8.8622296049921038e-08,2.0835729400495162e-09,1.4040731609290046e-18
85,28.14877150589372,1.1276386066011563,2721,5442,-4.8453350937864883,8.9675474596083422e-08,2.1086174668318025e-09,1.4207637205234155e-18
86,28.14867901697184,1.1276333409256711,2753,5506,-4.9008284469473802,9.0728609693089661e-08,2.1342203087269807e-09,1.4346162751349452e-18
87,28.148586585548919,1.1276280754674233,2785,5570,-4.95628730073103,9.1781701342737438e-08,2.1597343978323191e-09,1.4517660362915967e-18
88,28.148494211589167,1.1276228102264023,2817,5634,-5.0117116765854659,9.2834749546824301e-08,2.1832006762319278e-09,1.4680009163037189e-18
89,28.148401895056999,1.1276175452026005,2849,5698,-5.0671015959453838,9.3887754307147667e-08,2.2091031014019602e-09,1.488735652385781e-18
90,28.148309635916551,1.1276122803960091,2881,5762,-5.1224570802321407,9.4940715625504716e-08,2.233985192147403e-09,1.5186757002263822e-18
91,28.148217434132192,1.1276070158066192,2913,5826,-5.1777781508537748,9.5993633503692534e-08,2.2582750981714472e-09,1.5392393585556622e-18
92,28.148125289668315,1.1276017514344194,2945,5890,-5.2330648292050084,9.7046507943507969e-08,2.2836028302705702e-09,1.5533162600589528e-18
93,28.148033202489255,1.127596487279404,2977,5954,-5.2883171366672599,9.8099338946747842e-08,2.3102927019374997e-09,1.5622361880438125e-18
94,28.147941172559403,1.1275912233415608,3009,6018,-5.3435350946086482,9.9152126515208737e-08,2.3346345119721473e-09,1.5759976687774305e-18
95,28.147849199843147,1.1275859596208835,3041,6082,-5.3987187243840049,1.0020487065068713e-07,2.3591077734971128e-09,1.581650104095735e-18
96,28.147757284304966,1.1275806961173616,3073,6146,-5.4538680473348782,1.0125757135497928e-07,2.3834519650902525e-09,1.5882210330114002e-18
97,28.147665425909207,1.127575432830987,3105,6210,-5.5089830847895476,1.0231022862988139e-07,2.4072362529974772e-09,1.6246623908868929e-18
98,28.147573624620467,1.1275701697617515,3137,6274,-5.5640638580630242,1.0336284247718946e-07,2.4323870775628392e-09,1.6558366955989997e-18
99,28.147481880403195,1.1275649069096454,3169,6338,-5.6191103884570746,1.0441541289869936e-07,2.4574795048307868e-09,1.6657191645488385e-18
100,28.14739019322187,1.1275596442746563,3201,6402,-5.6741226972602128,1.0546793989620685e-07,2.482472790483678e-09,1.6773214970885399e-18
101,28.14729856304114,1.1275543818567799,3233,6466,-5.7291008057477084,1.065204234715075e-07,2.5072606358710753e-09,1.7027577145148518e-18
102,28.147206989825463,1.1275491196560061,3265,6530,-5.7840447351816024,1.0757286362639677e-07,2.5321594389424856e-09,1.7152113128400983e-18
103,28.147115473539451,1.127543857672326,3297,6594,-5.8389545068107136,1.0862526036266999e-07,2.5564921956721526e-09,1.7323249171566933e-18
104,28.147024014147711,1.1275385959057271,3329,6658,-5.8938301418706498,1.0967761368212238e-07,2.5813489702968678e-09,1.7468758836238563e-18
105,28.146932611614908,1.1275333343562053,3361,6722,-5.9486716615838215,1.1072992358654898e-07,2.6055324072338931e-09,1.7598696308890999e-18
106,28.146841265905653,1.1275280730237496,3393,6786,-6.0034790871594232,1.1178219007774474e-07,2.6301944196834709e-09,1.7658132919441599e-18
107,28.146749976984641,1.1275228119083516,3425,6850,-6.0582524397934794,1.1283441315750439e-07,2.6551930122891559e-09,1.7905110697280092e-18
108,28.146658744816555,1.1275175510100002,3457,6914,-6.1129917406688197,1.1388659282762271e-07,2.6792035770929062e-09,1.8114062853112552e-18
109,28.146567569366113,1.1275122903286887,3489,6978,-6.1676970109551021,1.1493872908989417e-07,2.7025680152982512e-09,1.8272778844004503e-18
110,28.146476450598058,1.1275070298644088,3521,7042,-6.2223682718088256,1.1599082194611317e-07,2.7279240051754361e-09,1.8494603222637995e-18
111,28.146385388477132,1.1275017696171479,3553,7106,-6.2770055443733375,1.1704287139807403e-07,2.7516012671494061e-09,1.8649147315185838e-18
112,28.146294382968208,1.1274965095869014,3585,7170,-6.3316088497788297,1.1809487744757098e-07,2.7771270148975458e-09,1.8852909623532866e-18
113,28.146203434035943,1.1274912497736578,3617,7234,-6.3861782091423596,1.19146840096398e-07,2.8024462724388077e-09,1.8992714650034721e-18
114,28.146112541645291,1.1274859901774072,3649,7298,-6.4407136435678511,1.2019875934634907e-07,2.8258448866481933e-09,1.9163012009607724e-18
115,28.146021705761029,1.1274807307981427,3681,7362,-6.4952151741461055,1.2125063519921792e-07,2.8507546462330779e-09,1.9405105285929092e-18
116,28.145930926348072,1.127475471635855,3713,7426,-6.5496828219548107,1.2230246765679827e-07,2.8745116807671334e-09,1.959948859397599e-18
117,28.145840203371257,1.127470212690536,3745,7490,-6.6041166080585487,1.2335425672088376e-07,2.8992048076506571e-09,1.9794963715807974e-18
118,28.145749536795542,1.1274649539621731,3777,7554,-6.6585165535087976,1.244060023932677e-07,2.9232472328194481e-09,1.9835613180566419e-18
119,28.145658926585863,1.1274596954507612,3809,7618,-6.7128826793439522,1.2545770467574356e-07,2.9489796644129734e-09,1.9930567311032913e-18
120,28.145568372707164,1.1274544371562891,3841,7682,-6.7672150065893248,1.2650936357010442e-07,2.9735888220066425e-09,2.0093926305477215e-18
121,28.145477875124445,1.1274491790787486,3873,7746,-6.8215135562571501,1.2756097907814357e-07,2.9986444197941525e-09,2.0244196653068029e-18
122,28.14538743380265,1.1274439212181306,3905,7810,-6.8757783493465965,1.286125512016539e-07,3.0245453032286956e-09,2.0454614404924871e-18
123,28.145297048706887,1.1274386635744271,3937,7874,-6.9300094068437899,1.2966407994242827e-07,3.0485774492935297e-09,2.0613718653716839e-18
124,28.145206719802093,1.1274334061476281,3969,7938,-6.9842067497217899,1.3071556530225955e-07,3.0728098401270471e-09,2.0767426970728577e-18
125,28.14511644705345,1.1274281489377254,4001,8002,-7.0383703989406214,1.3176700728294031e-07,3.0966437697486221e-09,2.0958428531786811e-18
126,28.145026230425991,1.1274228919447085,4033,8066,-7.0925003754472771,1.3281840588626315e-07,3.1207581551503244e-09,2.1144277791604606e-18
127,28.144936069884761,1.1274176351685705,4065,8130,-7.1465967001757225,1.3386976111402043e-07,3.1446207588835956e-09,2.1373388791329381e-18
128,28.144845965395099,1.1274123786092998,4097,8194,-7.2006593940469044,1.349210729680046e-07,3.1679990334602254e-09,2.1504152410618604e-18
129,28.144755916921898,1.1274071222668909,4129,8258,-7.2546884779687648,1.3597234145000781e-07,3.1924919528716206e-09,2.167498349555716e-18
130,28.144665924430505,1.1274018661413314,4161,8322,-7.3086839728362456,1.3702356656182214e-07,3.2181097294348843e-09,2.1802500818683025e-18
131,28.144575987886075,1.1273966102326136,4193,8386,-7.3626458995312971,1.3807474830523966e-07,3.2427544592681518e-09,2.2026331627289841e-18
132,28.144486107253783,1.1273913545407299,4225,8450,-7.4165742789228846,1.3912588668205211e-07,3.2664739500493783e-09,2.2239345498423878e-18
133,28.144396282498917,1.127386099065671,4257,8514,-7.4704691318669969,1.4017698169405147e-07,3.2906113534968834e-09,2.2330527685297129e-18
134,28.14430651358672,1.1273808438074258,4289,8578,-7.5243304792066565,1.4122803334302948e-07,3.3172320608714639e-09,2.2453111845421396e-18
135,28.144216800482479,1.1273755887659871,4321,8642,-7.5781583417719247,1.4227904163077751e-07,3.3404260232471755e-09,2.2587074521106183e-18
136,28.144127143151493,1.1273703339413448,4353,8706,-7.6319527403799157,1.4333000655908714e-07,3.3648327750403911e-09,2.2788137635716874e-18
137,28.144037541559122,1.1273650793334926,4385,8770,-7.6857136958347976,1.4438092812974973e-07,3.3913753816946363e-09,2.293863351927158e-18
138,28.143947995670661,1.1273598249424175,4417,8834,-7.7394412289277987,1.454318063445566e-07,3.4158257002005893e-09,2.3023489842410332e-18
139,28.143858505451547,1.1273545707681141,4449,8898,-7.7931353604372253,1.4648264120529892e-07,3.4410722880070382e-09,2.3165172827396624e-18
140,28.143769070867091,1.1273493168105724,4481,8962,-7.8467961111284561,1.4753343271376775e-07,3.463765079229561e-09,2.3357046094648821e-18
141,28.143679691882731,1.1273440630697824,4513,9026,-7.9004235017539619,1.4858418087175399e-07,3.4877570105010941e-09,2.3581537290652487e-18
142,28.143590368463922,1.127338809545736,4545,9090,-7.954017553053319,1.4963488568104854e-07,3.5124848392267122e-09,2.3895598059075838e-18
143,28.143501100576145,1.1273335562384255,4577,9154,-8.007578285753203,1.5068554714344236e-07,3.537208345455109e-09,2.4124845931342596e-18
144,28.14341188818484,1.1273283031478387,4609,9218,-8.0611057205674026,1.5173616526072579e-07,3.5619951873049754e-09,2.4346789928047481e-18
145,28.143322731255509,1.1273230502739675,4641,9282,-8.1145998781968238,1.5278674003468953e-07,3.5855863454118536e-09,2.4416736126774509e-18
146,28.143233629753681,1.1273177976168052,4673,9346,-8.1680607793295135,1.5383727146712409e-07,3.6099302512093007e-09,2.4645966809194163e-18
147,28.14314458364484,1.1273125451763428,4705,9410,-8.221488444640638,1.5488775955981988e-07,3.6341708494532637e-09,2.4851709568873402e-18
148,28.143055592894655,1.1273072929525676,4737,9474,-8.2748828947925261,1.5593820431456718e-07,3.6599796125660194e-09,2.5011533787915718e-18
149,28.142966657468605,1.1273020409454766,4769,9538,-8.3282441504346547,1.5698860573315614e-07,3.6856200003824308e-09,2.5227247951385343e-18
150,28.142877777332355,1.1272967891550558,4801,9602,-8.3815722322036486,1.5803896381737668e-07,3.710231850483775e-09,2.5291850498731793e-18
151,28.142788952451543,1.1272915375812964,4833,9666,-8.4348671607233108,1.5908927856901898e-07,3.7345704783850464e-09,2.5387695722437856e-18
152,28.142700182791792,1.1272862862241921,4865,9730,-8.4881289566046298,1.6013954998987281e-07,3.7602304546989485e-09,2.554414401060519e-18
153,28.142611468318744,1.1272810350837335,4897,9794,-8.5413576404457672,1.6118977808172795e-07,3.7859262283328199e-09,2.5657011577341829e-18
154,28.14252280899813,1.1272757841599106,4929,9858,-8.5945532328320891,1.6223996284637416e-07,3.8100113767050581e-09,2.5749630344294538e-18
155,28.142434204795698,1.127270533452714,4961,9922,-8.64771575433614,1.6329010428560096e-07,3.8329879604483141e-09,2.590671413981686e-18
156,28.142345655677072,1.1272652829621364,4993,9986,-8.7008452255177051,1.6434020240119797e-07,3.8585062636306566e-09,2.6043601351331419e-18
157,28.142257161608136,1.1272600326881677,5025,10050,-8.7539416669237653,1.6539025719495457e-07,3.8835451521279651e-09,2.6241025517481731e-18
158,28.142168722554587,1.1272547826307993,5057,10114,-8.8070050990885296,1.664402686686599e-07,3.9081219267711464e-09,2.6395419489673092e-18
159,28.142080338482209,1.1272495327900218,5089,10178,-8.8600355425334385,1.6749023682410335e-07,3.9318719239657407e-09,2.6557523883772699e-18
160,28.141992009356848,1.1272442831658265,5121,10242,-8.9130330177671873,1.6854016166307409e-07,3.956450476266804e-09,2.673299764914618e-18
161,28.141903735144339,1.1272390337582059,5153,10306,-8.965997545285699,1.6959004318736112e-07,3.9809564546765264e-09,2.7039569266475143e-18
162,28.141815515810592,1.1272337845671496,5185,10370,-9.0189291455721659,1.7063988139875322e-07,4.0051665172336631e-09,2.7147006586360828e-18
163,28.141727351321396,1.1272285355926475,5217,10434,-9.0718278390970557,1.716896762990393e-07,4.0293506324475675e-09,2.7365423045494086e-18
164,28.141639241642761,1.1272232868346928,5249,10498,-9.124693646318077,1.7273942789000818e-07,4.0541960459345577e-09,2.759242460540988e-18
165,28.141551186740511,1.1272180382932757,5281,10562,-9.1775265876802496,1.7378913617344864e-07,4.079160835284909e-09,2.7806538885252553e-18
166,28.141463186580697,1.1272127899683866,5313,10626,-9.2303266836158766,1.7483880115114907e-07,4.1050274952273563e-09,2.7967148344265427e-18
167,28.141375241129175,1.1272075418600189,5345,10690,-9.2830939545445403,1.7588842282489795e-07,4.1288209667606629e-09,2.8134957505781779e-18
168,28.141287350351991,1.1272022939681623,5377,10754,-9.335828420873149,1.7693800119648374e-07,4.1543451426324929e-09,2.8214914076260862e-18
169,28.141199514215192,1.127197046292804,5409,10818,-9.3885301029959187,1.7798753626769468e-07,4.1806689195580948e-09,2.8395100509303907e-18
170,28.141111732684703,1.1271917988339424,5441,10882,-9.4411990212943646,1.7903702804031894e-07,4.2041824179980813e-09,2.8500731990514811e-18
171,28.141024005726681,1.1271865515915633,5473,10946,-9.4938351961373559,1.8008647651614479e-07,4.2288620890652828e-09,2.8666742486563258e-18
172,28.140936333307142,1.1271813045656591,5505,11010,-9.5464386478810734,1.811358816969601e-07,4.254008477075355e-09,2.8785466556660258e-18
173,28.140848715392167,1.1271760577562204,5537,11074,-9.5990093968690715,1.8218524358455284e-07,4.2781634545727143e-09,2.9030773946649277e-18
174,28.140761151947938,1.1271708111632401,5569,11138,-9.6515474634322249,1.8323456218071086e-07,4.302310114938368e-09,2.916746198858197e-18
175,28.140673642940605,1.127165564786708,5601,11202,-9.7040528678887927,1.8428383748722201e-07,4.3262437330465753e-09,2.9360470367354441e-18
176,28.140586188336236,1.1271603186266133,5633,11266,-9.7565256305443846,1.8533306950587383e-07,4.3512240937085278e-09,2.9454305994536398e-18
177,28.140498788100995,1.1271550726829522,5665,11330,-9.8089657716920016,1.863822582384539e-07,4.3752314098088885e-09,2.9610526161800426e-18
178,28.140411442201177,1.1271498269557108,5697,11394,-9.8613733116120148,1.8743140368674976e-07,4.3998178603059379e-09,2.9736114409264938e-18
179,28.140324150602961,1.1271445814448819,5729,11458,-9.9137482705721887,1.8848050585254878e-07,4.4251095496217197e-09,2.9991080037634309e-18
180,28.140236913272542,1.127139336150456,5761,11522,-9.9660906688276967,1.8952956473763831e-07,4.4484722259985343e-09,2.9986356190101777e-18
181,28.140149730176287,1.1271340910724255,5793,11586,-10.018400526621104,1.9057858034380553e-07,4.4726559617416783e-09,3.0131135867882829e-18
182,28.140062601280402,1.1271288462107798,5825,11650,-10.070677864182402,1.9162755267283762e-07,4.4982105336550948e-09,3.0328911004182107e-18
183,28.139975526551186,1.1271236015655119,5857,11714,-10.122922701729001,1.9267648172652157e-07,4.5228963955167012e-09,3.0514531367614772e-18
184,28.139888505954975,1.1271183571366117,5889,11778,-10.175135059465736,1.9372536750664432e-07,4.5486538862750392e-09,3.0764358976533967e-18
185,28.139801539458176,1.1271131129240708,5921,11842,-10.227314957584889,1.9477421001499276e-07,4.5727634157520514e-09,3.0961058390296014e-18
186,28.139714627027089,1.1271078689278773,5953,11906,-10.279462416266187,1.9582300925335377e-07,4.5973747434847889e-09,3.1037692861263416e-18
187,28.139627768628106,1.1271026251480272,5985,11970,-10.331577455676808,1.9687176522351401e-07,4.6219140095032918e-09,3.1207816189790356e-18
188,28.139540964227635,1.1270973815845082,6017,12034,-10.383660095971381,1.9792047792725999e-07,4.6470997618584808e-09,3.1353214508196718e-18
189,28.139454213792167,1.1270921382373131,6049,12098,-10.435710357292027,1.9896914736637829e-07,4.6723744695324754e-09,3.1544122365201187e-18
190,28.139367517288065,1.1270868951064326,6081,12162,-10.48772825976833,2.0001777354265537e-07,4.6972803468062208e-09,3.1738958166892546e-18
191,28.139280874681887,1.127081652191857,6113,12226,-10.539713823517349,2.0106635645787759e-07,4.7212163106942484e-09,3.189255772257843e-18
192,28.13919428594005,1.1270764094935761,6145,12290,-10.591667068643662,2.0211489611383112e-07,4.7455477429625414e-09,3.2006335058741907e-18
193,28.139107751029105,1.1270711670115832,6177,12354,-10.643588015239324,2.0316339251230223e-07,4.770865406292929e-09,3.2189619089308507e-18
194,28.13902126991556,1.1270659247458692,6209,12418,-10.695476683383916,2.0421184565507699e-07,4.795877164582435e-09,3.2326083081617472e-18
195,28.138934842565991,1.1270606826964258,6241,12482,-10.747333093144519,2.0526025554394142e-07,4.8193470082724676e-09,3.2484011182975966e-18
196,28.138848468946975,1.1270554408632429,6273,12546,-10.799157264575756,2.0630862218068142e-07,4.8424306235868297e-09,3.2567260255410437e-18
