r_m,C_kg_kg
0,2.549999999999895
0.0001,2.5499999999998799
0.00020000000000000001,2.5499999999998844
0.00030000000000000003,2.5499999999999403
0.00040000000000000002,2.5499999999999599
0.00050000000000000001,2.5500000000000007
0.00060000000000000006,2.5499999999999683
0.00069999999999999999,2.5500000000000007
0.00080000000000000004,2.5499999999999998
0.00090000000000000008,2.5499999999999998
0.001,2.5500000000000003
0.0011000000000000001,2.5499999999999341
0.0012000000000000001,2.5499999999998688
0.0013000000000000002,2.5499999999998484
0.0014,2.5499999999998817
0.0015,2.5499999999999212
0.0016000000000000001,2.5499999999999825
0.0017000000000000001,2.5499999999999976
0.0018000000000000002,2.5499999999999718
0.0019,2.5499999999999954
0.002,2.5500000000000238
0.0021000000000000003,2.5500000000000571
0.0022000000000000001,2.5500000000000127
0.0023,2.5500000000000158
0.0024000000000000002,2.5500000000000296
0.0025000000000000001,2.550000000000002
0.0026000000000000003,2.5499999999999869
0.0027000000000000001,2.5499999999999692
0.0028,2.5500000000000282
0.0029000000000000002,2.5500000000000012
0.0030000000000000001,2.549999999999971
0.0031000000000000003,2.5499999999999647
0.0032000000000000002,2.5499999999999869
0.0033,2.5499999999999998
0.0034000000000000002,2.5499999999999527
0.0035000000000000001,2.5499999999998928
0.0036000000000000003,2.5499999999998479
0.0037000000000000002,2.5499999999998582
0.0038,2.5499999999999039
0.0039000000000000003,2.5499999999999794
0.0040000000000000001,2.5499999999999998
0.0041000000000000003,2.5499999999999887
0.0042000000000000006,2.5500000000000056
0.0043,2.5500000000000007
0.0044000000000000003,2.5499999999999989
0.0045000000000000005,2.5499999999999985
0.0045999999999999999,2.5499999999999954
0.0047000000000000002,2.5499999999999905
0.0048000000000000004,2.5499999999999634
0.0048999999999999998,2.5499999999999732
0.0050000000000000001,2.550000000000034
0.0051000000000000004,2.5500000000000598
0.0052000000000000006,2.55000000000001
0.0053,2.549999999999998
0.0054000000000000003,2.5499999999999865
0.0055000000000000005,2.5499999999999998
0.0055999999999999999,2.5500000000000469
0.0057000000000000002,2.5500000000000171
0.0058000000000000005,2.5499999999999998
0.0058999999999999999,2.5499999999999905
0.0060000000000000001,2.5499999999999865
0.0061000000000000004,2.5499999999999998
0.0062000000000000006,2.5499999999999994
0.0063,2.5499999999999998
