time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
0,0.00046758386478873242,28,1138.3516221827606,0,27.999999999999986,27.999999999999986,0,0,0,0,0
1,0.0004616190210350645,26.5703029179551,1125.3941130914209,35.962427051122425,27.948141746252688,28.000005071758672,0.75678669527201714,35.490799613399297,-7.4096523339959416e-10,1.3372397853377614e-16,1.0272001407268439e-14
2,0.00045917233729300319,25.999147209749008,1120.0508269512086,50.461319756274833,27.89753560521202,28.000020143739661,2.1279515207060218,70.757327850243939,-1.5486570779520916e-09,1.484853059392672e-16,1.0341192292170699e-14
3,0.00045730453877853363,25.56908777308956,1115.9608430894211,61.432805672760971,27.847732911291075,28.000045077822723,3.8917305253385379,105.87833138758688,8.2884205568284629e-11,1.484853059392672e-16,1.0341192292170699e-14
4,0.00045573628326419025,25.212006212391884,1112.5195091838734,70.57984469020289,27.798573673337813,28.000079772400131,5.9690624985898451,140.8819090951776,1.7107446106676438e-09,1.484853059392672e-16,1.0341192292170699e-14
5,0.00045435943995126638,24.901525284369356,1109.4927672694541,78.561867890766024,27.749965480164988,28.00012414310758,8.314291100986642,175.78430049648293,3.3355272552068256e-09,1.484853059392672e-16,1.0341192292170699e-14
6,0.00045311854941625795,24.624121014417888,1106.7605592276725,85.716974639552831,27.701846013311265,28.000178116372471,10.896634929407591,210.59646431791271,4.9370710821117223e-09,1.484853059392672e-16,1.0341192292170699e-14
7,0.00045198066620917164,24.371761806577076,1104.2515587453911,92.245954835573059,27.654169547474609,28.000241626220628,13.693513755801924,245.32644656982012,6.516814226760776e-09,1.484853059392672e-16,1.0341192292170699e-14
8,0.00045092432499478077,24.139216092620153,1101.9192898371984,98.279597684496167,27.606900673063883,28.000314612406051,16.687445417651343,279.98048199315298,8.1022538018391321e-09,1.484853059392672e-16,1.0341192292170699e-14
9,0.00044993465706527429,23.922850890055599,1099.7315681389036,103.90872774861002,27.560010913644863,28.000397019202239,19.864375079797998,314.56358891281508,8.5979394707607627e-09,1.484853059392672e-16,1.0341192292170699e-14
10,0.00044900075474804338,23.720021981354133,1097.6647581291061,109.1994504661467,27.513476725244978,28.000488794575009,23.212684631317597,349.0799186787317,9.0995931442726235e-09,1.484853059392672e-16,1.0341192292170699e-14
