time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
41,0.00043077988914879046,20.025353700845603,1056.8925732078351,208.38615747885996,26.191031739770789,28.007777054575623,184.28881646822327,1395.9132422650869,-2.4901453642863518e-08,1.4378149050855197e-16,9.9330933405953455e-15
42,0.00043035337377363917,19.944891359707835,1055.9282099222028,210.61771600730407,26.151308256358256,28.00815034405051,190.87060104138925,1429.1013216200547,-2.4303884980803818e-08,1.4378149050855197e-16,9.9330933405953455e-15
43,0.00042993235053507845,19.865737431253731,1054.9758274954097,212.81656421865671,26.111733621053652,28.008532003390211,197.52197517060526,1462.2592939209471,-2.3709871851890993e-08,1.4378149050855197e-16,9.9330933405953455e-15
44,0.0004295166283817826,19.787845727465946,1054.0350111118739,214.98385681335134,26.072305774818137,28.008922011728046,204.24192954744922,1495.3875289778471,-2.311252083282557e-08,1.4378149050855197e-16,9.9330933405953455e-15
45,0.00042910602706424408,19.711172681883454,1053.1053693789963,217.12068295291368,26.033022730115661,28.009320348484156,211.02949009601227,1528.4863839419372,-2.2515949701156299e-08,1.4378149050855197e-16,9.9330933405953455e-15
46,0.00042870037629896775,19.635677146381813,1052.186532515841,219.22807134045462,25.993882566904034,28.009726993354779,217.88371599511456,1561.5562040124096,-2.1912988620005256e-08,1.4378149050855197e-16,9.9330933405953455e-15
47,0.0004282995150139998,19.561320207752047,1051.2781507180193,221.30699480619879,25.954883428933833,28.01014192630435,224.8036978521931,1594.5973230892998,-2.1309926565061195e-08,1.4378149050855197e-16,9.9330933405953455e-15
48,0.00042790329066634184,19.488065021772815,1050.3798926783136,223.35837445567961,25.916023520325545,28.010565127555541,231.78855601423777,1627.61006437745,-2.0714764183478273e-08,1.4378149050855197e-16,9.9330933405953455e-15
49,0.00042751155862301969,19.415876662779354,1049.491444245205,225.38308343051608,25.877301102396927,28.010996577581114,238.83743900283969,1660.5947409462001,-2.0111413158629151e-08,1.4378149050855197e-16,9.9330933405953455e-15
50,0.00042712418159874393,19.344721986996923,1048.6125072040243,227.38195032507687,25.838714490719102,28.011436257096214,245.94952206187796,1693.5516562489049,-1.9511980056463841e-08,1.4378149050855197e-16,9.9330933405953455e-15
51,0.00042674102914392145,19.274569508130185,1047.742798167186,229.35576229674535,25.800262052379946,28.011884147050715,253.12400580763901,1726.4811046058996,-1.890813148717348e-08,1.4378149050855197e-16,9.9330933405953455e-15
52,0.00042636197717765725,19.205389283893574,1046.8820475619157,231.30526790266063,25.761942203437574,28.012340228622129,260.36011497226968,1759.3833716541706,-1.8303903612183956e-08,1.4378149050855197e-16,9.9330933405953455e-15
53,0.00042598690756095266,19.137152812327511,1046.0299987050603,233.23117969181223,25.723753406544297,28.012804483208697,267.65709723243702,1792.2587347666065,-1.7694929968922621e-08,1.4378149050855197e-16,9.9330933405953455e-15
54,0.00042561570770601939,19.069832936890336,1045.1864069561736,235.13417657774164,25.685694168730354,28.013276892423018,275.01422211591262,1825.107463443444,-1.7086661049491305e-08,1.4378149050855197e-16,9.9330933405953455e-15
55,0.00042524827021797655,19.00340375943485,1044.3510389407577,237.0149060141288,25.647763039332062,28.013757438086326,282.43077997954634,1857.9298196782245,-1.6479027968487179e-08,1.4378149050855197e-16,9.9330933405953455e-15
56,0.00042488449256576296,18.937840560283171,1043.5236718368255,238.87398599292072,25.609958608051159,28.0142461022213,289.90608105275311,1890.7260583003597,-1.5872187679992648e-08,1.4378149050855197e-16,9.9330933405953455e-15
57,0.00042452427677935688,18.873119724706182,1042.7040927184621,240.71200688234543,25.572279503138482,28.014742867048074,297.43945454121376,1923.496427296197,-1.5264577095740335e-08,1.4378149050855197e-16,9.9330933405953455e-15
58,0.0004241675291708388,18.809218675190731,1041.8920979510683,242.52953312023175,25.534724389687817,28.015247714977871,305.03024778600883,1956.2411681102819,-1.4660438510184361e-08,1.4378149050855197e-16,9.9330933405953455e-15
59,0.00042381416007696677,18.746115808947867,1041.0874926332149,244.32710477630329,25.497291968034993,28.015760628608028,312.67782547385804,1988.9605159283785,-1.4048901632363839e-08,1.4378149050855197e-16,9.9330933405953455e-15
