time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
22,0.00044030802033320359,21.894913684394105,1078.3183285949206,157.46715789014729,26.977517417406361,28.002305123074212,74.153665061754523,758.99977280433018,-4.8924256486892317e-11,2.0189080717576928e-16,1.3961794153336285e-14
23,0.00043971508289028749,21.774560130464689,1076.9916428452996,160.6959967383828,26.93443281025305,28.002514940344508,79.151581407795106,792.85522277967505,-3.5632469222899895e-11,2.0189080717576928e-16,1.3961794153336285e-14
24,0.00043913573226551721,21.657477094022358,1075.6944970342161,163.8430726494411,26.891559237976185,28.002733597899987,84.249636277522356,826.66946274505949,-2.3371390698425252e-11,2.0189080717576928e-16,1.3961794153336285e-14
25,0.00043856912620862887,21.543460093147146,1074.425065104668,166.9134976713213,26.848891645597206,28.002961066263623,89.445342741255033,860.44339153249405,-1.2184052491062566e-11,2.0189080717576928e-16,1.3961794153336285e-14
26,0.00043801450594699038,21.432324956302068,1073.1817018547672,169.9118760924483,26.806425287021717,28.00319731665428,94.736366298731937,894.17785351673865,1.402634054436483e-12,2.0189080717576928e-16,1.3961794153336285e-14
27,0.00043747118504447306,21.323905108960368,1071.9629188081537,172.84237227599081,26.764155694963193,28.003442320945027,100.12051002564388,927.87364390637413,1.4801150094467966e-11,2.0189080717576928e-16,1.3961794153336285e-14
28,0.00043693854010202782,21.218049309041856,1070.7673640724552,175.70876727395355,26.722078654810797,28.003696051625194,105.59570166850693,961.53151334177505,2.6808747775849832e-11,2.0189080717576928e-16,1.3961794153336285e-14
29,0.00043641600294099967,21.114619743645477,1069.5938054085723,178.51450640886304,26.680190181800011,28.003958481766269,111.15998237121688,995.15217191252839,3.8006723982131447e-11,2.0189080717576928e-16,1.3961794153336285e-14
30,0.00043590305399009323,21.01349041904276,1068.4411159065182,181.26273952393097,26.638486500968003,28.00422958499037,116.81149677733774,1028.7362926852954,5.1824394618911118e-11,2.0189080717576928e-16,1.3961794153336285e-14
31,0.00043539921665692634,20.91454579053665,1067.3082617934808,183.95635523658376,26.596964029472069,28.004509335441817,122.54848429959785,1062.2845148162733,6.634604791365761e-11,2.0189080717576928e-16,1.3961794153336285e-14
32,0.00043490405251074397,20.81767958991194,1066.1942919985904,186.59801025220153,26.555619360924414,28.004797707760925,128.36927138543663,1095.7974463090877,7.7911078680998406e-11,2.0189080717576928e-16,1.3961794153336285e-14
33,0.0004344171802660113,20.722793761483668,1065.0983859368259,189.19015596290825,26.514449249896732,28.005094677057755,134.27226453940202,1129.2756674157063,6.8579984088275902e-11,2.0189080717576928e-16,1.3961794153336285e-14
34,0.00043393820080119347,20.629797721951476,1064.0196705676406,191.73505695121307,26.473450601710969,28.005400218896025,140.25594453757662,1162.7197316890811,5.8753437775411285e-11,2.0189080717576928e-16,1.3961794153336285e-14
35,0.00043346676767019111,20.538607521957044,1062.9573942248562,194.23481195107382,26.432620461747046,28.005714309266313,146.3188605199077,1196.1301672369075,4.769375555507572e-11,2.0189080717576928e-16,1.3961794153336285e-14
36,0.00043300255900717864,20.449145179799935,1061.9108585251536,196.69137050500157,26.391956004252727,28.006036924569234,152.45962517748669,1229.507479403956,3.8469389738392293e-11,2.0189080717576928e-16,1.3961794153336285e-14
37,0.00043254527515295397,20.361338110857552,1060.8794132183482,199.10654722856123,26.351454523310416,28.006368041597678,158.67691029341839,1262.8521523633076,2.7613573431765325e-11,2.0189080717576928e-16,1.3961794153336285e-14
38,0.00043209463656823546,20.275118620609792,1059.8624516656521,201.48203448475525,26.311113424662317,28.006707637520407,164.9694427071758,1296.1646505559672,1.75020682626134e-11,2.0189080717576928e-16,1.3961794153336285e-14
39,0.00043165038199249244,20.190423456683547,1058.859406850552,203.81941358291132,26.270930218294424,28.007055689866455,171.33600065342992,1329.4454199970071,8.7731541660720991e-12,2.0189080717576928e-16,1.3961794153336285e-14
40,0.00043121226681381398,20.107193412113983,1057.869747846979,206.12016469715044,26.230902511690783,28.007412176511075,177.77541043210584,1362.6948894637517,-4.5243240458563294e-13,2.0189080717576928e-16,1.3961794153336285e-14
41,0.00043078006162107073,20.025372972938406,1056.8929766823921,208.38567567653988,26.191028003682753,28.007777075662098,184.28654337221133,1395.9134715793577,-1.020590787241697e-11,2.0189080717576928e-16,1.3961794153336285e-14
42,0.00043035355091400844,19.944910004247813,1055.9286255429613,210.61724989380463,26.15130447882709,28.008150365847467,190.86831305698828,1429.1015638033452,-2.1159733283837979e-11,2.0189080717576928e-16,1.3961794153336285e-14
43,0.00042993253195068581,19.865755469702304,1054.9762542762307,212.8161132574424,26.111729802256367,28.008532025903317,197.51967278219757,1462.2595493391113,-3.0487688794912264e-11,2.0189080717576928e-16,1.3961794153336285e-14
44,0.0004295168137148994,19.787863180258682,1054.0354481537076,214.98342049353295,26.072301914951478,28.008922034962833,204.23961322296736,1495.3877979671513,-4.0170534925658927e-11,2.0189080717576928e-16,1.3961794153336285e-14
45,0.0004291062159885491,19.711189568479792,1053.1058158607414,217.12026078800523,26.033018829393047,28.009320372445899,211.02716028772542,1528.4866668116495,-4.9412863265107101e-11,2.0189080717576928e-16,1.3961794153336285e-14
46,0.0004287005685163088,19.635693485315549,1052.1869876863675,219.22766286711121,25.99387862555345,28.009727018049137,217.8813731403753,1561.5565010471209,-5.859799056118793e-11,2.0189080717576928e-16,1.3961794153336285e-14
47,0.00042829971025152268,19.561336016681693,1051.2786138890895,221.30659958295763,25.954879447195953,28.010141951736419,224.80134237414458,1594.5976345510105,-6.7487869788912338e-11,2.0189080717576928e-16,1.3961794153336285e-14
48,0.00042790348867397193,19.488080317530397,1050.3803632183676,223.35799206174008,25.916019498451689,28.010565153730397,231.78618832248159,1627.6103905074428,-7.6582661290894735e-11,2.0189080717576928e-16,1.3961794153336285e-14
49,0.00042751175917123206,19.415891461417019,1049.4919215738553,225.38271346457446,25.877297040647456,28.010996604503745,238.8350594940672,1660.5950819667357,-8.676985320645345e-11,2.0189080717576928e-16,1.3961794153336285e-14
50,0.00042712438447659349,19.344736303831255,1048.6129907871855,227.38159240421857,25.838710389362088,28.011436284771563,245.94713112046492,1693.5520123647475,-9.6646276038839599e-11,2.0189080717576928e-16,1.3961794153336285e-14
51,0.00042674123415728673,19.274583357784554,1047.7432875127331,229.35541605538612,25.800257911690334,28.011884175483583,253.12160380620608,1726.4814760057061,-1.0708721038762844e-10,2.0189080717576928e-16,1.3961794153336285e-14
52,0.00042636218414767802,19.205402680337357,1046.8825422158163,231.30493299156603,25.761938023695212,28.012340257817218,260.35770227221178,1759.3837585117451,-1.174189744524296e-10,2.0189080717576928e-16,1.3961794153336285e-14
53,0.00042598711632262917,19.137165768913427,1046.0304982479079,233.23085577716432,25.723749188033729,28.012804513170728,267.65467418442222,1792.2591372420404,-1.2705612950585236e-10,2.0189080717576928e-16,1.3961794153336285e-14
54,0.00042561591810698769,19.069845466389332,1045.1869110001498,235.13386334026674,25.685689911739829,28.013276923156617,275.01178906035244,1825.1078816841582,-1.3749287841244358e-10,2.0189080717576928e-16,1.3961794153336285e-14
55,0.00042524848211737741,19.003415874068715,1044.3515471268306,237.01460314828216,25.647758744152434,28.013757469595717,282.42833724703991,1857.9302538199142,-1.4589428165702187e-10,2.0189080717576928e-16,1.3961794153336285e-14
56,0.00042488470583323441,18.937852271755322,1043.5241838322486,238.87369320611694,25.609954274975752,28.014246134511083,289.90362896450563,1890.7265084678606,-1.5520601857958042e-10,2.0189080717576928e-16,1.3961794153336285e-14
57,0.00042452449129415365,18.87313104423022,1042.704608214588,240.7117238942445,25.572275132462003,28.014742900122474,297.43699340943283,1923.4968936042742,-1.6381355485239101e-10,2.0189080717576928e-16,1.3961794153336285e-14
58,0.00042416774482100677,18.809229613517157,1041.8926166612989,242.52925966207107,25.534719981706271,28.015247748841105,305.02777791427883,1956.2416506643572,-1.7445312331214144e-10,2.0189080717576928e-16,1.3961794153336285e-14
59,0.00042381437675861612,18.746126376388958,1041.0880142911944,244.32684059027599,25.497287523044623,28.015760663264224,312.67534715749343,1988.9610148251909,-1.829218424187313e-10,2.0189080717576928e-16,1.3961794153336285e-14
60,0.00042346430123799047,18.683800646627958,1040.2906144389431,246.10498383430101,25.459976490548605,28.016281626170525,320.37908242092351,2021.6552152718316,-1.9252010773840127e-10,2.0189080717576928e-16,1.3961794153336285e-14
61,0.00042311706959217451,18.622281442552556,1039.4992891302375,247.91963060285269,25.422786978682481,28.016811926898985,328.13925564004757,2054.3244606687354,-2.0052546351503067e-10,2.0189080717576928e-16,1.3961794153336285e-14
62,0.00042277297187338773,18.561540779391343,1038.7147822720451,249.71481384854971,25.385719076588241,28.017352818030826,335.95612883266006,2086.9689533275337,-2.1014169135746536e-10,2.0189080717576928e-16,1.3961794153336285e-14
63,0.00042243193138774386,18.50154611504863,1037.9369412616852,251.49134712378415,25.348771576345502,28.017904247273865,343.82910479054675,2119.5889050899927,-2.1914143844287704e-10,2.0189080717576928e-16,1.3961794153336285e-14
64,0.00042209387503393394,18.44227484051742,1037.1656122054221,253.2497956537311,25.311943307806811,28.018466171913467,351.75760675077015,2152.184522943408,-2.2807299769915266e-10,2.0189080717576928e-16,1.3961794153336285e-14
65,0.00042175873268482513,18.383707184989127,1036.4006455362751,254.99065370860512,25.275233132592877,28.019038553836417,359.74107445798245,2184.756009104733,-2.3840981917327592e-10,2.0189080717576928e-16,1.3961794153336285e-14
66,0.00042142643695774882,18.325824984991073,1035.6418966948995,256.7143753752232,25.238639941398361,28.019621357865596,367.77896250956928,2217.3035611702194,-2.4770115206512111e-10,2.0189080717576928e-16,1.3961794153336285e-14
67,0.00042109692304479553,18.268611220027676,1034.8892261865881,258.4213861659747,25.202162652177908,28.020214550933549,375.87073929949889,2249.8273722743706,-2.5698585800682009e-10,2.0189080717576928e-16,1.3961794153336285e-14
68,0.0004207701285675436,18.212049780579811,1034.1424994640322,260.11208881883806,25.165800208719897,28.020818101597158,384.01588622064816,2282.3276312474659,-2.6573046751160243e-10,2.0189080717576928e-16,1.3961794153336285e-14
69,0.00042044599344649188,18.156125330515241,1033.4015867507374,261.78686673711888,25.129551579436885,28.021431979723594,392.21389700741958,2314.8045227682901,-2.7408042469583512e-10,2.0189080717576928e-16,1.3961794153336285e-14
70,0.000420124459781417,18.100823215212223,1032.6663628448564,263.44608628636104,25.093415756296817,28.022056156271397,400.46427716652931,2347.2582275109639,-2.8207915352231828e-10,2.0189080717576928e-16,1.3961794153336285e-14
71,0.00041980547174059839,18.046129394700692,1031.9367069192494,265.09009846581597,25.057391753854628,28.022690603131824,408.76654346923624,2379.6889222855125,-2.9138199638020692e-10,2.0189080717576928e-16,1.3961794153336285e-14
72,0.00041948897545775621,17.992030391831911,1031.2125023250283,266.71924020420226,25.021478608362901,28.02333529300801,417.12022348972175,2412.0967801722009,-3.0018694601000481e-10,2.0189080717576928e-16,1.3961794153336285e-14
73,0.00041917491893585761,17.938513250173383,1030.4936364018795,268.33383541233206,24.985675376945508,28.023990199321169,425.52485518010377,2444.481970649802,-3.0982183394890385e-10,2.0189080717576928e-16,1.3961794153336285e-14
74,0.00041886325195705906,17.885565498596293,1029.7800002964448,269.93419586842595,24.949981136825805,28.024655296135002,433.97998647573985,2476.8446597180218,-3.19416262613226e-10,2.0189080717576928e-16,1.3961794153336285e-14
75,0.00041855392599832132,17.833175120710475,1029.0714887895019,271.52062198223808,24.914394984601188,28.025330558094787,442.48517492634704,2509.1850100143661,-3.2896465141337441e-10,2.0189080717576928e-16,1.3961794153336285e-14
76,0.00041824689415216046,17.781330527965139,1028.3680001318401,273.09340346753822,24.878916035559488,28.026015960376206,451.03998734962352,2541.5031809257007,-3.3916073739360309e-10,2.0189080717576928e-16,1.3961794153336285e-14
77,0.00041794211105218625,17.730020535623666,1027.6694358887851,274.65281994274164,24.843543423032649,28.026711478642536,459.64399950482715,2573.7993286948104,-3.4731607151564683e-10,2.0189080717576928e-16,1.3961794153336285e-14
78,0.00041763953280301962,17.679234341060557,1026.9757007929497,276.19914147348601,24.808276297784026,28.027417089008242,468.29679578428102,2606.0736065221886,-3.5644120747356193e-10,2.0189080717576928e-16,1.3961794153336285e-14
79,0.00041733911691431874,17.62896150398225,1026.2867026049532,277.73262906711034,24.773113827426684,28.028132768007389,476.99796892114517,2638.3261646633327,-3.6432117437768794e-10,2.0189080717576928e-16,1.3961794153336285e-14
80,0.00041704082223850296,17.57919192827535,1025.6023519814185,279.25353512644955,24.738055195870711,28.028858492566268,485.74711971207006,2670.5571505217795,-3.731568172502683e-10,2.0189080717576928e-16,1.3961794153336285e-14
