time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
31,28.581686289791399,1.1435023210028001,497,1491,10.181262844632299,-2.8966438750845792e-08,2.4940015330709997e-12,3.3834788980715906e-20
32,28.581104894209318,1.1432974640479121,513,1539,10.504191898560622,-2.9877876524625544e-08,2.6849460155187188e-12,4.6232158411354408e-20
33,28.580524079732431,1.1430928995368803,529,1587,10.826781453728005,-3.0787904598075697e-08,3.7835533317487346e-12,2.958349422249962e-20
34,28.579943845780015,1.1428886270522283,545,1635,11.149031885888206,-3.1696525257417607e-08,3.4753207256432717e-12,2.8847303477327425e-20
35,28.579364191771806,1.142684646177073,561,1683,11.47094357034563,-3.2603740784949464e-08,2.5158451710804997e-12,5.6345475375580863e-21
36,28.578785117128124,1.1424809564951262,577,1731,11.792516881955919,-3.3509553459053344e-08,2.8768896986886006e-12,1.8104915657254393e-21
37,28.578206621269928,1.1422775575906963,593,1779,12.113752195126494,-3.4413965554202261e-08,3.2481690948049646e-12,-2.0408613663214575e-21
38,28.5776287036187,1.1420744490486801,609,1827,12.434649883817139,-3.5316979340967172e-08,3.7144627651475304e-12,2.1930625990312146e-21
39,28.577051363596524,1.1418716304545742,625,1875,12.755210321540595,-3.6218597086024e-08,4.4816407529513214e-12,4.146036025268913e-21
40,28.576474600626039,1.1416691013944598,641,1923,13.075433881363113,-3.7118821052160629e-08,4.2302723823883781e-12,-5.6788017003296732e-21
41,28.57589841413045,1.1414668614550139,657,1971,13.395320935905003,-3.8017653498283908e-08,6.1936462902867362e-12,1.7918800019429962e-21
42,28.575322803533634,1.1412649102235013,673,2019,13.714871857341249,-3.8915096679426606e-08,6.2010570289761091e-12,-9.077686837310064e-21
43,28.574747768259922,1.141063247287776,689,2067,14.034087017402062,-3.9811152846754419e-08,5.1238215059701275e-12,-2.5893027919594287e-20
44,28.574173307734277,1.1408618722362815,705,2115,14.352966787373425,-4.0705824247572938e-08,5.3792630072546643e-12,-3.4732279945335941e-20
45,28.573599421382301,1.1406607846580492,721,2163,14.671511538097697,-4.1599113125334539e-08,4.7288041538084968e-12,-4.0910905530800781e-20
46,28.573026108630025,1.1404599841426939,737,2211,14.98972163997415,-4.2491021719645349e-08,4.7927252444512902e-12,-5.0607943851759924e-20
47,28.572453368904174,1.1402594702804203,753,2259,15.307597462959578,-4.3381552266272159e-08,4.9382546662979365e-12,-5.6262550519172422e-20
48,28.571881201631971,1.1400592426620157,769,2307,15.62513937656883,-4.4270706997149373e-08,4.0787408173148521e-12,-6.682151103841182e-20
49,28.571309606241282,1.139859300878852,785,2355,15.942347749875404,-4.5158488140385867e-08,4.7542005054967973e-12,-8.8431190951053391e-20
50,28.570738582160509,1.1396596445228848,801,2403,16.259222951511976,-4.6044897920271899e-08,2.0763425701009197e-12,-9.7954934933682676e-20
51,28.57016812881859,1.1394602731866523,817,2451,16.575765349671013,-4.6929938557285956e-08,8.929974815163888e-13,-9.1799056815063044e-20
52,28.569598245645061,1.1392611864632747,833,2499,16.891975312105323,-4.7813612268101647e-08,2.5486210364356054e-13,-8.7331040736357865e-20
53,28.569028932070115,1.1390623839464513,849,2547,17.207853206128608,-4.8695921265594545e-08,-1.339140603962008e-12,-9.0313440434917806e-20
54,28.568460187524344,1.1388638652304617,865,2595,17.523399398616004,-4.9576867758849004e-08,1.5755105553516557e-13,-8.6700315519286181e-20
55,28.567892011439099,1.1386656299101683,881,2643,17.838614256004728,-5.0456453953165045e-08,4.4924133857371373e-13,-9.8994287373355555e-20
56,28.567324403246076,1.1384676775810079,897,2691,18.153498144294581,-5.1334682050065087e-08,1.2651858727341647e-12,-1.1244548490438661e-19
57,28.566757362377764,1.1382700078389942,913,2739,18.468051429048497,-5.2211554247300826e-08,7.4816194906013322e-13,-1.2577095098230961e-19
58,28.566190888267045,1.1380726202807225,929,2787,18.782274475393152,-5.3087072738859991e-08,8.8134013975782466e-13,-1.3470615595910742e-19
59,28.565624980347518,1.1378755145033597,945,2835,19.096167648019481,-5.3961239714973115e-08,8.6979382030172303e-13,-1.453693412355285e-19
60,28.56505963805326,1.1376786901046474,961,2883,19.409731311183283,-5.4834057362120364e-08,7.2402847606234388e-13,-1.4395982547173814e-19
61,28.564494860818868,1.1374821466829061,977,2931,19.722965828705753,-5.5705527863038165e-08,-5.0491208436476143e-13,-1.5303068806899464e-19
62,28.563930648079577,1.1372858838370243,993,2979,20.03587156397403,-5.6575653396726054e-08,-1.5437338907187126e-12,-1.5078241116407551e-19
63,28.563366999271253,1.137089901166467,1009,3027,20.34844887994181,-5.7444436138453347e-08,-1.6723809836971526e-12,-1.6794640887455084e-19
64,28.562803913830116,1.1368941982712681,1025,3075,20.660698139129845,-5.8311878259765947e-08,-1.6047267681340571e-12,-1.6572542892984596e-19
65,28.562241391193201,1.1366987747520352,1041,3123,20.972619703626528,-5.9177981928492952e-08,-3.5847678991896004e-12,-1.573353359767206e-19
66,28.561679430797913,1.1365036302099438,1057,3171,21.284213935088452,-6.0042749308753376e-08,-1.4912758528051739e-12,-1.6147454776193595e-19
67,28.561118032082312,1.1363087642467387,1073,3219,21.595481194740966,-6.0906182560962817e-08,-2.9528567091485769e-12,-1.5573308713020538e-19
68,28.560557194484961,1.1361141764647371,1089,3267,21.906421843378716,-6.1768283841840194e-08,-4.4714544567003855e-12,-1.5175186684198766e-19
69,28.559996917445076,1.1359198664668178,1105,3315,22.21703624136623,-6.2629055304414349e-08,-4.8226179993893226e-12,-1.6238320566482545e-19
70,28.559437200402304,1.1357258338564324,1121,3363,22.527324748638431,-6.3488499098030699e-08,-5.5551084565674813e-12,-1.6928850941841812e-19
71,28.558878042797051,1.1355320782375933,1137,3411,22.837287724701245,-6.4346617368357821e-08,-6.8633120020589189e-12,-1.5524835929124931e-19
72,28.558319444070023,1.1353385992148828,1153,3459,23.146925528632085,-6.5203412257394152e-08,-5.911379025169694e-12,-1.6131324754248811e-19
73,28.55776140366271,1.1351453963934444,1169,3507,23.456238519080454,-6.6058885903474567e-08,-5.9250764017360069e-12,-1.7044573509537981e-19
74,28.557203921017038,1.1349524693789894,1185,3555,23.765227054268504,-6.6913040441276979e-08,-5.5109909691264392e-12,-1.7853969738921118e-19
75,28.556646995575459,1.1347598177777838,1201,3603,24.073891491991532,-6.7765878001828923e-08,-6.3180953524533123e-12,-1.9011774442311591e-19
76,28.556090626781167,1.1345674411966649,1217,3651,24.382232189618605,-6.861740071251413e-08,-7.9332686253597018e-12,-1.722068026195052e-19
77,28.555534814077696,1.1343753392430265,1233,3699,24.69024950409305,-6.9467610697079064e-08,-7.5690460843436114e-12,-1.6795343990975754e-19
78,28.554979556909309,1.1341835115248251,1249,3747,24.997943791933011,-7.031651007563945e-08,-7.2995672006914702e-12,-1.7349141411080006e-19
79,28.554424854720683,1.1339919576505726,1265,3795,25.305315409232009,-7.1164100964686889e-08,-5.9109418748537479e-12,-1.6250438762456447e-19
80,28.553870706957156,1.1338006772293439,1281,3843,25.612364711659502,-7.2010385477095398e-08,-5.5283590205679189e-12,-1.5575707536796942e-19
81,28.553317113064512,1.1336096698707716,1297,3891,25.919092054461441,-7.2855365722127748e-08,-5.2168096231763883e-12,-1.4299657364842014e-19
82,28.552764072489239,1.1334189351850432,1313,3939,26.22549779246075,-7.3699043805442175e-08,-6.0175579796872825e-12,-1.4878146126230974e-19
83,28.552211584678226,1.1332284727829056,1329,3987,26.531582280057957,-7.454142182909869e-08,-6.2985831827955252e-12,-1.499109763887509e-19
84,28.551659649079046,1.1330382822756588,1345,4035,26.837345871231676,-7.5382501891565768e-08,-7.66817512265483e-12,-1.3421977375892624e-19
85,28.551108265139728,1.1328483632751596,1361,4083,27.142788919539186,-7.6222286087726525e-08,-7.7675123277831659e-12,-1.3230030114749694e-19
86,28.550557432308885,1.1326587153938172,1377,4131,27.44791177811695,-7.7060776508885416e-08,-8.2356309272224593e-12,-1.4558151306264835e-19
87,28.550007150035661,1.1324693382445965,1393,4179,27.752714799681161,-7.7897975242774614e-08,-8.5679623118561921e-12,-1.3929328604602023e-19
88,28.54945741776984,1.1322802314410108,1409,4227,28.057198336528309,-7.8733884373560388e-08,-7.4134691441241074e-12,-1.4550417167537464e-19
89,28.54890823496164,1.1320913945971312,1425,4275,28.361362740535704,-7.956850598184955e-08,-7.0385884620716155e-12,-1.2970129966285532e-19
90,28.548359601061861,1.1319028273275746,1441,4323,28.665208363162016,-8.0401842144695849e-08,-7.321799416759589e-12,-1.3375448466436516e-19
91,28.547811515521893,1.1317145292475081,1457,4371,28.968735555447815,-8.1233894935606452e-08,-8.7507188994973006e-12,-1.2746584405743077e-19
92,28.547263977793659,1.1315264999726533,1473,4419,29.271944668016136,-8.2064666424548087e-08,-8.9182029816559094e-12,-1.1994884024085513e-19
93,28.546716987329624,1.1313387391192748,1489,4467,29.574836051072964,-8.2894158677953754e-08,-8.2251878918970789e-12,-1.1098261599108658e-19
94,28.54617054358275,1.1311512463041866,1505,4515,29.877410054407804,-8.37223737587288e-08,-7.9444471834388963e-12,-1.1616572970934386e-19
95,28.545624646006637,1.130964021144752,1521,4563,30.179667027394249,-8.4549313726257374e-08,-6.8881879367044263e-12,-1.2229431086774924e-19
96,28.545079294055363,1.1307770632588774,1537,4611,30.481607318990452,-8.5374980636408797e-08,-7.3295432223563495e-12,-1.1750783025321114e-19
97,28.544534487183572,1.1305903722650161,1553,4659,30.783231277739709,-8.6199376541543822e-08,-6.2222622887464496e-12,-1.2538631199747246e-19
98,28.543990224846496,1.1304039477821661,1569,4707,31.084539251770963,-8.7022503490520983e-08,-6.9447815553846937e-12,-1.1114639775237208e-19
99,28.543446506499816,1.1302177894298702,1585,4755,31.385531588799363,-8.7844363528702926e-08,-7.3355800600527488e-12,-1.0839850375747093e-19
100,28.542903331599842,1.1300318968282113,1601,4803,31.686208636126796,-8.8664958697962573e-08,-8.2007838020370372e-12,-1.0126820687726383e-19
101,28.5423606996034,1.1298462695978198,1617,4851,31.986570740642403,-8.9484291036689556e-08,-6.6646514695900549e-12,-9.8512868256849693e-20
102,28.541818609967855,1.1296609073598607,1633,4899,32.286618248823132,-9.0302362579796382e-08,-5.9121492423930277e-12,-9.3788012597946799e-20
103,28.541277062151117,1.1294758097360462,1649,4947,32.586351506734239,-9.111917535872471e-08,-6.3042661369028252e-12,-1.045264713101102e-19
104,28.540736055611614,1.1292909763486254,1665,4995,32.885770860029915,-9.1934731401451609e-08,-5.6236161560807574e-12,-1.0495329650618757e-19
105,28.540195589808366,1.1291064068203869,1681,5043,33.184876653953623,-9.2749032732495752e-08,-6.8803400476991072e-12,-1.1280861719329739e-19
106,28.539655664200907,1.1289221007746579,1697,5091,33.483669233338794,-9.3562081372923702e-08,-4.7477473341661636e-12,-1.0756760083216141e-19
107,28.539116278249267,1.1287380578353048,1713,5139,33.782148942609354,-9.4373879340356016e-08,-5.6304370887882982e-12,-1.0256067658437793e-19
108,28.538577431414136,1.1285542776267283,1729,5187,34.080316125780165,-9.518442864897358e-08,-4.8398472729527242e-12,-1.0303795979782103e-19
109,28.538039123156597,1.1283707597738677,1745,5235,34.378171126457566,-9.5993731309523702e-08,-3.9297974596674834e-12,-1.1376856029416518e-19
110,28.537501352938353,1.1281875039021969,1761,5283,34.675714287839973,-9.6801789329326302e-08,-4.2436852643046308e-12,-1.0745014118517888e-19
111,28.536964120221626,1.1280045096377216,1777,5331,34.972945952718362,-9.7608604712280014e-08,-5.7478292958546007e-12,-1.0046129218971835e-19
112,28.536427424469249,1.1278217766069876,1793,5379,35.269866463476731,-9.841417945886853e-08,-4.348455623359726e-12,-1.0590207266878589e-19
113,28.535891265144457,1.1276393044370692,1809,5427,35.566476162092741,-9.9218515566166481e-08,-1.4080368815339028e-12,-1.1692301356013615e-19
114,28.53535564171111,1.1274570927555729,1825,5475,35.862775390138161,-1.0002161502784576e-07,-9.7741606475132414e-13,-1.3195495324175605e-19
115,28.534820553633601,1.1272751411906381,1841,5523,36.158764488779426,-1.0082347983418157e-07,-1.4326075048476383e-12,-1.2882614257477422e-19
116,28.534286000376817,1.1270934493709364,1857,5571,36.454443798778151,-1.0162411197205851e-07,-2.8027406784314479e-12,-1.2580693333895567e-19
117,28.533751981406184,1.126912016925667,1873,5619,36.749813660491633,-1.0242351342497676e-07,-3.7667265140317596e-12,-1.2930011706576711e-19
118,28.533218496187722,1.1267308434845602,1889,5667,37.04487441387338,-1.0322168617305798e-07,-3.5377846485662445e-12,-1.4869502088829795e-19
119,28.532685544187952,1.1265499286778733,1905,5715,37.339626398473683,-1.0401863219305163e-07,-3.0030318509677301e-12,-1.5990869486237307e-19
120,28.532153124873862,1.1263692721363938,1921,5763,37.634069953440076,-1.0481435345834079e-07,-3.0562392894228907e-12,-1.7535174330843182e-19
121,28.5316212377131,1.1261888734914336,1937,5811,37.928205417517823,-1.0560885193894843e-07,-2.0226077757090621e-12,-1.674662305289638e-19
122,28.531089882173745,1.1260087323748331,1953,5859,38.222033129050587,-1.0640212960154323e-07,-2.0913791531906867e-12,-1.5578437232818367e-19
123,28.530559057724435,1.1258288484189556,1969,5907,38.515553425980755,-1.0719418840944578e-07,-2.0729980232392364e-12,-1.5917457206873225e-19
124,28.530028763834331,1.1256492212566938,1985,5955,38.808766645850106,-1.0798503032263453e-07,-1.8812763846742797e-12,-1.5840860282150815e-19
125,28.529498999973196,1.125469850521458,2001,6003,39.101673125800261,-1.0877465729775177e-07,-1.3001578980098571e-12,-1.7190653605714846e-19
126,28.528969765611215,1.1252907358471873,2017,6051,39.394273202573174,-1.0956307128810969e-07,-2.8546089103631545e-12,-1.7865757062649999e-19
127,28.528441060219176,1.1251118768683421,2033,6099,39.686567212511704,-1.1035027424369626e-07,-2.2564068669073123e-12,-1.8457067123533531e-19
128,28.527912883268378,1.1249332732199031,2049,6147,39.978555491560108,-1.1113626811118134e-07,-6.7798197611601552e-13,-1.8391388982896821e-19
129,28.527385234230593,1.1247549245373722,2065,6195,40.270238375264562,-1.1192105483392258e-07,1.6552731407770693e-14,-1.8328564615373418e-19
130,28.526858112578253,1.1245768304567751,2081,6243,40.561616198773635,-1.1270463635197134e-07,-4.2732831162517471e-13,-1.7458577406120771e-19
131,28.526331517784119,1.1243989906146508,2097,6291,40.852689296838868,-1.1348701460207855e-07,-1.9533784312297797e-12,-1.5572895122714262e-19
132,28.525805449321716,1.1242214046480645,2113,6339,41.14345800381524,-1.1426819151770089e-07,-1.5748825854533521e-12,-1.6050302413249242e-19
133,28.52527990666491,1.1240440721945921,2129,6387,41.433922653661668,-1.1504816902900645e-07,-3.3368134644273795e-12,-1.8803366286978856e-19
134,28.524754889288165,1.1238669928923342,2145,6435,41.724083579941578,-1.158269490628808e-07,-3.3865514559305865e-12,-1.8700299582654749e-19
135,28.524230396666475,1.1236901663799013,2161,6483,42.013941115823343,-1.1660453354293278e-07,-4.1513147086558178e-12,-1.8727596542868999e-19
136,28.52370642827535,1.1235135922964248,2177,6531,42.303495594080822,-1.1738092438950052e-07,-4.0719684568646386e-12,-2.0060763536120713e-19
137,28.523182983590825,1.1233372702815478,2193,6579,42.592747347093884,-1.1815612351965708e-07,-3.8337492902495995e-12,-2.1111158836971176e-19
138,28.522660062089408,1.1231611999754316,2209,6627,42.881696706848892,-1.1893013284721659e-07,-2.9013076663364501e-12,-2.0761385514953128e-19
139,28.522137663248227,1.1229853810187471,2225,6675,43.170344004939238,-1.1970295428273988e-07,-3.0326331723617983e-12,-2.1008753877137111e-19
140,28.521615786544896,1.1228098130526811,2241,6723,43.458689572565817,-1.204745897335405e-07,-3.9818738584163071e-12,-2.0682058894209292e-19
141,28.52109443145746,1.1226344957189307,2257,6771,43.746733740537593,-1.2124504110369032e-07,-5.2363287317280793e-12,-1.9374534499946722e-19
142,28.52057359746463,1.1224594286597063,2273,6819,44.034476839271989,-1.2201431029402553e-07,-5.3513617148670534e-12,-1.9002799532665391e-19
143,28.520053284045552,1.1222846115177272,2289,6867,44.321919198795491,-1.227823992021525e-07,-6.0956968639391818e-12,-1.9150161758791713e-19
144,28.519533490679891,1.1221100439362235,2305,6915,44.609061148744168,-1.2354930972245346e-07,-7.086792958022059e-12,-1.8746332183743325e-19
145,28.519014216847889,1.1219357255589357,2321,6963,44.895903018364052,-1.2431504374609228e-07,-7.9363980665103639e-12,-1.8855437306539069e-19
146,28.518495462030277,1.1217616560301116,2337,7011,45.182445136511753,-1.250796031610203e-07,-7.7985916335787664e-12,-1.7478305663730161e-19
147,28.517977225708268,1.121587834994507,2353,7059,45.468687831654947,-1.2584298985198209e-07,-7.6003058013807134e-12,-1.8170242246130769e-19
148,28.517459507363629,1.121414262097385,2369,7107,45.754631431872809,-1.2660520570052109e-07,-8.0245844691351209e-12,-1.8072097266451352e-19
149,28.516942306478622,1.1212409369845164,2385,7155,46.040276264856629,-1.2736625258498561e-07,-9.9462070524136692e-12,-1.8597274237361269e-19
150,28.516425622536119,1.1210678593021737,2401,7203,46.325622657910195,-1.2812613238053426e-07,-1.0003945588588081e-11,-1.9002510019450997e-19
151,28.515909455019365,1.1208950286971393,2417,7251,46.610670937950331,-1.2888484695914194e-07,-8.700876824585535e-12,-1.8638757345080803e-19
152,28.515393803412216,1.1207224448166961,2433,7299,46.895421431507444,-1.2964239818960539e-07,-8.6670497168039873e-12,-1.9460230411407215e-19
153,28.514878667199014,1.1205501073086348,2449,7347,47.179874464725934,-1.3039878793754892e-07,-9.7184170433362027e-12,-1.9874482462173772e-19
154,28.514364045864621,1.1203780158212431,2465,7395,47.464030363364799,-1.3115401806543012e-07,-1.0819085211055679e-11,-2.1697588532240645e-19
155,28.513849938894449,1.1202061700033157,2481,7443,47.747889452798034,-1.3190809043254563e-07,-9.8653897551148617e-12,-2.1305132690614861e-19
156,28.513336345774327,1.1200345695041445,2497,7491,48.031452058015162,-1.3266100689503665e-07,-1.0826731872137785e-11,-2.1226095583085419e-19
157,28.512823265990715,1.1198632139735267,2513,7539,48.314718503621755,-1.3341276930589474e-07,-1.052222545205872e-11,-2.0416409840487888e-19
158,28.51231069903049,1.1196921030617566,2529,7587,48.597689113839891,-1.3416337951496724e-07,-1.0450331572320337e-11,-2.2035822684713578e-19
159,28.511798644381116,1.1195212364196272,2545,7635,48.880364212508667,-1.3491283936896317e-07,-1.1486877421473807e-11,-2.2589909618032223e-19
160,28.511287101530556,1.1193506136984317,2561,7683,49.162744123084707,-1.3566115071145887e-07,-1.0610127360033417e-11,-2.205145639829083e-19
161,28.510776069967207,1.1191802345499606,2577,7731,49.444829168642627,-1.3640831538290338e-07,-1.1759083290430183e-11,-2.3194702722900369e-19
162,28.510265549180104,1.119010098626501,2593,7779,49.726619671875497,-1.3715433522062419e-07,-1.0323689819680126e-11,-2.2878802446966368e-19
163,28.509755538658666,1.1188402055808364,2609,7827,50.008115955095427,-1.3789921205883278e-07,-1.0145138201744786e-11,-2.2626636437229578e-19
164,28.509246037892879,1.1186705550662461,2625,7875,50.28931834023399,-1.3864294772863039e-07,-1.2122230302891168e-11,-2.2908043281620118e-19
165,28.508737046373323,1.1185011467365047,2641,7923,50.570227148842669,-1.3938554405801338e-07,-1.3238226487244376e-11,-2.3056232688358992e-19
166,28.508228563590908,1.1183319802458822,2657,7971,50.85084270209348,-1.4012700287187881e-07,-1.2957964562465563e-11,-2.1776501562678203e-19
167,28.507720589037216,1.1181630552491386,2673,8019,51.131165320779303,-1.4086732599203022e-07,-1.4489309058118849e-11,-2.3753008277343035e-19
168,28.507213122204274,1.1179943714015317,2689,8067,51.41119532531453,-1.4160651523718282e-07,-1.5469413944257937e-11,-2.3132250586652616e-19
169,28.506706162584578,1.1178259283588037,2705,8115,51.690933035735419,-1.4234457242296945e-07,-1.5935645164555368e-11,-2.275902669426869e-19
170,28.506199709671133,1.1176577257771991,2721,8163,51.970378771700645,-1.4308149936194567e-07,-1.6198941493739127e-11,-2.2623162278656855e-19
171,28.505693762957591,1.1174897633134433,2737,8211,52.249532852491782,-1.4381729786359574e-07,-1.6242122230503142e-11,-2.0880251368976998e-19
172,28.505188321937919,1.1173220406247588,2753,8259,52.528395597013791,-1.4455196973433752e-07,-1.6106987271724549e-11,-2.2278641553528519e-19
173,28.504683386106734,1.1171545573688504,2769,8307,52.80696732379544,-1.4528551677752869e-07,-1.4080511062664058e-11,-2.369146603976909e-19
174,28.504178954959055,1.1169873132039194,2785,8355,53.085248350989893,-1.4601794079347161e-07,-1.3601893916748153e-11,-2.4660425409313707e-19
175,28.503675027990464,1.1168203077886487,2801,8403,53.363238996375131,-1.4674924357941916e-07,-1.3589646769007757e-11,-2.452530545625317e-19
176,28.503171604697037,1.1166535407822116,2817,8451,53.640939577354438,-1.4747942692957999e-07,-1.1733187338380802e-11,-2.4891002005062863e-19
177,28.502668684575308,1.1164870118442665,2833,8499,53.918350410956926,-1.4820849263512421e-07,-1.1221013701545601e-11,-2.3420150798851697e-19
178,28.502166267122462,1.1163207206349588,2849,8547,54.195471813837905,-1.4893644248418862e-07,-1.174691247052273e-11,-2.4040949848572744e-19
179,28.501664351835959,1.11615466681492,2865,8595,54.472304102279523,-1.4966327826188214e-07,-1.2373397445530898e-11,-2.4559716169735376e-19
180,28.501162938213973,1.1159888500452619,2881,8643,54.748847592191154,-1.5038900175029148e-07,-1.0586007764823435e-11,-2.3491536485715023e-19
181,28.500662025755055,1.1158232699875854,2897,8691,55.02510259910985,-1.5111361472848631e-07,-1.339932678701139e-11,-2.3225721995871108e-19
182,28.500161613958269,1.115657926303971,2913,8739,55.301069438200877,-1.5183711897252471e-07,-1.2612289684854616e-11,-2.3017644712783394e-19
183,28.499661702323248,1.1154928186569817,2929,8787,55.576748424258142,-1.5255951625545868e-07,-1.3299864681792783e-11,-2.2546151763628168e-19
184,28.499162290350018,1.1153279467096651,2945,8835,55.852139871704779,-1.5328080834733947e-07,-1.2877188898530179e-11,-2.3635424553268622e-19
185,28.498663377539252,1.1151633101255463,2961,8883,56.1272440945935,-1.5400099701522284e-07,-1.246507411178932e-11,-2.1751975657516006e-19
186,28.498164963391982,1.1149989085686327,2977,8931,56.402061406607089,-1.5472008402317457e-07,-1.5419051452303378e-11,-2.2450446966755783e-19
187,28.497667047409795,1.114834741703409,2993,8979,56.676592121058981,-1.5543807113227572e-07,-1.2118351461198884e-11,-2.2267226461075287e-19
188,28.497169629094788,1.114670809194843,3009,9027,56.950836550893634,-1.5615496010062799e-07,-1.0715723447463077e-11,-2.2769738683201251e-19
189,28.496672707949564,1.114507110708379,3025,9075,57.224795008687003,-1.5687075268335913e-07,-8.7561104200606366e-12,-2.318887109958187e-19
190,28.496176283477148,1.1143436459099372,3041,9123,57.498467806647099,-1.5758545063262814e-07,-8.6980873892361643e-12,-2.283632672251177e-19
191,28.495680355181143,1.1141804144659144,3057,9171,57.771855256614408,-1.5829905569763078e-07,-8.3403180195507076e-12,-2.2411693555057673e-19
192,28.495184922565588,1.1140174160431868,3073,9219,58.044957670062338,-1.5901156962460468e-07,-6.6477622018279448e-12,-2.2729827218645568e-19
193,28.494689985135107,1.113854650309106,3089,9267,58.317775358097734,-1.5972299415683473e-07,-5.2846789444505049e-12,-2.2692562732050054e-19
194,28.494195542394753,1.1136921169314946,3105,9315,58.59030863146134,-1.6043333103465831e-07,-5.9028476551148401e-12,-2.175578068833375e-19
