x,y,J,P_finish,P_onsite,P_H,P_N,P_normal,P_finish_N,P_finish_normal,probability_residual,mec_gap,angle_calls,root_count,depth_capped,distance_K1,x_global,y_global,level,scan
-1500.0,900.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1753.52948186491,200.0,900.0,2,6
-1500.0,1000.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1806.88909215894,200.0,1000.0,2,6
-1500.0,1100.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1864.08978833009,200.0,1100.0,2,6
-1500.0,1200.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1924.78915379064,200.0,1200.0,2,6
-1500.0,1300.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1988.66684845493,200.0,1300.0,2,6
-1500.0,1400.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,2055.42656928853,200.0,1400.0,2,6
-1500.0,1500.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,2124.79667952743,200.0,1500.0,2,6
-1500.0,1600.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,2196.52987162122,200.0,1600.0,2,6
-1400.0,0.0,47.5117278462394,1.32454898086232e-05,0.0,0.0,0.933650730896196,0.0663492707676747,0.0,1.32454898086232e-05,1.66387015276825e-09,2.1316282072803e-14,156.0,2.0,0.0,1404.99924118563,300.0,0.0,2,6
-1400.0,100.0,47.3529149223661,0.000451753332355245,0.0,0.0,0.940238246011166,0.0597583825686677,0.0,0.000451753332355245,-3.37142016648695e-06,1.4210854715202e-14,132.0,2.0,0.0,1408.54727124288,300.0,100.0,2,6
-1400.0,200.0,47.1407776901414,0.00119621919621195,0.0,0.0,0.957380152827228,0.042603973229664,0.0,0.00119621919621195,-1.58739431082022e-05,7.105427357601e-15,132.0,2.0,0.0,1419.1504370289,300.0,200.0,2,6
-1400.0,300.0,47.142335802189,0.00154621631892267,0.0,0.0,0.978226677152789,0.0218313394172362,0.0,0.00154621631892267,5.80165700256874e-05,1.4210854715202e-14,132.0,2.0,0.0,1436.65253645858,300.0,300.0,2,6
-1400.0,400.0,47.3467043138157,0.00111648236264256,0.0,0.0,0.994031031636256,0.00593342303084445,0.0,0.00111648236264256,-3.55453328994004e-05,7.105427357601e-15,132.0,2.0,0.0,1460.80561954917,300.0,400.0,2,6
-1400.0,500.0,47.5102858211098,0.000129502476978457,0.0,0.0,0.999866566315273,0.000129502476978457,0.0,0.000129502476978457,-3.93120774855316e-06,1.77635683940025e-15,108.0,0.0,0.0,1491.2865605577,300.0,500.0,2,6
-1400.0,600.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1527.71664692559,300.0,600.0,2,6
-1400.0,700.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1569.68171961297,300.0,700.0,2,6
-1400.0,800.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1616.75083067265,300.0,800.0,2,6
-1400.0,900.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1668.49207252365,300.0,900.0,2,6
-1400.0,1000.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1724.48495025843,300.0,1000.0,2,6
-1400.0,1100.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1784.32925528373,300.0,1100.0,2,6
-1400.0,1200.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1847.65078920638,300.0,1200.0,2,6
-1400.0,1300.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1914.10448681583,300.0,1300.0,2,6
-1400.0,1400.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1983.37554034582,300.0,1400.0,2,6
-1400.0,1500.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,2055.17908748499,300.0,1500.0,2,6
-1400.0,1600.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,2129.25893898069,300.0,1600.0,2,6
-1300.0,0.0,47.4875808181328,0.000154654166538877,0.0,0.0,0.733650755830759,0.266349245569428,0.0,0.000154654166538877,1.40018641126005e-09,1.77635683940025e-14,132.0,2.0,0.0,1304.99924139328,400.0,0.0,2,6
-1300.0,100.0,47.1039025845007,0.00294758891385242,0.0,0.0,0.740959359109939,0.259040640891001,0.0,0.00294758891385242,9.40136857252583e-13,1.4210854715202e-14,132.0,2.0,0.0,1308.8183860378,400.0,100.0,2,6
-1300.0,200.0,46.6371620152671,0.00764046325907424,0.0,0.0,0.762769031535061,0.237230968464936,0.0,0.00764046325907424,-2.44249065417534e-15,1.4210854715202e-14,132.0,2.0,0.0,1320.22275212335,400.0,200.0,2,6
-1300.0,300.0,46.3628415499852,0.0105962741764199,0.0,0.0,0.798740407668099,0.201259592331898,0.0,0.0105962741764199,-2.66453525910038e-15,1.4210854715202e-14,132.0,2.0,0.0,1339.01854461308,400.0,300.0,2,6
-1300.0,400.0,46.3725768779527,0.0105982175663484,0.0,0.0,0.848336437858026,0.151663562141971,0.0,0.0105982175663484,-2.66453525910038e-15,2.1316282072803e-14,132.0,2.0,0.0,1364.90043974324,400.0,400.0,2,6
-1300.0,500.0,46.7173305744739,0.00703210749000605,0.0,0.0,0.910860127412472,0.0891398725875242,0.0,0.00703210749000605,-3.5527136788005e-15,7.105427357601e-15,132.0,2.0,0.0,1397.47477902281,400.0,500.0,2,6
-1300.0,600.0,47.061787593264,0.00349799890792939,0.0,0.0,0.974748248105326,0.0252248725827315,0.0,0.00349799890792939,-2.68793119428956e-05,7.105427357601e-15,132.0,2.0,0.0,1436.28628956709,400.0,600.0,2,6
-1300.0,700.0,47.4782038286784,0.00101449607971349,0.0,0.0,0.998983468418095,0.00101449607971349,0.0,0.00101449607971349,-2.03550219179949e-06,3.5527136788005e-15,108.0,0.0,0.0,1480.84464181492,400.0,700.0,2,6
-1300.0,800.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1530.64803295386,400.0,800.0,2,6
-1300.0,900.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1585.20217902295,400.0,900.0,2,6
-1300.0,1000.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1644.03421374759,400.0,1000.0,2,6
-1300.0,1100.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1706.70180276644,400.0,1100.0,2,6
-1300.0,1200.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1772.79823757803,400.0,1200.0,2,6
-1300.0,1300.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1841.95443449434,400.0,1300.0,2,6
-1300.0,1400.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1913.8387304961,400.0,1400.0,2,6
-1300.0,1500.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1988.15523386391,400.0,1500.0,2,6
-1300.0,1600.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,2064.64132031063,400.0,1600.0,2,6
-1200.0,0.0,47.4598081099024,0.000315759138005674,0.0,0.0,0.533650784663162,0.466349216399298,0.0,0.000315759138005674,1.06246034192736e-09,3.5527136788005e-14,132.0,2.0,0.0,1204.9992416354,500.0,0.0,2,6
-1200.0,100.0,46.6313336637436,0.00661901186383463,0.0,0.0,0.541534965415377,0.458465034584628,0.0,0.00661901186383463,5.55111512312578e-15,7.105427357601e-15,132.0,2.0,0.0,1209.13428531964,500.0,100.0,2,6
-1200.0,200.0,45.5932937538876,0.0174017407319787,0.0,0.0,0.565041913135293,0.434958086864705,0.0,0.0174017407319787,-2.22044604925031e-15,1.4210854715202e-14,132.0,2.0,0.0,1221.46971617351,500.0,200.0,2,6
-1200.0,300.0,44.8243739846277,0.0258161623044675,0.0,0.0,0.603747982720149,0.396252017279853,0.0,0.0258161623044675,1.77635683940025e-15,1.4210854715202e-14,132.0,2.0,0.0,1241.76117475244,500.0,300.0,2,6
-1200.0,400.0,44.4539660926924,0.0300907195368297,0.0,0.0,0.656988220202199,0.343011779797797,0.0,0.0300907195368297,-3.99680288865056e-15,1.77635683940025e-14,132.0,2.0,0.0,1269.62725345517,500.0,400.0,2,6
-1200.0,500.0,44.5458312675172,0.0294402520811763,0.0,0.0,0.723909623421633,0.276090376578366,0.0,0.0294402520811763,-1.66533453693773e-15,1.4210854715202e-14,132.0,2.0,0.0,1304.58265752297,500.0,500.0,2,6
-1200.0,600.0,45.1128298051432,0.0236630302602371,0.0,0.0,0.803531749052059,0.196468250947936,0.0,0.0236630302602371,-4.66293670342566e-15,1.06581410364015e-14,132.0,2.0,0.0,1346.07520514392,500.0,600.0,2,6
-1200.0,700.0,46.1279545707442,0.0130027310462477,0.0,0.0,0.894805990629043,0.105194009370954,0.0,0.0130027310462477,-2.77555756156289e-15,1.06581410364015e-14,132.0,2.0,0.0,1393.52108182719,500.0,700.0,2,6
-1200.0,800.0,47.124671622368,0.00390854164111444,0.0,0.0,0.981893224717306,0.0181113019506002,0.0,0.00390854164111444,4.52666790584644e-06,7.105427357601e-15,132.0,2.0,0.0,1446.33452323118,500.0,800.0,2,6
-1200.0,900.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1503.95016562516,500.0,900.0,2,6
-1200.0,1000.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1565.83800192661,500.0,1000.0,2,6
-1200.0,1100.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1631.51193555887,500.0,1100.0,2,6
-1200.0,1200.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1700.53337028846,500.0,1200.0,2,6
-1200.0,1300.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1772.5112950439,500.0,1300.0,2,6
-1200.0,1400.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1847.10011603371,500.0,1400.0,2,6
-1200.0,1500.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1923.99620224296,500.0,1500.0,2,6
-1200.0,1600.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,2002.93383161773,500.0,1600.0,2,6
-1100.0,0.0,47.4275381287179,0.000500918104477851,0.0,0.0,0.333650818385084,0.666349182240809,0.0,0.000500918104477851,6.25892448979926e-10,3.5527136788005e-14,132.0,2.0,0.0,1104.99924192133,600.0,0.0,2,6
-1100.0,100.0,45.9738690308089,0.0119452613824274,0.0,0.0,0.342208843750211,0.657791156249582,0.0,0.0119452613824274,-2.07389660999979e-13,1.4210854715202e-14,132.0,2.0,0.0,1109.5070401941,600.0,100.0,2,6
-1100.0,200.0,44.1708485920057,0.0309722751176852,0.0,0.0,0.367697034318399,0.632302965681593,0.0,0.0309722751176852,-7.99360577730113e-15,1.4210854715202e-14,132.0,2.0,0.0,1122.93740690826,600.0,200.0,2,6
-1100.0,300.0,42.7599101621996,0.0464931491719483,0.0,0.0,0.409577385364523,0.590422614635477,0.0,0.0464931491719483,0.0,1.4210854715202e-14,132.0,2.0,0.0,1144.97640474702,600.0,300.0,2,6
-1100.0,400.0,41.9188579490978,0.0560811338872911,0.0,0.0,0.467014069808635,0.532985930191371,0.0,0.0560811338872911,5.55111512312578e-15,2.1316282072803e-14,132.0,2.0,0.0,1175.13978531108,600.0,400.0,2,6
-1100.0,500.0,41.7230879442513,0.0587860857719946,0.0,0.0,0.538950292720158,0.461049707279837,0.0,0.0587860857719946,-5.10702591327572e-15,1.4210854715202e-14,132.0,2.0,0.0,1212.82152958073,600.0,500.0,2,6
-1100.0,600.0,42.1717753862823,0.0545272269958739,0.0,0.0,0.624192721618115,0.375807278381885,0.0,0.0545272269958739,-4.44089209850063e-16,1.4210854715202e-14,132.0,2.0,0.0,1257.34585942297,600.0,600.0,2,6
-1100.0,700.0,43.209238869788,0.043844064378103,0.0,0.0,0.721490313718924,0.278509686281073,0.0,0.043844064378103,-3.33066907387547e-15,1.4210854715202e-14,132.0,2.0,0.0,1308.0142039755,600.0,700.0,2,6
-1100.0,800.0,44.7467413970228,0.0276561851229189,0.0,0.0,0.829599004612374,0.170400995387626,0.0,0.0276561851229189,0.0,2.8421709430404e-14,132.0,2.0,0.0,1364.14211334275,600.0,800.0,2,6
-1100.0,900.0,46.6761823675847,0.00707197372230501,0.0,0.0,0.947323889282518,0.0526756837055248,0.0,0.00707197372230501,-4.27011957238044e-07,1.4210854715202e-14,156.0,2.0,0.0,1425.08464765739,600.0,900.0,2,6
-1100.0,1000.0,47.5062415765333,0.000236959640167102,0.0,0.0,0.999762412070144,0.000236959640167102,0.0,0.000236959640167102,-6.28289689275086e-07,1.77635683940025e-15,108.0,0.0,0.0,1490.25125417909,600.0,1000.0,2,6
-1100.0,1100.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1559.11235906073,600.0,1100.0,2,6
-1100.0,1200.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1631.20013970373,600.0,1200.0,2,6
-1100.0,1300.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1706.10563663656,600.0,1300.0,2,6
-1100.0,1400.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1783.47385485647,600.0,1400.0,2,6
-1100.0,1500.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1862.99799746274,600.0,1500.0,2,6
-1100.0,1600.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1944.41355841388,600.0,1600.0,2,6
-1000.0,0.0,47.389586712569,0.000715845662799685,0.0,0.0,0.133650858355862,0.866349141699714,0.0,0.000715845662799685,5.55764323451058e-11,2.1316282072803e-14,132.0,2.0,0.0,1004.99924226417,700.0,0.0,2,6
-1000.0,100.0,45.0458988269224,0.0197586311476649,0.0,0.0,0.143008462670634,0.856991537329314,0.0,0.0197586311476649,-5.15143483426073e-14,8.88178419700125e-15,132.0,2.0,0.0,1009.95347642608,700.0,100.0,2,6
-1000.0,200.0,42.2061256481458,0.0500368072349181,0.0,0.0,0.170838809407516,0.829161190592478,0.0,0.0500368072349181,-6.21724893790088e-15,1.4210854715202e-14,132.0,2.0,0.0,1024.68950035544,700.0,200.0,2,6
-1000.0,300.0,39.9578773657092,0.0748511717100392,0.0,0.0,0.216444923655026,0.78355507634497,0.0,0.0748511717100392,-3.33066907387547e-15,1.77635683940025e-14,132.0,2.0,0.0,1048.79507995235,700.0,300.0,2,6
-1000.0,400.0,38.5407569331353,0.0909828753421561,0.0,0.0,0.27875809453011,0.721241905469886,0.0,0.0909828753421561,-4.21884749357559e-15,7.105427357601e-15,132.0,2.0,0.0,1081.64396514094,700.0,400.0,2,6
-1000.0,500.0,38.0350594055422,0.0973768027299009,0.0,0.0,0.356451526135661,0.643548473864325,0.0,0.0973768027299009,-1.38777878078145e-14,2.1316282072803e-14,132.0,2.0,0.0,1122.46880353949,700.0,500.0,2,6
-1000.0,600.0,38.4158311518643,0.0942689670106206,0.0,0.0,0.448059706057222,0.551940293942773,0.0,0.0942689670106206,-4.44089209850063e-15,2.1316282072803e-14,132.0,2.0,0.0,1170.43528762292,700.0,600.0,2,6
-1000.0,700.0,39.5782285153123,0.0827389617810211,0.0,0.0,0.552083392652255,0.447916607347737,0.0,0.0827389617810211,-8.10462807976364e-15,1.4210854715202e-14,132.0,2.0,0.0,1224.70458074856,700.0,700.0,2,6
-1000.0,800.0,41.354523368974,0.064302477165627,0.0,0.0,0.667069373295864,0.332930626704131,0.0,0.064302477165627,-4.9960036108132e-15,1.4210854715202e-14,132.0,2.0,0.0,1284.478048742,700.0,800.0,2,6
-1000.0,900.0,43.5808772966963,0.0405897400303194,0.0,0.0,0.791662841427314,0.208337158572683,0.0,0.0405897400303194,-3.21964677141295e-15,2.1316282072803e-14,132.0,2.0,0.0,1349.02424192215,700.0,900.0,2,6
-1000.0,1000.0,46.1188967173023,0.0131345706297624,0.0,0.0,0.924635876195116,0.0753641238048829,0.0,0.0131345706297624,-1.55431223447522e-15,1.4210854715202e-14,132.0,2.0,0.0,1417.69141666556,700.0,1000.0,2,6
-1000.0,1100.0,47.5037923060821,0.000296240419348679,0.0,0.0,0.999698111270302,0.000296240419348679,0.0,0.000296240419348679,-5.64831034977065e-06,2.66453525910038e-15,108.0,0.0,0.0,1489.90989676583,700.0,1100.0,2,6
-1000.0,1200.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1565.18818295894,700.0,1200.0,2,6
-1000.0,1300.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1643.10577738254,700.0,1300.0,2,6
-1000.0,1400.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1723.30471573121,700.0,1400.0,2,6
-1000.0,1500.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1805.4810137066,700.0,1500.0,2,6
-1000.0,1600.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1889.37667987317,700.0,1600.0,2,6
-900.0,0.0,47.3507354515858,0.000949070303197805,0.0,0.0,1.83817734791246e-12,0.999999997171039,1.83817734791246e-12,0.000949070301359627,-2.82712286914233e-09,2.1316282072803e-14,132.0,2.0,0.0,904.999242682781,800.0,0.0,2,6
-900.0,100.0,43.8668714014572,0.0307367092209261,0.0,0.0,0.000493098191144348,0.999506897167942,0.000493098191144348,0.0302436110297817,-4.64091309826387e-09,1.77635683940025e-14,132.0,2.0,0.0,910.497763231723,800.0,100.0,2,6
-900.0,200.0,39.3999896953037,0.082956229037792,0.0,0.0,0.00748173369405663,0.992518275773484,0.00748173369405663,0.0754744953437353,9.46754008523953e-09,2.1316282072803e-14,132.0,2.0,0.0,926.816445928498,800.0,200.0,2,6
-900.0,300.0,35.382030279974,0.112877052043921,0.0,0.0,0.0343993295207587,0.965600855495357,0.0,0.112877052043921,1.85016115983316e-07,1.4210854715202e-14,156.0,2.0,0.0,953.399848981054,800.0,300.0,2,6
-900.0,400.0,33.4705244481612,0.138188653503789,0.0,0.0,0.0928999428146007,0.90710015067847,0.0,0.138188653503789,9.34930712848114e-08,2.1316282072803e-14,132.0,2.0,0.0,989.42095168369,800.0,400.0,2,6
-900.0,500.0,33.2355469193835,0.1483704797948,0.0,0.0,0.177032900193489,0.822967099806519,0.0,0.1483704797948,7.7715611723761e-15,2.1316282072803e-14,132.0,2.0,0.0,1033.89378914095,800.0,500.0,2,6
-900.0,600.0,33.7293313652899,0.145480582249632,0.0,0.0,0.275877802924626,0.724122197075366,0.0,0.145480582249632,-7.99360577730113e-15,2.1316282072803e-14,132.0,2.0,0.0,1085.78032530424,800.0,600.0,2,6
-900.0,700.0,35.1927705385266,0.131642716399,0.0,0.0,0.387417949311927,0.612582050688081,0.0,0.131642716399,8.88178419700125e-15,1.06581410364015e-14,132.0,2.0,0.0,1144.07231520186,800.0,700.0,2,6
-900.0,800.0,37.3538207233274,0.109312901826447,0.0,0.0,0.509960452374089,0.490039547625909,0.0,0.109312901826447,-1.77635683940025e-15,1.4210854715202e-14,132.0,2.0,0.0,1207.84270913265,800.0,800.0,2,6
-900.0,900.0,39.9944957706894,0.0808934287736326,0.0,0.0,0.641974271246051,0.358025728753947,0.0,0.0808934287736326,-1.77635683940025e-15,2.1316282072803e-14,132.0,2.0,0.0,1276.27056598453,800.0,900.0,2,6
-900.0,1000.0,42.9467899675147,0.0484791655299765,0.0,0.0,0.782111251562628,0.217888748437369,0.0,0.0484791655299765,-3.44169137633799e-15,1.4210854715202e-14,132.0,2.0,0.0,1348.64713887363,800.0,1000.0,2,6
-900.0,1100.0,46.0825597672026,0.0137634134352989,0.0,0.0,0.929205735709049,0.0707942642909455,0.0,0.0137634134352989,-5.10702591327572e-15,1.4210854715202e-14,132.0,2.0,0.0,1424.37061637258,800.0,1100.0,2,6
-900.0,1200.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1502.93519500315,800.0,1200.0,2,6
-900.0,1300.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1583.9181632814,800.0,1300.0,2,6
-900.0,1400.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1666.96709492608,800.0,1400.0,2,6
-900.0,1500.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1751.78818444464,800.0,1500.0,2,6
-900.0,1600.0,47.5160331487238,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.77635683940025e-15,0.0,12.0,0.0,0.0,1838.13611866842,800.0,1600.0,2,6
-800.0,0.0,47.3331040017758,0.00103941664064143,0.0,0.0,0.0,0.999999996711849,0.0,0.00103941664064143,-3.2881507516791e-09,2.8421709430404e-14,132.0,2.0,0.0,804.99924320539,900.0,0.0,2,6
-800.0,100.0,42.8890217182722,0.0397060610843989,0.0,0.0,0.0,0.999999999999973,0.0,0.0397060610843989,-2.67563748934663e-14,1.4210854715202e-14,132.0,2.0,0.0,811.175892858518,900.0,100.0,2,6
-800.0,200.0,37.6103034459939,0.0970402778670643,0.0,0.0,0.0,1.00000000000001,0.0,0.0970402778670643,9.54791801177635e-15,1.4210854715202e-14,132.0,2.0,0.0,829.450948970689,900.0,200.0,2,6
-800.0,300.0,33.0223104442046,0.147872426863641,0.0,0.0,0.0,1.0,0.0,0.147872426863641,-1.11022302462516e-16,1.4210854715202e-14,132.0,2.0,0.0,859.052631881155,900.0,300.0,2,6
-800.0,400.0,29.477179508088,0.189024013575602,0.0,0.0,0.0,0.999999999999998,0.0,0.189024013575602,-2.1094237467878e-15,2.1316282072803e-14,132.0,2.0,0.0,898.862599030298,900.0,400.0,2,6
-800.0,500.0,27.0201679504487,0.230857570926966,0.0,0.0,0.0178332963341592,0.982166705995532,0.0178332963341592,0.213024274592806,2.32969132873961e-09,1.4210854715202e-14,132.0,2.0,0.0,947.595124264084,900.0,500.0,2,6
